species,taxon,max_length,TL,CA_mg,EPA_g,DHA_g,FE_mg,ZN_mg,HG_mcg,lwA,lwB,Habitat,Subgroup,Abs_lat,max_size
Etrumeus teres,"Herrings, sardines, anchovies",25,3.49,NA,0.04160688,0.125839584,NA,NA,NA,0.00593,3.157999992,marine,Finfish,39.53794,0.154081050083501
Etrumeus teres,"Herrings, sardines, anchovies",25,3.49,NA,0.08049344,0.39060256,NA,NA,NA,0.00593,3.157999992,marine,Finfish,25.304304,0.154081050083501
Etrumeus teres,"Herrings, sardines, anchovies",25,3.49,NA,0.008219349,0.038418878,NA,NA,NA,0.00593,3.157999992,marine,Finfish,39.53794,0.154081050083501
Euphausia spp,"Krill, planktonic crustaceans",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,marine,Crustacean,NA,NA
Euphausia spp,"Krill, planktonic crustaceans",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,marine,Crustacean,NA,NA
Euphausia superba,"Krill, planktonic crustaceans",6,2.2,NA,0.02696,0.01287,NA,NA,NA,NA,NA,marine,Crustacean,32.165622,NA
Euthynnus alletteratus,"Tunas, bonitos, billfishes",100,4.4,NA,0.52938516,3.38199564,NA,NA,NA,0.0163,3,marine,Finfish,37.509726,16.3
Euthynnus alletteratus,"Tunas, bonitos, billfishes",100,4.4,NA,0.184565708,1.975786273,NA,NA,NA,0.0163,3,marine,Finfish,37.509726,16.3
Euthynnus alletteratus,"Tunas, bonitos, billfishes",100,4.4,NA,0.06724846,0.44635083,NA,NA,NA,0.0163,3,marine,Finfish,37.509726,16.3
Euthynnus alletteratus,"Tunas, bonitos, billfishes",100,4.4,NA,0.49736541,2.226654055,NA,NA,NA,0.0163,3,marine,Finfish,37.509726,16.3
Euthynnus alletteratus,"Tunas, bonitos, billfishes",100,4.4,NA,0.302160608,1.037595568,NA,NA,NA,0.0163,3,marine,Finfish,37.509726,16.3
Euthynnus alletteratus,"Tunas, bonitos, billfishes",100,4.4,NA,0.12614448,0.880646151,NA,NA,NA,0.0163,3,marine,Finfish,37.509726,16.3
Euthynnus alletteratus,"Tunas, bonitos, billfishes",100,4.4,NA,0.160107724,1.494996014,NA,NA,NA,0.0163,3,marine,Finfish,37.509726,16.3
Euthynnus alletteratus,"Tunas, bonitos, billfishes",100,4.4,NA,0.563116026,2.361909852,NA,NA,NA,0.0163,3,marine,Finfish,37.509726,16.3
Eutrigla gurnardus,Miscellaneous demersal fishes,53,3.57,NA,NA,NA,NA,NA,NA,0.00724,3.02,marine,Finfish,62.1,1.16694850615986
Eutrigla gurnardus,Miscellaneous demersal fishes,53,3.57,NA,NA,NA,NA,NA,NA,0.00724,3.02,marine,Finfish,62.1,1.16694850615986
Eutrigla gurnardus,Miscellaneous demersal fishes,53,3.57,NA,NA,NA,NA,NA,NA,0.00724,3.02,marine,Finfish,62.1,1.16694850615986
Eutrigla gurnardus,Miscellaneous demersal fishes,53,3.57,NA,NA,NA,NA,NA,NA,0.00724,3.02,marine,Finfish,56.511018,1.16694850615986
Ficus subintermedia,"Abalones, winkles, conchs",13,NA,NA,NA,NA,NA,NA,NA,NA,NA,marine,Molluscs,22.62389,NA
Ficus subintermedia,"Abalones, winkles, conchs",13,NA,NA,NA,NA,NA,NA,NA,NA,NA,marine,Molluscs,22.62389,NA
Ficus subintermedia,"Abalones, winkles, conchs",13,NA,NA,NA,NA,NA,NA,NA,NA,NA,marine,Molluscs,22.62389,NA
Gadus macrocephalus,"Cods, hakes, haddocks",100,4.01,13.3,NA,NA,0.16,0.3731,56,0.007927,3.096800089,marine,Finfish,56.167222,12.3796690927466
Gadus macrocephalus,"Cods, hakes, haddocks",100,4.01,NA,NA,NA,NA,NA,NA,0.007927,3.096800089,marine,Finfish,46.25,12.3796690927466
Gadus macrocephalus,"Cods, hakes, haddocks",100,4.01,11.3,NA,NA,0.17,0.3627,35,0.007927,3.096800089,marine,Finfish,54.586138,12.3796690927466
Gadus macrocephalus,"Cods, hakes, haddocks",100,4.01,10.8,NA,NA,0.21,0.416,20,0.007927,3.096800089,marine,Finfish,48.383118,12.3796690927466
Gadus macrocephalus,"Cods, hakes, haddocks",100,4.01,NA,0.054679898,0.144061265,NA,NA,NA,0.007927,3.096800089,marine,Finfish,57.79,12.3796690927466
Gadus morhua,"Cods, hakes, haddocks",200,4.4,NA,0.073775946,0.18396877,NA,NA,NA,0.00759,3.06,marine,Finfish,63.968654,83.4437018466275
Gadus morhua,"Cods, hakes, haddocks",200,4.4,NA,NA,NA,NA,NA,NA,0.00759,3.06,marine,Finfish,63.968654,83.4437018466275
Gadus morhua,"Cods, hakes, haddocks",200,4.4,NA,NA,NA,NA,NA,NA,0.00759,3.06,marine,Finfish,63.968654,83.4437018466275
Gadus morhua,"Cods, hakes, haddocks",200,4.4,NA,NA,NA,NA,NA,NA,0.00759,3.06,marine,Finfish,63.968654,83.4437018466275
Gadus morhua,"Cods, hakes, haddocks",200,4.4,NA,NA,NA,NA,NA,NA,0.00759,3.06,marine,Finfish,63.968654,83.4437018466275
Gadus morhua,"Cods, hakes, haddocks",200,4.4,NA,0.05697345,0.129272235,NA,NA,NA,0.00759,3.06,marine,Finfish,63.968654,83.4437018466275
Gadus morhua,"Cods, hakes, haddocks",200,4.4,NA,0.057327117,0.14931632,NA,NA,NA,0.00759,3.06,marine,Finfish,63.968654,83.4437018466275
Gadus morhua,"Cods, hakes, haddocks",200,4.4,NA,0.063226,0.152914,NA,NA,NA,0.00759,3.06,marine,Finfish,65.882236,83.4437018466275
Gadus morhua,"Cods, hakes, haddocks",186,4.42,NA,NA,NA,NA,NA,NA,0.0104,3,marine,Finfish,61.92411,66.9225024
Gadus morhua,"Cods, hakes, haddocks",186,4.42,NA,NA,NA,NA,NA,NA,0.0104,3,marine,Finfish,62.1,66.9225024
Gadus morhua,"Cods, hakes, haddocks",186,4.42,NA,0.004089305,0.027430143,NA,NA,NA,0.0104,3,marine,Finfish,55.028022,66.9225024
Gadus morhua,"Cods, hakes, haddocks",186,4.42,NA,NA,NA,NA,NA,NA,0.0104,3,marine,Finfish,62.1,66.9225024
Gadus morhua,"Cods, hakes, haddocks",186,4.42,8.7,NA,NA,0.12,0.34,46,0.0104,3,marine,Finfish,63.968654,66.9225024
Gasterochisma melampus,"Tunas, bonitos, billfishes",164,4.4,11,0.087873,0.32737,0.9,0.5,41,NA,NA,marine,Finfish,36.102376,NA
Gastropoda,"Abalones, winkles, conchs",5.5,NA,674.4,0.644600279,0.734312688,8.1,NA,NA,NA,NA,marine,Molluscs,34.733333,NA
Gastropoda,"Abalones, winkles, conchs",5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,marine,Molluscs,37.018241,NA
Gudusia chapra, Shads,20,3.3,NA,NA,NA,NA,NA,NA,0.0123,3.04,freshwater,Finfish,24.4333,0.11092675237764
Gymnura spp,"Sharks, rays, chimaeras",250,3.9,NA,NA,NA,NA,NA,NA,0.01318,3.02,marine,Finfish,3.144341,229.982206538414
Helicolenus dacthlopterus,Miscellaneous demersal fishes,47,3.8,NA,0.0132748,0.09726808,NA,NA,NA,0.01072,3.1,marine,Finfish,37.370157,1.63567925241753
Helostoma temminckii, Miscellaneous freshwater fishes,30,2.8,1225.15,NA,NA,1.5,1.82922,NA,0.01,3.04,freshwater,Finfish,12.265754,0.30934892726511
Hemiramphidae, Miscellaneous pelagic fishes,7,3.4,NA,NA,NA,NA,NA,NA,0.01,3.04,freshwater,Finfish,12.265754,0.00370764412114937
Hemiramphus spp, Miscellaneous pelagic fishes,7,3.4,976.77,NA,NA,0.85,2.5828,NA,0.01,3.04,freshwater,Finfish,12.265754,0.00370764412114937
Hemiramphus spp, Miscellaneous pelagic fishes,7,3.4,1174,NA,NA,5.12,3.1698,NA,0.01,3.04,freshwater,Finfish,12.265754,0.00370764412114937
Hemisorubim platyrhynchos, Miscellaneous freshwater fishes,52.5,4.5,NA,0.01850096,0.04047085,NA,NA,NA,0.00646,3.11,freshwater,Finfish,19.427757,1.44519999564613
Henicorhynchus siamensis,"Carps, barbels and other cyprinids",20,2,NA,NA,NA,NA,NA,NA,0.00977,2.97,freshwater,Finfish,12.265754,0.0714420077036495
Heteropneustes fossilis, Miscellaneous freshwater fishes,30,3.7,NA,NA,NA,NA,NA,NA,0.00389,3.13,freshwater,Finfish,22.816667,0.163432765119389
Heteropneustes fossilis, Miscellaneous freshwater fishes,30,3.7,NA,NA,NA,NA,NA,NA,0.00389,3.13,freshwater,Finfish,24.4333,0.163432765119389
Hippoglossus hippoglossus ,"Flounders, halibuts, soles",470,4.5,NA,0.016,0.033,NA,NA,NA,0.01047,3.17,marine,Finfish,59.400365,3093.83316982119
Hippoglossus hippoglossus ,"Flounders, halibuts, soles",470,4.5,NA,NA,NA,NA,NA,NA,0.01047,3.17,marine,Finfish,63.968654,3093.83316982119
Homarus gammarus,"Lobsters, spiny-rock lobsters",65,2.6,NA,NA,NA,NA,NA,NA,NA,NA,marine,Crustacean,39.019184,NA
Huso huso,"Sturgeons, paddlefishes",800,4.1,NA,NA,NA,NA,NA,NA,0.004,3.162699938,marine,Finfish,41.068616,6076.6260795329
Hydrolagus affinis,"Sharks, rays, chimaeras",130,4,NA,NA,NA,NA,NA,NA,0.00309,3.11,marine,Finfish,57.596278,11.5963764447718
Hyperoglyphe antarctica,Miscellaneous demersal fishes,115,3.95,NA,NA,NA,NA,NA,NA,0.00962,3.173000097,marine,Finfish,40.900557,33.2483057284534
Hypomesus pretious,"Salmons, trouts, smelts",30.5,3.4,NA,0.35548449,0.56855524,NA,NA,NA,0.00417,3.12,marine,Finfish,53.726668,0.178300086445777
Hyporhamphus ihi, Miscellaneous pelagic fishes,26,3.2,NA,NA,NA,NA,NA,NA,0.00102,3.06,marine,Finfish,40.900557,0.0217980987929594
Ictalurus punctatus, Miscellaneous freshwater fishes,132,3.9,NA,NA,NA,NA,NA,NA,0.00513,3.11,freshwater,Finfish,31.444178,20.1884181378632
Ictalurus punctatus, Miscellaneous freshwater fishes,132,3.9,NA,NA,NA,NA,NA,NA,0.00513,3.11,freshwater,Finfish,31.444178,20.1884181378632
Isopsetta isolepis,"Flounders, halibuts, soles",55,3.6,NA,NA,NA,NA,NA,NA,0.00912,3.09,marine,Finfish,46.25,2.17628389838283
Isurus oxyrinchus,"Sharks, rays, chimaeras",392,4.28,12,0.0253916,0.205086,1.2,0.4,28,0.0167,2.846999884,marine,Finfish,36.102376,403.461039503645
Katsuwonus pelamis,"Tunas, bonitos, billfishes",110,4.4,NA,NA,NA,NA,NA,NA,0.01096,3.11,marine,Finfish,39.019184,24.46480761849
Katsuwonus pelamis,"Tunas, bonitos, billfishes",110,4.4,NA,0.22828,0.616356,NA,NA,NA,0.01096,3.11,marine,Finfish,39.019184,24.46480761849
Katsuwonus pelamis,"Tunas, bonitos, billfishes",110,4.4,NA,NA,NA,NA,NA,NA,0.01096,3.11,marine,Finfish,39.019184,24.46480761849
Lagocepahlus lagocephalus, Miscellaneous coastal fishes,61,3.7,NA,0.020875218,0.141916398,NA,NA,NA,0.01585,2.97,marine,Finfish,37.370157,3.1802325369758
Lamna nasus,"Sharks, rays, chimaeras",277,4.21,10,0.0310271,0.288873,1.8,0.4,63,0.046999998,2.680000067,marine,Finfish,36.102376,165.174797936241
Lampris guttatus, Miscellaneous pelagic fishes,200,4.22,6,0.03002,0.1659,1,0.3,49,0.028100001,3,marine,Finfish,36.102376,224.800008
Lates angustifrons, Miscellaneous freshwater fishes,200,4.5,NA,NA,NA,NA,NA,NA,0.01047,3.04,freshwater,Finfish,6.255568,103.532778311022
Lates angustifrons, Miscellaneous freshwater fishes,200,4.5,NA,NA,NA,NA,NA,NA,0.01047,3.04,freshwater,Finfish,2.516667,103.532778311022
Lates angustifrons, Miscellaneous freshwater fishes,200,4.5,NA,NA,NA,NA,NA,NA,0.01047,3.04,freshwater,Finfish,2.516667,103.532778311022
Lates angustifrons, Miscellaneous freshwater fishes,200,4.5,NA,NA,NA,NA,NA,NA,0.01047,3.04,freshwater,Finfish,2.516667,103.532778311022
Lates angustifrons, Miscellaneous freshwater fishes,200,4.5,NA,NA,NA,NA,NA,NA,0.01047,3.04,freshwater,Finfish,2.516667,103.532778311022
Lates angustifrons, Miscellaneous freshwater fishes,200,4.5,NA,NA,NA,NA,NA,NA,0.01047,3.04,freshwater,Finfish,2.516667,103.532778311022
Lates angustifrons, Miscellaneous freshwater fishes,200,4.5,NA,NA,NA,NA,NA,NA,0.01047,3.04,freshwater,Finfish,2.516667,103.532778311022
Lates angustifrons, Miscellaneous freshwater fishes,200,4.5,NA,NA,NA,NA,NA,NA,0.01047,3.04,freshwater,Finfish,6.255568,103.532778311022
Lates angustifrons, Miscellaneous freshwater fishes,200,4.5,NA,NA,NA,NA,NA,NA,0.01047,3.04,freshwater,Finfish,6.255568,103.532778311022
Lates angustifrons, Miscellaneous freshwater fishes,200,4.5,NA,NA,NA,NA,NA,NA,0.01047,3.04,freshwater,Finfish,6.255568,103.532778311022
Lates angustifrons, Miscellaneous freshwater fishes,200,4.5,NA,NA,NA,NA,NA,NA,0.01047,3.04,freshwater,Finfish,6.255568,103.532778311022
Lates angustifrons, Miscellaneous freshwater fishes,200,4.5,NA,NA,NA,NA,NA,NA,0.01047,3.04,freshwater,Finfish,6.255568,103.532778311022
Lates calcarifer, Miscellaneous diadromous fishes,162,4.35,NA,NA,NA,NA,NA,NA,0.0107,3.034699917,marine,Finfish,3.144341,54.2748721281666
Lates calcarifer, Miscellaneous diadromous fishes,162,4.35,NA,NA,NA,NA,NA,NA,0.0107,3.034699917,marine,Finfish,9.71212,54.2748721281666
Lates calcarifer, Miscellaneous diadromous fishes,162,4.35,NA,0.014318667,0.090058148,NA,NA,NA,0.0107,3.034699917,marine,Finfish,NA,54.2748721281666
Lates niloticus, Miscellaneous freshwater fishes,200,4.5,NA,0.0119,0.05082,NA,NA,NA,0.00955,3.04,freshwater,Finfish,0.755775,94.4353422034629
Lates niloticus, Miscellaneous freshwater fishes,200,4.5,NA,0.00693,0.04032,NA,NA,NA,0.00955,3.04,freshwater,Finfish,1.433393,94.4353422034629
Lates niloticus, Miscellaneous freshwater fishes,200,4.5,NA,0.0084,0.02106,NA,NA,NA,0.00955,3.04,freshwater,Finfish,1.504705,94.4353422034629
Lates niloticus, Miscellaneous freshwater fishes,200,4.5,NA,0.572958,2.0244516,NA,NA,NA,0.00955,3.04,freshwater,Finfish,0.033333,94.4353422034629
Lepidopsetta bilineata,"Flounders, halibuts, soles",49,3.21,NA,0.174717,0.111537,NA,NA,NA,0.02062,2.857800007,marine,Finfish,57.891497,1.39486131673965
Lepidorhombus whiffiagonis,"Flounders, halibuts, soles",49,3.58,NA,NA,NA,NA,NA,NA,0.0029,3.25999999,marine,Finfish,58.936601,0.938506320730722
Lepidorhombus whiffiagonis,"Flounders, halibuts, soles",49,3.58,NA,NA,NA,NA,NA,NA,0.0029,3.25999999,marine,Finfish,58.936601,0.938506320730722
Leptomelanosoma indicum, Miscellaneous coastal fishes,142,3.9,NA,NA,NA,NA,NA,NA,0.01,3.04,marine,Finfish,3.144341,34.9105400276881
Leuciscus cephalus,"Carps, barbels and other cyprinids",60,3,63,NA,NA,0.6,0.5,68,0.00776,3.12,freshwater,Finfish,41.53,2.73964078204995
Leuciscus cephalus,"Carps, barbels and other cyprinids",60,3,60,NA,NA,0.6,0.5,12,0.00776,3.12,freshwater,Finfish,41.53,2.73964078204995
Leuciscus cephalus,"Carps, barbels and other cyprinids",60,3,NA,0.074893,0.064194,NA,NA,NA,0.00776,3.12,freshwater,Finfish,41.53,2.73964078204995
Leuciscus idus,"Carps, barbels and other cyprinids",85,3.8,60,NA,NA,0.5,0.6,73,0.00794,3.13,freshwater,Finfish,41.53,8.68763847306472
Leuciscus idus,"Carps, barbels and other cyprinids",85,3.8,NA,0.128231,0.06749,NA,NA,NA,0.00794,3.13,freshwater,Finfish,41.53,8.68763847306472
Leuciscus idus,"Carps, barbels and other cyprinids",85,3.8,60,NA,NA,0.6,0.5,64,0.00794,3.13,freshwater,Finfish,41.53,8.68763847306472
Limanda aspera,"Flounders, halibuts, soles",39,3.24,NA,0.085648433,0.060909734,NA,NA,NA,0.0076,3.153100014,marine,Finfish,22.314446,0.789949679037488
Limnothrissa miodon, Miscellaneous freshwater fishes,17,3,NA,NA,NA,NA,NA,NA,0.00741,2.98,freshwater,Finfish,6.255568,0.0343998060269975
Limnothrissa miodon, Miscellaneous freshwater fishes,17,3,NA,NA,NA,NA,NA,NA,0.00741,2.98,freshwater,Finfish,6.255568,0.0343998060269975
Lithognathus mormyrus, Miscellaneous coastal fishes,45,3.38,NA,NA,NA,NA,NA,NA,0.0154,2.970000029,marine,Finfish,34.208024,1.25187779046807
Lithognathus mormyrus, Miscellaneous coastal fishes,45,3.38,NA,0.070493995,0.23366541,NA,NA,NA,0.0154,2.970000029,marine,Finfish,37.370157,1.25187779046807
Lithognathus mormyrus, Miscellaneous coastal fishes,45,3.38,NA,NA,NA,NA,NA,NA,0.0154,2.970000029,marine,Finfish,39.019184,1.25187779046807
Liza aurata, Miscellaneous coastal fishes,59,2.5,NA,0.335588757,NA,NA,NA,NA,0.018100001,2.951999903,marine,Finfish,35.707481,3.05656450492838
Liza aurata, Miscellaneous coastal fishes,59,2.5,6.9,NA,NA,0.16,0.193032,NA,0.018100001,2.951999903,marine,Finfish,35.707481,3.05656450492838
Liza aurata, Miscellaneous coastal fishes,59,2.5,NA,0.199357,0.065987167,NA,NA,NA,0.018100001,2.951999903,marine,Finfish,37.370157,3.05656450492838
Liza ramada, Miscellaneous coastal fishes,70,2.2,NA,NA,NA,0.23,0.425372,NA,0.00912,2.97,marine,Finfish,36.8,2.75382296398005
Liza ramada, Miscellaneous coastal fishes,70,2.2,NA,NA,NA,0.24,0.4046436,NA,0.00912,2.97,marine,Finfish,36.8,2.75382296398005
Liza ramada, Miscellaneous coastal fishes,70,2.2,NA,NA,NA,0.22,0.486213,NA,0.00912,2.97,marine,Finfish,36.8,2.75382296398005
Liza ramada, Miscellaneous coastal fishes,70,2.2,NA,0.086030994,0.09798897,NA,NA,NA,0.00912,2.97,marine,Finfish,37.370157,2.75382296398005
Liza saliens, Miscellaneous coastal fishes,40,3.08,NA,0.01058237,0.01928921,NA,NA,NA,0.0102,2.983999968,marine,Finfish,37.370157,0.615385323778559
Liza spp, Miscellaneous coastal fishes,18,2.6,NA,0.926263184,0.426826785,NA,NA,NA,0.01,2.94,marine,Finfish,37.370157,0.0490344338148723
Loligo pealeii,"Squids, cuttlefishes, octopuses",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,marine,Molluscs,19.173773,NA
Loligo plei,"Squids, cuttlefishes, octopuses",35,NA,NA,NA,NA,NA,NA,NA,NA,NA,marine,Molluscs,23.843611,NA
Loligo vulgaris,"Squids, cuttlefishes, octopuses",78,4.1,NA,0.11869732,0.3841656,NA,NA,NA,NA,NA,marine,Molluscs,34.553128,NA
Loligo vulgaris,"Squids, cuttlefishes, octopuses",78,4.1,NA,0.212145856,0.559769472,NA,NA,NA,NA,NA,marine,Molluscs,34.553128,NA
Loligo vulgaris,"Squids, cuttlefishes, octopuses",78,4.1,NA,0.194312628,0.488293648,NA,NA,NA,NA,NA,marine,Molluscs,34.553128,NA
Loligo vulgaris,"Squids, cuttlefishes, octopuses",78,4.1,NA,0.049968,0.01388,NA,NA,NA,NA,NA,marine,Molluscs,39.019184,NA
Loligo vulgaris,"Squids, cuttlefishes, octopuses",78,4.1,NA,0.318510208,0.705690048,NA,NA,NA,NA,NA,marine,Molluscs,39.019184,NA
Loligo vulgaris,"Squids, cuttlefishes, octopuses",78,4.1,NA,NA,NA,NA,NA,NA,NA,NA,marine,Molluscs,39.019184,NA
Lophius budegassa,Miscellaneous demersal fishes,100,4.48,NA,0.014500458,0.056334138,NA,NA,NA,0.01303,3.000999928,marine,Finfish,37.370157,13.0901394069998
Lophius piscatorius,Miscellaneous demersal fishes,200,4.49,NA,NA,NA,NA,NA,NA,0.025490001,2.849999905,marine,Finfish,60.657778,92.1096477698624
Lophius piscatorius,Miscellaneous demersal fishes,200,4.49,NA,NA,NA,NA,NA,NA,0.025490001,2.849999905,marine,Finfish,NA,92.1096477698624
Lota lota, Miscellaneous freshwater fishes,152,4,11.59,NA,NA,0.15,0.82253,NA,0.00457,3.09,freshwater,Finfish,54.117096,25.2239378005701
Lota lota, Miscellaneous freshwater fishes,152,4,NA,NA,NA,NA,NA,NA,0.00457,3.09,freshwater,Finfish,42.740759,25.2239378005701
Lutjanus argentimaculatus, Miscellaneous coastal fishes,150,3.6,NA,NA,NA,NA,NA,NA,0.01479,2.98,marine,Finfish,3.144341,45.1564846965377
Lutjanus johnii, Miscellaneous coastal fishes,97,4.18,NA,NA,NA,NA,NA,NA,0.018200001,2.983999968,marine,Finfish,3.144341,15.4382547599658
Lutjanus malabaricus, Miscellaneous coastal fishes,100,4.46,NA,NA,NA,NA,NA,NA,0.0207,2.915999889,marine,Finfish,9.71212,14.0595080083205
Macrobrachium nipponense,Freshwater crustaceans,NA,NA,NA,0.053603392,0.043431664,NA,NA,NA,NA,NA,freshwater,Crustacean,16.277332,NA
Macrobrachium spp.,Freshwater crustaceans,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,freshwater,Crustacean,24.4333,NA
Macrodon ancylodon, Miscellaneous coastal fishes,45,3.9,NA,0.02618412,0.07058328,NA,NA,NA,0.00724,3.06,marine,Finfish,34.941407,0.82902734997139
Macrognathus aculeatus, Miscellaneous freshwater fishes,38,3.3,NA,NA,NA,NA,NA,NA,0.00363,2.97,freshwater,Finfish,24.4333,0.178592783855575
Macrognathus aculeatus, Miscellaneous freshwater fishes,38,3.3,NA,NA,NA,NA,NA,NA,0.00363,2.97,freshwater,Finfish,24.4333,0.178592783855575
Macrognathus aculeatus, Miscellaneous freshwater fishes,38,3.3,NA,NA,NA,NA,NA,NA,0.00363,2.97,freshwater,Finfish,24.4333,0.178592783855575
Macrourus berglax,"Cods, hakes, haddocks",82,3.62,NA,0.071462001,0.125921415,NA,NA,NA,0.00976,3.003999949,marine,Finfish,57.596278,5.4770478182432
Mactra violacea," Clams, cockles, arkshells",9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,marine,Molluscs,11.753288,NA
Mactra violacea," Clams, cockles, arkshells",9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,marine,Molluscs,11.753288,NA
Mactra violacea," Clams, cockles, arkshells",9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,marine,Molluscs,11.753288,NA
Mactra violacea," Clams, cockles, arkshells",9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,marine,Molluscs,11.753288,NA
Mactra violacea," Clams, cockles, arkshells",9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,marine,Molluscs,11.753288,NA
Mactra violacea," Clams, cockles, arkshells",9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,marine,Molluscs,11.753288,NA
Mactra violacea," Clams, cockles, arkshells",9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,marine,Molluscs,11.753288,NA
Mactra violacea," Clams, cockles, arkshells",9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,marine,Molluscs,11.753288,NA
Mactra violacea," Clams, cockles, arkshells",9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,marine,Molluscs,11.753288,NA
Mactra violacea," Clams, cockles, arkshells",9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,marine,Molluscs,11.753288,NA
Mallotus villosus, Miscellaneous pelagic fishes,16,3.15,NA,0.36230105,0.45922235,NA,NA,NA,0.00215,3.25,marine,Finfish,53.726668,0.0176128
Megalaspis cordyla, Miscellaneous pelagic fishes,80,4.4,NA,NA,NA,NA,NA,NA,0.01349,2.92,marine,Finfish,3.144341,4.86446084127205
Melanogrammus aeglefinus,"Cods, hakes, haddocks",82,4.09,NA,NA,NA,NA,NA,NA,0.00519,3.154999971,marine,Finfish,62.1,5.66565345043969
Melanogrammus aeglefinus,"Cods, hakes, haddocks",82,4.09,7.8,NA,NA,0.11,0.29,53,0.00519,3.154999971,marine,Finfish,63.968654,5.66565345043969
Melanogrammus aeglefinus,"Cods, hakes, haddocks",82,4.09,NA,NA,NA,NA,NA,NA,0.00519,3.154999971,marine,Finfish,62.1,5.66565345043969
Melanogrammus aeglefinus,"Cods, hakes, haddocks",112,4.1,NA,0.060220439,0.137400308,NA,NA,NA,0.00692,3.05,marine,Finfish,63.968654,12.3089515886404
Melanogrammus aeglefinus,"Cods, hakes, haddocks",112,4.1,NA,0.044520072,0.115993934,NA,NA,NA,0.00692,3.05,marine,Finfish,63.968654,12.3089515886404
Melanogrammus aeglefinus,"Cods, hakes, haddocks",112,4.1,NA,0.057734954,0.117637353,NA,NA,NA,0.00692,3.05,marine,Finfish,63.968654,12.3089515886404
Melanogrammus aeglefinus,"Cods, hakes, haddocks",112,4.1,NA,NA,NA,NA,NA,NA,0.00692,3.05,marine,Finfish,63.968654,12.3089515886404
Menticirrhus americanus, Miscellaneous coastal fishes,50,3.5,NA,0.17224842,0.45077778,NA,NA,NA,0.00776,3.08,marine,Finfish,34.941407,1.32644526755561
Merlangius merlangus,"Cods, hakes, haddocks",57,4.29,NA,NA,NA,NA,NA,NA,0.00621,3.102999926,marine,Finfish,60.657778,1.74409905747718
Merlangius merlangus,"Cods, hakes, haddocks",57,4.29,NA,NA,NA,NA,NA,NA,0.00621,3.102999926,marine,Finfish,62.1,1.74409905747718
Merlangius merlangus,"Cods, hakes, haddocks",57,4.29,NA,0.030285,0.068646,NA,NA,NA,0.00621,3.102999926,marine,Finfish,39.019184,1.74409905747718
Merlangius merlangus,"Cods, hakes, haddocks",70,4.4,NA,1.41711633,4.01939566,NA,NA,NA,0.00661,3.05,marine,Finfish,42.163403,2.80382227402961
Merluccius hubbsi,"Cods, hakes, haddocks",78,4.08,NA,0.08,0.38,NA,NA,NA,0.010212,2.874000072,marine,Finfish,38.416097,2.79892222378573
Merluccius hubbsi,"Cods, hakes, haddocks",78,4.08,NA,0.09,0.32,NA,NA,NA,0.010212,2.874000072,marine,Finfish,38.416097,2.79892222378573
Merluccius hubbsi,"Cods, hakes, haddocks",78,4.08,NA,0.17,0.45,NA,NA,NA,0.010212,2.874000072,marine,Finfish,38.416097,2.79892222378573
Merluccius hubbsi,"Cods, hakes, haddocks",78,4.08,NA,0.06,0.3,NA,NA,NA,0.010212,2.874000072,marine,Finfish,38.416097,2.79892222378573
Merluccius hubbsi,"Cods, hakes, haddocks",78,4.08,NA,0.07,0.31,NA,NA,NA,0.010212,2.874000072,marine,Finfish,38.416097,2.79892222378573
Merluccius merluccius,"Cods, hakes, haddocks",130,4.42,NA,NA,NA,NA,NA,NA,0.00433,3.15899992,marine,Finfish,39.019184,20.6269386640585
Merluccius merluccius,"Cods, hakes, haddocks",130,4.42,NA,NA,NA,NA,NA,NA,0.00433,3.15899992,marine,Finfish,60.529651,20.6269386640585
Merluccius merluccius,"Cods, hakes, haddocks",130,4.42,NA,0.052627477,0.272766809,NA,NA,NA,0.00433,3.15899992,marine,Finfish,41.630735,20.6269386640585
Merluccius merluccius,"Cods, hakes, haddocks",130,4.42,NA,NA,NA,NA,NA,NA,0.00433,3.15899992,marine,Finfish,39.019184,20.6269386640585
Merluccius merluccius,"Cods, hakes, haddocks",130,4.42,NA,NA,NA,NA,NA,NA,0.00433,3.15899992,marine,Finfish,39.019184,20.6269386640585
Merluccius merluccius,"Cods, hakes, haddocks",130,4.42,NA,NA,NA,NA,NA,NA,0.00433,3.15899992,marine,Finfish,39.019184,20.6269386640585
