run,species_no,mean,std.error
82,4,2.0285714285714285,0.03369429917597237
82,5,1.9285714285714286,0.028315747138077937
82,6,1.819047619047619,0.02662953506360121
82,7,1.8166666666666667,0.035470691206128516
82,8,1.9333333333333333,0.03760507165451774
82,9,2,0
82,10,2,NA
83,1,1.4,0.22110831935702663
83,2,1.5555555555555556,0.07491109582924912
83,3,1.6083333333333334,0.04474614568527821
83,4,1.638095238095238,0.03324043951593501
83,5,1.6706349206349207,0.029665044009663563
83,6,1.7047619047619047,0.03155253554505403
83,7,1.7583333333333333,0.03924325011691262
83,8,1.8444444444444446,0.05463890236888291
83,9,1.9,0.09999999999999999
83,10,2,NA
84,1,1.4,0.1632993161855452
84,2,1.3555555555555556,0.0721639236343101
84,3,1.35,0.04372373160976031
84,4,1.3095238095238095,0.03197777494209476
84,5,1.2857142857142858,0.028514456573421398
84,6,1.2428571428571429,0.029661370413965854
84,7,1.2083333333333333,0.03722863219470603
84,8,1.1111111111111112,0.047377936967913425
84,9,1,0
84,10,1,NA
85,1,1.4,0.1632993161855452
85,2,1.4666666666666666,0.07521014330903548
85,3,1.4583333333333333,0.04567549854280214
85,4,1.5285714285714285,0.034529210535954986
85,5,1.5634920634920635,0.03130423630519475
85,6,1.6428571428571428,0.03314401204766496
85,7,1.7,0.042008402520840295
85,8,1.8,0.06030226891555272
85,9,1.9,0.09999999999999999
85,10,2,NA
86,1,1.3,0.21343747458109494
86,2,1.6222222222222222,0.08580509325897091
86,3,1.8166666666666667,0.035470691206128516
86,4,1.8761904761904762,0.022782592786689752
86,5,1.9007936507936507,0.01886885431818437
86,6,1.9428571428571428,0.016055756769971896
86,7,1.9833333333333334,0.011735491270876315
86,8,2,0
86,9,2,0
86,10,2,NA
87,1,1.1,0.09999999999999999
87,2,1.3555555555555556,0.0721639236343101
87,3,1.35,0.04372373160976031
87,4,1.4,0.0338869496834943
87,5,1.5,0.031559720154890156
87,6,1.6,0.0338869496834943
87,7,1.7,0.042008402520840295
87,8,1.8,0.06030226891555272
87,9,1.9,0.09999999999999999
87,10,2,NA
88,1,1.1,0.17950549357115014
88,2,1.1333333333333333,0.07521014330903548
88,3,1.2916666666666667,0.04331474498966922
88,4,1.4,0.0338869496834943
88,5,1.5,0.031559720154890156
88,6,1.6,0.0338869496834943
88,7,1.7,0.042008402520840295
88,8,1.8,0.06030226891555272
88,9,1.9,0.09999999999999999
88,10,2,NA
89,1,1.5,0.16666666666666666
89,2,1.6,0.07385489458759964
89,3,1.7,0.042008402520840295
89,4,1.7619047619047619,0.029461344042368855
89,5,1.8333333333333333,0.02352322653906819
89,6,1.8952380952380952,0.021183505372546808
89,7,1.9333333333333333,0.02286647801900118
89,8,1.9777777777777779,0.022222222222222223
89,9,2,0
89,10,2,NA
9,1,1.2,0.13333333333333333
9,2,1.2,0.06030226891555272
9,3,1.225,0.03827970917410138
9,4,1.180952380952381,0.02662953506360121
9,5,1.0952380952380953,0.01852830293834163
9,6,1.0285714285714285,0.011523867896490826
9,7,1,0
9,8,1,0
9,9,1,0
9,10,1,NA
90,1,1.3,0.15275252316519466
90,2,1.7333333333333334,0.08645662192537638
90,3,1.875,0.05495414436776609
90,4,1.6952380952380952,0.032547785678774456
90,5,1.757936507936508,0.027036109679236916
90,6,1.7619047619047619,0.029461344042368855
90,7,1.8166666666666667,0.035470691206128516
90,8,1.8888888888888888,0.047377936967913425
90,9,1.8,0.13333333333333333
90,10,2,NA
91,1,0.9,0.17950549357115014
91,2,1.0444444444444445,0.089643263564985
91,3,1.0916666666666666,0.045828558447483556
91,4,1.0904761904761904,0.029144775125004654
91,5,1.0714285714285714,0.02055108010798263
91,6,1.0333333333333334,0.01413300317303959
91,7,1.0083333333333333,0.008333333333333333
91,8,1,0
91,9,1,0
91,10,1,NA
92,1,1.3,0.21343747458109494
92,2,1.5555555555555556,0.07491109582924912
92,3,1.5583333333333333,0.04552192400253557
92,4,1.619047619047619,0.03359110046749987
92,5,1.6706349206349207,0.029665044009663563
92,6,1.7,0.031698338899620836
92,7,1.75,0.03969420930187224
92,8,1.8,0.06030226891555272
92,9,1.9,0.09999999999999999
92,10,2,NA
93,1,1.6,0.1632993161855452
93,2,1.711111111111111,0.0683294324254051
93,3,1.7916666666666667,0.03722863219470603
93,4,1.8428571428571427,0.025173938410200315
93,5,1.8849206349206349,0.02014253045465525
93,6,1.9285714285714286,0.01781437119606582
93,7,1.975,0.01431195069769
93,8,2,0
93,9,2,0
93,10,2,NA
94,1,1.4,0.1632993161855452
94,2,1.711111111111111,0.08774516719387473
94,3,1.375,0.04437947515604539
94,4,1.5,0.03458572319330373
94,5,1.5317460317460319,0.03149604347936584
94,6,1.6,0.0338869496834943
94,7,1.7,0.042008402520840295
94,8,1.8,0.06030226891555272
94,9,1.9,0.09999999999999999
94,10,2,NA
95,1,1.5,0.16666666666666666
95,2,1.3333333333333333,0.07106690545187014
95,3,1.2916666666666667,0.04166666666666667
95,4,1.2809523809523808,0.03109009446934459
95,5,1.253968253968254,0.02747460833869743
95,6,1.1857142857142857,0.026899110619750623
95,7,1.1,0.027500954910846337
95,8,1.0666666666666667,0.03760507165451774
95,9,1,0
95,10,1,NA
96,1,1.1,0.17950549357115014
96,2,1.3555555555555556,0.07885260226777269
96,3,1.3416666666666666,0.04347611684317001
96,4,1.2619047619047619,0.030412684459928816
96,5,1.25,0.027331519390462633
96,6,1.2523809523809524,0.03004659915603151
96,7,1.1583333333333334,0.03346437826273889
96,8,1,0
96,9,1,0
96,10,1,NA
97,1,1.4,0.1632993161855452
97,2,1.3777777777777778,0.07309112127323451
97,3,1.4083333333333334,0.04505805985803133
97,4,1.438095238095238,0.034319620711865256
97,5,1.5119047619047619,0.03155077338783444
97,6,1.6,0.0338869496834943
97,7,1.7,0.042008402520840295
97,8,1.8,0.06030226891555272
97,9,1.9,0.09999999999999999
97,10,2,NA
98,1,1.4,0.1632993161855452
98,2,1.6666666666666667,0.07106690545187014
98,3,1.8333333333333333,0.03416333590378282
98,4,1.9285714285714286,0.01781437119606582
98,5,1.9761904761904763,0.009622895669065483
98,6,1.9952380952380953,0.004761904761904762
98,7,2,0
98,8,2,0
98,9,2,0
98,10,2,NA
99,1,1.3,0.15275252316519466
99,2,1.6666666666666667,0.07106690545187014
99,3,1.7333333333333334,0.04053793280700402
99,4,1.8238095238095238,0.026353085788487014
99,5,1.869047619047619,0.021293233954759558
99,6,1.9095238095238096,0.01984271279024388
99,7,1.9666666666666666,0.01645524161649806
99,8,1.9777777777777779,0.022222222222222223
99,9,2,0
99,10,2,NA
