page_id,level_1,level_2,common_name,latin_name,part,preparation,reference,nutrient,concentration
6445,Fish,Saltwater Fish,Anchovies,Engraulidae,muscle,raw,79,protein_g,19.6
0,Fish,Saltwater Fish,"Fish eggs (Carp, Cod, Haddock, Herring, Pike, Shad)","Cyprinus spp, Gadinae, Merluccius spp, Esox spp, Clupeidae",eggs,raw,21,protein_g,24
0,Fish,Saltwater Fish,"Fish eggs (Carp, Cod, Haddock, Herring, Pike, Shad)","Cyprinus spp, Gadinae, Merluccius spp, Esox spp, Clupeidae",eggs,raw,87,protein_g,24
6388,Fish,Freshwater Fish,Whitefish and Cisco,"Stenodus spp., Coegonus spp., Prosopium spp.",muscle,raw (Alaska Native),88,fat_g,6.1
6446,Fish,Searun Fish,Chum Salmon,Oncorhynchus keta,not specified,raw (Alaska Native),88,fat_g,3.67
6446,Fish,Searun Fish,Coho Salmon,Oncorhynchus kisutch,not specified,raw (Alaska Native),88,fat_g,5.57
6446,Fish,Searun Fish,Sockeye Salmon,Oncorhynchus nerka,muscle,raw (Alaska Native),88,fat_g,7.28
6446,Fish,Searun Fish,Chinook Salmon,Oncorhynchus tshawytscha,not specified,raw (Alaska Native),88,fat_g,11.7
6151,Fish,Freshwater Fish,Trout,"Salvelinus spp., Oncorhynchus spp., Salmo salar",muscle,raw,88,fat_g,6.61
6151,Fish,Freshwater Fish,Trout,"Salvelinus spp., Oncorhynchus spp., Salmo salar",muscle,raw,36,fat_g,2.73
6151,Fish,Freshwater Fish,Trout,"Salvelinus spp., Oncorhynchus spp., Salmo salar",muscle,raw,40,fat_g,5.7
6151,Fish,Freshwater Fish,Trout,"Salvelinus spp., Oncorhynchus spp., Salmo salar",muscle,raw,53,fat_g,3
6151,Fish,Freshwater Fish,Trout,"Salvelinus spp., Oncorhynchus spp., Salmo salar",muscle,raw,62,fat_g,6.6
6151,Fish,Freshwater Fish,Lake Trout,Salvelinus namaycush,muscle,raw,23,fat_g,9.7
6151,Fish,Freshwater Fish,Lake Trout,Salvelinus namaycush,muscle,raw,82,fat_g,2.7
6151,Fish,Freshwater Fish,Lake Trout,Salvelinus namaycush,muscle,raw,24,fat_g,3.9
6151,Fish,Freshwater Fish,Lake Trout,Salvelinus namaycush,muscle,raw,20,fat_g,3.9
6151,Fish,Freshwater Fish,Lake Trout,Salvelinus namaycush,muscle,raw,43,fat_g,1.4
6151,Fish,Freshwater Fish,Lake Trout,Salvelinus namaycush,muscle,raw,32,fat_g,2.1
6151,Fish,Freshwater Fish,Lake Trout,Salvelinus namaycush,muscle,raw,2,fat_g,1.4
6151,Fish,Freshwater Fish,Lake Trout,Salvelinus namaycush,offal,raw,27,fat_g,18.1
6151,Fish,Freshwater Fish,Lake Trout,Salvelinus namaycush,liver,raw,43,fat_g,2.2
6151,Fish,Freshwater Fish,Lake Trout,Salvelinus namaycush,eggs,raw,43,fat_g,2.6
6151,Fish,Freshwater Fish,Lake Trout,Salvelinus namaycush,muscle,raw,56,fat_g,7.2
6151,Fish,Freshwater Fish,Lake Trout,Salvelinus namaycush,muscle,raw,79,fat_g,9.4
6151,Fish,Freshwater Fish,Rainbow Trout,Oncorhynchus mykiss,muscle,raw,11,fat_g,1.5
6151,Fish,Freshwater Fish,Rainbow Trout,Oncorhynchus mykiss,muscle,raw,33,fat_g,1.5
6151,Fish,Freshwater Fish,Rainbow Trout,Oncorhynchus mykiss,muscle,raw,23,fat_g,3.4
6151,Fish,Freshwater Fish,Rainbow Trout,Oncorhynchus mykiss,muscle,raw,82,fat_g,6.7
6151,Fish,Freshwater Fish,Rainbow Trout,Oncorhynchus mykiss,muscle,raw,8,fat_g,4.6
6151,Fish,Freshwater Fish,Rainbow Trout,Oncorhynchus mykiss,muscle,raw,13,fat_g,3.36
6151,Fish,Freshwater Fish,Rainbow Trout,Oncorhynchus mykiss,muscle,raw,63,fat_g,3.46
6151,Fish,Freshwater Fish,Rainbow Trout,Oncorhynchus mykiss,muscle,raw,29,fat_g,2.1
6151,Fish,Freshwater Fish,Rainbow Trout,Oncorhynchus mykiss,muscle,raw,27,fat_g,6.8
6151,Fish,Freshwater Fish,Rainbow Trout,Oncorhynchus mykiss,whole,raw,27,fat_g,9.3
6151,Fish,Freshwater Fish,Rainbow Trout,Oncorhynchus mykiss,eggs,raw,27,fat_g,9
6151,Fish,Freshwater Fish,Rainbow Trout,Oncorhynchus mykiss,muscle,raw,79,fat_g,5.8
6151,Fish,Freshwater Fish,Rainbow Trout,Oncorhynchus mykiss,muscle,raw,56,fat_g,3.1
6151,Fish,Freshwater Fish,Rainbow Trout,Oncorhynchus mykiss,muscle,raw,72,fat_g,4.5
6151,Fish,Freshwater Fish,Steelhead Trout,Oncorhynchus mykiss irideus,muscle,raw,58,fat_g,11
6151,Fish,Freshwater Fish,Brook Trout,Salvelinus fontinalis,muscle,raw,23,fat_g,2
6151,Fish,Freshwater Fish,Brook Trout,Salvelinus fontinalis,muscle,raw,65,fat_g,3.41
6151,Fish,Freshwater Fish,Brook Trout,Salvelinus fontinalis,muscle,raw,23,fat_g,2.7
6151,Fish,Freshwater Fish,Brook Trout,Salvelinus fontinalis,muscle,raw,43,fat_g,1.5
6151,Fish,Freshwater Fish,Brook Trout,Salvelinus fontinalis,whole,raw,27,fat_g,5.2
6151,Fish,Freshwater Fish,Brook Trout,Salvelinus fontinalis,whole,raw,27,fat_g,5.6
6151,Fish,Freshwater Fish,Brook Trout,Salvelinus fontinalis,muscle,raw,56,fat_g,3.4
6151,Fish,Freshwater Fish,Brook Trout,Salvelinus fontinalis,muscle,raw,79,fat_g,2.5
6151,Fish,Freshwater Fish,Brook Trout,Salvelinus fontinalis,muscle,raw,27,fat_g,1.6
6151,Fish,Freshwater Fish,Brook Trout,Salvelinus fontinalis,muscle,raw,2,fat_g,1.8
6151,Fish,Freshwater Fish,Brook Trout,Salvelinus fontinalis,muscle,raw,27,fat_g,2.6
6151,Fish,Freshwater Fish,Dolly Varden Trout,Salvelinus malma,muscle,raw,7,fat_g,2
6151,Fish,Freshwater Fish,Dolly Varden Trout,Salvelinus malma,muscle,raw,34,fat_g,2.1
6151,Fish,Freshwater Fish,Dolly Varden Trout,Salvelinus malma,muscle,raw,27,fat_g,6
6151,Fish,Freshwater Fish,Brown Trout,Salmo trutta,muscle,raw,82,fat_g,3.3
6151,Fish,Freshwater Fish,Brown Trout,Salmo trutta,muscle,raw,27,fat_g,2.9
6388,Fish,Freshwater Fish,Whitefish and Cisco,"Stenodus spp., Coegonus spp., Prosopium spp.",muscle,raw,7,fat_g,6.1
6388,Fish,Freshwater Fish,Whitefish and Cisco,"Stenodus spp., Coegonus spp., Prosopium spp.",muscle,raw,11,fat_g,1.3
6388,Fish,Freshwater Fish,Whitefish and Cisco,"Stenodus spp., Coegonus spp., Prosopium spp.",muscle,raw,33,fat_g,1.3
6388,Fish,Freshwater Fish,Whitefish and Cisco,"Stenodus spp., Coegonus spp., Prosopium spp.",muscle,raw,13,fat_g,5.86
6388,Fish,Freshwater Fish,Whitefish and Cisco,"Stenodus spp., Coegonus spp., Prosopium spp.",muscle,raw,40,fat_g,1.1
6388,Fish,Freshwater Fish,Whitefish and Cisco,"Stenodus spp., Coegonus spp., Prosopium spp.",muscle,raw,53,fat_g,4
6388,Fish,Freshwater Fish,Whitefish and Cisco,"Stenodus spp., Coegonus spp., Prosopium spp.",muscle,raw,61,fat_g,1.3
6388,Fish,Freshwater Fish,Whitefish and Cisco,"Stenodus spp., Coegonus spp., Prosopium spp.",muscle,raw,41,fat_g,4.9
6388,Fish,Freshwater Fish,Whitefish and Cisco,"Stenodus spp., Coegonus spp., Prosopium spp.",muscle,raw,82,fat_g,3
6388,Fish,Freshwater Fish,Whitefish and Cisco,"Stenodus spp., Coegonus spp., Prosopium spp.",muscle,raw,88,fat_g,5.86
6388,Fish,Freshwater Fish,Whitefish and Cisco,"Stenodus spp., Coegonus spp., Prosopium spp.",liver,raw,21,fat_g,3
6388,Fish,Freshwater Fish,Whitefish and Cisco,"Stenodus spp., Coegonus spp., Prosopium spp.",liver,raw,11,fat_g,4.4
6388,Fish,Freshwater Fish,Whitefish and Cisco,"Stenodus spp., Coegonus spp., Prosopium spp.",liver,raw,33,fat_g,4.4
6388,Fish,Freshwater Fish,Whitefish and Cisco,"Stenodus spp., Coegonus spp., Prosopium spp.",liver,raw,61,fat_g,4.4
6388,Fish,Freshwater Fish,Whitefish and Cisco,"Stenodus spp., Coegonus spp., Prosopium spp.",eggs,raw,11,fat_g,5
6388,Fish,Freshwater Fish,Whitefish and Cisco,"Stenodus spp., Coegonus spp., Prosopium spp.",eggs,raw,33,fat_g,5
6388,Fish,Freshwater Fish,Whitefish and Cisco,"Stenodus spp., Coegonus spp., Prosopium spp.",oil,raw,11,fat_g,100
6388,Fish,Freshwater Fish,Inconnu,Stenodus leucichthys,muscle,raw,32,fat_g,4.1
6388,Fish,Freshwater Fish,Inconnu,Stenodus leucichthys,muscle,raw,24,fat_g,7
6388,Fish,Freshwater Fish,Inconnu,Stenodus leucichthys,muscle,raw,29,fat_g,3.1
6388,Fish,Freshwater Fish,Inconnu,Stenodus leucichthys,muscle,raw,20,fat_g,6.9
6388,Fish,Freshwater Fish,Inconnu,Stenodus leucichthys,muscle,raw,79,fat_g,11.8
6388,Fish,Freshwater Fish,Inconnu,Stenodus leucichthys,muscle,raw,27,fat_g,6.8
6388,Fish,Freshwater Fish,Inconnu,Stenodus leucichthys,not specified,raw,88,fat_g,2.84
6388,Fish,Freshwater Fish,Lake Whitefish,Coregonus clupeaformis,muscle,raw,23,fat_g,6
6388,Fish,Freshwater Fish,Lake Whitefish,Coregonus clupeaformis,muscle,raw,62,fat_g,5.9
6388,Fish,Freshwater Fish,Lake Whitefish,Coregonus clupeaformis,muscle,raw,24,fat_g,0.7
6388,Fish,Freshwater Fish,Lake Whitefish,Coregonus clupeaformis,muscle,raw,24,fat_g,4
6388,Fish,Freshwater Fish,Lake Whitefish,Coregonus clupeaformis,muscle,raw,43,fat_g,1.1
6388,Fish,Freshwater Fish,Lake Whitefish,Coregonus clupeaformis,muscle,raw,20,fat_g,1.9
6388,Fish,Freshwater Fish,Lake Whitefish,Coregonus clupeaformis,eggs,raw,24,fat_g,11
6388,Fish,Freshwater Fish,Lake Whitefish,Coregonus clupeaformis,eggs,raw,43,fat_g,7.7
6388,Fish,Freshwater Fish,Lake Whitefish,Coregonus clupeaformis,eggs,raw,20,fat_g,11.4
6388,Fish,Freshwater Fish,Lake Whitefish,Coregonus clupeaformis,esophagus,raw,24,fat_g,4.1
6388,Fish,Freshwater Fish,Lake Whitefish,Coregonus clupeaformis,muscle,raw,27,fat_g,7.2
6388,Fish,Freshwater Fish,Lake Whitefish,Coregonus clupeaformis,muscle,raw,2,fat_g,1.3
6388,Fish,Freshwater Fish,Lake Whitefish,Coregonus clupeaformis,tail,raw,20,fat_g,5.1
6388,Fish,Freshwater Fish,Lake Whitefish,Coregonus clupeaformis,offal,raw,27,fat_g,18.5
6388,Fish,Freshwater Fish,Lake Whitefish,Coregonus clupeaformis,muscle,raw,79,fat_g,9
6388,Fish,Freshwater Fish,Lake Whitefish,Coregonus clupeaformis,muscle,raw,72,fat_g,5.2
6388,Fish,Freshwater Fish,Cisco,Coregonus autumnalis and Coregonus sardinella,muscle,raw,23,fat_g,1.9
6388,Fish,Freshwater Fish,Cisco,Coregonus autumnalis and Coregonus sardinella,muscle,raw,27,fat_g,8.9
6388,Fish,Freshwater Fish,Cisco,Coregonus autumnalis and Coregonus sardinella,whole,raw,27,fat_g,9.6
6388,Fish,Freshwater Fish,Lake Herring,Coregonus artedi,muscle,raw,13,fat_g,1.91
6388,Fish,Freshwater Fish,Lake Herring,Coregonus artedi,muscle,raw,63,fat_g,1.91
6388,Fish,Freshwater Fish,Lake Herring,Coregonus artedi,muscle,raw,43,fat_g,3.4
6388,Fish,Freshwater Fish,Lake Herring,Coregonus artedi,muscle,raw,27,fat_g,3.2
6388,Fish,Freshwater Fish,Lake Herring,Coregonus artedi,whole,raw,27,fat_g,6.8
6388,Fish,Freshwater Fish,Lake Herring,Coregonus artedi,offal,raw,27,fat_g,7.2
6388,Fish,Freshwater Fish,Lake Herring,Coregonus artedi,eggs,raw,43,fat_g,14.4
6388,Fish,Freshwater Fish,Lake Herring,Coregonus artedi,muscle,raw,79,fat_g,3.3
6388,Fish,Freshwater Fish,Lake Herring,Coregonus artedi,muscle,raw,72,fat_g,2.5
6388,Fish,Freshwater Fish,Lake Herring,Coregonus artedi,not specified,raw,86,fat_g,2
6388,Fish,Freshwater Fish,Arctic Cisco,Coregonus autumnalis,muscle,raw,20,fat_g,3.9
6388,Fish,Freshwater Fish,Arctic Cisco,Coregonus autumnalis,muscle,raw,24,fat_g,4
6388,Fish,Freshwater Fish,Broad Whitefish,Coregonus nasus,muscle,raw,34,fat_g,15.3
6388,Fish,Freshwater Fish,Broad Whitefish,Coregonus nasus,"head, eyes, cheeks + soft bones",raw,7,fat_g,3.6
6388,Fish,Freshwater Fish,Broad Whitefish,Coregonus nasus,"head, eyes, cheeks + soft bones",raw,34,fat_g,3.6
6388,Fish,Freshwater Fish,Broad Whitefish,Coregonus nasus,"head, eyes, cheeks + soft bones",raw,88,fat_g,3.6
6388,Fish,Freshwater Fish,Broad Whitefish,Coregonus nasus,liver,raw,7,fat_g,4.4
6388,Fish,Freshwater Fish,Broad Whitefish,Coregonus nasus,eggs,raw,7,fat_g,5
6403,Fish,Freshwater Fish,Suckers,Catostominae,muscle,raw,27,fat_g,3.5
6403,Fish,Freshwater Fish,Suckers,Catostominae,offal,raw,27,fat_g,8.4
6403,Fish,Freshwater Fish,Suckers,Catostominae,muscle,raw,40,fat_g,1.8
6403,Fish,Freshwater Fish,Suckers,Catostominae,muscle,raw,41,fat_g,1.8
6403,Fish,Freshwater Fish,Longnose Sucker,Catostomus catostomus,muscle,raw,2,fat_g,1.2
6403,Fish,Freshwater Fish,White Sucker,Catostomus commersonii,muscle,raw,13,fat_g,2.32
6403,Fish,Freshwater Fish,White Sucker,Catostomus commersonii,muscle,raw,63,fat_g,2.32
6403,Fish,Freshwater Fish,White Sucker,Catostomus commersonii,muscle,raw,27,fat_g,1.5
6403,Fish,Freshwater Fish,White Sucker,Catostomus commersonii,muscle,raw,2,fat_g,1.5
6403,Fish,Freshwater Fish,White Sucker,Catostomus commersonii,whole,raw,27,fat_g,3.8
6403,Fish,Freshwater Fish,White Sucker,Catostomus commersonii,muscle,raw,56,fat_g,1.9
6403,Fish,Freshwater Fish,White Sucker,Catostomus commersonii,muscle,raw,79,fat_g,2.4
6404,Fish,Freshwater Fish,Pike,Esox spp.,muscle,raw,36,fat_g,0.85
6404,Fish,Freshwater Fish,Pike,Esox spp.,muscle,raw,40,fat_g,0.2
6404,Fish,Freshwater Fish,Pike,Esox spp.,muscle,raw,53,fat_g,0.8
6404,Fish,Freshwater Fish,Pike,Esox spp.,muscle,raw,7,fat_g,1.1
6404,Fish,Freshwater Fish,Pike,Esox spp.,muscle,raw,41,fat_g,0.8
6404,Fish,Freshwater Fish,Pike,Esox spp.,muscle,raw,11,fat_g,0.4
6404,Fish,Freshwater Fish,Pike,Esox spp.,muscle,raw,33,fat_g,0.4
6404,Fish,Freshwater Fish,Pike,Esox spp.,muscle,raw,11,fat_g,0.2
6404,Fish,Freshwater Fish,Pike,Esox spp.,muscle,raw,33,fat_g,0.2
6404,Fish,Freshwater Fish,Pike,Esox spp.,muscle,raw,11,fat_g,0.7
6404,Fish,Freshwater Fish,Pike,Esox spp.,muscle,raw,33,fat_g,0.7
6404,Fish,Freshwater Fish,Pike,Esox spp.,liver,raw,7,fat_g,8
6404,Fish,Freshwater Fish,Pike,Esox spp.,muscle,raw,27,fat_g,0.7
6404,Fish,Freshwater Fish,Northern Pike,Esox lucius,muscle,raw,23,fat_g,1.2
6404,Fish,Freshwater Fish,Northern Pike,Esox lucius,muscle,raw,23,fat_g,0.7
6404,Fish,Freshwater Fish,Northern Pike,Esox lucius,muscle,raw,13,fat_g,0.69
6404,Fish,Freshwater Fish,Northern Pike,Esox lucius,muscle,raw,63,fat_g,0.69
6404,Fish,Freshwater Fish,Northern Pike,Esox lucius,muscle,raw,82,fat_g,1.2
6404,Fish,Freshwater Fish,Northern Pike,Esox lucius,muscle,raw,24,fat_g,0.8
6404,Fish,Freshwater Fish,Northern Pike,Esox lucius,muscle,raw,34,fat_g,1.1
6404,Fish,Freshwater Fish,Northern Pike,Esox lucius,muscle,raw,44,fat_g,1.29
6404,Fish,Freshwater Fish,Northern Pike,Esox lucius,muscle,raw,20,fat_g,0.8
6404,Fish,Freshwater Fish,Northern Pike,Esox lucius,muscle,raw,43,fat_g,0.4
6404,Fish,Freshwater Fish,Northern Pike,Esox lucius,muscle,raw,27,fat_g,0.9
6404,Fish,Freshwater Fish,Northern Pike,Esox lucius,muscle,raw,2,fat_g,0.7
6404,Fish,Freshwater Fish,Northern Pike,Esox lucius,offal,raw,27,fat_g,5.3
6404,Fish,Freshwater Fish,Northern Pike,Esox lucius,muscle,raw,79,fat_g,0.9
6404,Fish,Freshwater Fish,Northern Pike,Esox lucius,muscle,raw,72,fat_g,0.9
6404,Fish,Freshwater Fish,Northern Pike,Esox lucius,muscle,raw,56,fat_g,0.7
6404,Fish,Freshwater Fish,Northern Pike,Esox lucius,liver,raw,43,fat_g,5.8
6405,Fish,Freshwater Fish,Burbot,Lota lota,muscle,raw,40,fat_g,0.9
6405,Fish,Freshwater Fish,Burbot,Lota lota,muscle,raw,62,fat_g,0.8
6405,Fish,Freshwater Fish,Burbot,Lota lota,muscle,raw,23,fat_g,0.8
6405,Fish,Freshwater Fish,Burbot,Lota lota,muscle,raw,34,fat_g,0.6
6405,Fish,Freshwater Fish,Burbot,Lota lota,muscle,raw,53,fat_g,0.7
6405,Fish,Freshwater Fish,Burbot,Lota lota,muscle,raw,13,fat_g,0.81
6405,Fish,Freshwater Fish,Burbot,Lota lota,muscle,raw,63,fat_g,0.81
6405,Fish,Freshwater Fish,Burbot,Lota lota,muscle,raw,24,fat_g,0.6
6405,Fish,Freshwater Fish,Burbot,Lota lota,muscle,raw,20,fat_g,0.5
6405,Fish,Freshwater Fish,Burbot,Lota lota,muscle,raw,82,fat_g,0.5
6405,Fish,Freshwater Fish,Burbot,Lota lota,liver,raw,53,fat_g,24
6405,Fish,Freshwater Fish,Burbot,Lota lota,liver,raw,24,fat_g,34
6405,Fish,Freshwater Fish,Burbot,Lota lota,liver,raw,20,fat_g,35.7
6405,Fish,Freshwater Fish,Burbot,Lota lota,eggs,raw,53,fat_g,14
6405,Fish,Freshwater Fish,Burbot,Lota lota,not specified,raw,86,fat_g,1
6405,Fish,Freshwater Fish,Burbot,Lota lota,skin,raw,20,fat_g,1.2
6405,Fish,Freshwater Fish,Burbot,Lota lota,skin,raw,24,fat_g,1
6405,Fish,Freshwater Fish,Burbot,Lota lota,muscle,raw,27,fat_g,0.8
6405,Fish,Freshwater Fish,Burbot,Lota lota,whole,raw,27,fat_g,3.7
6405,Fish,Freshwater Fish,Burbot,Lota lota,muscle,raw,56,fat_g,0.7
6405,Fish,Freshwater Fish,Burbot,Lota lota,muscle,raw,72,fat_g,1.2
6406,Fish,Freshwater Fish,Arctic Grayling,Thymallus arcticus,muscle,raw,7,fat_g,1.5
6406,Fish,Freshwater Fish,Arctic Grayling,Thymallus arcticus,muscle,raw,34,fat_g,2
6406,Fish,Freshwater Fish,Arctic Grayling,Thymallus arcticus,muscle,raw,53,fat_g,1.9
6406,Fish,Freshwater Fish,Arctic Grayling,Thymallus arcticus,muscle,raw,11,fat_g,1.6
6406,Fish,Freshwater Fish,Arctic Grayling,Thymallus arcticus,muscle,raw,33,fat_g,1.6
6407,Fish,Freshwater Fish,Walleye,Sander vitreus,not specified,raw,87,fat_g,24
6407,Fish,Freshwater Fish,Walleye,Sander vitreus,not specified,raw,88,fat_g,1.22
6407,Fish,Freshwater Fish,Walleye,Sander vitreus,muscle,raw,2,fat_g,0.7
6407,Fish,Freshwater Fish,Walleye,Sander vitreus,muscle,raw,27,fat_g,1.2
6407,Fish,Freshwater Fish,Walleye,Sander vitreus,muscle,raw,44,fat_g,1.07
6407,Fish,Freshwater Fish,Walleye,Sander vitreus,muscle,raw,13,fat_g,1.22
6407,Fish,Freshwater Fish,Walleye,Sander vitreus,muscle,raw,63,fat_g,1.22
6407,Fish,Freshwater Fish,Walleye,Sander vitreus,muscle,raw,21,fat_g,1
6407,Fish,Freshwater Fish,Walleye,Sander vitreus,muscle,raw,62,fat_g,1.2
6407,Fish,Freshwater Fish,Walleye,Sander vitreus,muscle,raw,56,fat_g,1.1
6407,Fish,Freshwater Fish,Walleye,Sander vitreus,muscle,raw,79,fat_g,1.4
6407,Fish,Freshwater Fish,Sauger,Sander canadensis,muscle,raw,62,fat_g,1.1
6407,Fish,Freshwater Fish,Sauger,Sander canadensis,muscle,raw,79,fat_g,1.1
6408,Fish,Freshwater Fish,Common Carp,Cyprinus carpio,muscle,raw,23,fat_g,5.6
6408,Fish,Freshwater Fish,Common Carp,Cyprinus carpio,muscle,raw,46,fat_g,1.2
6408,Fish,Freshwater Fish,Common Carp,Cyprinus carpio,muscle,raw,27,fat_g,2.5
6408,Fish,Freshwater Fish,Common Carp,Cyprinus carpio,muscle,raw,79,fat_g,8.5
6408,Fish,Freshwater Fish,Common Carp,Cyprinus carpio,muscle,raw,56,fat_g,2
6408,Fish,Freshwater Fish,Common Carp,Cyprinus carpio,muscle,raw,72,fat_g,4.2
6408,Fish,Freshwater Fish,Common Carp,Cyprinus carpio,not specified,raw,88,fat_g,5.6
6408,Fish,Freshwater Fish,Lake Chub,Couesius plumbeus,muscle,raw,27,fat_g,1.2
6408,Fish,Freshwater Fish,Goldfish,Carassius auratus,muscle,raw,27,fat_g,3
6408,Fish,Freshwater Fish,Spottail Shiner,Notropis hudsonius,whole,raw,27,fat_g,11.9
6408,Fish,Freshwater Fish,Pikeminnows,Ptychocheilus spp.,muscle,raw,27,fat_g,2.8
6409,Fish,Freshwater Fish,Bass,Micropterus spp.,muscle,raw,44,fat_g,1.98
6409,Fish,Freshwater Fish,Bass,Micropterus spp.,not specified,raw,88,fat_g,3.69
6410,Fish,Freshwater Fish,Catfish,Ictaluridae,muscle,raw,46,fat_g,6.8
6410,Fish,Freshwater Fish,Catfish,Ictaluridae,muscle,raw,82,fat_g,2.7
6410,Fish,Freshwater Fish,Catfish,Ictaluridae,muscle,raw,27,fat_g,8.2
6410,Fish,Freshwater Fish,Catfish,Ictaluridae,muscle,raw,48,fat_g,3.3
6410,Fish,Freshwater Fish,Channel Catfish,Ictalurus punctatus,muscle,raw,23,fat_g,4.3
6410,Fish,Freshwater Fish,Channel Catfish,Ictalurus punctatus,muscle,raw,63,fat_g,2.82
6410,Fish,Freshwater Fish,Channel Catfish,Ictalurus punctatus,muscle,raw,72,fat_g,3.6
6410,Fish,Freshwater Fish,Channel Catfish,Ictalurus punctatus,muscle,raw,79,fat_g,4.4
6410,Fish,Freshwater Fish,Channel Catfish,Ictalurus punctatus,muscle,raw,27,fat_g,5.2
6410,Fish,Freshwater Fish,Brown Bullhead,Ameiurus nebulosus,muscle,raw,44,fat_g,1.49
6410,Fish,Freshwater Fish,Brown Bullhead,Ameiurus nebulosus,muscle,raw,56,fat_g,2.7
6411,Fish,Freshwater Fish,Perch and Darters,Percidae,muscle,raw,82,fat_g,1.3
6411,Fish,Freshwater Fish,Perch and Darters,Percidae,muscle,raw,27,fat_g,0.7
6411,Fish,Freshwater Fish,Perch and Darters,Percidae,not specified,raw,88,fat_g,0.92
6411,Fish,Freshwater Fish,Yellow Perch,Perca flavescens,muscle,raw,23,fat_g,0.9
6411,Fish,Freshwater Fish,Yellow Perch,Perca flavescens,muscle,raw,44,fat_g,1.01
6411,Fish,Freshwater Fish,Yellow Perch,Perca flavescens,muscle,raw,27,fat_g,1.1
6411,Fish,Freshwater Fish,Yellow Perch,Perca flavescens,whole,raw,27,fat_g,4.4
6411,Fish,Freshwater Fish,Yellow Perch,Perca flavescens,offal,raw,27,fat_g,7.6
6411,Fish,Freshwater Fish,Yellow Perch,Perca flavescens,muscle,raw,56,fat_g,0.8
6411,Fish,Freshwater Fish,Yellow Perch,Perca flavescens,muscle,raw,79,fat_g,1
6413,Fish,Freshwater Fish,Alaska Blackfish,Dallia pectoralis,whole,raw,7,fat_g,1.75
6413,Fish,Freshwater Fish,Alaska Blackfish,Dallia pectoralis,whole,raw,34,fat_g,1.75
6413,Fish,Freshwater Fish,Alaska Blackfish,Dallia pectoralis,muscle,raw,11,fat_g,0.7
6413,Fish,Freshwater Fish,Alaska Blackfish,Dallia pectoralis,muscle,raw,33,fat_g,0.7
6414,Fish,Freshwater Fish,Freshwater Drum,Aplodinotus grunniens,muscle,raw,23,fat_g,3.7
6414,Fish,Freshwater Fish,Freshwater Drum,Aplodinotus grunniens,muscle,raw,27,fat_g,2.5
6414,Fish,Freshwater Fish,Freshwater Drum,Aplodinotus grunniens,muscle,raw,56,fat_g,3.2
6414,Fish,Freshwater Fish,Freshwater Drum,Aplodinotus grunniens,not specified,raw,88,fat_g,4.93
6415,Fish,Freshwater Fish,Sunfish,Lepomis spp.,muscle,raw,23,fat_g,0.7
6415,Fish,Freshwater Fish,Sunfish,Lepomis spp.,muscle,raw,27,fat_g,1.7
6415,Fish,Freshwater Fish,Sunfish,Lepomis spp.,muscle,raw,56,fat_g,0.7
6416,Fish,Freshwater Fish,Bowfin,Amia calva,muscle,raw,27,fat_g,1.4
6416,Fish,Freshwater Fish,Bowfin,Amia calva,whole,raw,27,fat_g,1.5
6417,Fish,Freshwater Fish,Gar,Lepisosteidae,muscle,raw,27,fat_g,0.4
6417,Fish,Freshwater Fish,Gar,Lepisosteidae,muscle,raw,82,fat_g,2.7
6418,Fish,Freshwater Fish,Pond Smelt,Hypomesus olidus,muscle,raw,23,fat_g,0.7
6418,Fish,Freshwater Fish,Pond Smelt,Hypomesus olidus,whole,raw,27,fat_g,2.9
6419,Fish,Freshwater Fish,Ninespine Stickleback,Gasterosteidae,muscle,raw,11,fat_g,2.2
6419,Fish,Freshwater Fish,Ninespine Stickleback,Gasterosteidae,muscle,raw,33,fat_g,2.2
6419,Fish,Freshwater Fish,Ninespine Stickleback,Gasterosteidae,muscle,raw,7,fat_g,6.3
6419,Fish,Freshwater Fish,Ninespine Stickleback,Gasterosteidae,whole,raw,34,fat_g,6.3
6446,Fish,Searun Fish,Salmon,Oncorhynchus and Salmo spp.,muscle,raw,36,fat_g,13.6
6446,Fish,Searun Fish,Salmon,Oncorhynchus and Salmo spp.,muscle,raw,53,fat_g,5
6446,Fish,Searun Fish,Salmon,Oncorhynchus and Salmo spp.,oil,raw,23,fat_g,100
6446,Fish,Searun Fish,Salmon,Oncorhynchus and Salmo spp.,eggs,raw,53,fat_g,10
6446,Fish,Searun Fish,Salmon,Oncorhynchus and Salmo spp.,eggs,raw,86,fat_g,10
6446,Fish,Searun Fish,Salmon,Oncorhynchus and Salmo spp.,eggs,raw,87,fat_g,16
6446,Fish,Searun Fish,Chum Salmon,Oncorhynchus keta,muscle,raw,23,fat_g,6.6
6446,Fish,Searun Fish,Chum Salmon,Oncorhynchus keta,muscle,raw,7,fat_g,3.77
6446,Fish,Searun Fish,Chum Salmon,Oncorhynchus keta,muscle,raw,13,fat_g,3.77
6446,Fish,Searun Fish,Chum Salmon,Oncorhynchus keta,muscle,raw,63,fat_g,3.77
6446,Fish,Searun Fish,Chum Salmon,Oncorhynchus keta,muscle,raw,34,fat_g,1.5
6446,Fish,Searun Fish,Chum Salmon,Oncorhynchus keta,muscle,raw,58,fat_g,2
6446,Fish,Searun Fish,Chum Salmon,Oncorhynchus keta,muscle,raw,27,fat_g,4.6
