food_item_id,food_name_in_english_x_x,seanuts_id2,biblioid_y
900102,"Marbled lungfish, wild, skinless, boneless dorsal muscle, raw",970,fi23
902183,"Lungfish, wild, muscle fillet, raw",971,fi28
900407,"Turbot, wild, fillet _without visible fat, raw",972,fi78
900503,"Turbot, wild, muscle flesh, raw",973,fi83
900669,"Turbot, wild, skinless fillet, raw",974,fi105
900668,"Turbot, wild, skinless fillet, raw",975,fi105
900688,"Pintado, wild, muscle tissue, raw",976,fi109
900093,"Barred sorubim, wild, muscle flesh, raw",977,fi22
900092,"Barred sorubim, wild, muscle flesh, raw",978,fi22
902255,"Pool barb, edible parts _eyes included, raw",979,fi199
902256,"Pool barb, edible parts _eyes included, raw",980,fi199
902257,"Pool barb, edible parts _eyes included, raw",981,fi199
900223,"Swamp barb, wild, boneless, skinless fillet, raw",982,fi46
902258,"Asian barb, edible parts _eyes included, raw",983,fi199
902259,"Ticto barb, edible parts _eyes excluded, raw",984,fi199
900852,"Rasbora, wild, edible part, head included, raw",985,fi129
900851,"Rasbora, wild, whole fish, full grown, raw",986,fi129
900045,"Short-bodied mackerel, wild, muscle fillet, raw",987,fi2
900533,"Indian mackerel, wild, fillet, raw",988,fi88
900147,"silver fish, wild, whole, raw",989,fi28
900756,"silver cyprinid, wild, whole fish, raw",990,fi118
900757,"silver cyprinid, wild, whole fish, raw",991,fi118
900671,"Greenland halibut, wild, skinless fillet, raw",992,fi105
900670,"Greenland halibut, wild, skinless fillet, raw",993,fi105
901032,"Atlantic sharpnose shark, wild, fillet _along dorsal line, raw",994,fi166
900189,"Kutum, wild, muscle tissue, raw",995,fi34
900137,"Caspian kutum, wild, edible flesh, raw",996,fi27
900925,"Kutum, wild, muscle, raw",997,fi142
900685,"Roach, wild, skinless fillet, raw",998,fi105
900400,"Baltic salmon, wild, skinless fillet, raw",999,fi74
900680,"Salmon, wild, skinless fillet, raw",1000,fi105
900679,"Salmon, wild, skinless fillet, raw",1001,fi105
900066,"Pike perch, wild, skinless fillet, raw",1002,fi7
900084,"Pike perch, wild, boneless fillet, raw",1003,fi16
900149,"Zander, wild, fillet, raw",1004,fi29
900148,"Zander, wild, fillet, raw",1005,fi29
900231,"Pike-perch, wild, skinless, boneless fillet, raw",1006,fi47
900814,"Pikeperch, wild, skinless fillet, raw",1007,fi122
900140,"Pike perch, wild, edible flesh, raw",1008,fi27
900190,"Zander, wild, muscle tissue, raw",1009,fi34
900923,"Walleye pike, wild, fillet, raw",1010,fi141
900410,"Oriental bonito, wild, dorsal white muscle fillet, raw",1011,fi79
900409,"Oriental bonito, wild, dorsal white muscle fillet, raw",1012,fi79
900411,"Oriental bonito, wild, dorsal white muscle fillet, raw",1013,fi79
900292,"Bonito, wild, edible part, raw",1014,fi57
900458,"Atlantic bonito, wild, edible flesh, raw",1015,fi80
900459,"Atlantic bonito, wild, edible flesh, raw",1016,fi80
900880,"Atlantic bonito, adult fish, muscle flesh, middle portion, raw",1017,fi131
900416,"Atlantic bonito, wild, edible flesh, raw",1018,fi80
900474,"Sardine/Pilchard, wild, edible flesh, raw",1019,fi80
900475,"Sardine/Pilchard, wild, edible flesh, raw",1020,fi80
900476,"Sardine/Pilchard, wild, edible flesh, raw",1021,fi80
900208,"Sardine, wild, small size, fillet, raw",1022,fi43
900209,"Sardine, wild, large size, fillet, raw",1023,fi43
900211,"Sardine, wild, large size, fillet, raw",1024,fi43
900210,"Sardine, wild, small size, fillet, raw",1025,fi43
900433,"Sardine/Pilchard, wild, edible flesh, raw",1026,fi80
900386,"Sardine, wild, skinless fillet, raw",1027,fi73
900678,"European pilchard, wild, skinless fillet, raw",1028,fi105
900387,"Sardine, wild, skinless fillet, raw",1029,fi73
900849,"Round sardinella, wild, whole fish, raw",1030,fi126
900843,"Round sardinella, wild, whole fish, raw",1031,fi126
900842,"Round sardinella, wild, whole fish, raw",1032,fi126
900847,"Round sardinella, wild, whole fish, raw",1033,fi126
900848,"Round sardinella, wild, whole fish, raw",1034,fi126
900844,"Round sardinella, wild, whole fish, raw",1035,fi126
900845,"Round sardinella, wild, whole fish, raw",1036,fi126
900846,"Round sardinella, wild, whole fish, raw",1037,fi126
900323,"Sardine, wild, fillet, raw",1038,fi66
900296,"Round sardinella, red muscle flesh, raw",1039,fi58
900295,"Round sardinella, white muscle flesh, raw",1040,fi58
900878,"Brazilian sardinella, adult fish, muscle flesh, middle portion, raw",1041,fi131
900537,"Fringescale sardine, wild, fillet, raw",1042,fi88
900294,"Madeiran sardinella, red muscle flesh, raw",1043,fi58
900293,"Madeiran sardinella, white muscle flesh, raw",1044,fi58
902211,"Flat sardine, wild, boneless, skin-on flesh, raw",1045,fi140
900304,"Sardine, wild, whole fish, raw",1046,fi59
900472,"Salema/Strepie, wild, edible flesh, raw",1047,fi80
900473,"Salema/Strepie, wild, edible flesh, raw",1048,fi80
900331,"Salema, wild, fillet, raw",1049,fi67
900431,"Salema/Strepie, wild, edible flesh, raw",1050,fi80
900354,"Brushtooth lizardfish, wild, fillet, raw",1051,fi67
900307,"Brown meagre, wild, fillet, raw",1052,fi60
900498,"Chub mackerel, wild, skinless fillet, raw",1053,fi82
900907,"Chub mackerel, wild, fillet, frozen",1054,fi138
900499,"Chub mackerel, wild, skinless fillet, raw",1055,fi82
900310,"Mackerel, wild, skinless muscle tissue, raw",1056,fi63
900906,"Chub mackerel, wild, fillet, frozen",1057,fi138
900497,"Chub mackerel, wild, skinless fillet, raw",1058,fi82
900908,"Chub mackerel, wild, fillet, frozen",1059,fi138
900698,"Atlantic macerel, wild, fillet, less skin, raw",1060,fi116
900466,"Atlantic mackerel, wild, edible flesh, raw",1061,fi80
900699,"Atlantic macerel, wild, fillet, less skin, raw",1062,fi116
900677,"Mackerel, wild, skinless fillet, raw",1063,fi105
900676,"Mackerel, wild, skinless fillet, raw",1064,fi105
900424,"Atlantic mackerel, wild, edible flesh, raw",1065,fi80
902184,"Chub mackerel, wild, edible flesh, raw",1066,fi80
900036,"Spanish mackerel _portion, raw",1067,fi2
900538,"Spanish mackerel, wild, fillet, raw",1068,fi88
900883,"adult fish, muscle flesh, middle portion, raw",1069,fi131
900326,"Turbot, wild, fillet, raw",1070,fi66
900626,"Brill, wild, skinless fillet, raw",1071,fi105
900625,"Brill, wild, skinless fillet, raw",1072,fi105
902283,"Black scorpionfish, wild, fillet, raw",1073,fi65
900318,"Black scorpionfish, wild, fillet, raw",1074,fi65
900319,"Black scorpionfish, wild, fillet, raw",1075,fi65
900436,"Scorpionfish, wild, edible flesh, raw",1076,fi80
902282,"Red scorpionfish, wild, fillet, raw",1077,fi65
900316,"Red scorpionfish, wild, fillet, raw",1078,fi65
900317,"Red scorpionfish, wild, fillet, raw",1079,fi65
900325,"Red scorpion fish, wild, fillet, raw",1080,fi66
900979,"Yellowtail rockfish, wild, fillet, raw",1081,fi156
900664,"Golden redfish, wild, skinless fillet, raw",1082,fi105
900665,"Golden redfish, wild, skinless fillet, raw",1083,fi105
901269,"Ocean perch, wild, fillet, raw",1084,im11
901270,"Ocean perch, wild, fillet, raw",1085,im11
901272,"Ocean perch, wild, fillet, raw",1086,im11
901273,"Ocean perch, wild, fillet, raw",1087,im11
901296,"Ocean perch, wild, fillet, raw",1088,im11
901271,"Ocean perch, wild, fillet, raw",1089,im11
900981,"Black rockfish, wild, fillet, raw",1090,fi156
900662,"Beaked redfish, wild, skinless fillet, raw",1091,fi105
900663,"Beaked redfish, wild, skinless fillet, raw",1092,fi105
900980,"Orange rockfish, wild, fillet, raw",1093,fi156
900301,"Canary rock Fish, wild, skinless fillet, raw",1094,fi59
900660,"Red fish, wild, skinless fillet, raw",1095,fi105
900661,"Red fish, wild, skinless fillet, raw",1096,fi105
900535,"Yellowstripe scad, wild, fillet, raw",1097,fi88
900961,"Lookdown, wild, edible portion, raw",1098,fi149
900548,"Cuttlefish, wild, flesh, raw",1099,fi88
900449,"Common cuttlefish, wild, edible flesh, raw",1100,fi80
902281,"Common cuttlefish, wild, fillet, raw",1101,fi65
901212,"Common cuttlefish, wild, mantle flesh, raw",1102,fi225
901213,"Common cuttlefish, wild, mantle flesh, raw",1103,fi225
900314,"Common cuttlefish, wild, fillet, raw",1104,fi65
900315,"Common cuttlefish, wild, fillet, raw",1105,fi65
901211,"Common cuttlefish, wild, mantle flesh, raw",1106,fi225
901176,"Cuttlefish, wild, mantle, raw",1107,fi210
901174,"Cuttlefish, wild, mantle, raw",1108,fi210
901175,"Cuttlefish, wild, mantle, raw",1109,fi210
901173,"Cuttlefish, wild, mantle, raw",1110,fi210
900038,"Black-banded trevally, wild, muscle fillet, raw",1111,fi2
900617,"Painted comber, wild, dorsal muscle fillet, skin-on, raw",1112,fi104
900618,"Painted comber, wild, dorsal muscle fillet, skin-on, raw",1113,fi104
900619,"Painted comber, wild, dorsal muscle fillet, skin-on, raw",1114,fi104
900620,"Painted comber, wild, dorsal muscle fillet, skin-on, raw",1115,fi104
900621,"Painted comber, wild, dorsal muscle fillet, skin-on, raw",1116,fi104
900622,"Painted comber, wild, dorsal muscle fillet, skin-on, raw",1117,fi104
900517,"Rabbitfish, wild, fillet, raw",1118,fi87
900515,"Rabbitfish, wild, fillet, raw",1119,fi87
900520,"Rabbitfish, wild, fillet, raw",1120,fi87
900514,"Rabbitfish, wild, fillet, raw",1121,fi87
900516,"Rabbitfish, wild, fillet, raw",1122,fi87
900521,"Rabbitfish, wild, fillet, raw",1123,fi87
900519,"Rabbitfish, wild, fillet, raw",1124,fi87
900518,"Rabbitfish, wild, fillet, raw",1125,fi87
900355,"silver sillago, wild, fillet, raw",1126,fi67
900086,"European catfish, wild, boneless fillet, raw",1127,fi16
900187,"Wels catfish, wild, muscle tissue, raw",1128,fi34
900232,"Sheatfish, wild, skinless, boneless fillet, raw",1129,fi47
900352,"Sand sole, wild, fillet, raw",1130,fi67
900482,"Common sole, wild, edible flesh, raw",1131,fi80
900481,"Common sole, wild, edible flesh, raw",1132,fi80
900327,"Common sole, wild, fillet, raw",1133,fi66
900439,"Common sole, wild, edible flesh, raw",1134,fi80
900069,"Duckbill catfish, wild, skinless fillet, raw",1135,fi8
900426,"Parrot fish, wild, edible flesh, raw",1136,fi80
900939,"Gilthead sea bream, wild, skinless fillet, raw",1137,fi145
900938,"Gilthead sea bream, wild, skinless fillet, raw",1138,fi145
900356,"Yellowstripe barracuda, wild, fillet, raw",1139,fi67
900357,"European barracuda, wild, fillet, raw",1140,fi67
900358,"Blotched picarel, wild, fillet, raw",1141,fi67
900291,"Sea bream, wild, edible part, raw",1142,fi57
900467,"Picarel, wild, edible flesh, raw",1143,fi80
900468,"Picarel, wild, edible flesh, raw",1144,fi80
900441,"Sunfish, wild, edible flesh, raw",1145,fi80
900427,"Picarel, wild, edible flesh, raw",1146,fi80
900413,"Black bream, wild, edible flesh, raw",1147,fi80
900900,"Black seabream, wild, fully grown, muscle tissue, raw",1148,fi135
900285,"Sprat, wild, edible part, raw",1149,fi57
900391,"Sprat, wild, skinless fillet, raw",1150,fi73
900390,"Sprat, wild, skinless fillet, raw",1151,fi73
900207,"Spiny dogfish, wild, skinless fillet, frozen",1152,fi42
900758,"Lake Tanganyika sprat, wild, whole fish, raw",1153,fi118
900759,"Lake Tanganyika sprat, wild, whole fish, raw",1154,fi118
901241,"Eastern Pacific fighting conch, wild, male, edible muslce, raw",1155,fi240
901243,"Eastern Pacific fighting conch, wild, female, edible muslce, raw",1156,fi240
901242,"Eastern Pacific fighting conch, wild, male, edible muslce, raw",1157,fi240
901244,"Eastern Pacific fighting conch, wild, female, edible muslce, raw",1158,fi240
900956,"Shoal flounder, wild, edible portion, raw",1159,fi149
900960,"Inshore lizardfish, wild, edible portion, raw",1160,fi149
900103,"Lake Victoria squeaker, wild, skinless, boneless dorsal muscle, raw",1161,fi23
900104,"Lake Victoria squeaker, wild, skinless, boneless dorsal muscle, raw",1162,fi23
900146,"Victoria squeaker, wild, muscle fillet, raw",1163,fi28
901163,"Palate tellin, wild, tissue, raw",1164,fi207
901164,"Palate tellin, wild, tissue, raw",1165,fi207
901165,"Palate tellin, wild, tissue, raw",1166,fi207
901166,"Palate tellin, wild, tissue, raw",1167,fi207
900539,"Longtail shad, wild, fillet, raw",1168,fi88
902294,NA,1169,NA
900401,"Walleye pollock, wild, skinless fillet, frozen",1170,fi74
900299,"Walleye pollock, wild, skinless fillet, raw",1171,fi59
900153,"Walley pollock, wild, fillets, raw",1172,fi30
900988,"Albacore tuna, wild, white meat, raw",1173,fi156
900970,"White tuna, wild, white meat, raw",1174,fi153
900283,"Pacific bluefin tuna, wild, dorsal muscle, raw",1175,fi56
900889,"Atlantic bluefin tuna, adult fish, muscle flesh, middle portion, raw",1176,fi131
901108,"Serbian grayling, wild, muscle tissues _below dorsal fin, fillet, raw",1177,fi186
901106,"Serbian grayling, wild, muscle tissues _below dorsal fin, fillet, raw",1178,fi186
901107,"Serbian grayling, wild, muscle tissues _below dorsal fin, fillet, raw",1179,fi186
901095,"Serbian grayling, wild, muscle tissues _below dorsal fin, fillet, raw",1180,fi186
901093,"Serbian grayling, wild, muscle tissues _below dorsal fin, fillet, raw",1181,fi186
901094,"Serbian grayling, wild, muscle tissues _below dorsal fin, fillet, raw",1182,fi186
901105,"Serbian grayling, wild, muscle tissues _below dorsal fin, fillet, raw",1183,fi186
901096,"Serbian grayling, wild, muscle tissues _below dorsal fin, fillet, raw",1184,fi186
901103,"Serbian grayling, wild, muscle tissues _below dorsal fin, fillet, raw",1185,fi186
901104,"Serbian grayling, wild, muscle tissues _below dorsal fin, fillet, raw",1186,fi186
901112,"Serbian grayling, wild, muscle tissues _below dorsal fin, fillet, raw",1187,fi186
901098,"Serbian grayling, wild, muscle tissues _below dorsal fin, fillet, raw",1188,fi186
901109,"Serbian grayling, wild, muscle tissues _below dorsal fin, fillet, raw",1189,fi186
901117,"Serbian grayling, wild, muscle tissues _below dorsal fin, fillet, raw",1190,fi186
901111,"Serbian grayling, wild, muscle tissues _below dorsal fin, fillet, raw",1191,fi186
901113,"Serbian grayling, wild, muscle tissues _below dorsal fin, fillet, raw",1192,fi186
901099,"Serbian grayling, wild, muscle tissues _below dorsal fin, fillet, raw",1193,fi186
901116,"Serbian grayling, wild, muscle tissues _below dorsal fin, fillet, raw",1194,fi186
901102,"Serbian grayling, wild, muscle tissues _below dorsal fin, fillet, raw",1195,fi186
901097,"Serbian grayling, wild, muscle tissues _below dorsal fin, fillet, raw",1196,fi186
901115,"Serbian grayling, wild, muscle tissues _below dorsal fin, fillet, raw",1197,fi186
901101,"Serbian grayling, wild, muscle tissues _below dorsal fin, fillet, raw",1198,fi186
901100,"Serbian grayling, wild, muscle tissues _below dorsal fin, fillet, raw",1199,fi186
901110,"Serbian grayling, wild, muscle tissues _below dorsal fin, fillet, raw",1200,fi186
901114,"Serbian grayling, wild, muscle tissues _below dorsal fin, fillet, raw",1201,fi186
900861,"whole fish, wild, juvenile, raw",1202,fi129
900862,"whole fish, wild, full grown and juvenile, raw",1203,fi129
900860,"whole fish, wild, full grown, raw",1204,fi129
900591,"Redbreast tilapia, wild, white dorsal muscle flesh, skin and boneless, raw",1205,fi100
900592,"Redbreast tilapia, wild, white dorsal muscle flesh, skin and boneless, raw",1206,fi100
900593,"Redbreast tilapia, wild, white dorsal muscle flesh, skin and boneless, raw",1207,fi100
901246,"Tilapia, wild, fillet, raw",1208,fi196
900109,"Redbelly tilapia, wild, skinless, boneless, dorsal muscle, raw",1209,fi23
900110,"Redbelly tilapia, wild, skinless, boneless, dorsal muscle, raw",1210,fi23
900111,"Redbelly tilapia, wild, skinless, boneless, dorsal muscle, raw",1211,fi23
900730,"Tilapia zilli, wild _small size, dorsal muscle fillet, skinless, raw",1212,fi118
900731,"Tilapia zilli, wild _medium size, dorsal muscle fillet, skinless, raw",1213,fi118
900188,"Tench, wild, muscle tissue, raw",1214,fi34
900450,"Flying squid, wild, edible flesh, raw",1215,fi80
900545,"Moonfish, wild, fillet, raw",1216,fi88
900359,"Derbio, wild, fillet, raw",1217,fi67
900826,"Greater weever, wild, muscle flesh, raw",1218,fi124
900962,"Rough scad, wild, edible portion, raw",1219,fi149
900909,"Rough scad, wild, fillet, frozen",1220,fi138
900910,"Rough scad, wild, fillet, frozen",1221,fi138
900911,"Rough scad, wild, fillet, frozen",1222,fi138
900912,"Rough scad, wild, fillet, frozen",1223,fi138
900239,"Mediterranean horse mackerel, wild, skinless fillet _muscle from both sides, raw",1224,fi50
900243,"Mediterranean horse mackerel, wild, skinless fillet _muscle from both sides, raw",1225,fi50
900245,"Mediterranean horse mackerel, wild, skinless fillet _muscle from both sides, raw",1226,fi50
900242,"Mediterranean horse mackerel, wild, skinless fillet _muscle from both sides, raw",1227,fi50
900240,"Mediterranean horse mackerel, wild, skinless fillet _muscle from both sides, raw",1228,fi50
900246,"Mediterranean horse mackerel, wild, skinless fillet _muscle from both sides, raw",1229,fi50
900238,"Mediterranean horse mackerel, wild, skinless fillet _muscle from both sides, raw",1230,fi50
900247,"Mediterranean horse mackerel, wild, skinless fillet _muscle from both sides, raw",1231,fi50
900244,"Mediterranean horse mackerel, wild, skinless fillet _muscle from both sides, raw",1232,fi50
900248,"Mediterranean horse mackerel, wild, skinless fillet _muscle from both sides, raw",1233,fi50
900241,"Mediterranean horse mackerel, wild, skinless fillet _muscle from both sides, raw",1234,fi50
900237,"Mediterranean horse mackerel, wild, skinless fillet _muscle from both sides, raw",1235,fi50
900286,"Scad, wild, edible part, raw",1236,fi57
900322,"Scad, wild, fillet, raw",1237,fi66
900477,"Scad/Horse mackerel, wild, edible flesh, raw",1238,fi80
900502,"Horse mackerel, wild, skinless fillet, raw",1239,fi82
900478,"Scad/Horse mackerel, wild, edible flesh, raw",1240,fi80
900500,"Horse mackerel, wild, skinless fillet, raw",1241,fi82
900501,"Horse mackerel, wild, skinless fillet, raw",1242,fi82
900886,"Atlantic horse mackerel, adult fish, muscle flesh, middle portion, raw",1243,fi131
900381,"Horse mackerel, wild, edible flesh, raw",1244,fi72
900675,"Horse mackerel, wild, skinless fillet, raw",1245,fi105
900379,"Horse mackerel, wild, edible flesh, raw",1246,fi72
900380,"Horse mackerel, wild, edible flesh, raw",1247,fi72
900378,"Horse mackerel, wild, edible flesh, raw",1248,fi72
900377,"Horse mackerel, wild, edible flesh, raw",1249,fi72
900376,"Horse mackerel, wild, edible flesh, raw",1250,fi72
900395,"Horse mackerel, wild, skinless fillet, raw",1251,fi73
900372,"Horse mackerel, wild, edible flesh, raw",1252,fi72
900374,"Horse mackerel, wild, edible flesh, raw",1253,fi72
900434,"Scad/Horse mackerel, wild, edible flesh, raw",1254,fi80
900674,"Horse mackerel, wild, skinless fillet, raw",1255,fi105
900394,"Horse mackerel, wild, skinless fillet, raw",1256,fi73
900373,"Horse mackerel, wild, edible flesh, raw",1257,fi72
900371,"Horse mackerel, wild, edible flesh, raw",1258,fi72
900375,"Horse mackerel, wild, edible flesh, raw",1259,fi72
901039,"Spotted shrimp, wild, muscle flesh, raw",1260,fi171
900206,"School shark, wild, skinless fillet, frozen",1261,fi42
900959,"Largehead hairtail, wild, edible portion, raw",1262,fi149
900879,"Largehead hairtail, adult fish, muscle flesh, middle portion, raw",1263,fi131
900827,"Piper gurnard, wild, muscle flesh, raw",1264,fi124
900428,"Poor cod, wild, edible flesh, raw",1265,fi80
900360,"Shi drum, wild, fillet, raw",1266,fi67
900361,"Goldblond goatfish, wild, fillet, raw",1267,fi67
900955,"Dwarf goatfish, wild, edible portion, raw",1268,fi149
902248,"Freshwater garfish, edible parts _eyes included, raw",1269,fi199
901156,"Atlantic seabob, wild, flesh, small size, raw",1270,fi205
900417,"Jhan Dory, wild, edible flesh, raw",1271,fi80
900068,"Jaì, wild, skinless fillet, raw",1272,fi8
901309,NA,1273,fi3
901339,NA,1274,fi17
901340,NA,1275,fi17
901341,NA,1276,fi17
901342,NA,1277,fi17
901343,NA,1278,fi17
901344,NA,1279,fi17
901345,NA,1280,fi17
901346,NA,1281,fi17
901347,NA,1282,fi17
901348,NA,1283,fi17
901349,NA,1284,fi17
901350,NA,1285,fi17
901351,NA,1286,fi17
901352,NA,1287,fi17
901353,NA,1288,fi17
901354,NA,1289,fi17
901370,NA,1290,fi34
901371,NA,1291,fi34
901372,NA,1292,fi34
901373,NA,1293,fi34
901374,NA,1294,fi34
901375,NA,1295,fi34
901376,NA,1296,fi34
901377,NA,1297,fi34
901392,NA,1298,fi41
901393,NA,1299,fi41
901394,NA,1300,fi41
901395,NA,1301,fi42
901398,NA,1302,fi44
901399,NA,1303,fi44
901400,NA,1304,fi44
901401,NA,1305,fi44
901402,NA,1306,fi45
901403,NA,1307,fi45
901404,NA,1308,fi45
901405,NA,1309,fi45
901406,NA,1310,fi45
901407,NA,1311,fi45
901408,NA,1312,fi45
901409,NA,1313,fi45
901410,NA,1314,fi45
901411,NA,1315,fi45
901412,NA,1316,fi45
901413,NA,1317,fi45
901414,NA,1318,fi45
901415,NA,1319,fi45
901416,NA,1320,fi45
901417,NA,1321,fi45
901418,NA,1322,fi45
901419,NA,1323,fi45
901420,NA,1324,fi45
901421,NA,1325,fi45
901422,NA,1326,fi45
901423,NA,1327,fi45
901424,NA,1328,fi45
901425,NA,1329,fi45
901426,NA,1330,fi45
901427,NA,1331,fi45
901428,NA,1332,fi45
901429,NA,1333,fi45
901430,NA,1334,fi45
901431,NA,1335,fi45
901433,NA,1336,fi45
901434,NA,1337,fi45
901436,NA,1338,fi45
901438,NA,1339,fi45
901439,NA,1340,fi45
901452,NA,1341,fi51
901453,NA,1342,fi51
901454,NA,1343,fi51
901455,NA,1344,fi51
901456,NA,1345,fi51
901457,NA,1346,fi51
901458,NA,1347,fi51
901459,NA,1348,fi51
901460,NA,1349,fi51
901461,NA,1350,fi51
901470,NA,1351,fi64
901471,NA,1352,fi64
901472,NA,1353,fi64
901481,NA,1354,fi75
901482,NA,1355,fi75
901483,NA,1356,fi75
901484,NA,1357,fi75
901485,NA,1358,fi75
901523,NA,1359,fi97
901585,NA,1360,fi106
901657,NA,1361,fi127
901694,NA,1362,fi150
901711,NA,1363,fi152
901712,NA,1364,fi152
901713,NA,1365,fi152
901714,NA,1366,fi152
901715,NA,1367,fi152
901716,NA,1368,fi152
901717,NA,1369,fi152
901718,NA,1370,fi152
901719,NA,1371,fi152
901720,NA,1372,fi152
901721,NA,1373,fi152
901722,NA,1374,fi152
901723,NA,1375,fi152
901724,NA,1376,fi152
901725,NA,1377,fi152
901726,NA,1378,fi152
901727,NA,1379,fi152
901728,NA,1380,fi152
901736,NA,1381,fi155
901737,NA,1382,fi155
901738,NA,1383,fi155
901739,NA,1384,fi155
901740,NA,1385,fi155
901741,NA,1386,fi155
901742,NA,1387,fi155
901743,NA,1388,fi155
901744,NA,1389,fi155
901745,NA,1390,fi155
901746,NA,1391,fi155
901747,NA,1392,fi155
901748,NA,1393,fi155
901749,NA,1394,fi155
901750,NA,1395,fi155
901751,NA,1396,fi155
901752,NA,1397,fi155
901753,NA,1398,fi155
901754,NA,1399,fi155
901755,NA,1400,fi155
901756,NA,1401,fi155
901757,NA,1402,fi155
901758,NA,1403,fi155
901759,NA,1404,fi155
901760,NA,1405,fi155
901761,NA,1406,fi155
901762,NA,1407,fi155
901763,NA,1408,fi155
901764,NA,1409,fi155
901765,NA,1410,fi155
901766,NA,1411,fi155
901767,NA,1412,fi155
901768,NA,1413,fi155
901769,NA,1414,fi155
901770,NA,1415,fi155
901771,NA,1416,fi155
901772,NA,1417,fi155
901773,NA,1418,fi155
901774,NA,1419,fi155
901775,NA,1420,fi155
901776,NA,1421,fi155
901777,NA,1422,fi155
901778,NA,1423,fi155
901779,NA,1424,fi155
901780,NA,1425,fi155
901781,NA,1426,fi155
901782,NA,1427,fi155
901783,NA,1428,fi155
901784,NA,1429,fi155
901785,NA,1430,fi155
901786,NA,1431,fi155
901787,NA,1432,fi155
901788,NA,1433,fi155
901789,NA,1434,fi155
901790,NA,1435,fi155
901791,NA,1436,fi155
901792,NA,1437,fi155
901793,NA,1438,fi155
901794,NA,1439,fi155
901795,NA,1440,fi155
901796,NA,1441,fi155
901797,NA,1442,fi155
901798,NA,1443,fi155
901799,NA,1444,fi155
901800,NA,1445,fi155
901801,NA,1446,fi155
901802,NA,1447,fi155
901803,NA,1448,fi155
901804,NA,1449,fi155
901805,NA,1450,fi155
901806,NA,1451,fi155
901807,NA,1452,fi155
901808,NA,1453,fi155
901809,NA,1454,fi155
901810,NA,1455,fi155
901811,NA,1456,fi155
901812,NA,1457,fi155
901813,NA,1458,fi155
901814,NA,1459,fi155
901815,NA,1460,fi155
901816,NA,1461,fi155
901817,NA,1462,fi155
901818,NA,1463,fi155
901819,NA,1464,fi155
901820,NA,1465,fi155
901821,NA,1466,fi155
901822,NA,1467,fi155
901823,NA,1468,fi155
901824,NA,1469,fi155
901825,NA,1470,fi155
901826,NA,1471,fi155
901827,NA,1472,fi155
901828,NA,1473,fi155
901829,NA,1474,fi155
901830,NA,1475,fi155
901831,NA,1476,fi155
901832,NA,1477,fi155
901833,NA,1478,fi155
901834,NA,1479,fi155
901835,NA,1480,fi155
901836,NA,1481,fi155
901837,NA,1482,fi155
901838,NA,1483,fi155
901839,NA,1484,fi155
901840,NA,1485,fi155
901841,NA,1486,fi155
901842,NA,1487,fi155
901843,NA,1488,fi155
901844,NA,1489,fi155
901845,NA,1490,fi155
901850,NA,1491,fi195
901852,NA,1492,fi195
901854,NA,1493,fi195
901855,NA,1494,fi195
901856,NA,1495,fi195
901857,NA,1496,fi195
901858,NA,1497,fi195
901859,NA,1498,fi195
901860,NA,1499,fi195
901862,NA,1500,fi195
901863,NA,1501,fi195
901864,NA,1502,fi195
901865,NA,1503,fi195
901866,NA,1504,fi195
901867,NA,1505,fi195
901868,NA,1506,fi195
901869,NA,1507,fi195
901870,NA,1508,fi195
901871,NA,1509,fi195
901873,NA,1510,fi195
901874,NA,1511,fi195
901875,NA,1512,fi195
901876,NA,1513,fi195
901877,NA,1514,fi195
901878,NA,1515,fi195
901879,NA,1516,fi195
901880,NA,1517,fi195
901881,NA,1518,fi195
901882,NA,1519,fi195
901883,NA,1520,fi195
901884,NA,1521,fi195
901885,NA,1522,fi195
901886,NA,1523,fi195
901887,NA,1524,fi195
901888,NA,1525,fi195
901889,NA,1526,fi195
901890,NA,1527,fi195
901891,NA,1528,fi195
901892,NA,1529,fi195
901893,NA,1530,fi195
901894,NA,1531,fi195
901895,NA,1532,fi195
901896,NA,1533,fi195
901897,NA,1534,fi195
901898,NA,1535,fi195
901899,NA,1536,fi195
901900,NA,1537,fi195
901901,NA,1538,fi195
901902,NA,1539,fi195
901903,NA,1540,fi195
901904,NA,1541,fi195
901905,NA,1542,fi195
901906,NA,1543,fi195
901907,NA,1544,fi195
901908,NA,1545,fi195
901909,NA,1546,fi195
901910,NA,1547,fi195
901911,NA,1548,fi195
901912,NA,1549,fi195
901913,NA,1550,fi195
901914,NA,1551,fi195
901915,NA,1552,fi195
901916,NA,1553,fi157
901917,NA,1554,fi157
901918,NA,1555,fi157
901919,NA,1556,fi157
901933,NA,1557,fi173
901935,NA,1558,fi173
901937,NA,1559,fi173
901939,NA,1560,fi173
901941,NA,1561,fi173
901942,NA,1562,fi173
901956,NA,1563,fi177
901957,NA,1564,fi177
901958,NA,1565,fi177
901967,NA,1566,fi177
901968,NA,1567,fi177
901969,NA,1568,fi177
901970,NA,1569,fi177
901971,NA,1570,fi177
901972,NA,1571,fi177
901978,NA,1572,fi177
901979,NA,1573,fi177
901980,NA,1574,fi177
901981,NA,1575,fi177
901984,NA,1576,fi178
901993,NA,1577,fi179
901994,NA,1578,fi179
901995,NA,1579,fi179
901996,NA,1580,fi179
901997,NA,1581,fi179
901998,NA,1582,fi179
