seanuts_id2,Species,subgroup,food_name_clean,species_name,part
280,Coregonus clupeaformis,finfish,Whitefish_wild_female_flesh_raw,Coregonus clupeaformis,muscle
281,Coregonus clupeaformis,finfish,Whitefish_wild_female_flesh_raw,Coregonus clupeaformis,muscle
494,Cynoscion jamaicensis,finfish,Jamaica_weakfish_adult_fish_muscle_flesh_middle_portion_raw,Cynoscion jamaicensis,muscle
512,Dasyatis sabina,finfish,Atlantic_stingray_wild_male_fillet_center_of_pectoral_fin_raw,Dasyatis sabina,muscle
513,Dasyatis sabina,finfish,Atlantic_stingray_wild_male_fillet_center_of_pectoral_fin_raw,Dasyatis sabina,muscle
514,Deania calcea,finfish,Birdbeak_dogfish_wild_dorsal_muscle_raw,Deania calcea,muscle
518,Dentex maroccanus,finfish,Morocco_dentex_wild_ventral_and_dorsal_muscle_flesh_raw,Dentex maroccanus,muscle
12,Dermogenys pusilla,finfish,cleaned_fish_raw,Dermogenys pusilla,muscle
527,Diplodus puntazzo,finfish,Sharp-snout_sea_bream_wild_fillet_raw,Diplodus puntazzo,muscle
528,Diplodus puntazzo,finfish,Sharpsnout_sea_bream_young_<1yr_wild_dorsal_white_muscle_raw,Diplodus puntazzo,muscle
529,Diplodus puntazzo,finfish,Sharpsnout_seabream_wild_fillet_raw,Diplodus puntazzo,muscle
539,Diplodus vulgaris,finfish,Common_two-banded_seabream_wild_fillet_raw,Diplodus vulgaris,muscle
2000,Eleutheronema tetradactylum,finfish,Tailla,Eleutheronema tetradactylum,muscle
544,Eleutheronema tetradactylum,finfish,Fourfinger_threadfin_wild_fillet_raw,Eleutheronema tetradactylum,muscle
545,Elops saurus,finfish,Ladyfish_wild_edible_portion_raw,Elops saurus,muscle
25,Esomus longimanus,finfish,cleaned_fish_raw,Esomus longimanus,muscle
584,Euthynnus alletteratus,finfish,Little_tuna_wild_red_muscle_flesh_raw,Euthynnus alletteratus,muscle
585,Euthynnus alletteratus,finfish,Little_tuna_wild_red_muscle_flesh_raw,Euthynnus alletteratus,muscle
586,Euthynnus alletteratus,finfish,Little_tuna_wild_white_muscle_flesh_cephalal_and_caudal_ventral_and_dorsal_raw,Euthynnus alletteratus,muscle
587,Euthynnus alletteratus,finfish,Little_tuna_wild_white_muscle_flesh_cephalal_and_caudal_ventral_and_dorsal_raw,Euthynnus alletteratus,muscle
588,Euthynnus alletteratus,finfish,Little_tuna_wild_white_muscle_flesh_cephalal_and_caudal_ventral_and_dorsal_raw,Euthynnus alletteratus,muscle
589,Euthynnus alletteratus,finfish,Little_tuna_wild_white_muscle_flesh_cephalal_and_caudal_ventral_and_dorsal_raw,Euthynnus alletteratus,muscle
590,Euthynnus alletteratus,finfish,Little_tuna_wild_red_muscle_flesh_raw,Euthynnus alletteratus,muscle
591,Euthynnus alletteratus,finfish,Little_tuna_wild_red_muscle_flesh_raw,Euthynnus alletteratus,muscle
244,Gasterochisma melampus,finfish,Butterfly_tuna_wild_white_muscle_flesh_caudal_end_skinless_boneless_raw,Gasterochisma melampus,muscle-skinless
618,Hemisorubim platyrhynchos,finfish,Jurupoca_wild_skinless_fillet_raw,Hemisorubim platyrhynchos,muscle-skinless
626,Hydrolagus affinis,finfish,Smalleyed_rabbitfish/ghostshark_wild_dorsal_muscle_raw,Hydrolagus affinis,muscle
629,Hyporhamphus ihi,finfish,Garfish_wild_skinless_fillet_frozen,Hyporhamphus ihi,muscle-skinless
2021,Illex coindetii,mollusc,broadtail shorfin squid,Illex coindetii,muscle
632,Isopsetta isolepis,finfish,Butter_sole_wild_fillet_raw,Isopsetta isolepis,muscle
636,Lagocephalus lagocephalus,finfish,Oceanic_puffer_wild_fillet_raw,Lagocephalus lagocephalus,muscle
277,Lampris guttatus,finfish,Moonfish_wild_white_muscle_flesh_caudal_end_skinless_boneless_raw,Lampris guttatus,muscle-skinless
657,Lepidopsetta bilineata,finfish,Rock_sole_wild_skinless_dorsal_fillet_frozen,Lepidopsetta bilineata,muscle-skinless
669,Liza aurata,finfish,Golden_grey_mullet_wild_edible_flesh_raw,Liza aurata,muscle
670,Liza aurata,finfish,Golden_grey_mullet_wild_fillet_raw,Liza aurata,muscle
274,Liza aurata,finfish,Golden_grey_mullet_wild_edible_flesh_raw,Liza aurata,muscle
1999,Liza parsia,finfish,Parse,Liza parsia,muscle
674,Liza ramada,finfish,Thinlip_mullet_wild_fillet_raw,Liza ramada,muscle
671,Liza ramada,finfish,Thinlip_mullet_wild_muscle_tissue_raw,Liza ramada,muscle
672,Liza ramada,finfish,Thinlip_mullet_wild_muscle_tissue_raw,Liza ramada,muscle
673,Liza ramada,finfish,Thinlip_mullet_wild_muscle_tissue_raw,Liza ramada,muscle
675,Liza saliens,finfish,Leaping_mullet_wild_fillet_raw,Liza saliens,muscle
689,Lutjanus argentimaculatus,finfish,Malabar_red_snapper_wild_fillet_raw,Lutjanus argentimaculatus,muscle
690,Lutjanus johnii,finfish,Golden_snapper_wild_fillet_raw,Lutjanus johnii,muscle
691,Lutjanus malabaricus,finfish,Malabar_red_snapper_wild_muscle_fillet_raw,Lutjanus malabaricus,muscle
1947,Mastacembelus armatus,finfish,Baim,Mastacembelus armatus,muscle
712,Megalaspis cordyla,finfish,Hardtail_scad_wild_fillet_raw,Megalaspis cordyla,muscle
720,Merlangius merlangus euxinus,finfish,Whiting_wild_edible_part_raw,Merlangius merlangus euxinus,muscle
30,Monopterus albus,finfish,Swamp_eel_wild_gutted_and_beheaded_raw,Monopterus albus,muscle
759,Mora moro,finfish,Mora/deep-sea_cod_wild_dorsal_muscle_raw,Mora moro,muscle
38,Mormyrus rume,finfish,Mormyrid_wild_skin-on_fillet_incl._bones_raw,Mormyrus rume,muscle
760,Morone saxatilis,finfish,Striped_bass_wild_skinless_fillet_incl._belly_flaps_male_4y_raw,Morone saxatilis,muscle-skinless
761,Morone saxatilis,finfish,Striped_bass_wild_skinless_fillet_incl._belly_flaps_male_4y_raw,Morone saxatilis,muscle-skinless
762,Morone saxatilis,finfish,Striped_bass_wild_skinless_fillet_incl._belly_flaps_male_4-5y_raw,Morone saxatilis,muscle-skinless
763,Morone saxatilis,finfish,Striped_bass_wild_skinless_fillet_incl._belly_flaps_male_4y_raw,Morone saxatilis,muscle-skinless
764,Morone saxatilis,finfish,Striped_bass_wild_skinless_fillet_incl._belly_flaps_male_4y_raw,Morone saxatilis,muscle-skinless
765,Morone saxatilis,finfish,Striped_bass_wild_skinless_fillet_incl._belly_flaps_male_4y_raw,Morone saxatilis,muscle-skinless
766,Morone saxatilis,finfish,Striped_bass_wild_skinless_fillet_incl._belly_flaps_male_2y_raw,Morone saxatilis,muscle-skinless
775,Mugil liza,finfish,Lebranche_mullet_adult_fish_muscle_flesh_middle_portion_raw,Mugil liza,muscle
788,Mycteroperca rubra,finfish,Mottled_grouper_wild_fillet_raw,Mycteroperca rubra,muscle
790,Mystus vittatus,finfish,Striped_dwarf_catfish_wild_edible_portion_raw,Mystus vittatus,muscle
1975,Mystus vittatus,finfish,Tengra,Mystus vittatus,muscle
1967,Nandus nandus,finfish,Meni,Nandus nandus,muscle
796,Nandus nandus,finfish,Gangetic_leaffish_wild_edible_portion_raw,Nandus nandus,muscle
1956,Notopterus notopterus,finfish,Foli,Notopterus notopterus,muscle
866,Pagrus caeruleostictus,finfish,Bluespotted_seabream_wild_fillet_raw,Pagrus caeruleostictus,muscle
865,Pagrus caeruleostictus,finfish,Bluespotted_seabream_wild_ventral_and_dorsal_muscle_flesh_raw,Pagrus caeruleostictus,muscle
1994,Pampus argenteus,finfish,Foli Chanda,Pampus argenteus,muscle
875,Pampus argenteus,finfish,silver_pomfret_wild_fillet_raw,Pampus argenteus,muscle
876,Pampus argenteus,finfish,silver_pomfret_wild_muscle_fillet_raw,Pampus argenteus,muscle
1990,Pangasianodon hypophthalmus,finfish,Majhari Thai Pangas,Pangasianodon hypophthalmus (juvenile),muscle
893,Parastromateus niger,finfish,Black_pomfret_wild_fillet_raw,Parastromateus niger,muscle
894,Parastromateus niger,finfish,Black_pomfret_wild_muscle_fillet_raw,Parastromateus niger,muscle
264,Patagonotothen ramsayi,finfish,Longtail_southern_cod_wild_muscle_frozen,Patagonotothen ramsayi,muscle
896,Patagonotothen ramsayi,finfish,Longtail_southern_cod_wild_muscle_frozen,Patagonotothen ramsayi,muscle
897,Patagonotothen ramsayi,finfish,Longtail_southern_cod_wild_muscle_frozen,Patagonotothen ramsayi,muscle
898,Patagonotothen ramsayi,finfish,Longtail_southern_cod_wild_muscle_frozen,Patagonotothen ramsayi,muscle
899,Patagonotothen ramsayi,finfish,Longtail_southern_cod_wild_muscle_frozen,Patagonotothen ramsayi,muscle
1996,Pennahia argentata,finfish,Lal poa,Johnius argentatus,muscle
285,Perca flavescens,finfish,Yellow_perch_wild_skinless_fillet_raw,Perca flavescens,muscle-skinless
911,Perca flavescens,finfish,Yellow_perch_wild_fillet_raw,Perca flavescens,muscle
936,Phycis phycis,finfish,Forkbeard_wild_fillet_raw,Phycis phycis,muscle
937,Piaractus mesopotamicus,finfish,Pacu_wild_muscle_tissue_raw,Piaractus mesopotamicus,muscle
951,Pollachius pollachius,finfish,Pollack_wild_skinless_fillet_raw,Pollachius pollachius,muscle-skinless
952,Pollachius pollachius,finfish,Pollack_wild_skinless_fillet_raw,Pollachius pollachius,muscle-skinless
959,Pomoxis nigromaculatus,finfish,Black_crappie_wild_fillet_raw,Pomoxis nigromaculatus,muscle
60,Portunus pelagicus,crustacean,Crab_wild_male_meat_raw,Portunus pelagicus,muscle
61,Portunus pelagicus,crustacean,Crab_wild_female_meat_raw,Portunus pelagicus,muscle
960,Portunus pelagicus,crustacean,Blue_swimmer_crab_wild_meat_male_raw,Portunus pelagicus,muscle
961,Portunus pelagicus,crustacean,Blue_swimmer_crab_wild_meat_female_raw,Portunus pelagicus,muscle
962,Portunus pelagicus,crustacean,Swim_crab_wild_claw_meat_raw,Portunus pelagicus,muscle
963,Portunus pelagicus,crustacean,Swim_crab_wild_body_meat_raw,Portunus pelagicus,muscle
202,Prochilodus reticulatus,finfish,Prochilod_wild_boneless_skinless_fillet_raw,Prochilodus reticulatus magdalenae,muscle-skinless
968,Protopterus aethiopicus,finfish,Marbled_lungfish_wild_skinless_boneless_dorsal_muscle_raw,Protopterus aethiopicus,muscle-skinless
969,Protopterus aethiopicus,finfish,Marbled_lungfish_wild_skinless_boneless_dorsal_muscle_raw,Protopterus aethiopicus,muscle-skinless
970,Protopterus aethiopicus,finfish,Marbled_lungfish_wild_skinless_boneless_dorsal_muscle_raw,Protopterus aethiopicus,muscle-skinless
976,Pseudoplatystoma corruscans,finfish,Pintado_wild_muscle_tissue_raw,Pseudoplatystoma corruscans,muscle
17,Puntioplites proctozystron,finfish,cleaned_fish_raw,Puntioplites proctozystron,muscle
982,Puntius brevis,finfish,Swamp_barb_wild_boneless_skinless_fillet_raw,Puntius brevis,muscle-skinless
1976,Puntius ticto,finfish,Tit Punti,Puntius ticto,muscle
2025,Rapana venosa,mollusc,sea snail,Rapana venosa,muscle
987,Rastrelliger brachysoma,finfish,Short-bodied_mackerel_wild_muscle_fillet_raw,Rastrelliger brachysoma,muscle
988,Rastrelliger kanagurta,finfish,Indian_mackerel_wild_fillet_raw,Rastrelliger kanagurta,muscle
989,Rastrineobola argentea,finfish,silver_fish_wild_whole_raw,Rastrineobola argentea,whole
997,Rutilus frissi kutum,finfish,Kutum_wild_muscle_raw,Rutilus frissi kutum,muscle
1011,Sarda orientalis,finfish,Oriental_bonito_wild_dorsal_white_muscle_fillet_raw,Sarda orientalis,muscle
1012,Sarda orientalis,finfish,Oriental_bonito_wild_dorsal_white_muscle_fillet_raw,Sarda orientalis,muscle
1013,Sarda orientalis,finfish,Oriental_bonito_wild_dorsal_white_muscle_fillet_raw,Sarda orientalis,muscle
1014,Sarda sarda,finfish,Bonito_wild_edible_part_raw,Sarda sarda,muscle
1018,Sarda sarda,finfish,Atlantic_bonito_wild_edible_flesh_raw,Sarda sarda,muscle
1017,Sarda sarda,finfish,Atlantic_bonito_adult_fish_muscle_flesh_middle_portion_raw,Sarda sarda,muscle
67,Sarda sarda,finfish,Atlantic_bonito_wild_muscle_tissue_raw,Sarda sarda,muscle
70,Sarda sarda,finfish,Atlantic_bonito_wild_muscle_tissue_raw,Sarda sarda,muscle
79,Sarda sarda,finfish,Atlantic_bonito_wild_muscle_tissue_raw,Sarda sarda,muscle
82,Sarda sarda,finfish,Atlantic_bonito_wild_muscle_tissue_raw,Sarda sarda,muscle
95,Sarda sarda,finfish,Atlantic_bonito_wild_muscle_tissue_raw,Sarda sarda,muscle
118,Sarda sarda,finfish,Atlantic_bonito_wild_muscle_tissue_raw,Sarda sarda,muscle
140,Sarda sarda,finfish,Atlantic_bonito_wild_muscle_tissue_raw,Sarda sarda,muscle
190,Sarda sarda,finfish,Atlantic_bonito_wild_muscle_tissue_raw,Sarda sarda,muscle
191,Sarda sarda,finfish,Atlantic_bonito_wild_muscle_tissue_raw,Sarda sarda,muscle
192,Sarda sarda,finfish,Atlantic_bonito_wild_muscle_tissue_raw,Sarda sarda,muscle
195,Sarda sarda,finfish,Atlantic_bonito_wild_muscle_tissue_raw,Sarda sarda,muscle
230,Sarda sarda,finfish,Atlantic_bonito_wild_muscle_tissue_raw,Sarda sarda,muscle
1015,Sarda sarda,finfish,Atlantic_bonito_wild_edible_flesh_raw,Sarda sarda,muscle
1016,Sarda sarda,finfish,Atlantic_bonito_wild_edible_flesh_raw,Sarda sarda,muscle
1027,Sardina pilchardus,finfish,Sardine_wild_skinless_fillet_raw,Sardina pilchardus,muscle-skinless
1029,Sardina pilchardus,finfish,Sardine_wild_skinless_fillet_raw,Sardina pilchardus,muscle-skinless
1022,Sardina pilchardus,finfish,Sardine_wild_small_size_fillet_raw,Sardina pilchardus,muscle
1023,Sardina pilchardus,finfish,Sardine_wild_large_size_fillet_raw,Sardina pilchardus,muscle
1024,Sardina pilchardus,finfish,Sardine_wild_large_size_fillet_raw,Sardina pilchardus,muscle
1025,Sardina pilchardus,finfish,Sardine_wild_small_size_fillet_raw,Sardina pilchardus,muscle
1028,Sardina pilchardus,finfish,European_pilchard_wild_skinless_fillet_raw,Sardina pilchardus,muscle-skinless
1041,Sardinella brasiliensis,finfish,Brazilian_sardinella_adult_fish_muscle_flesh_middle_portion_raw,Sardinella brasiliensis,muscle
1043,Sardinella maderensis,finfish,Madeiran_sardinella_red_muscle_flesh_raw,Sardinella maderensis,muscle
1044,Sardinella maderensis,finfish,Madeiran_sardinella_white_muscle_flesh_raw,Sardinella maderensis,muscle
1051,Saurida undosquamis,finfish,Brushtooth_lizardfish_wild_fillet_raw,Saurida undosquamis,muscle
1052,Sciaena umbra,finfish,Brown_meagre_wild_fillet_raw,Sciaena umbra,muscle
1997,Scomberomorus guttatus,finfish,Maita,Scomberomorus guttatus,muscle
1068,Scomberomorus guttatus,finfish,Spanish_mackerel_wild_fillet_raw,Scomberomorus guttatus,muscle
1078,Scorpaena scrofa,finfish,Red_scorpionfish_wild_fillet_raw,Scorpaena scrofa,muscle
1079,Scorpaena scrofa,finfish,Red_scorpionfish_wild_fillet_raw,Scorpaena scrofa,muscle
1080,Scorpaena scrofa,finfish,Red_scorpion_fish_wild_fillet_raw,Scorpaena scrofa,muscle
2006,Scorpaena scrofa,finfish,red scorpion fish,Scorpena scrofa,muscle
1076,Scorpaena scrofa,finfish,Scorpionfish_wild_edible_flesh_raw,Scorpaena scrofa,muscle
1077,Scorpaena scrofa,finfish,Red_scorpionfish_wild_fillet_raw,Scorpaena scrofa,muscle
2017,Scyllarides latus,crustacean,shovelnosed lobster,Scyllarides latus,muscle
1097,Selaroides leptolepis,finfish,Yellowstripe_scad_wild_fillet_raw,Selaroides leptolepis,muscle
1098,Selene vomer,finfish,Lookdown_wild_edible_portion_raw,Selene vomer,muscle
1111,Seriolina nigrofasciata,finfish,Black-banded_trevally_wild_muscle_fillet_raw,Seriolina nigrofasciata,muscle
1112,Serranus scriba,finfish,Painted_comber_wild_dorsal_muscle_fillet_skin-on_raw,Serranus scriba,muscle
1113,Serranus scriba,finfish,Painted_comber_wild_dorsal_muscle_fillet_skin-on_raw,Serranus scriba,muscle
1114,Serranus scriba,finfish,Painted_comber_wild_dorsal_muscle_fillet_skin-on_raw,Serranus scriba,muscle
1115,Serranus scriba,finfish,Painted_comber_wild_dorsal_muscle_fillet_skin-on_raw,Serranus scriba,muscle
1116,Serranus scriba,finfish,Painted_comber_wild_dorsal_muscle_fillet_skin-on_raw,Serranus scriba,muscle
1117,Serranus scriba,finfish,Painted_comber_wild_dorsal_muscle_fillet_skin-on_raw,Serranus scriba,muscle
1118,Siganus rivulatus,finfish,Rabbitfish_wild_fillet_raw,Siganus rivulatus,muscle
1119,Siganus rivulatus,finfish,Rabbitfish_wild_fillet_raw,Siganus rivulatus,muscle
1120,Siganus rivulatus,finfish,Rabbitfish_wild_fillet_raw,Siganus rivulatus,muscle
1121,Siganus rivulatus,finfish,Rabbitfish_wild_fillet_raw,Siganus rivulatus,muscle
1122,Siganus rivulatus,finfish,Rabbitfish_wild_fillet_raw,Siganus rivulatus,muscle
1123,Siganus rivulatus,finfish,Rabbitfish_wild_fillet_raw,Siganus rivulatus,muscle
1124,Siganus rivulatus,finfish,Rabbitfish_wild_fillet_raw,Siganus rivulatus,muscle
1125,Siganus rivulatus,finfish,Rabbitfish_wild_fillet_raw,Siganus rivulatus,muscle
1135,Sorubim lima,finfish,Duckbill_catfish_wild_skinless_fillet_raw,Sorubim lima,muscle-skinless
1140,Sphyraena sphyraena,finfish,European_barracuda_wild_fillet_raw,Sphyraena sphyraena,muscle
1141,Spicara maena,finfish,Blotched_picarel_wild_fillet_raw,Spicara maena,muscle
1149,Sprattus sprattus sprattus,finfish,Sprat_wild_edible_part_raw,Sprattus sprattus sprattus,muscle
1159,Syacium gunteri,finfish,Shoal_flounder_wild_edible_portion_raw,Syacium gunteri,muscle
1161,Synodontis victoriae,finfish,Lake_Victoria_squeaker_wild_skinless_boneless_dorsal_muscle_raw,Synodontis victoriae,muscle-skinless
1162,Synodontis victoriae,finfish,Lake_Victoria_squeaker_wild_skinless_boneless_dorsal_muscle_raw,Synodontis victoriae,muscle-skinless
1163,Synodontis victoriae,finfish,Victoria_squeaker_wild_muscle_fillet_raw,Synodontis victoriae,muscle
1160,Synodus foetens,finfish,Inshore_lizardfish_wild_edible_portion_raw,Synodus foetens,muscle
1978,Tenualosa ilisha,finfish,Ilish,Tenualosa ilisha,muscle
1979,Tenualosa ilisha,finfish,Jatka Ilish,Tenualosa ilisha (juvenile),muscle
88,Tenualosa ilisha,finfish,Indian_shad_wild_muscle_flesh_raw,Tenualosa ilisha,muscle
94,Tenualosa ilisha,finfish,Indian_shad_wild_muscle_flesh_raw,Tenualosa ilisha,muscle
96,Tenualosa ilisha,finfish,Indian_shad_wild_muscle_flesh_raw,Tenualosa ilisha,muscle
103,Tenualosa ilisha,finfish,Indian_shad_wild_muscle_flesh_raw,Tenualosa ilisha,muscle
104,Tenualosa ilisha,finfish,Indian_shad_wild_muscle_flesh_raw,Tenualosa ilisha,muscle
120,Tenualosa ilisha,finfish,Indian_shad_wild_muscle_flesh_raw,Tenualosa ilisha,muscle
124,Tenualosa ilisha,finfish,Indian_shad_wild_muscle_flesh_raw,Tenualosa ilisha,muscle
128,Tenualosa ilisha,finfish,Indian_shad_wild_muscle_flesh_raw,Tenualosa ilisha,muscle
129,Tenualosa ilisha,finfish,Indian_shad_wild_muscle_flesh_raw,Tenualosa ilisha,muscle
141,Tenualosa ilisha,finfish,Indian_shad_wild_muscle_flesh_raw,Tenualosa ilisha,muscle
142,Tenualosa ilisha,finfish,Indian_shad_wild_muscle_flesh_raw,Tenualosa ilisha,muscle
145,Tenualosa ilisha,finfish,Indian_shad_wild_muscle_flesh_raw,Tenualosa ilisha,muscle
1170,Theragra chalcogramma,finfish,Walleye_pollock_wild_skinless_fillet_frozen,Theragra chalcogramma,muscle-skinless
1171,Theragra chalcogramma,finfish,Walleye_pollock_wild_skinless_fillet_raw,Theragra chalcogramma,muscle-skinless
1172,Theragra chalcogramma,finfish,Walley_pollock_wild_fillets_raw,Theragra chalcogramma,muscle
215,Theragra chalcogramma,finfish,Walleye_pollock_wild_fillet_raw,Theragra chalcogramma,muscle
225,Theragra chalcogramma,finfish,Walleye_pollock_wild_fillet_raw,Theragra chalcogramma,muscle
256,Theragra chalcogramma,finfish,Walleye_pollock_wild_fillet_raw,Theragra chalcogramma,muscle
1205,Tilapia rendalli,finfish,Redbreast_tilapia_wild_white_dorsal_muscle_flesh_skin_and_boneless_raw,Tilapia rendalli,muscle
1206,Tilapia rendalli,finfish,Redbreast_tilapia_wild_white_dorsal_muscle_flesh_skin_and_boneless_raw,Tilapia rendalli,muscle
1207,Tilapia rendalli,finfish,Redbreast_tilapia_wild_white_dorsal_muscle_flesh_skin_and_boneless_raw,Tilapia rendalli,muscle
1209,Tilapia zillii,finfish,Redbelly_tilapia_wild_skinless_boneless_dorsal_muscle_raw,Tilapia zillii,muscle-skinless
1210,Tilapia zillii,finfish,Redbelly_tilapia_wild_skinless_boneless_dorsal_muscle_raw,Tilapia zillii,muscle-skinless
1211,Tilapia zillii,finfish,Redbelly_tilapia_wild_skinless_boneless_dorsal_muscle_raw,Tilapia zillii,muscle-skinless
1208,Tilapia zillii,finfish,Tilapia_wild_fillet_raw,Tilapia zillii,muscle
1216,Trachinotus blochii,finfish,Moonfish_wild_fillet_raw,Trachinotus blochii,muscle
1217,Trachinotus ovatus,finfish,Derbio_wild_fillet_raw,Trachinotus ovatus,muscle
1218,Trachinus draco,finfish,Greater_weever_wild_muscle_flesh_raw,Trachinus draco,muscle
2012,Trachinus draco,finfish,Greater weever fish,Trachinus draco,muscle
1220,Trachurus lathami,finfish,Rough_scad_wild_fillet_frozen,Trachurus lathami,muscle
1221,Trachurus lathami,finfish,Rough_scad_wild_fillet_frozen,Trachurus lathami,muscle
1222,Trachurus lathami,finfish,Rough_scad_wild_fillet_frozen,Trachurus lathami,muscle
1223,Trachurus lathami,finfish,Rough_scad_wild_fillet_frozen,Trachurus lathami,muscle
1219,Trachurus lathami,finfish,Rough_scad_wild_edible_portion_raw,Trachurus lathami,muscle
1236,Trachurus mediterraneus,finfish,Scad_wild_edible_part_raw,Trachurus mediterraneus,muscle
1237,Trachurus mediterraneus,finfish,Scad_wild_fillet_raw,Trachurus mediterraneus,muscle
1224,Trachurus mediterraneus,finfish,Mediterranean_horse_mackerel_wild_skinless_fillet_muscle_from_both_sides_raw,Trachurus mediterraneus,muscle-skinless
1225,Trachurus mediterraneus,finfish,Mediterranean_horse_mackerel_wild_skinless_fillet_muscle_from_both_sides_raw,Trachurus mediterraneus,muscle-skinless
1226,Trachurus mediterraneus,finfish,Mediterranean_horse_mackerel_wild_skinless_fillet_muscle_from_both_sides_raw,Trachurus mediterraneus,muscle-skinless
1227,Trachurus mediterraneus,finfish,Mediterranean_horse_mackerel_wild_skinless_fillet_muscle_from_both_sides_raw,Trachurus mediterraneus,muscle-skinless
1228,Trachurus mediterraneus,finfish,Mediterranean_horse_mackerel_wild_skinless_fillet_muscle_from_both_sides_raw,Trachurus mediterraneus,muscle-skinless
1229,Trachurus mediterraneus,finfish,Mediterranean_horse_mackerel_wild_skinless_fillet_muscle_from_both_sides_raw,Trachurus mediterraneus,muscle-skinless
1230,Trachurus mediterraneus,finfish,Mediterranean_horse_mackerel_wild_skinless_fillet_muscle_from_both_sides_raw,Trachurus mediterraneus,muscle-skinless
1231,Trachurus mediterraneus,finfish,Mediterranean_horse_mackerel_wild_skinless_fillet_muscle_from_both_sides_raw,Trachurus mediterraneus,muscle-skinless
1232,Trachurus mediterraneus,finfish,Mediterranean_horse_mackerel_wild_skinless_fillet_muscle_from_both_sides_raw,Trachurus mediterraneus,muscle-skinless
1233,Trachurus mediterraneus,finfish,Mediterranean_horse_mackerel_wild_skinless_fillet_muscle_from_both_sides_raw,Trachurus mediterraneus,muscle-skinless
1234,Trachurus mediterraneus,finfish,Mediterranean_horse_mackerel_wild_skinless_fillet_muscle_from_both_sides_raw,Trachurus mediterraneus,muscle-skinless
1235,Trachurus mediterraneus,finfish,Mediterranean_horse_mackerel_wild_skinless_fillet_muscle_from_both_sides_raw,Trachurus mediterraneus,muscle-skinless
1264,Trigla lyra,finfish,Piper_gurnard_wild_muscle_flesh_raw,Trigla lyra,muscle
1266,Umbrina cirrosa,finfish,Shi_drum_wild_fillet_raw,Umbrina cirrosa,muscle
1267,Upeneus moluccensis,finfish,Goldblond_goatfish_wild_fillet_raw,Upeneus moluccensis,muscle
1268,Upeneus parvus,finfish,Dwarf_goatfish_wild_edible_portion_raw,Upeneus parvus,muscle
