food_item_id,subgroup,country_region,type,isscaap,x3_alpha,food_name_in_own_language,food_name_in_english,processing,scientific_name,asfis_english_name,asfis_scientific_name,season,other,n,comments_on_data_processing_methods,publication_year,biblioid,compiler,latest_revision_in_version,fat_g,fatce_g,fat_g_2,fapu_g,faun_g,xfa_internal_use,facid_g,fapun3_g,fapun6_g,f20d5n3_g,f22d6n3_g,asfis_scientific_name_fishbase_swap
0901548,Finfish,"Unknown (sampled in Venezuela, Maracaibo, local fish market)",NA,13,FSI,Armadillo,"muscle flesh, skinless, raw",r,Hypostomus watwata,Freshwater siluroids nei,Siluroidei,NA,NA,1,FA converted using XFA,2000,fi99,DR,1.0,2.53,NA,NA,0.54772003,NA,0.876478261,NA,0.35701589,0.19070414,0.02882737,NA,Hypostomus watwata
0901549,Finfish,"Unknown (sampled in Venezuela, Maracaibo, local fish market)",NA,13,PLR,Bocachico,"Netted prochilod, muscle flesh, skinless, raw",r,Prochilodus reticulatus,Netted prochilod,Prochilodus reticulatus,NA,NA,1,FA converted using XFA,2000,fi99,DR,1.0,2.17,NA,NA,0.55695656,NA,0.867101382,NA,0.39137488,0.16558168,0.14112075,NA,Prochilodus reticulatus
0901550,Finfish,"Unknown (sampled in Venezuela, Maracaibo, local fish market)",NA,13,CSM,Cachama,"Cachama, muscle flesh, skinless, raw",r,Colossoma macropomum,Cachama,Colossoma macropomum,NA,NA,1,FA converted using XFA,2000,fi99,DR,1.0,6.15,NA,NA,3.88849025,NA,0.909747967,NA,2.05334665,1.8351436,1.0966102,0.559495,Colossoma macropomum
0901551,Finfish,"Unknown (sampled in Venezuela, Maracaibo, local fish market)",NA,33,MOJ,Carpeta,"muscle flesh, skinless, raw",r,Eugerres plumieri,Mojarras(=Silver-biddies) nei,Gerres spp,NA,NA,1,FA converted using XFA,2000,fi99,DR,1.0,2.73,NA,NA,1.22127772,NA,0.880619048,NA,0.65150839,0.57457751,0.10577996,0.23079264,Eugerres plumieri
0901552,Finfish,"Unknown (sampled in Venezuela, Maracaibo, local fish market)",NA,33,YNA,Corvina,"Acoupa weakfish, muscle flesh, skinless, raw",r,Cynoscion maracaiboensis,Acoupa weakfish,Cynoscion acoupa,NA,NA,1,FA converted using XFA,2000,fi99,DR,1.0,2.11,NA,NA,0.87995366,NA,0.865227488,NA,0.77771838,0.10223528,0.22455249,0.49839699,Cynoscion acoupa
0901553,Finfish,"Unknown (sampled in Venezuela, Maracaibo, local fish market)",NA,33,MGU,Lisa,"White mullet, muscle flesh, skinless, raw",r,Mugil curema,White mullet,Mugil curema,NA,NA,1,FA converted using XFA,2000,fi99,DR,1.0,6.03,NA,NA,0.80051654,NA,0.90928524,NA,0.72923767,0.07127887,0.23576857,0.14255774,Mugil curema
0901554,Finfish,"Unknown (sampled in Venezuela, Maracaibo, local fish market)",NA,32,HOF,Merluza,"Offshore silver hake, muscle flesh, skinless, raw",r,Merluccius albidus,Offshore silver hake,Merluccius albidus,NA,NA,1,FA converted using XFA,2000,fi99,DR,1.0,1.82,NA,NA,0.28924116,NA,0.854428571,NA,0.28924116,NA,NA,NA,Merluccius albidus
0901555,Finfish,"Unknown (sampled in Venezuela, Maracaibo, local fish market)",NA,33,GPN,Mero,"Nassau grouper, muscle flesh, skinless, raw",r,Epinephelus striatus,Nassau grouper,Epinephelus striatus,NA,NA,1,FA converted using XFA,2000,fi99,DR,1.0,1.68,NA,NA,0.2350326,NA,0.847880952,NA,0.2350326,NA,0.04415764,0.16665948,Epinephelus striatus
0901556,Finfish,"Unknown (sampled in Venezuela, Maracaibo, local fish market)",NA,33,LJU,Pargo,"Blackfin snapper, muscle flesh, skinless, raw",r,Lutjanus buccanella,Blackfin snapper,Lutjanus buccanella,NA,NA,1,FA converted using XFA,2000,fi99,DR,1.0,1.12,NA,NA,0.3066664,NA,0.805321429,NA,0.29584288,0.01082352,0.05050976,0.21015668,Lutjanus buccanella
0901557,Finfish,"Unknown (sampled in Venezuela, Maracaibo, local fish market)",NA,33,SNO,Robalo,"Common snook, muscle flesh, skinless, raw",r,Centropomus undecimalis,Common snook,Centropomus undecimalis,NA,NA,1,FA converted using XFA,2000,fi99,DR,1.0,1.66,NA,NA,0.33316986,NA,0.846855422,NA,0.27272132,0.06044854,NA,NA,Centropomus undecimalis
0901558,Finfish,"Unknown (sampled in Venezuela, Maracaibo, local fish market)",NA,12,TLP,Tilapia,"Tilapia, muscle flesh, skinless, raw",r,Oreochromis sp.,Tilapias nei,Oreochromis (=Tilapia) spp,NA,NA,1,FA converted using XFA,2000,fi99,DR,1.0,2.26,NA,NA,1.58032632,NA,0.869725664,NA,0.6486414,0.93758166,0.10614132,0.098279,Oreochromis niloticus
0901559,Finfish,"Unknown (sampled in Venezuela, Maracaibo, local fish market)",NA,23,TRR,Trucha,"Rainbow trout, muscle flesh, skinless, raw",r,Oncorhynchus mykiss,Rainbow trout,Oncorhynchus mykiss,NA,NA,1,FA converted using XFA,2000,fi99,DR,1.0,1.5,NA,NA,0.414645,NA,0.837666667,NA,0.256326,0.158319,0.02513,0.231196,Oncorhynchus mykiss
0901585,Finfish,Unknown,NA,13,BNC,Matrinx‹,"Matrinx‹, dorsolateral fillet, skin-on, raw",r,Brycon cephalus,NA,Brycon cephalus,NA,"average weight and length of fish: 751.9g, 32.8cm",1,PRO-/FAT- (analyzed according to AOAC 1995),2010,fi106,DR,1.0,NA,NA,3.37,NA,NA,NA,NA,NA,NA,NA,NA,Brycon cephalus
0901614,Finfish,"Tanzania, Dar es Salaam, Indian Ocean",W,33,LZX,Changu,"Changu, wild (small size), dorsal muscle fillet, skinless, raw",r,NA,NA,(Lethrinus spp),Nov-Dec 1993,"mean length and weight: 20cm, 133g; Iodine given in mcg/kg wet weight",1,NA,1997,fi118,DR,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,(Lethrinus spp)
0901615,Finfish,"Tanzania, Dar es Salaam, Indian Ocean",W,33,LZX,Changu,"Changu, wild (medium size), dorsal muscle fillet, skinless, raw",r,NA,NA,(Lethrinus spp),Nov-Dec 1993,"mean length and weight: 24cm, 235g; Iodine given in mcg/kg wet weight",1,NA,1997,fi118,DR,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,(Lethrinus spp)
0901616,Finfish,"Tanzania, Dar es Salaam, Indian Ocean",W,33,LZX,Changu,"Changu, wild (large size), dorsal muscle fillet, skinless, raw",r,NA,NA,(Lethrinus spp),Nov-Dec 1993,"mean length and weight: 31cm, 537g; Iodine given in mcg/kg wet weight",1,NA,1997,fi118,DR,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,(Lethrinus spp)
0901617,Finfish,"Tanzania, Dar es Salaam, Indian Ocean",W,33,SPI,Tasi,"Tasi, wild (small size), dorsal muscle fillet, skinless, raw",r,NA,Spinefeet(=Rabbitfishes) nei,Siganus spp,Nov-Dec 1993,"mean length and weight: 19cm, 85g; Iodine given in mcg/kg wet weight",1,NA,1997,fi118,DR,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Siganus spp
0901618,Finfish,"Tanzania, Dar es Salaam, Indian Ocean",W,33,SPI,Tasi,"Tasi, wild (medium size), dorsal muscle fillet, skinless, raw",r,NA,Spinefeet(=Rabbitfishes) nei,Siganus spp,Nov-Dec 1993,"mean length and weight: 24cm, 181g; Iodine given in mcg/kg wet weight",1,NA,1997,fi118,DR,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Siganus spp
0901619,Finfish,"Tanzania, Dar es Salaam, Indian Ocean",W,33,SPI,Tasi,"Tasi, wild (large size), dorsal muscle fillet, skinless, raw",r,NA,Spinefeet(=Rabbitfishes) nei,Siganus spp,Nov-Dec 1993,"mean length and weight: 35cm, 620g; Iodine given in mcg/kg wet weight",1,NA,1997,fi118,DR,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Siganus spp
0901620,Finfish,"Tanzania, Dar es Salaam, Indian Ocean",W,33,LZX,Changu,"Changu, wild (small size), skin, raw",r,NA,NA,(Lethrinus spp),Nov-Dec 1993,Iodine given in mcg/kg wet weight,1,NA,1997,fi118,DR,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,(Lethrinus spp)
0901621,Finfish,"Tanzania, Dar es Salaam, Indian Ocean",W,33,LZX,Changu,"Changu, wild, (medium size), skin, raw",r,NA,NA,(Lethrinus spp),Nov-Dec 1993,Iodine given in mcg/kg wet weight,1,NA,1997,fi118,DR,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,(Lethrinus spp)
0901622,Finfish,"Tanzania, Dar es Salaam, Indian Ocean",W,33,LZX,Changu,"Changu, wild (large size), skin, raw",r,NA,NA,(Lethrinus spp),Nov-Dec 1993,Iodine given in mcg/kg wet weight,1,NA,1997,fi118,DR,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,(Lethrinus spp)
0901623,Finfish,"Tanzania, Dar es Salaam, Indian Ocean",W,33,SPI,Tasi,"Tasi, wild (small size), skin, raw",r,NA,Spinefeet(=Rabbitfishes) nei,(Siganus spp),Nov-Dec 1993,Iodine given in mcg/kg wet weight,1,NA,1997,fi118,DR,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,(Siganus spp)
0901624,Finfish,"Tanzania, Dar es Salaam, Indian Ocean",W,33,SPI,Tasi,"Tasi, wild, (medium size), skin, raw",r,NA,Spinefeet(=Rabbitfishes) nei,(Siganus spp),Nov-Dec 1993,Iodine given in mcg/kg wet weight,1,NA,1997,fi118,DR,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,(Siganus spp)
0901625,Finfish,"Tanzania, Dar es Salaam, Indian Ocean",W,33,SPI,Tasi,"Tasi, wild (large size), skin, raw",r,NA,Spinefeet(=Rabbitfishes) nei,(Siganus spp),Nov-Dec 1993,Iodine given in mcg/kg wet weight,1,NA,1997,fi118,DR,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,(Siganus spp)
0901626,Finfish,"Tanzania, Dar es Salaam, Indian Ocean",W,33,TAI,Pawale,"Pawale, wild, whole, raw",r,NA,Indo-Pacific tarpon,(Megalops cyprinoides),Nov-Dec 1993,"mean length and weight: 7.5cm, 5.1g; Iodine given in mcg/kg wet weight",1,NA,1997,fi118,DR,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,(Megalops cyprinoides)
0901627,Finfish,"Tanzania, Dar es Salaam, Indian Ocean",W,11,FCY,Dagaa mchete,"Dagaa mchete, wild, whole, raw",r,NA,Cyprinids nei,(Cyprinidae),Nov-Dec 1993,"mean length and weight: 10.2cm, 7.5g; Iodine given in mcg/kg wet weight",1,NA,1997,fi118,DR,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,(Cyprinidae)
0901628,Finfish,"Tanzania, Dar es Salaam, Indian Ocean",W,11,FCY,Dagaa papa,"Dagaa papa, wild, whole, raw",r,NA,Cyprinids nei,(Cyprinidae),Nov-Dec 1993,Iodine given in mcg/kg wet weight,1,NA,1997,fi118,DR,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,(Cyprinidae)
0901629,Finfish,"Tanzania, Dar es Salaam, Indian Ocean",W,11,FCY,Dagaa kavu,"Dagaa kavu, wild, whole, raw",r,NA,Cyprinids nei,(Cyprinidae),Nov-Dec 1993,Iodine given in mcg/kg wet weight,1,NA,1997,fi118,DR,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,(Cyprinidae)
0901630,Crustacean,"Tanzania, Dar es Salaam, Indian Ocean",W,40,DCP,NA,"Prawns, wild, whole, raw",r,NA,Natantian decapods nei,(Natantia),Nov-Dec 1993,NA,1,NA,1997,fi118,DR,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,(Natantia)
0901631,Finfish,"Tanzania, Dar es Salaam, Indian Ocean",W,11,FCY,Dagaa mchete,"Dagaa mchete, wild, whole fish, raw",r,NA,Cyprinids nei,(Cyprinidae),Nov-Dec 1993,"mean length and weight: 10.4cm, 8.5g; Iodine given in mcg/kg wet weight",6,NA,1997,fi118,DR,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,(Cyprinidae)
0901632,Finfish,"Ethiopia, Zwai, Lake Zwai",W,11,HXP,NA,"Carp, wild (small size), dorsal muscle fillet, skinless, raw",r,NA,Carps nei,Hypophthalmichthys spp,Nov 1993,"mean length and weight: 24cm, 191g; Iodine given in mcg/kg wet weight",1,NA,1997,fi118,DR,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hypophthalmichthys spp
0901657,Finfish,"Unknown (samples from fish market, Hangzhou, China)",NA,11,FCG,NA,"Grass carp, skinless, boneless fillet, raw",r,Ctenopharyngodon idellus,Grass carp(=White amur),Ctenopharyngodon idellus,NA,NA,NA,FA converted using XFA,2008,fi127,DR,1.0,1.85,NA,NA,0.52715565,NA,0.855702703,NA,0.26120325,0.26753545,0.012189485,0.05540675,Ctenopharyngodon idella
0901694,Finfish,"India, Tamilnadu, Tuticorin fish-landing center",NA,36,SKJ,NA,"Skipjack tuna, wild, steak, raw",r,Katsuwonus pelamis,Skipjack tuna,Katsuwonus pelamis,NA,"mean length and weight of fish: 74cm, 6000g",1,CHOLE- (analyzed according to AOAC 1995); FAT expressed per DM - conversion to FW; FAME converted using XFA,2010,fi150,DR,1.0,2.679,NA,NA,1.363076841,0.195551532,0.879621874,NA,0.125165335,0.450780983,0.039553952,0.059421267,Katsuwonus pelamis
0901707,Finfish,Unknown,NA,23,COH,Salm—n coho,"Salmon, skinless fillet, frozen",r,Oncorhynchus kisutch,Coho(=Silver)salmon,Oncorhynchus kisutch,NA,NA,NA,all values given as range (proximates/FA/minerals),2008,fi151,DR,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41,NA,Oncorhynchus kisutch
0901711,Finfish,Unknown (samples from fish market in Mexico City),NA,36,ALB,Albacora,"Albacore, fillet, raw",r,Thunnus alalunga,Albacore,Thunnus alalunga,NA,NA,4,NA,2004,fi152,DR,1.0,4.94,NA,NA,1.05041,NA,NA,NA,1.33025,0.07322,0.33915,0.9625,Thunnus alalunga
0901712,Finfish,Unknown (samples from fish market in Mexico City),NA,38,RGM,Aleta mantarraya,"California butterfly ray, fillet, raw",r,Gymnura marmorata,California butterfly ray,Gymnura marmorata,NA,NA,4,NA,2004,fi152,DR,1.0,1.64,NA,NA,0.1624,NA,NA,NA,0.13905,0.05366,0.01066,0.12663,Gymnura marmorata
0901713,Finfish,Unknown (samples from fish market in Mexico City),NA,36,BFT,Atœn,"Atlantic bluefin tuna, fillet, raw",r,Thunnus thynnus,Atlantic bluefin tuna,Thunnus thynnus,NA,NA,4,NA,2004,fi152,DR,1.0,1.2,NA,NA,0.22659,NA,NA,NA,0.17177,0.04801,0.01337,0.15624,Thunnus thynnus
0901714,Finfish,Unknown (samples from fish market in Mexico City),NA,33,BEM,Bagre,"Gafftopsail sea catfish, fillet, raw",r,Bagre marinus,Gafftopsail sea catfish,Bagre marinus,NA,NA,4,NA,2004,fi152,DR,1.0,2.65,NA,NA,0.53704,NA,NA,NA,0.38218,0.14149,0.02738,0.3438,Bagre marinus
0901715,Finfish,Unknown (samples from fish market in Mexico City),NA,33,RPU,Besuga,"Vermilion snapper, fillet, raw",r,Rhomboplites aurorubens,Vermilion snapper,Rhomboplites aurorubens,NA,NA,4,NA,2004,fi152,DR,1.0,3.13,NA,NA,0.25093,NA,NA,NA,0.23429,0.04215,0.0226,0.20781,Rhomboplites aurorubens
0901716,Finfish,Unknown (samples from fish market in Mexico City),NA,38,CCR,Caz—n,"Smalltail shark, fillet, raw",r,Carcharhinus porosus,Smalltail shark,Carcharhinus porosus,NA,NA,4,NA,2004,fi152,DR,1.0,2.37,NA,NA,0.09427,NA,NA,NA,0.02344,0.0272,0.00153,0.02072,Carcharhinus porosus
0901717,Finfish,Unknown (samples from fish market in Mexico City),NA,33,LHT,Cintilla,"Largehead hairtail, fillet, raw",r,Trichiurus lepturus,Largehead hairtail,Trichiurus lepturus,NA,NA,4,NA,2004,fi152,DR,1.0,2.82,NA,NA,0.31558,NA,NA,NA,0.2301,0.03436,0.01662,0.2103,Trichiurus lepturus
0901718,Finfish,Unknown (samples from fish market in Mexico City),NA,37,RUB,Cojinuda,"Blue runner, fillet, raw",r,Caranx crysus,Blue runner,Caranx crysos,NA,NA,4,NA,2004,fi152,DR,1.0,3.58,NA,NA,0.26733,NA,NA,NA,0.54328,0.08403,0.068,0.46685,Caranx crysos
0901719,Finfish,Unknown (samples from fish market in Mexico City),NA,33,SNR,Huachinango golfo,"Northern red snapper, fillet, raw",r,Lutjanus campechanus,Northern red snapper,Lutjanus campechanus,NA,NA,4,NA,2004,fi152,DR,1.0,2.82,NA,NA,0.04811,NA,NA,NA,0.02388,0.02144,0.00471,0.01859,Lutjanus campechanus
0901720,Finfish,Unknown (samples from fish market in Mexico City),NA,33,LWP,Huachinango pacifico,"Pacific red snapper, fillet, raw",r,Lutjanus peru,Pacific red snapper,Lutjanus peru,NA,NA,4,NA,2004,fi152,DR,1.0,2.78,NA,NA,0.09728,NA,NA,NA,0.09305,0.01908,0.00607,0.08576,Lutjanus peru
0901721,Finfish,Unknown (samples from fish market in Mexico City),NA,37,CVJ,Jurel,"Crevalle jack, fillet, raw",r,Caranx hippos,Crevalle jack,Caranx hippos,NA,NA,4,NA,2004,fi152,DR,1.0,2.52,NA,NA,0.12758,NA,NA,NA,0.12385,0.03056,0.00401,0.11767,Caranx hippos
0901722,Finfish,Unknown (samples from fish market in Mexico City),NA,33,GPR,Mero,"Red grouper, fillet, raw",r,Epinephelus morio,Red grouper,Epinephelus morio,NA,NA,4,NA,2004,fi152,DR,1.0,2.98,NA,NA,0.09387,NA,NA,NA,0.07486,0.02885,0.00987,0.06338,Epinephelus morio
0901723,Finfish,Unknown (samples from fish market in Mexico City),NA,33,DUX,Mojarra,"Caitipa mojarra, fillet, raw",r,Diapterus rhombeus,NA,Diapterus spp,NA,NA,4,NA,2005,fi152,DR,1.0,4.06,NA,NA,0.39721,NA,NA,NA,0.2372,0.12646,0.03193,0.11453,Diapterus rhombeus
0901724,Finfish,Unknown (samples from fish market in Mexico City),NA,36,KGM,Peto carito,"King mackerel, fillet, raw",r,Scomberomorus cavalla,King mackerel,Scomberomorus cavalla,NA,NA,4,NA,2004,fi152,DR,1.0,4.21,NA,NA,0.76112,NA,NA,NA,0.63998,0.09381,0.1061,0.52174,Scomberomorus cavalla
0901725,Finfish,Unknown (samples from fish market in Mexico City),NA,33,SNO,Robalo,"Common snook, fillet, raw",r,Centropomus undecimalis,Common snook,Centropomus undecimalis,NA,NA,4,NA,2004,fi152,DR,1.0,3.28,NA,NA,0.38255,NA,NA,NA,0.15728,0.20476,0.02256,0.11248,Centropomus undecimalis
0901726,Finfish,Unknown (samples from fish market in Mexico City),NA,33,SWF,Trucha,"Spotted weakfish, fillet, raw",r,Cynoscion nebulosus,Spotted weakfish,Cynoscion nebulosus,NA,NA,4,NA,2004,fi152,DR,1.0,5.01,NA,NA,0.59898,NA,NA,NA,0.62342,0.08031,0.10615,0.5067,Cynoscion nebulosus
0901727,Finfish,Unknown (samples from fish market in Mexico City),NA,33,SNL,Villajaiba,"Lane snapper, fillet, raw",r,Lutjanus synagris,Lane snapper,Lutjanus synagris,NA,NA,4,NA,2004,fi152,DR,1.0,2.65,NA,NA,0.29397,NA,NA,NA,0.22609,0.07029,0.0401,0.1823,Lutjanus synagris
0901728,Finfish,Unknown (samples from fish market in Mexico City),NA,37,LNM,Jorobado,"Lookdown, fillet, raw",r,Selene vomer,Lookdown,Selene vomer,NA,NA,4,NA,2004,fi152,DR,1.0,7.29,NA,NA,0.96636,NA,NA,NA,0.82865,0.1122,0.12768,0.68596,Selene vomer
0901736,Finfish,Unknown,NA,33,SUR,NA,"Yellowfin surgeon fish, muscle flesh, raw",r,Acanthurus xanthopterus,NA,Acanthuridae,Oct,NA,1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,0.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Acanthurus xanthopterus
0901737,Finfish,Unknown,NA,33,AUJ,NA,"Black fin sea catfish, muscle flesh, raw",r,Arius jella,Blackfin sea catfish,Arius jella,Jul,"mean length and weight of fish: 25cm, 300g",1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arius jella
0901738,Finfish,Unknown,NA,33,AUJ,NA,"Black fin sea catfish, muscle flesh, raw",r,Arius jella,Blackfin sea catfish,Arius jella,Mar,"mean length and weight of fish: 32cm, 315g",1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,0.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arius jella
0901739,Finfish,Unknown,NA,34,DRI,NA,"Indian drift fish, muscle flesh, raw",r,Ariomma indicus,Indian driftfish,Ariomma indica,NA,NA,1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ariomma indicum
0901740,Finfish,Unknown,NA,37,SGY,NA,"Spot tail needle fish, muscle flesh, raw",r,Strongylura strongylura,Spottail needlefish,Strongylura strongylura,Feb,"mean length and weight of fish: 35cm, 145g",1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,0.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Strongylura strongylura
0901741,Finfish,Unknown,NA,31,UKX,NA,"Flounder, muscle flesh, raw",r,Pseudorhombus sp,NA,Pseudorhombus spp,Mar,"mean length and weight of fish: 15cm, 40g",1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pseudorhombus arsius
0901742,Finfish,Unknown,NA,31,UKX,NA,"Flounder, muscle flesh, raw",r,Pseudorhombus sp,NA,Pseudorhombus spp,Mar,"mean length and weight of fish: 14cm, 29.5g",1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,0.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pseudorhombus arsius
0901743,Finfish,Unknown,NA,37,HAS,NA,"Torpedo scad, muscle flesh, raw",r,Megalaspis cordyla,Torpedo scad,Megalaspis cordyla,Feb,"mean length and weight of fish: 21cm, 100g",1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Megalaspis cordyla
0901744,Finfish,Unknown,NA,37,HAS,NA,"Torpedo scad, skin-on fillet, raw",r,Megalaspis cordyla,Torpedo scad,Megalaspis cordyla,Mar,"mean length and weight of fish: 21cm, 100g",1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,1.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Megalaspis cordyla
0901745,Finfish,Unknown,NA,37,POP,NA,"Pompano, muscle flesh, raw",r,Trachynotus ovatus,Pompano,Trachinotus ovatus,NA,"mean length and weight of fish: 19cm, 193g",1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,1.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Trachinotus ovatus
0901746,Finfish,Unknown,NA,37,CVJ,NA,"Black tailed trevally, muscle flesh, raw",r,Caranx hippos,Crevalle jack,Caranx hippos,Oct,"mean length and weight of fish: 14cm, 968g",1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,7.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Caranx hippos
0901747,Finfish,Unknown,NA,37,OBJ,NA,"Needle scaled queen fish, muscle flesh, raw",r,Scomberoides tol,Needlescaled queenfish,Scomberoides tol,Mar,NA,1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,1.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Scomberoides tol
0901748,Finfish,Unknown,NA,37,POP,NA,"Pompano, muscle flesh, raw",r,Trachynotus ovatus,Pompano,Trachinotus ovatus,Oct,"mean length and weight of fish: 20cm, 220g",1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,1.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Trachinotus ovatus
0901749,Finfish,Unknown,NA,37,HAS,NA,"Torpedo scad, muscle flesh, raw",r,Megalaspis cordyla,Torpedo scad,Megalaspis cordyla,Mar,"mean length and weight of fish: 20cm, 120g",1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,0.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Megalaspis cordyla
0901750,Finfish,Unknown,NA,37,POB,NA,"Black pomfret, muscle flesh, raw",r,Parastromateus niger,Black pomfret,Parastromateus niger,Mar,"mean length and weight of fish: 23cm, 250g",1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,1.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Parastromateus niger
0901751,Finfish,Unknown,NA,37,RUS,NA,"Indian scad, muscle flesh, raw",r,Decapterus russelli,Indian scad,Decapterus russelli,Mar,"mean length and weight of fish: 18cm, 49g",1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,1.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Decapterus russelli
0901752,Finfish,Unknown,NA,37,OBJ,NA,"Needle scaled queen fish, muscle flesh, raw",r,Scomberoides tol,Needlescaled queenfish,Scomberoides tol,Mar,"mean length and weight of fish: 36cm, 285g",1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,0.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Scomberoides tol
0901753,Finfish,Unknown,NA,37,HAS,NA,"Torpedo scad, muscle flesh, raw",r,Megalaspis cordyla,Torpedo scad,Megalaspis cordyla,Mar,"mean length and weight of fish: 37cm,424g",1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,1.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Megalaspis cordyla
0901754,Finfish,Unknown,NA,37,NGS,NA,"Malabar trevelly, muscle flesh, raw",r,Carangoides malabaricus,Malabar trevally,Carangoides malabaricus,Mar,mean length and weight of fish: 16cm75g,1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,1.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Carangoides malabaricus
0901755,Finfish,Unknown,NA,37,NGS,NA,"Malabar trevelly, muscle flesh, raw",r,Carangoides malabaricus,Malabar trevally,Carangoides malabaricus,NA,NA,1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,1.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Carangoides malabaricus
