run,species_no,mean,std.error
88,10,4,NA
89,1,3.4,0.1632993161855452
89,2,3.577777777777778,0.07446027270295803
89,3,3.675,0.04293585209306999
89,4,3.704761904761905,0.03155253554505403
89,5,3.75,0.027331519390462633
89,6,3.8047619047619046,0.027418446398346907
89,7,3.85,0.032732683535398856
89,8,3.888888888888889,0.047377936967913425
89,9,4,0
89,10,4,NA
9,1,3.5,0.16666666666666666
9,2,3.8666666666666667,0.05124707431905382
9,3,3.941666666666667,0.021484908824324633
9,4,3.9714285714285715,0.011523867896490826
9,5,3.992063492063492,0.005600768223587665
9,6,4,0
9,7,4,0
9,8,4,0
9,9,4,0
9,10,4,NA
90,1,3.7,0.15275252316519466
90,2,3.8222222222222224,0.05763774795025092
90,3,3.8916666666666666,0.028491075150158012
90,4,3.9380952380952383,0.016669107655768536
90,5,3.9642857142857144,0.011713508310198273
90,6,3.9857142857142858,0.008208302674107883
90,7,4,0
90,8,4,0
90,9,4,0
90,10,4,NA
91,1,3.7,0.15275252316519466
91,2,3.6666666666666665,0.07106690545187014
91,3,3.7916666666666665,0.03722863219470603
91,4,3.8190476190476192,0.02662953506360121
91,5,3.873015873015873,0.021015945234427087
91,6,3.9238095238095236,0.018351366913658917
91,7,3.975,0.01431195069769
91,8,4,0
91,9,4,0
91,10,4,NA
92,1,3.2,0.24944382578492943
92,2,3.3555555555555556,0.08501666833333661
92,3,3.4166666666666665,0.05101673989747456
92,4,3.5095238095238095,0.03457944857003125
92,5,3.5555555555555554,0.031364302052090925
92,6,3.619047619047619,0.03359110046749987
92,7,3.7083333333333335,0.04166666666666667
92,8,3.8,0.06030226891555272
92,9,3.9,0.09999999999999999
92,10,4,NA
93,1,3.6,0.22110831935702663
93,2,3.688888888888889,0.08301285176284587
93,3,3.825,0.03678710802069946
93,4,3.914285714285714,0.01936397124771103
93,5,3.9523809523809526,0.013441843736610398
93,6,3.9761904761904763,0.010545556307056503
93,7,3.9916666666666667,0.008333333333333333
93,8,4,0
93,9,4,0
93,10,4,NA
94,1,3.7,0.15275252316519466
94,2,3.888888888888889,0.047377936967913425
94,3,3.95,0.01997898055120797
94,4,3.9857142857142858,0.008208302674107883
94,5,3.996031746031746,0.003968253968253968
94,6,4,0
94,7,4,0
94,8,4,0
94,9,4,0
94,10,4,NA
95,1,3.8,0.13333333333333333
95,2,3.933333333333333,0.03760507165451774
95,3,3.975,0.01431195069769
95,4,3.9952380952380953,0.004761904761904762
95,5,4,0
95,6,4,0
95,7,4,0
95,8,4,0
95,9,4,0
95,10,4,NA
96,1,3.7,0.15275252316519466
96,2,3.911111111111111,0.04290254662948546
96,3,3.9833333333333334,0.011735491270876315
96,4,4,0
96,5,4,0
96,6,4,0
96,7,4,0
96,8,4,0
96,9,4,0
96,10,4,NA
97,1,3.5,0.22360679774997896
97,2,3.577777777777778,0.08095945417985405
97,3,3.6416666666666666,0.04395667801920045
97,4,3.6809523809523808,0.032241332489624686
97,5,3.7142857142857144,0.028514456573421398
97,6,3.757142857142857,0.029661370413965854
97,7,3.825,0.0348315273009618
97,8,3.8666666666666667,0.05124707431905382
97,9,3.9,0.09999999999999999
97,10,4,NA
98,1,3.6,0.22110831935702663
98,2,3.688888888888889,0.07668789048930225
98,3,3.825,0.0348315273009618
98,4,3.914285714285714,0.01936397124771103
98,5,3.9642857142857144,0.011713508310198273
98,6,3.9904761904761905,0.006718220093499974
98,7,4,0
98,8,4,0
98,9,4,0
98,10,4,NA
99,1,2.9,0.17950549357115014
99,2,2.8222222222222224,0.07309112127323451
99,3,2.8333333333333335,0.03416333590378282
99,4,2.9047619047619047,0.020304830129105757
99,5,2.9484126984126986,0.01396153679115185
99,6,2.980952380952381,0.009455209762698591
99,7,3,0
99,8,3,0
99,9,3,0
99,10,3,NA
