seanuts_id2,species_name,subgroup,log_concentration,log_length,bulk_trophic_level,feeding_mode,feeding_level,reference,abs_lat,nutrient,species1
1831,Thymallus arcticus,finfish,3.4339872044851463,4.219507705176107,3.32,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Kuhnlein, H.V., Chan, H.M., Leggee, D. and Barthet, V., 2002. Macronutrient, mineral and fatty acid composition of Canadian Arctic traditional food. Journal of Food Composition and Analysis, 15(5), pp.545-566.",67.524849,ca_mg,Thymallus arcticus
92,Tinca tinca,finfish,4.189654742026425,4.248495242049359,3.27,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Lazos E.S., Aggelousis G., Alexakis A. (1989). Metal and proximate composition of the edible portion of 11 freshwater fish species. Journal of Food Composition and Analysis 2: 371-381",41.53,ca_mg,Tinca tinca
114,Tinca tinca,finfish,4.0943445622221,4.248495242049359,3.27,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Lazos E.S., Aggelousis G., Alexakis A. (1989). Metal and proximate composition of the edible portion of 11 freshwater fish species. Journal of Food Composition and Analysis 2: 371-381",41.53,ca_mg,Tinca tinca
2012,Trachinus draco,finfish,6.021751239712854,3.8066624897703196,4.18,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Özden, Ö. and Erkan, N., 2011. A preliminary study of amino acid and mineral profiles of important and estimable 21 seafood species. British Food Journal, 113(4), pp.457-469.",40.668141,ca_mg,Trachinus draco
27,Trachurus trachurus,finfish,6.456989411643809,4.127134385045092,3.84,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Özden Ö. (2010). Micro, macro mineral and proximate composition of Atlantic bonito and horse mackerel: a monthly differentiation. International Journal of Food Science and Technology 45: 578-586",41.00527,ca_mg,Trachurus trachurus
33,Trachurus trachurus,finfish,6.023011662606112,4.127134385045092,3.84,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Özden Ö. (2010). Micro, macro mineral and proximate composition of Atlantic bonito and horse mackerel: a monthly differentiation. International Journal of Food Science and Technology 45: 578-586",41.00527,ca_mg,Trachurus trachurus
34,Trachurus trachurus,finfish,5.9936371852196,4.127134385045092,3.84,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Özden Ö. (2010). Micro, macro mineral and proximate composition of Atlantic bonito and horse mackerel: a monthly differentiation. International Journal of Food Science and Technology 45: 578-586",41.00527,ca_mg,Trachurus trachurus
42,Trachurus trachurus,finfish,5.712643103088397,4.127134385045092,3.84,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Özden Ö. (2010). Micro, macro mineral and proximate composition of Atlantic bonito and horse mackerel: a monthly differentiation. International Journal of Food Science and Technology 45: 578-586",41.00527,ca_mg,Trachurus trachurus
45,Trachurus trachurus,finfish,5.696422120249909,4.127134385045092,3.84,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Özden Ö. (2010). Micro, macro mineral and proximate composition of Atlantic bonito and horse mackerel: a monthly differentiation. International Journal of Food Science and Technology 45: 578-586",41.00527,ca_mg,Trachurus trachurus
50,Trachurus trachurus,finfish,5.496389233433223,4.127134385045092,3.84,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Özden Ö. (2010). Micro, macro mineral and proximate composition of Atlantic bonito and horse mackerel: a monthly differentiation. International Journal of Food Science and Technology 45: 578-586",41.00527,ca_mg,Trachurus trachurus
51,Trachurus trachurus,finfish,5.4636622991348744,4.127134385045092,3.84,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Özden Ö. (2010). Micro, macro mineral and proximate composition of Atlantic bonito and horse mackerel: a monthly differentiation. International Journal of Food Science and Technology 45: 578-586",41.00527,ca_mg,Trachurus trachurus
54,Trachurus trachurus,finfish,5.2924501882699895,4.127134385045092,3.84,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Özden Ö. (2010). Micro, macro mineral and proximate composition of Atlantic bonito and horse mackerel: a monthly differentiation. International Journal of Food Science and Technology 45: 578-586",41.00527,ca_mg,Trachurus trachurus
55,Trachurus trachurus,finfish,5.0530560099802075,4.127134385045092,3.84,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Özden Ö. (2010). Micro, macro mineral and proximate composition of Atlantic bonito and horse mackerel: a monthly differentiation. International Journal of Food Science and Technology 45: 578-586",41.00527,ca_mg,Trachurus trachurus
57,Trachurus trachurus,finfish,4.978112102390695,4.127134385045092,3.84,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Özden Ö. (2010). Micro, macro mineral and proximate composition of Atlantic bonito and horse mackerel: a monthly differentiation. International Journal of Food Science and Technology 45: 578-586",41.00527,ca_mg,Trachurus trachurus
58,Trachurus trachurus,finfish,4.845996472154609,4.127134385045092,3.84,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Özden Ö. (2010). Micro, macro mineral and proximate composition of Atlantic bonito and horse mackerel: a monthly differentiation. International Journal of Food Science and Technology 45: 578-586",41.00527,ca_mg,Trachurus trachurus
64,Trachurus trachurus,finfish,4.659753063758383,4.127134385045092,3.84,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Özden Ö. (2010). Micro, macro mineral and proximate composition of Atlantic bonito and horse mackerel: a monthly differentiation. International Journal of Food Science and Technology 45: 578-586",41.00527,ca_mg,Trachurus trachurus
170,Ucides cordatus,crustacean,3.4259248229142947,2.302585092994046,2,browsing on substrate,mainly plants/detritus (troph. 2-2.19),"Carvalho A.F.U., Farias D.F., Barroso C.X., Sombra C.M.L., Silvino A.S., Menezes M.O.T., Soares M.O., Fernandes D.A.O., Gouveia S.T. (2007). Nutritive value of three organisms from mangrove ecosystem: Ucides cordatus (Linnaeus, 1763), Mytella sp. (Soot-Ryen, 1955) and Crassostrea rhizophorae (Guilding, 1828). Braz. J. Biol. 67(4): 787-788",2.901448,ca_mg,Ucides cordatus
159,Xiphias gladius,finfish,3.6635616461296463,6.1070228877422545,4.46,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Vlieg P., Murray T., Body D.R. (1993). Nutritional data on six Oceanic Pelagic fish species from New Zealand waters. Journal of Food Composition and Analysis 6: 45-54",36.102376,ca_mg,Xiphias gladius
2011,Zeus faber,finfish,3.459466289786131,4.3694478524670215,4.239999771,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Özden, Ö. and Erkan, N., 2011. A preliminary study of amino acid and mineral profiles of important and estimable 21 seafood species. British Food Journal, 113(4), pp.457-469.",39.019184,ca_mg,Zeus faber
131,Abramis brama,finfish,0.3364722366212129,4.406719247264253,3.1500000950000002,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Lazos E.S., Aggelousis G., Alexakis A. (1989). Metal and proximate composition of the edible portion of 11 freshwater fish species. Journal of Food Composition and Analysis 2: 371-381",41.53,fat_g,Abramis brama
134,Abramis brama,finfish,-0.35667494393873245,4.406719247264253,3.1500000950000002,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Lazos E.S., Aggelousis G., Alexakis A. (1989). Metal and proximate composition of the edible portion of 11 freshwater fish species. Journal of Food Composition and Analysis 2: 371-381",41.53,fat_g,Abramis brama
287,Abramis brama,finfish,1.8562979903656263,4.406719247264253,3.1500000950000002,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Ostermeyer U., Schmidt T. (2006). Vitamin D and provitamin D in fish. Eur Food Res Technol 222:403-413",53.875369,fat_g,Abramis brama
287,Abramis brama,finfish,1.8562979903656263,4.406719247264253,3.1500000950000002,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Ostermeyer U., Schmidt T. (2006). vitamin D and provitamin D in fish. Eur Food Res Technol 222:403-413",53.875369,fat_g,Abramis brama
288,Abramis brama,finfish,0,4.406719247264253,3.1500000950000002,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Aggelousis G., Lazos E.S. (1990). Fatty acid composition of the lipids from eight freshwater fish species from Greece. Journal of Food Composition and Analaysis 4: 68-76",41.53,fat_g,Abramis brama
289,Abramis sp.,finfish,1.3862943611198906,4.406719247264253,3.1500000950000002,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Mattila P., Piironen V. Uusi-Rauva E., Koivistoinen P. (1995). Cholecalciferol and 25-hydroxycholecalciferol contents in fish and fish products. Journal of Food Composition and Analysis 8: 232-243",61.92411,fat_g,Abramis sp.
289,Abramis sp.,finfish,1.3862943611198906,4.406719247264253,3.1500000950000002,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Mattila P., Piironen V. Uusi-Rauva E., Koivistoinen P. (1995). cholecalciferol and 25-hydroxycholecalciferol contents in fish and fish products. Journal of Food Composition and Analysis 8: 232-243",61.92411,fat_g,Abramis sp.
1147,Acanthurus lineatus,finfish,-1.6094379124341003,4.0943445622221,2,browsing on substrate,mainly plants/detritus (troph. 2-2.19),"Karakoltsidis P.A., Zotos A., Constantinides S.M. (1995). Composition of the commercially important mediterranean finfish, crustaceans, and molluscs. Journal of Food Composition and Analysis 8: 258-273",39.019184,fat_g,Acanthurus lineatus
291,Albatrossia pectoralis,finfish,-1.5606477482646683,5.3471075307174685,3.86,variable,mainly animals (troph. 2.8 and up),"Oliveira A.C.M., Bechtel P.J. (2005). Lipid analysis of fillets from giant grenadier (Albatrossia pectoralis), arrow-tooth flounder (Atheresthes stomias), pacivic cod (Gadus macrocephalus) and walleye pollock (Theragra chalcogramma). Journal of Muscle Foods 17:20-33",57.79,fat_g,Albatrossia pectoralis
292,Alectis alexandrina,finfish,0.27763173659827955,4.248495242049359,3.6,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Özogul Y., Özogul F., Cicek E., Polat A., Kuley E. (2009). Fat content and fatty acid composition of 34 marine water fish species from the Mediterranean Sea. International Journal of Food Science and Nutrition 60(6): 464-475",37.370157,fat_g,Alectis alexandrina
294,Alepocephalus agassizii,finfish,1.2809338454620642,4.3694478524670215,3.38,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Økland H.M.W., Stoknes I.S., Remme J.F., Kjerstad M., Synnes M. (2005). Proximate composition, fatty acid and lipid class composition of the muscle from deep-sea teleosts and elasmobranchs. Comp Biochem Physiolog B 140: 437-443",71.706936,fat_g,Alepocephalus agassizii
293,Alepocephalus bairdii,finfish,1.0986122886681098,4.605170185988092,3.69,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Økland H.M.W., Stoknes I.S., Remme J.F., Kjerstad M., Synnes M. (2005). Proximate composition, fatty acid and lipid class composition of the muscle from deep-sea teleosts and elasmobranchs. Comp Biochem Physiolog B 140: 437-443",57.596278,fat_g,Alepocephalus bairdii
295,Alosa alosa,finfish,2.7669478423496954,4.219507705176107,3.62,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Güner S., Dincer B., Alemdag N., Colak A., Tüfekci M. (1998). Proximate composition and selected mineral content of commercially important fish species from the Black Sea. J Sci Food Agri 78: 337-342",42.163403,fat_g,Alosa alosa
296,Aluterus monoceros,finfish,1.2781522025001875,4.333361462692601,3.49,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Visentainer J.V., D'Addio Noffs M., de Oliveira Carvalho P., de Almeida V.V., de Oliveira C.C., de Souza N.E. (2007). Lipid content and fatty acid composition of 15 marine fish species from the Southeast coast of Brazil. Journal of the American Oil Chemists' Society, 84(6): 543-547",23.372169,fat_g,Aluterus monoceros
311,Anabas testudineus,finfish,2.052840859882657,3.2188758248682006,2.76,hunting macrofauna (predator),plants/detritus+animals (troph. 2.2-2.79),"Kamal D., Khan A.N., Rahman M.A., Ahamed F. Biochemical composition of some small indigenous fresh water fishes from the River Mouri, Khulna, Bangladesh (2007) Pakistan Journal of Biological Sciences, 10(9), 1559-1561",22.816667,fat_g,Anabas testudineus
312,Anabas testudineus,finfish,-0.01005033585350145,3.2188758248682006,2.76,hunting macrofauna (predator),plants/detritus+animals (troph. 2.2-2.79),"Karapangiotidis I.T., Yakupitiyage A., Little D.C., Bell M.V., Mente E. (2010). The nutritional value of lipids in various tropical aquatic animals from rice-fish farmin systems in northeast Thailand. Journal of Food Composition and Analysis 23: 1-8",15.116386,fat_g,Anabas testudineus
313,Anabas testudineus,finfish,-0.01005033585350145,3.2188758248682006,2.76,hunting macrofauna (predator),plants/detritus+animals (troph. 2.2-2.79),"Karapangiotidis I.T., Yakupitiyage A., Little D.C., Bell M.V., Mente E. (2010). The nutritional value of lipids in various tropical aquatic animals from rice-fish farmin systems in northeast Thailand. Journal of Food Composition and Analysis 23: 1-8",15.190255,fat_g,Anabas testudineus
314,Anabas testudineus,finfish,-0.01005033585350145,3.2188758248682006,2.76,hunting macrofauna (predator),plants/detritus+animals (troph. 2.2-2.79),"Karapangiotidis I.T., Yakupitiyage A., Little D.C., Bell M.V., Mente E. (2010). The nutritional value of lipids in various tropical aquatic animals from rice-fish farmin systems in northeast Thailand. Journal of Food Composition and Analysis 23: 1-8",14.761942,fat_g,Anabas testudineus
1890,Anabas testudineus,finfish,1.9315214116032138,3.2188758248682006,2.76,hunting macrofauna (predator),plants/detritus+animals (troph. 2.2-2.79),"Mohanty, B.P., Ganguly, S., Mahanty, A., Sankar, T.V., Anandan, R., Chakraborty, K., Paul, B.N., Sarma, D., Syama Dayal, J., Venkateshwarlu, G. and Mathew, S., 2016. DHA and EPA Content and Fatty Acid Profile of 39 Food Fishes from India. BioMed Research International, 2016.",22.57,fat_g,Anabas testudineus
1964,Anabas testudineus,finfish,2.5494451709255714,3.2188758248682006,2.76,hunting macrofauna (predator),plants/detritus+animals (troph. 2.2-2.79),"Bogard, J.R., Thilsted, S.H., Marks, G.C., Wahab, M.A., Hossain, M.A., Jakobsen, J. and Stangoulis, J., 2015. Nutrient composition of important fish species in Bangladesh and potential contribution to recommended nutrient intakes. Journal of Food Composition and Analysis, 42, pp.120-133.",23.81,fat_g,Anabas testudineus
275,Anarhichas lupus,finfish,-0.10536051565782628,5.0106352940962555,3.73,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Reykdal Ó., Jörundsdóttir H.Ó., Desnica N., Hauksdóttir S., Ragnarsdóttir Þ., Vrac A., Gunnlaugsdóttir H., Pálmadóttir H. (2011). Nutrient value of seafoods – Proximates, minerals, trace elements and fatty acids in products. Matis Report 33-11. ISSN 1670-7192. (In Icelandic with English summary).",63.968654,fat_g,Anarhichas lupus
317,Anarhichas lupus,finfish,0.7793248768009977,5.0106352940962555,3.73,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Reykdal Ó., Jörundsdóttir H.Ó., Desnica N., Hauksdóttir S., Ragnarsdóttir Þ., Vrac A., Gunnlaugsdóttir H., Pálmadóttir H. (2011). Nutrient value of seafoods – Proximates, minerals, trace elements and fatty acids in products. Matis Report 33-11. ISSN 1670-7192. (In Icelandic with English summary).",63.968654,fat_g,Anarhichas lupus
318,Anarhichas lupus,finfish,0.26236426446749106,5.0106352940962555,3.73,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Reykdal Ó., Jörundsdóttir H.Ó., Desnica N., Hauksdóttir S., Ragnarsdóttir Þ., Vrac A., Gunnlaugsdóttir H., Pálmadóttir H. (2011). Nutrient value of seafoods – Proximates, minerals, trace elements and fatty acids in products. Matis Report 33-11. ISSN 1670-7192. (In Icelandic with English summary).",63.968654,fat_g,Anarhichas lupus
319,Anarhichas lupus,finfish,0.4054651081081644,5.0106352940962555,3.73,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Reykdal Ó., Jörundsdóttir H.Ó., Desnica N., Hauksdóttir S., Ragnarsdóttir Þ., Vrac A., Gunnlaugsdóttir H., Pálmadóttir H. (2011). Nutrient value of seafoods – Proximates, minerals, trace elements and fatty acids in products. Matis Report 33-11. ISSN 1670-7192. (In Icelandic with English summary).",63.968654,fat_g,Anarhichas lupus
320,Anchoa hepsetus,finfish,0.6931471805599453,2.4849066497880004,3.25,selective plankton feeding,mainly animals (troph. 2.8 and up),"Castro-González M.I., Silencio Barrita J.L., Juárez Silva M.E., Montaño Benavides S., Pérez-Gil Romo F. (1998). Composición química de la fauna de acompañamiento del camarón de Veracruz (Golfo de México). Revista de Biología Tropical 46(2): 249-256",19.173773,fat_g,Anchoa hepsetus
323,Anguilla japonica,finfish,2.451005098112319,5.0106352940962555,3.55,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Oku T. Sugawara A., Choudhury M., Komatsu M., Yamada S., Ando S. (2009). Lipid and fatty acid compositions differntiate between wild and cultured Japanese eel (Anguilla japonica). Food Chemistry 115: 436-440",31.596553,fat_g,Anguilla japonica
324,Anguilla rostrata,finfish,1.2237754316221157,5.0238805208462765,3.62,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Otwell W.S., Rickards W.L. (1981/1982). Cultured and wild American eels, Anguilla rostrata: fat content and fatty acid composition. Aquaculture 26: 67-76",35.131275,fat_g,Anguilla rostrata
325,Anoplopoma fimbria,finfish,1.7404661748405046,4.584967478670572,4.11,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Wander R.C., Patton B.D. (1991) Lipids and fatty acids of three species of Northeast Pacific finfish harvested in summer. Journal of Food Composition and Analysis, 4, 128-135",45.9053,fat_g,Anoplopoma fimbria
218,Aphanopus carbo,finfish,1.0296194171811581,4.700480365792417,4.48,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Bandarra N.M., Batista I., Nunes M.L. (2009). Chemical composition and nutritional value of raw and cooked black scabbardfish (Aphanopus carbo). Scientia Marina 73(S2): 105-113",38.444217,fat_g,Aphanopus carbo
234,Aphanopus carbo,finfish,0.9162907318741551,4.700480365792417,4.48,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Bandarra N.M., Batista I., Nunes M.L. (2009). Chemical composition and nutritional value of raw and cooked black scabbardfish (Aphanopus carbo). Scientia Marina 73(S2): 105-113",38.444217,fat_g,Aphanopus carbo
326,Aphanopus carbo,finfish,1.9021075263969205,4.700480365792417,4.48,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Bandarra N.M., Batista I., Nunes M.L. (2009). Chemical composition and nutritional value of raw and cooked black scabbardfish (Aphanopus carbo). Scientia Marina 73(S2): 105-113",38.444217,fat_g,Aphanopus carbo
327,Ariomma bondi,finfish,2.1162555148025524,3.4011973816621555,3.5,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Jahncke M.L.,Gooch J.A. (1997). Sensory and chemical characteristics of selected Gulf of Mexico coastal herring species. Journal of Food Science 62(3): 626-631",25.304304,fat_g,Ariomma bondi
328,Ariomma bondi,finfish,1.8562979903656263,3.4011973816621555,3.5,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Jahncke M.L.,Gooch J.A. (1997). Sensory and chemical characteristics of selected Gulf of Mexico coastal herring species. Journal of Food Science 62(3): 626-631",25.304304,fat_g,Ariomma bondi
351,Arripis trutta,finfish,2.151762203259462,4.31748811353631,3.7,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),Vlieg P. (1985). Proximate analysis of commercial New Zealand fish species - 4. New Zealand Journal of Technology 1: 245-249,40.900557,fat_g,Arripis trutta
353,Atheresthes stomias,finfish,1.2556160374777743,4.23410650459726,4.010000229,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Oliveira A.C.M., Bechtel P.J. (2005). Lipid analysis of fillets from giant grenadier (Albatrossia pectoralis), arrow-tooth flounder (Atheresthes stomias), pacivic cod (Gadus macrocephalus) and walleye pollock (Theragra chalcogramma). Journal of Muscle Foods 17:20-33",57.79,fat_g,Atheresthes stomias
354,Atherina boyeri,finfish,1.824549292051046,2.995732273553991,3.22,hunting macrofauna (predator),plants/detritus+animals (troph. 2.2-2.79),"Bouriga N., Selmi S., Faure E., Trabelsi M. (2010). Biochemical composition of three Tunisian silverside (fish) populations caught in open sea, lagoon and island coasts. African Journal of Biotechnology 9(26): 4114-4119",37.266667,fat_g,Atherina boyeri
1557,Atherina boyeri,finfish,0.7466879474879751,2.995732273553991,3.22,hunting macrofauna (predator),plants/detritus+animals (troph. 2.2-2.79),"Kalogeropoulos N., Andrikopoulos N.K., Hassapidou M. (2004). Dietary evalutation of Mediterranean fish and molluscs pan-fried in virgin olive oil. Journal of the Science of Food and Agriculture 84:1750-1758",39.074208,fat_g,Atherina boyeri
359,Auxis rochei,finfish,3.0726933146901194,3.912023005428146,4.27,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Saito H., Ishihara K. (1996). Docosahexaenoic acid content of fatty acids in lipids of two species of frigate mackerel, Auxis rocheri and Auxis thazard. Biosci. Biotech. Biochem. 60(6): 1014-1016",36.204824,fat_g,Auxis rochei
360,Auxis rochei,finfish,1.5686159179138452,3.912023005428146,4.27,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Saito H., Ishihara K. (1996). Docosahexaenoic acid content of fatty acids in lipids of two species of frigate mackerel, Auxis rocheri and Auxis thazard. Biosci. Biotech. Biochem. 60(6): 1014-1016",36.204824,fat_g,Auxis rochei
362,Auxis thazard,finfish,2.72785282839839,4.174387269895637,4.360000134,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Saito H., Ishihara K. (1996). Docosahexaenoic acid content of fatty acids in lipids of two species of frigate mackerel, Auxis rocheri and Auxis thazard. Biosci. Biotech. Biochem. 60(6): 1014-1016",36.204824,fat_g,Auxis thazard
363,Auxis thazard,finfish,1.62924053973028,4.174387269895637,4.360000134,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Saito H., Ishihara K. (1996). Docosahexaenoic acid content of fatty acids in lipids of two species of frigate mackerel, Auxis rocheri and Auxis thazard. Biosci. Biotech. Biochem. 60(6): 1014-1016",36.204824,fat_g,Auxis thazard
361,Auxis thazard thazard,finfish,1.80005827204275,3.9889840465642745,4.360000134,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Visentainer J.V., D'Addio Noffs M., de Oliveira Carvalho P., de Almeida V.V., de Oliveira C.C., de Souza N.E. (2007). Lipid content and fatty acid composition of 15 marine fish species from the Southeast coast of Brazil. Journal of the American Oil Chemists' Society, 84(6): 543-547",23.372169,fat_g,Auxis thazard thazard
364,Bagrus docmak,finfish,1.8325814637483102,4.844187086458591,4.08,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Masa J., Ogwok P., Muyonga J.H., Kwetegyeka J., Makokha V., Ocen D. (2011). Fatty acid composition of muscle, liver and adipose tissue of freshwater fish from Lake Victoria, Uganda. J Aqua Food Prod Technol 20: 64-72",0.033333,fat_g,Bagrus docmak
367,Balistes capriscus,finfish,0,4.034240638152395,3.45,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Castro-González M.I., Silencio Barrita J.L., Juárez Silva M.E., Montaño Benavides S., Pérez-Gil Romo F. (1998). Composición química de la fauna de acompañamiento del camarón de Veracruz (Golfo de México). Revista de Biología Tropical 46(2): 249-256",19.173773,fat_g,Balistes capriscus
368,Balistes capriscus,finfish,-0.6348782724359695,4.034240638152395,3.45,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Özogul Y., Özogul F., Cicek E., Polat A., Kuley E. (2009). Fat content and fatty acid composition of 34 marine water fish species from the Mediterranean Sea. International Journal of Food Science and Nutrition 60(6): 464-475",37.370157,fat_g,Balistes capriscus
370,Belone belone,finfish,2.5967461315435356,4.48863636973214,4.5,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Güner S., Dincer B., Alemdag N., Colak A., Tüfekci M. (1998). Proximate composition and selected mineral content of commercially important fish species from the Black Sea. J Sci Food Agri 78: 337-342",42.163403,fat_g,Belone belone
372,Boops boops,finfish,-0.6931471805599453,3.4011973816621555,3.11,selective plankton feeding,mainly animals (troph. 2.8 and up),"Karakoltsidis P.A., Zotos A., Constantinides S.M. (1995). Composition of the commercially important mediterranean finfish, crustaceans, and molluscs. Journal of Food Composition and Analysis 8: 258-273",39.019184,fat_g,Boops boops
373,Boops boops,finfish,0.6931471805599453,3.4011973816621555,3.11,selective plankton feeding,mainly animals (troph. 2.8 and up),"Karakoltsidis P.A., Zotos A., Constantinides S.M. (1995). Composition of the commercially important mediterranean finfish, crustaceans, and molluscs. Journal of Food Composition and Analysis 8: 258-273",39.019184,fat_g,Boops boops
374,Boops boops,finfish,0,3.4011973816621555,3.11,selective plankton feeding,mainly animals (troph. 2.8 and up),"Karakoltsidis P.A., Zotos A., Constantinides S.M. (1995). Composition of the commercially important mediterranean finfish, crustaceans, and molluscs. Journal of Food Composition and Analysis 8: 258-273",39.019184,fat_g,Boops boops
375,Boops boops,finfish,1.2919836816486494,3.4011973816621555,3.11,selective plankton feeding,mainly animals (troph. 2.8 and up),"Özogul Y., Özogul F. (2007). Fatty acid profiles of commercially important fish species from the Mediterranean, Aegean and Black Seas. Food Chemistry 100: 1634-1638",38.963745,fat_g,Boops boops
376,Boops boops,finfish,0.1570037488096647,3.4011973816621555,3.11,selective plankton feeding,mainly animals (troph. 2.8 and up),"Karakoltsidis P.A., Zotos A., Constantinides S.M. (1995). Composition of the commercially important mediterranean finfish, crustaceans, and molluscs. Journal of Food Composition and Analysis 8: 258-273",39.019184,fat_g,Boops boops
1559,Boops boops,finfish,0.2700271372130602,3.4011973816621555,3.11,selective plankton feeding,mainly animals (troph. 2.8 and up),"Kalogeropoulos N., Andrikopoulos N.K., Hassapidou M. (2004). Dietary evalutation of Mediterranean fish and molluscs pan-fried in virgin olive oil. Journal of the Science of Food and Agriculture 84:1750-1758",39.074208,fat_g,Boops boops
377,Bothus podas,finfish,-0.7550225842780328,3.8066624897703196,3.369999886,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Özogul Y., Özogul F., Cicek E., Polat A., Kuley E. (2009). Fat content and fatty acid composition of 34 marine water fish species from the Mediterranean Sea. International Journal of Food Science and Nutrition 60(6): 464-475",37.370157,fat_g,Bothus podas
379,Brevoortia aurea,finfish,2.265921108622454,3.258096538021482,2.75,filtering plankton,plants/detritus+animals (troph. 2.2-2.79),"Visentainer J.V., D'Addio Noffs M., de Oliveira Carvalho P., de Almeida V.V., de Oliveira C.C., de Souza N.E. (2007). Lipid content and fatty acid composition of 15 marine fish species from the Southeast coast of Brazil. Journal of the American Oil Chemists' Society, 84(6): 543-547",23.372169,fat_g,Brevoortia aurea
381,Brosme brosme,finfish,-0.35667494393873245,4.787491742782046,4.08,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Ostermeyer U., Schmidt T. (2006). Vitamin D and provitamin D in fish. Eur Food Res Technol 222:403-413",60.529651,fat_g,Brosme brosme
381,Brosme brosme,finfish,-0.35667494393873245,4.787491742782046,4.08,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Ostermeyer U., Schmidt T. (2006). vitamin D and provitamin D in fish. Eur Food Res Technol 222:403-413",60.529651,fat_g,Brosme brosme
382,Brosme brosme,finfish,-0.5108256237659907,4.787491742782046,4.08,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Ostermeyer U., Schmidt T. (2006). Vitamin D and provitamin D in fish. Eur Food Res Technol 222:403-413",60.529651,fat_g,Brosme brosme
382,Brosme brosme,finfish,-0.5108256237659907,4.787491742782046,4.08,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Ostermeyer U., Schmidt T. (2006). vitamin D and provitamin D in fish. Eur Food Res Technol 222:403-413",60.529651,fat_g,Brosme brosme
386,Caranx crysos,finfish,1.8196988379172965,4.248495242049359,3.63,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Özogul Y., Özogul F., Cicek E., Polat A., Kuley E. (2009). Fat content and fatty acid composition of 34 marine water fish species from the Mediterranean Sea. International Journal of Food Science and Nutrition 60(6): 464-475",37.370157,fat_g,Caranx crysos
