food_item_id,subgroup,country_region,type_farmed_wild,isscaap,x3_alpha,food_name_in_own_language,food_name_in_english,processing,scientific_name,asfis_english_name,asfis_scientific_name,season,other,n,comments_on_data_processing_methods,publication_year,biblioid,ca_mg,fe_mg,zn_mg,hg_mcg,mg_mg,mn_mg
901902,Finfish,"USA, Bering Sea/British Colombia/Colorado/Washington/Oregon/Puget Sound",NA,31,FTS,NA,"Flathead sole, skinless fillet, raw",r,Hippoglossoides elassodon,Flathead sole,Hippoglossoides elassodon,NA,NA,NA,NA,1976,fi195,NA,NA,NA,NA,NA,NA
901903,Finfish,"USA, Oregoon",NA,31,EJO,NA,"Petrale sole, skinless fillet, raw",r,Eopsetta jordani,Petrale sole,Eopsetta jordani,NA,NA,NA,NA,1976,fi195,NA,NA,NA,NA,NA,NA
901904,Finfish,"USA, Washington/Oregon",NA,31,GLZ,NA,"Rex sole, skinless fillet, raw",r,Glyptocephalus zaccirus,Rex sole,Glyptocephalus zachirus,NA,NA,NA,NA,1976,fi195,NA,NA,NA,NA,NA,NA
901905,Finfish,"USA, Bering Sea/Puget Sound",NA,31,ROS,NA,"Rock sole, skinless fillet, raw",r,Lepidopsetta bilineata,Rock sole,Lepidopsetta bilineata,NA,NA,NA,NA,1976,fi195,NA,NA,NA,NA,NA,NA
901906,Finfish,"USA, Puget Sound",NA,31,YSE,NA,"Sand sole, , skinless fillet, raw",r,Psettichthys melanostictus,Pacific sand sole,Psettichthys melanostictus,NA,NA,NA,NA,1976,fi195,NA,NA,NA,NA,NA,NA
901907,Finfish,"USA, Bering Sea",NA,31,YES,NA,"Yellowfin sole, skinless fillet, raw",r,Limanda aspera,Yellowfin sole,Limanda aspera,NA,NA,NA,NA,1976,fi195,NA,NA,NA,NA,NA,NA
901908,Molluscs,"USA, SE Alaska",NA,76,STF,NA,"Mottled starfish, edible flesh, raw",r,Evasterias troschelii,Starfishes nei,Asteroidea,NA,NA,NA,NA,1976,fi195,NA,NA,NA,NA,NA,NA
901909,Molluscs,"USA, SE Alaska",NA,76,STF,NA,"Purple starfish, edible flesh, raw",r,Pisaster ochraceus,Starfishes nei,Asteroidea,NA,NA,NA,NA,1976,fi195,NA,NA,NA,NA,NA,NA
901910,Molluscs,"USA, SE Alaska",NA,76,STF,NA,"Sunflower starfish, edible flesh, raw",r,Pycnopodia helianthoides,Starfishes nei,Asteroidea,NA,NA,NA,NA,1976,fi195,NA,NA,NA,NA,NA,NA
901911,Finfish,"USA, Prince of Wales Islands",NA,23,ONC,NA,"Cutthroat trout, skinless fillet, raw",r,Oncorhynchus clarki,Cutthroat trout,Oncorhynchus clarki,NA,NA,NA,NA,1976,fi195,NA,NA,NA,NA,NA,NA
901912,Finfish,"USA, Bristol Bay, Prince of Wales Islands",NA,23,VAR,NA,"Dolly varden trout, skinless fillet,r aw",r,Salvelinus malma,Dolly varden,Salvelinus malma,NA,NA,NA,NA,1976,fi195,NA,NA,NA,NA,NA,NA
901913,Finfish,"USA, SE Alaska",NA,23,TRR,NA,"Steelhead trout, skinless fillet, raw",r,Salmo gairdneri,Rainbow trout,Oncorhynchus mykiss,NA,NA,NA,NA,1976,fi195,NA,NA,NA,NA,NA,NA
901914,Finfish,"USA, Washington/Oregon",NA,36,ALB,NA,"Albacore tuna, light meat, raw",r,Thunnus alalunga,Albacore,Thunnus alalunga,NA,NA,NA,NA,1976,fi195,NA,NA,NA,NA,NA,NA
901915,Finfish,"USA, Washington/Oregon",NA,36,ALB,NA,"Albacore tuna, dark meat, raw",r,Thunnus alalunga,Albacore,Thunnus alalunga,NA,NA,NA,NA,1976,fi195,NA,NA,NA,NA,NA,NA
901916,Finfish,"Brazil, Ceará, Fortaleza",NA,33,SNC,Pargo marinho,"Red sea bream, skinless fillet, frozen",r,Lutjanus purpureus,Southern red snapper,Lutjanus purpureus,Jan-Dec 2002,NA,NA,CHOL- (colorimetric method),2008,fi157,NA,NA,NA,NA,NA,NA
901917,Finfish,"Brazil, Ceará, Fortaleza",NA,12,TLN,Tilápia do Nilo,"Tilapia, skinless fillet, raw",r,Oreochromis niloticus,Nile tilapia,Oreochromis niloticus,Jan-Dec 2002,NA,NA,CHOL- (colorimetric method),2008,fi157,NA,NA,NA,NA,NA,NA
901918,Finfish,"Brazil, Ceará, Fortaleza",NA,13,PRL,Curimatã,"Curimatã, skinless fillet, raw",r,Prochilodus cearensis,Prochilods nei,Prochilodus spp,Jan-Dec 2002,NA,NA,CHOL- (colorimetric method),2008,fi157,NA,NA,NA,NA,NA,NA
901919,Finfish,"Brazil, Ceará, Fortaleza",NA,13,TPU,Sardinha,"Sardine, skinless fillet, raw",r,Triportheus angulatus,NA,Triportheus angulatus,Jan-Dec 2002,NA,NA,CHOL- (colorimetric method),2008,fi157,NA,NA,NA,NA,NA,NA
901920,Crustacean,USA/Canada,NA,43,LBA,NA,"American lobster, muscle tissue (claw, leg, abdomen), raw",r,Homarus americanus,American lobster,Homarus americanus,NA,mean weight: 580g; edible tissue defined as muscle+hepatopancreas+gonads+roe,NA,NA,2008,fi159,47.3,0.23,2.9,1.0,25.2,0.061
901921,Crustacean,USA/Canada,NA,43,LBA,NA,"American lobster, hepatopancreas, raw",r,Homarus americanus,American lobster,Homarus americanus,NA,mean weight: 580g; edible tissue defined as muscle+hepatopancreas+gonads+roe,NA,NA,2008,fi159,29.3,2.9,3.1,13.0,15.8,0.27
901922,Crustacean,USA/Canada,NA,43,LBA,NA,"American lobster, gonads, raw",r,Homarus americanus,American lobster,Homarus americanus,NA,mean weight: 580g; edible tissue defined as muscle+hepatopancreas+gonads+roe,NA,NA,2008,fi159,17.3,1.2,1.7,1.0,11.2,0.21
901923,Crustacean,"UK, Scotland",NA,43,LBE,NA,"European lobster, muscle tissue (claw, leg, abdomen), raw",r,Homarus gammarus,European lobster,Homarus gammarus,NA,mean weight: 587g; edible tissue defined as muscle+hepatopancreas+gonads+roe,NA,NA,2008,fi159,45.6,0.18,2.6,15.0,22.2,0.04
901924,Crustacean,"UK, Scotland",NA,43,LBE,NA,"European lobster, hepatopancreas, raw",r,Homarus gammarus,European lobster,Homarus gammarus,NA,mean weight: 587g; edible tissue defined as muscle+hepatopancreas+gonads+roe,NA,NA,2008,fi159,33.5,1.6,4.1,9.0,8.2,0.19
901925,Crustacean,"UK, Scotland",NA,43,LBE,NA,"European lobster, gonads, raw",r,Homarus gammarus,European lobster,Homarus gammarus,NA,mean weight: 587g; edible tissue defined as muscle+hepatopancreas+gonads+roe,NA,NA,2008,fi159,17.3,1.6,3.0,1.0,9.2,0.22
901926,Crustacean,"UK, Scotland",NA,43,LBE,NA,"European lobster, roe, raw",r,Homarus gammarus,European lobster,Homarus gammarus,NA,mean weight: 587g; edible tissue defined as muscle+hepatopancreas+gonads+roe,NA,NA,2008,fi159,44.6,0.7,3.5,1.0,39.6,0.08
901933,Finfish,"Greece, Aegean Sea (samples from fish markets of Macedonia, Attica or Peloponnese)",NA,37,ATB,Atherina,"Sand smelt, whole, raw",r,Atherina boyeri,Big-scale sand smelt,Atherina boyeri,Jun,"mean length and weigt of fish: 4.8cm, 2.3g",NA,FA converted using XFA; FA tr= <0.05% of FACID,2004,fi173,NA,NA,NA,NA,NA,NA
901935,Finfish,"Greece, Aegean Sea (samples from fish markets of Macedonia, Attica or Peloponnese)",NA,35,ANE,Gavros,"Anchovy, boneless fillet, raw",r,Engraulis encrasicolus,European anchovy,Engraulis encrasicolus,May,"mean length and weight of fish: 6.8cm, 4.5g",NA,FA converted using XFA; FA tr= <0.05% of FACID,2004,fi173,NA,NA,NA,NA,NA,NA
901937,Finfish,"Greece, Aegean Sea (samples from fish markets of Macedonia, Attica or Peloponnese)",NA,33,BOG,Gopa,"Bogue, boneless fillet, raw",r,Boops boops,Bogue,Boops boops,Jun,"mean length and weight of fish: 16.1cm, 69.4g",NA,FA converted using XFA; FA tr= <0.05% of FACID,2004,fi173,NA,NA,NA,NA,NA,NA
901939,Finfish,"Greece, Aegean Sea (samples from fish markets of Macedonia, Attica or Peloponnese)",NA,33,MUT,Koutsomoura,"Striped mullet, bonless meat (head incl.), raw",r,Mullus barbatus,Red mullet,Mullus barbatus,May,"mean length and weight of fish: 13.1cm, 37.4g",NA,FA converted using XFA; FA tr= <0.05% of FACID,2004,fi173,NA,NA,NA,NA,NA,NA
901941,Finfish,"Greece, Aegean Sea (samples from fish markets of Macedonia, Attica or Peloponnese)",NA,33,SPC,Marida,"Picarel, gutted, whole, raw",r,Spicara smaris,Picarel,Spicara smaris,Jun,"mean length and weight of fish: 9.8cm, 11.6g",NA,FA converted using XFA; FA tr= <0.05% of FACID,2004,fi173,NA,NA,NA,NA,NA,NA
901942,Finfish,"Greece, Aegean Sea (samples from fish markets of Macedonia, Attica or Peloponnese)",NA,37,HOM,Savridi,"Scad, boneless fillet, raw",r,Trachurus trachurus,Atlantic horse mackerel,Trachurus trachurus,May,"mean length and weight of fish: 21.3cm, 105.8g",NA,FA converted using XFA; FA tr= <0.05% of FACID,2004,fi173,NA,NA,NA,NA,NA,NA
901956,Molluscs,"USA, WA, Gig Harbour",NA,53,OYG,NA,"Pacific oyster, whole body, raw",r,Crasostrea gigas,Pacific cupped oyster,Crassostrea gigas,Spring,NA,NA,FAT- (analyzed according to AOAC 1975),1990,fi177,NA,NA,NA,NA,NA,NA
901957,Molluscs,"USA, WA, Gig Harbour",NA,53,OYG,NA,"Pacific oyster, whole body, raw",r,Crasostrea gigas,Pacific cupped oyster,Crassostrea gigas,Summer,NA,NA,FAT- (analyzed according to AOAC 1975),1990,fi177,NA,NA,NA,NA,NA,NA
901958,Molluscs,"USA, WA, Gig Harbour",NA,53,OYG,NA,"Pacific oyster, whole body, raw",r,Crasostrea gigas,Pacific cupped oyster,Crassostrea gigas,Fall,NA,NA,FAT- (analyzed according to AOAC 1975),1990,fi177,NA,NA,NA,NA,NA,NA
901965,Molluscs,"USA, WA, Shelton",NA,56,VEN,NA,"Manila clam, whole, raw",r,Venerupis japonica,NA,Venerupis spp,Summer,NA,NA,FAT- (analyzed according to AOAC 1975),1990,fi177,NA,NA,NA,NA,NA,NA
901966,Molluscs,"USA, WA, Shelton",NA,56,VEN,NA,"Manila clam, whole, raw",r,Venerupis japonica,NA,Venerupis spp,Fall,NA,NA,FAT- (analyzed according to AOAC 1975),1990,fi177,NA,NA,NA,NA,NA,NA
901967,Molluscs,"USA, CA coast",NA,57,SQU,NA,"California squid, edible muscle, frozen",r,Loligo opalescens,Opalescent inshore squid,Loligo opalescens,Summer,NA,NA,FAT- (analyzed according to AOAC 1975),1990,fi177,NA,NA,NA,NA,NA,NA
901968,Molluscs,"USA, CA coast",NA,57,SQU,NA,"California squid, edible muscle, frozen",r,Loligo opalescens,Opalescent inshore squid,Loligo opalescens,Fall,NA,NA,FAT- (analyzed according to AOAC 1975),1990,fi177,NA,NA,NA,NA,NA,NA
901969,Molluscs,"USA, MA coast",NA,55,SCX,NA,"Sea scallop, edible muscle, raw",r,Aquapecten grandis,Scallops nei,Pectinidae,Spring,NA,NA,FAT- (analyzed according to AOAC 1975),1990,fi177,NA,NA,NA,NA,NA,NA
901970,Molluscs,"USA, MA coast",NA,55,SCX,NA,"Sea scallop, edible muscle, raw",r,Aquapecten grandis,Scallops nei,Pectinidae,Winter,NA,NA,FAT- (analyzed according to AOAC 1975),1990,fi177,NA,NA,NA,NA,NA,NA
901971,Molluscs,"USA, FL, Gulf of Mexico",NA,55,SCB,NA,"Bay scallop, edible muscle, raw",r,Argopecten irradians,Atlantic bay scallop,Argopecten irradians,Spring,NA,NA,FAT- (analyzed according to AOAC 1975),1990,fi177,NA,NA,NA,NA,NA,NA
901972,Molluscs,"USA, FL, Gulf of Mexico",NA,55,SCB,NA,"Bay scallop, edible muscle, raw",r,Argopecten irradians,Atlantic bay scallop,Argopecten irradians,Winter,NA,NA,FAT- (analyzed according to AOAC 1975),1990,fi177,NA,NA,NA,NA,NA,NA
901978,Molluscs,"USA, WA, Gig Harbour",NA,53,OYG,NA,"Pacific oyster, whole body, raw",r,Crasostrea gigas,Pacific cupped oyster,Crassostrea gigas,"Spring, summer, fall",NA,NA,FAT- (analyzed according to AOAC 1975),1990,fi177,NA,NA,NA,NA,NA,NA
901979,Molluscs,"USA, CA coast",NA,57,SQU,NA,"California squid, edible muscle, frozen",r,Loligo opalescens,Opalescent inshore squid,Loligo opalescens,"Summer, fall",NA,NA,FAT- (analyzed according to AOAC 1975),1990,fi177,NA,NA,NA,NA,NA,NA
901980,Molluscs,"USA, MA coast",NA,55,SCX,NA,"Sea scallop, edible muscle, raw",r,Aquapecten grandis,Scallops nei,Pectinidae,"Spring, winter",NA,NA,FAT- (analyzed according to AOAC 1975),1990,fi177,NA,NA,NA,NA,NA,NA
901981,Molluscs,"USA, FL, Gulf of Mexico",NA,55,SCB,NA,"Bay scallop, edible muscle, raw",r,Argopecten irradians,Atlantic bay scallop,Argopecten irradians,"Spring, winter",NA,NA,FAT- (analyzed according to AOAC 1975),1990,fi177,NA,NA,NA,NA,NA,NA
901984,Molluscs,"Italy, Ionian Sea, coastal waters of Gulf of Taranto",W,57,OCC,NA,"Octopus, wild, juvenile, arms, raw",r,Octopus vulgaris,Common octopus,Octopus vulgaris,NA,NA,NA,"PRO- (analyzed according to Bradford 1976), CHO- (phenol-sulphuric acid method, Dubois et al. 1956); FA converted using XFA",2010,fi178,NA,NA,NA,NA,NA,NA
901985,Finfish,Bangladesh,NA,13,MRE,Baim/Chikra,"cleaned parts (according to traditional practices), raw",r,Macrognathus aculeatus,NA,Macrognathus aculeatus,NA,NA,NA,"CA: values represent Ca content in raw, edible parts, after correcting for plate waste (mainly bones).",2007,fi179,200.0,2.4,1.2,NA,NA,NA
901986,Finfish,Bangladesh,NA,33,AIB,Chanda,"cleaned parts (according to traditional practices), raw",r,Parambassis ranga,Glassfishes,Ambassidae,NA,NA,NA,"CA: values represent Ca content in raw, edible parts, after correcting for plate waste (mainly bones).",2007,fi179,900.0,1.8,2.3,NA,NA,NA
901987,Finfish,Bangladesh,NA,11,ESD,Darkina,"Flying barb, cleaned parts (according to traditional practices), raw",r,Esomus danricus,Flying barb,Esomus danricus,NA,NA,NA,"CA: values represent Ca content in raw, edible parts, after correcting for plate waste (mainly bones).",2007,fi179,800.0,12.0,4.0,NA,NA,NA
901988,Finfish,Bangladesh,NA,13,CLK,Kachki,"Ganges river sprat, cleaned parts (according to traditional practices), raw",r,Corica soborna,Ganges river sprat,Corica soborna,NA,NA,NA,"CA: values represent Ca content in raw, edible parts, after correcting for plate waste (mainly bones).",2007,fi179,400.0,2.8,3.1,NA,NA,NA
901989,Finfish,Bangladesh,NA,11,ABO,Mola,"cleaned parts (according to traditional practices), raw",r,Amblypharyngodon mola,NA,Amblypharyngodon mola,NA,NA,NA,"CA: values represent Ca content in raw, edible parts, after correcting for plate waste (mainly bones).",2007,fi179,800.0,5.7,3.2,NA,NA,NA
901990,Finfish,Bangladesh,NA,11,PUR,Puti,"Pool barb, cleaned parts (according to traditional practices), raw",r,Puntius sophore,Pool barb,Puntius sophore,NA,NA,NA,"CA: values represent Ca content in raw, edible parts, after correcting for plate waste (mainly bones).",2007,fi179,800.0,3.0,3.1,NA,NA,NA
901991,Finfish,Bangladesh,NA,13,CNP,Taki,"Spotted snakehead, cleaned parts (according to traditional practices), raw",r,Channa punctatus,Spotted snakehead,Channa punctata,NA,NA,NA,"CA: values represent Ca content in raw, edible parts, after correcting for plate waste (mainly bones).",2007,fi179,300.0,1.8,1.5,NA,NA,NA
901992,Finfish,Bangladesh,NA,11,CMG,NA,"Mrigal, cleaned parts (according to traditional practices), raw",r,Cirrhinus cirrhosus,NA,Cirrhinus cirrhosus,NA,NA,NA,"CA: values represent Ca content in raw, edible parts, after correcting for plate waste (mainly bones).",2007,fi179,0.0,2.5,NA,NA,NA,NA
901993,Finfish,Bangladesh,NA,11,SVC,NA,"Silver carp, cleaned parts (according to traditional practices), raw",r,Hypophthamichyths molitrix,Silver carp,Hypophthalmichthys molitrix,NA,NA,NA,"CA: values represent Ca content in raw, edible parts, after correcting for plate waste (mainly bones).",2007,fi179,NA,4.4,NA,NA,NA,NA
901994,Finfish,Cambodia,NA,11,RRZ,Changwe mool,"cleaned parts (according to traditional practices), raw",r,Rasbora torniere,NA,Rasbora tawarensis,NA,NA,NA,"CA: values represent Ca content in raw, edible parts, after correcting for plate waste (mainly bones).",2007,fi179,NA,0.7,2.7,NA,NA,NA
901995,Finfish,Cambodia,NA,11,NA,Chunteas phluk,"cleaned parts (according to traditional practices), raw",r,Parachela siamensis,NA,NA,NA,NA,NA,"CA: values represent Ca content in raw, edible parts, after correcting for plate waste (mainly bones).",2007,fi179,NA,1.2,2.2,NA,NA,NA
901996,Finfish,Cambodia,NA,33,AIB,Kangtrang preng,"cleaned parts (according to traditional practices), raw",r,Parambassis wolffi,Glassfishes,Ambassidae,NA,NA,NA,"CA: values represent Ca content in raw, edible parts, after correcting for plate waste (mainly bones).",2007,fi179,NA,1.4,1.6,NA,NA,NA
901997,Finfish,Cambodia,NA,11,FCY,Trey changwa plieng,"cleaned parts (according to traditional practices), raw",r,Esomus longimanus,Cyprinids nei,Cyprinidae,NA,NA,NA,"CA: values represent Ca content in raw, edible parts, after correcting for plate waste (mainly bones).",2007,fi179,NA,11.3,4.9,NA,NA,NA
901998,Finfish,Cambodia,NA,13,FIS,NA,"Great snakehead, cleaned parts (according to traditional practices), raw",r,Channa micropeltes,Indonesian snakehead,Channa micropeltes,NA,NA,NA,"CA: values represent Ca content in raw, edible parts, after correcting for plate waste (mainly bones).",2007,fi179,NA,1.2,1.4,NA,NA,NA
901999,Finfish,Cambodia,NA,13,KNA,NA,"Giant snakehead, cleaned parts (according to traditional practices), raw",r,Channa marulius,NA,Channa marulius,NA,NA,NA,"CA: values represent Ca content in raw, edible parts, after correcting for plate waste (mainly bones).",2007,fi179,NA,1.5,1.5,NA,NA,NA
902018,Finfish,"Unknown (samples from markets of City of São Paulo, Brazil)",NA,35,SIX,NA,"Sardine, head cut, eviscerated, fillet, raw",r,Sardinella spp,Sardinellas Nei,Sardinella spp,Jul (Summer) 1999,"length and weight: 15.5-17.4cm, 48.6-69.1g",NA,FA converted using XFA,2003,fi185,NA,NA,NA,NA,NA,NA
902019,Finfish,"Unknown (samples from markets of City of São Paulo, Brazil)",NA,33,CKM,NA,"Croaker, head cut, eviscerated, fillet, raw",r,Micropogonias furnieri,Whitemouth croaker,Micropogonias furnieri,Jul (Summer) 1999,"length and weight: 34.0-38.0cm, 561.6-701.0g",NA,FA converted using XFA,2003,fi185,NA,NA,NA,NA,NA,NA
902020,Finfish,"Unknown (samples from markets of City of São Paulo, Brazil)",NA,12,TLP,NA,"Tilápia, head cut, eviscerated, fillet, raw",r,Oreochromis spp.,Tilapias nei,Oreochromis (=Tilapia) spp,Jul (Summer) 1999,"length and weight: 21.0-26.0cm, 279.5-521.0g",NA,FA converted using XFA,2003,fi185,NA,NA,NA,NA,NA,NA
902021,Finfish,"Unknown (samples from markets of City of São Paulo, Brazil)",NA,13,PRL,NA,"Curimbatá, head cut, eviscerated, fillet, raw",r,Prochilodus spp,Prochilods nei,Prochilodus spp,Jul (Summer) 1999,"length and weight: 43.0-49.0cm,1432.6-1813.5g",NA,FA converted using XFA,2003,fi185,NA,NA,NA,NA,NA,NA
902022,Crustacean,"Unknown (samples from markets of City of São Paulo, Brazil)",NA,45,BOB,NA,"Seabob shrimp head cut, shelled, raw",r,Xiphopenaeus kroyeri,Atlantic seabob,Xiphopenaeus kroyeri,Jul (Summer) 1999,weight: 331-574.6g,NA,FA converted using XFA,2003,fi185,NA,NA,NA,NA,NA,NA
902023,Finfish,"Unknown (samples from markets of City of São Paulo, Brazil)",NA,35,SIX,NA,"Sardine, head cut, eviscerated, fillet, raw",r,Sardinella spp,Sardinellas Nei,Sardinella spp,Mar (Winter) 1999,"length and weight: 14.6-19.4cm, 58.8-98.4g",NA,FA converted using XFA,2003,fi185,NA,NA,NA,NA,NA,NA
902024,Finfish,"Unknown (samples from markets of City of São Paulo, Brazil)",NA,33,CKM,NA,"Croaker, head cut, eviscerated, fillet, raw",r,Micropogonias furnieri,Whitemouth croaker,Micropogonias furnieri,Mar (Winter) 1999,"length and weight: 30.5-46.6cm, 469.9-1080g",NA,FA converted using XFA,2003,fi185,NA,NA,NA,NA,NA,NA
902025,Finfish,"Unknown (samples from markets of City of São Paulo, Brazil)",NA,12,TLP,NA,"Tilápia, head cut, eviscerated, fillet, raw",r,Oreochromis spp.,Tilapias nei,Oreochromis (=Tilapia) spp,Mar (Winter) 1999,"length and weight: 26.3-35.0cm, 513.2-772.3g",NA,FA converted using XFA,2003,fi185,NA,NA,NA,NA,NA,NA
902026,Finfish,"Unknown (samples from markets of City of São Paulo, Brazil)",NA,13,PRL,NA,"Curimbatá, head cut, eviscerated, fillet, raw",r,Prochilodus spp,Prochilods nei,Prochilodus spp,Mar (Winter) 1999,"length and weight: 38.0-50cm, 1428.7-1852.3g",NA,FA converted using XFA,2003,fi185,NA,NA,NA,NA,NA,NA
902027,Crustacean,"Unknown (samples from markets of City of São Paulo, Brazil)",NA,45,BOB,NA,"Seabob shrimp head cut, shelled, raw",r,Xiphopenaeus kroyeri,Atlantic seabob,Xiphopenaeus kroyeri,Mar (Winter) 1999,weight: 299.8-585.4g,NA,FA converted using XFA,2003,fi185,NA,NA,NA,NA,NA,NA
902028,Crustacean,"UK, Scottish coast, English Channel",NA,42,CRA,NA,"Atlantic spider crab, edible tissue, muscle from claws and walking legs, raw",r,Maja brachydactyla,Marine crabs nei,Brachyura,NA,NA,NA,FA converted using XFA,2010,fi188,78.7,1.07,6.28,10.0,61.2,0.06
902029,Crustacean,"UK, Scottish coast, English Channel",NA,42,CRA,NA,"Atlantic spider crab, edible tissue, gonads, raw",r,Maja brachydactyla,Marine crabs nei,Brachyura,NA,NA,NA,FA converted using XFA,2010,fi188,24.0,2.97,5.15,0.0,23.0,0.23
902030,Crustacean,"UK, Scottish coast, English Channel",NA,42,CRA,NA,"Atlantic spider crab, edible tissue, gills, raw",r,Maja brachydactyla,Marine crabs nei,Brachyura,NA,NA,NA,NA,2010,fi188,59.9,14.1,0.9,10.0,NA,NA
902031,Crustacean,"UK, Scotland",NA,43,LBE,NA,"European Lobster, female, muscle from claws, raw",r,Homarus gammarus,European Lobster,Homarus gammarus,4/1/2007,"total length and weight: 9.03cm, 580.1g, EDIBLE total meat: 0.318",NA,FA converted using XFA,2009,fi190,NA,NA,NA,NA,NA,NA
902032,Crustacean,"UK, Scotland",NA,43,LBE,NA,"European Lobster, male, muscle from claws, raw",r,Homarus gammarus,European Lobster,Homarus gammarus,4/1/2007,"total length and weight: 9.5cm, 607.8g; EDIBLE total meat: 0.324",NA,FA converted using XFA,2009,fi190,NA,NA,NA,NA,NA,NA
902033,Crustacean,USA/Canada,NA,43,LBA,NA,"American Lobster, female, muscle from claws, raw",r,Homarus americanus,American Lobster,Homarus americanus,4/1/2007,"total length and weight: 8.95cm, 610.6g; EDIBLE total meat: 0.302",NA,FA converted using XFA,2009,fi190,NA,NA,NA,NA,NA,NA
902034,Crustacean,USA/Canada,NA,43,LBA,NA,"American Lobster, male, muscle from claws, raw",r,Homarus americanus,American Lobster,Homarus americanus,4/1/2007,"total length and weight: 8.71cm,546.8g; EDIBLE total meat: 0.285",NA,FA converted using XFA,2009,fi190,NA,NA,NA,NA,NA,NA
902035,Crustacean,"UK, Scotland",NA,43,LBE,NA,"European Lobster, female, hepatopancreas, raw",r,Homarus gammarus,European Lobster,Homarus gammarus,4/1/2007,"total length and weight: 9.03cm, 580.1g; EDIBLE total meat: 0.318",NA,FA converted using XFA,2009,fi190,NA,NA,NA,NA,NA,NA
902036,Crustacean,"UK, Scotland",NA,43,LBE,NA,"European Lobster, male, hepatopancreas, raw",r,Homarus gammarus,European Lobster,Homarus gammarus,4/1/2007,"total length and weight: 9.5cm, 607.8g; EDIBLE total meat: 0.324",NA,FA converted using XFA,2009,fi190,NA,NA,NA,NA,NA,NA
902037,Crustacean,USA/Canada,NA,43,LBA,NA,"American Lobster, female, hepatopancreas, raw",r,Homarus americanus,American Lobster,Homarus americanus,4/1/2007,"total length and weight: 8.95cm, 610.6g; EDIBLE total meat: 0.302",NA,FA converted using XFA,2009,fi190,NA,NA,NA,NA,NA,NA
902038,Crustacean,USA/Canada,NA,43,LBA,NA,"American Lobster, male, hepatopancreas, raw",r,Homarus americanus,American Lobster,Homarus americanus,4/1/2007,"total length and weight: 8.71cm,546.8g; EDIBLE total meat: 0.285",NA,FA converted using XFA,2009,fi190,NA,NA,NA,NA,NA,NA
902039,Crustacean,USA/Canada,NA,43,LBA,NA,"American lobster, female, gonads, raw",r,Homarus americanus,American Lobster,Homarus americanus,4/1/2007,"total length and weight: 8.95cm, 610.6g; EDIBLE total meat: 0.302",NA,FA converted using XFA,2009,fi190,NA,NA,NA,NA,NA,NA
902043,Molluscs,"Turkey, Kumbag, Marmara Sea",NA,56,SVE,NA,"Venerid clam, flesh meat, raw",r,Chamelea gallina,Striped venus,Chamelea gallina,"Winter (Dec, Jan, Feb) 2005, 2006",NA,NA,PRO- (according to AOAC 1998); CHO- (according to Merrill and Watt 1973),2009,fi192,186.9819,NA,NA,NA,68.04413,NA
902044,Molluscs,"Turkey, Kumbag, Marmara Sea",NA,56,SVE,NA,"Venerid clam, flesh meat, raw",r,Chamelea gallina,Striped venus,Chamelea gallina,"Spring (Mar, Apr, May) 2006",NA,NA,PRO- (according to AOAC 1998); CHO- (according to Merrill and Watt 1973),2009,fi192,304.2864,NA,NA,NA,61.7027,NA
902045,Molluscs,"Turkey, Kumbag, Marmara Sea",NA,56,SVE,NA,"Venerid clam, flesh meat, raw",r,Chamelea gallina,Striped venus,Chamelea gallina,"Summer (Jun, Jul, Aug) 2006",NA,NA,PRO- (according to AOAC 1998); CHO- (according to Merrill and Watt 1973),2009,fi192,211.1262,NA,NA,NA,77.6678,NA
902046,Molluscs,"Turkey, Kumbag, Marmara Sea",NA,56,SVE,NA,"Venerid clam, flesh meat, raw",r,Chamelea gallina,Striped venus,Chamelea gallina,"Autumn (Sep, Oct, Nov) 2006",NA,NA,PRO- (according to AOAC 1998); CHO- (according to Merrill and Watt 1973),2009,fi192,209.4368,NA,NA,NA,79.735,NA
902047,Molluscs,"Turkey, Kumbag, Marmara Sea",NA,56,DXL,NA,"Wedge clam, flesh meat, raw",r,Donax trunculus,Truncate donax,Donax trunculus,"Winter (Dec, Jan, Feb) 2005, 2006",NA,NA,PRO- (according to AOAC 1998); CHO- (according to Merrill and Watt 1973),2009,fi192,381.0254,NA,NA,NA,88.0662,NA
902048,Molluscs,"Turkey, Kumbag, Marmara Sea",NA,56,DXL,NA,"Wedge clam, flesh meat, raw",r,Donax trunculus,Truncate donax,Donax trunculus,"Spring (Mar, Apr, May) 2006",NA,NA,PRO- (according to AOAC 1998); CHO- (according to Merrill and Watt 1973),2009,fi192,254.2106,NA,NA,NA,73.1035,NA
902049,Molluscs,"Turkey, Kumbag, Marmara Sea",NA,56,DXL,NA,"Wedge clam, flesh meat, raw",r,Donax trunculus,Truncate donax,Donax trunculus,"Summer (Jun, Jul, Aug) 2006",NA,NA,PRO- (according to AOAC 1998); CHO- (according to Merrill and Watt 1973),2009,fi192,270.1418,NA,NA,NA,89.0641,NA
902050,Molluscs,"Turkey, Kumbag, Marmara Sea",NA,56,DXL,NA,"Wedge clam, flesh meat, raw",r,Donax trunculus,Truncate donax,Donax trunculus,"Autumn (Sep, Oct, Nov) 2006",NA,NA,PRO- (according to AOAC 1998); CHO- (according to Merrill and Watt 1973),2009,fi192,448.9326,NA,NA,NA,87.2197,NA
