"run","species_no","sample_id","min_percentage","grams_required"
"13",6,"110",0.0292235,3421.91
"13",6,"111",0.0255429,3914.98
"13",6,"112",0.0234133,4271.08
"13",6,"113",0.0289689,3451.98
"13",6,"114",0.0252883,3954.4
"13",6,"115",0.0295939,3379.08
"13",6,"116",0.0194087,5152.34
"13",6,"117",0.0249642,4005.73
"13",6,"118",0.0212837,4698.44
"13",6,"119",0.0255892,3907.9
"13",6,"12",0.0217212,4603.8
"13",6,"120",0.0253346,3947.17
"13",6,"121",0.0186111,5373.13
"13",6,"122",0.0241667,4137.93
"13",6,"123",0.0204861,4881.36
"13",6,"124",0.0247917,4033.61
"13",6,"125",0.024537,4075.47
"13",6,"126",0.0205324,4870.35
"13",6,"127",0.0179712,5564.47
"13",6,"128",0.0222767,4488.99
"13",6,"129",0.0185962,5377.45
"13",6,"13",0.0204712,4884.92
"13",6,"130",0.0241517,4140.49
"13",6,"131",0.0220221,4540.89
"13",6,"132",0.0183415,5452.1
"13",6,"133",0.0238971,4184.61
"13",6,"134",0.0226471,4415.58
"13",6,"135",0.0282027,3545.77
"13",6,"136",0.0245221,4077.95
"13",6,"137",0.0180175,5550.17
"13",6,"138",0.0143369,6975.01
"13",6,"139",0.0198925,5027.03
"13",6,"14",0.0260267,3842.2
"13",6,"140",0.0186425,5364.1
"13",6,"141",0.024198,4132.57
"13",6,"142",0.0205175,4873.9
"13",6,"143",0.0183878,5438.38
"13",6,"144",0.0239434,4176.52
"13",6,"145",0.0202628,4935.14
"13",6,"146",0.0245684,4070.27
"13",6,"147",0.0172199,5807.23
"13",6,"148",0.0135393,7385.88
"13",6,"149",0.0190949,5237
"13",6,"15",0.0223462,4475.04
"13",6,"150",0.0178449,5603.84
"13",6,"151",0.0234005,4273.42
"13",6,"152",0.0197199,5071.02
"13",6,"153",0.0175903,5684.96
"13",6,"154",0.0231458,4320.43
"13",6,"155",0.0194653,5137.35
"13",6,"156",0.0237708,4206.84
"13",6,"157",0.0135856,7360.71
"13",6,"158",0.0191412,5224.33
"13",6,"159",0.0154606,6468.04
"13",6,"16",0.0149977,6667.7
"13",6,"160",0.0197662,5059.14
"13",6,"161",0.0195116,5125.16
"13",6,"162",0.021029,4755.33
"13",6,"163",0.0173485,5764.19
"13",6,"164",0.022904,4366.04
"13",6,"165",0.021654,4618.08
"13",6,"166",0.0272096,3675.17
"13",6,"167",0.023529,4250.07
"13",6,"168",0.0213994,4673.02
"13",6,"169",0.026955,3709.89
"13",6,"17",0.0193032,5180.48
"13",6,"170",0.0232744,4296.56
"13",6,"171",0.02758,3625.82
"13",6,"172",0.0173948,5748.85
"13",6,"173",0.0229503,4357.24
"13",6,"174",0.0192698,5189.47
"13",6,"175",0.0235753,4241.72
"13",6,"176",0.0233207,4288.03
"13",6,"177",0.0165972,6025.1
"13",6,"178",0.0221528,4514.11
"13",6,"179",0.0184722,5413.53
"13",6,"18",0.0156227,6400.95
"13",6,"180",0.0227778,4390.24
"13",6,"181",0.0225232,4439.88
"13",6,"182",0.0185185,5400
"13",6,"183",0.0222073,4503.03
"13",6,"184",0.0185267,5397.61
"13",6,"185",0.0240823,4152.43
"13",6,"186",0.0228323,4379.76
"13",6,"187",0.0283878,3522.64
"13",6,"188",0.0247073,4047.39
"13",6,"189",0.0225777,4429.16
"13",6,"19",0.0211782,4721.83
"13",6,"190",0.0281332,3554.52
"13",6,"191",0.0244527,4089.54
"13",6,"192",0.0287582,3477.27
"13",6,"193",0.018573,5384.16
"13",6,"194",0.0241286,4144.46
"13",6,"195",0.020448,4890.45
"13",6,"196",0.0247536,4039.82
"13",6,"197",0.0244989,4081.81
"13",6,"198",0.0177755,5625.73
"13",6,"199",0.023331,4286.14
"13",6,"2",0.0197999,5050.54
"13",6,"20",0.0190486,5249.73
"13",6,"200",0.0196505,5088.94
"13",6,"201",0.023956,4174.32
"13",6,"202",0.0237014,4219.16
"13",6,"203",0.0196967,5076.98
"13",6,"204",0.0215846,4632.93
"13",6,"205",0.0271402,3684.58
"13",6,"206",0.0234596,4262.65
"13",6,"207",0.0277652,3601.64
"13",6,"208",0.0275105,3634.97
"13",6,"209",0.0235059,4254.25
"13",6,"21",0.0153681,6507
"13",6,"210",0.0227083,4403.67
"13",6,"22",0.0209236,4779.29
"13",6,"23",0.0196736,5082.95
"13",6,"24",0.0252292,3963.67
"13",6,"25",0.0215486,4640.67
"13",6,"26",0.015044,6647.18
"13",6,"27",0.0113634,8800.17
"13",6,"28",0.016919,5910.52
"13",6,"29",0.015669,6382.04
"13",6,"3",0.0241054,4148.44
"13",6,"30",0.0212245,4711.53
"13",6,"31",0.017544,5699.96
"13",6,"32",0.0154143,6487.46
"13",6,"33",0.0209699,4768.74
"13",6,"34",0.0172893,5783.91
"13",6,"35",0.0215949,4630.72
"13",6,"36",0.0188068,5317.22
"13",6,"37",0.0231124,4326.69
"13",6,"38",0.0194318,5146.2
"13",6,"39",0.0249874,4002.02
"13",6,"4",0.0204249,4895.99
"13",6,"40",0.0228577,4374.88
"13",6,"41",0.0191772,5214.53
"13",6,"42",0.0247328,4043.22
"13",6,"43",0.0234827,4258.45
"13",6,"44",0.0290383,3443.73
"13",6,"45",0.0253578,3943.57
"13",6,"46",0.0188531,5304.16
"13",6,"47",0.0151726,6590.85
"13",6,"48",0.0207281,4824.37
"13",6,"49",0.0194781,5133.97
"13",6,"5",0.0259804,3849.05
"13",6,"50",0.0250337,3994.62
"13",6,"51",0.0213531,4683.16
"13",6,"52",0.0192235,5201.97
"13",6,"53",0.024779,4035.67
"13",6,"54",0.0210985,4739.68
"13",6,"55",0.025404,3936.38
"13",6,"56",0.0180556,5538.46
"13",6,"57",0.014375,6956.52
"13",6,"58",0.0199306,5017.42
"13",6,"59",0.0186806,5353.16
"13",6,"6",0.0157952,6331.02
"13",6,"60",0.0242361,4126.07
"13",6,"61",0.0205556,4864.86
"13",6,"62",0.0184259,5427.13
"13",6,"63",0.0239815,4169.88
"13",6,"64",0.0203009,4925.88
"13",6,"65",0.0246065,4063.97
"13",6,"66",0.0144213,6934.19
"13",6,"67",0.0199768,5005.79
"13",6,"68",0.0162963,6136.37
"13",6,"69",0.0206018,4853.93
"13",6,"7",0.0201008,4974.93
"13",6,"70",0.0203472,4914.68
"13",6,"71",0.0199851,5003.74
"13",6,"72",0.0242906,4116.82
"13",6,"73",0.0206101,4852
"13",6,"74",0.0261656,3821.81
"13",6,"75",0.024036,4160.43
"13",6,"76",0.0203554,4912.69
"13",6,"77",0.025911,3859.37
"13",6,"78",0.024661,4054.99
"13",6,"79",0.0302165,3309.45
"13",6,"8",0.0164202,6090.05
"13",6,"80",0.026536,3768.47
"13",6,"81",0.0200313,4992.18
"13",6,"82",0.0163508,6115.91
"13",6,"83",0.0219063,4564.89
"13",6,"84",0.0206563,4841.13
"13",6,"85",0.0262119,3815.06
"13",6,"86",0.0225313,4438.26
"13",6,"87",0.0204017,4901.55
"13",6,"88",0.0259573,3852.48
"13",6,"89",0.0222767,4488.99
"13",6,"9",0.0219758,4550.46
"13",6,"90",0.0265823,3761.9
"13",6,"91",0.0192338,5199.18
"13",6,"92",0.0155532,6429.53
"13",6,"93",0.0211088,4737.36
"13",6,"94",0.0198588,5035.55
"13",6,"95",0.0254143,3934.79
"13",6,"96",0.0217338,4601.13
"13",6,"97",0.0196042,5100.96
"13",6,"98",0.0251597,3974.61
"13",6,"99",0.0214792,4655.67
"13",7,"1",0.0182015,5494.06
"13",7,"10",0.0238166,4198.76
"13",7,"100",0.0163075,6132.13
"13",7,"101",0.0210694,4746.21
"13",7,"102",0.0179147,5582.01
"13",7,"103",0.0216052,4628.53
"13",7,"104",0.0213869,4675.76
"13",7,"105",0.0179544,5569.68
"13",7,"106",0.0195725,5109.21
"13",7,"107",0.0243344,4109.41
"13",7,"108",0.0211797,4721.51
"13",7,"109",0.0248701,4020.89
"13",7,"11",0.0182412,5482.11
"13",7,"110",0.0246519,4056.49
"13",7,"111",0.0212193,4712.68
"13",7,"112",0.0205357,4869.57
"13",7,"113",0.0205824,4858.51
"13",7,"114",0.0253443,3945.66
"13",7,"115",0.0221896,4506.62
"13",7,"116",0.02588,3863.98
"13",7,"117",0.0256618,3896.84
"13",7,"118",0.0222292,4498.58
"13",7,"119",0.0215456,4641.31
"13",7,"12",0.0150864,6628.49
"13",7,"120",0.0248106,4030.53
"13",7,"13",0.0198483,5038.22
"13",7,"14",0.0187769,5325.7
"13",7,"15",0.0235388,4248.31
"13",7,"16",0.020384,4905.81
"13",7,"17",0.0185586,5388.33
"13",7,"18",0.0233205,4288.07
"13",7,"19",0.0201658,4958.9
"13",7,"2",0.021892,4567.89
"13",7,"20",0.0238562,4191.78
"13",7,"21",0.0175575,5695.56
"13",7,"22",0.0144028,6943.11
"13",7,"23",0.0191647,5217.93
"13",7,"24",0.0180933,5526.92
"13",7,"25",0.0228552,4375.38
"13",7,"26",0.0197004,5076.04
"13",7,"27",0.017875,5594.41
"13",7,"28",0.0226369,4417.57
"13",7,"29",0.0194821,5132.91
"13",7,"3",0.0187372,5336.98
"13",7,"30",0.0231726,4315.44
"13",7,"31",0.0144425,6924.03
"13",7,"32",0.0192044,5207.15
"13",7,"33",0.0160496,6230.69
"13",7,"34",0.0197401,5065.84
"13",7,"35",0.0195218,5122.47
"13",7,"36",0.0208225,4802.49
"13",7,"37",0.0176677,5660.03
"13",7,"38",0.0224297,4458.38
"13",7,"39",0.0213582,4682.04
"13",7,"4",0.0234991,4255.48
"13",7,"40",0.0261201,3828.46
"13",7,"41",0.0229654,4354.38
"13",7,"42",0.02114,4730.37
"13",7,"43",0.0259019,3860.72
"13",7,"44",0.0227471,4396.16
"13",7,"45",0.0264376,3782.49
"13",7,"46",0.0177074,5647.35
"13",7,"47",0.0224693,4450.51
"13",7,"48",0.0193146,5177.44
"13",7,"49",0.023005,4346.87
"13",7,"5",0.0216737,4613.89
"13",7,"50",0.0227868,4388.51
"13",7,"51",0.0170238,5874.13
"13",7,"52",0.0217857,4590.16
"13",7,"53",0.018631,5367.41
"13",7,"54",0.0223214,4480
"13",7,"55",0.0221032,4524.24
"13",7,"56",0.0186706,5356.01
"13",7,"57",0.0218324,4580.34
"13",7,"58",0.0186777,5353.99
"13",7,"59",0.0234396,4266.29
"13",7,"6",0.0185189,5399.88
"13",7,"60",0.0223681,4470.64
"13",7,"61",0.02713,3685.95
"13",7,"62",0.0239753,4170.96
"13",7,"63",0.0221499,4514.69
"13",7,"64",0.0269118,3715.84
"13",7,"65",0.023757,4209.28
"13",7,"66",0.0274475,3643.32
"13",7,"67",0.0187173,5342.64
"13",7,"68",0.0234793,4259.08
"13",7,"69",0.0203245,4920.17
"13",7,"7",0.0232808,4295.38
"13",7,"70",0.024015,4164.07
"13",7,"71",0.0237967,4202.26
"13",7,"72",0.0180337,5545.17
"13",7,"73",0.0227956,4386.81
"13",7,"74",0.0196409,5091.42
"13",7,"75",0.0233313,4286.08
"13",7,"76",0.0231131,4326.55
"13",7,"77",0.0196805,5081.16
"13",7,"78",0.0212987,4695.12
"13",7,"79",0.0260606,3837.21
"13",7,"8",0.0222094,4502.59
"13",7,"80",0.0229058,4365.7
"13",7,"81",0.0265963,3759.92
"13",7,"82",0.0263781,3791.03
"13",7,"83",0.0229455,4358.15
"13",7,"84",0.0222619,4491.98
"13",7,"85",0.0201062,4973.58
"13",7,"86",0.0169515,5899.19
"13",7,"87",0.0217134,4605.46
"13",7,"88",0.020642,4844.5
"13",7,"89",0.0254039,3936.41
"13",7,"9",0.0269713,3707.64
"13",7,"90",0.0222491,4494.56
"13",7,"91",0.0204237,4896.27
"13",7,"92",0.0251856,3970.52
"13",7,"93",0.0220308,4539.09
"13",7,"94",0.0257213,3887.83
"13",7,"95",0.0169912,5885.42
"13",7,"96",0.0217531,4597.05
"13",7,"97",0.0185983,5376.84
"13",7,"98",0.0222888,4486.56
"13",7,"99",0.0220705,4530.93
"13",8,"1",0.0200409,4989.8
"13",8,"10",0.0249541,4007.36
"13",8,"11",0.0173152,5775.28
"13",8,"12",0.0214818,4655.09
"13",8,"13",0.0187214,5341.47
"13",8,"14",0.0219506,4555.69
"13",8,"15",0.0217596,4595.67
"13",8,"16",0.016717,5981.93
"13",8,"17",0.0208837,4788.43
"13",8,"18",0.0181233,5517.77
"13",8,"19",0.0213524,4683.31
"13",8,"2",0.0172805,5786.88
"13",8,"20",0.0211615,4725.57
"13",8,"21",0.018158,5507.22
"13",8,"22",0.0195739,5108.85
"13",8,"23",0.0237405,4212.21
"13",8,"24",0.0209801,4766.42
"13",8,"25",0.0242093,4130.65
"13",8,"26",0.0240183,4163.49
"13",8,"27",0.0210148,4758.54
"13",8,"28",0.0204167,4897.96
"13",8,"29",0.0204575,4888.17
"13",8,"3",0.0214471,4662.63
"13",8,"30",0.0246242,4061.04
"13",8,"31",0.0218638,4573.77
"13",8,"32",0.025093,3985.18
"13",8,"33",0.024902,4015.74
"13",8,"34",0.0218985,4566.52
"13",8,"35",0.0213003,4694.76
"13",8,"36",0.0241572,4139.55
"13",8,"37",0.0189471,5277.85
"13",8,"38",0.0231138,4326.42
"13",8,"39",0.0203534,4913.19
"13",8,"4",0.0205096,4875.76
"13",8,"40",0.0235825,4240.43
"13",8,"41",0.0233916,4275.04
"13",8,"42",0.0203881,4904.82
"13",8,"43",0.0197899,5053.08
"13",8,"44",0.0226468,4415.64
"13",8,"45",0.0235305,4249.81
"13",8,"5",0.0246763,4052.47
"13",8,"6",0.0219159,4562.9
"13",8,"7",0.0203187,4921.59
"13",8,"8",0.0244853,4084.08
"13",8,"9",0.0217249,4603.01
"13",9,"1",0.0190178,5258.23
"13",9,"10",0.0217493,4597.85
"13",9,"2",0.0227215,4401.11
"13",9,"3",0.0202678,4933.93
"13",9,"4",0.0231382,4321.86
"13",9,"5",0.0229684,4353.8
"13",9,"6",0.0202987,4926.43
"13",9,"7",0.019767,5058.94
"13",9,"8",0.0223064,4483.02
"13",9,"9",0.0230919,4330.52
"13",10,"1",0.0215327,4644.1
"14",1,"1",0,Inf
"14",1,"10",0.0108333,9230.77
"14",1,"2",0.0149517,6688.18
"14",1,"3",0.145909,685.358
"14",1,"4",0.0326389,3063.83
"14",1,"5",0.0195833,5106.38
"14",1,"6",0.0435185,2297.87
"14",1,"7",0.0208182,4803.49
"14",1,"8",0.02825,3539.82
"14",1,"9",0.0202222,4945.05
"14",2,"1",0.0186425,5364.08
"14",2,"10",0.103309,967.968
"14",2,"11",0.0237953,4202.5
"14",2,"12",0.0172675,5791.21
"14",2,"13",0.0292351,3420.54
"14",2,"14",0.0266425,3753.4
"14",2,"15",0.0216009,4629.44
"14",2,"16",0.0195592,5112.68
"14",2,"17",0.0128925,7756.42
"14",2,"18",0.112153,891.641
"14",2,"19",0.105625,946.746
"14",2,"2",0.0755,1324.5
"14",2,"20",0.117593,850.394
"14",2,"21",0.0833636,1199.56
"14",2,"22",0.0983409,1016.87
"14",2,"23",0.105227,950.324
"14",2,"24",0.0920455,1086.42
"14",2,"25",0.0261111,3829.79
"14",2,"26",0.0380787,2626.14
"14",2,"27",0.0354861,2818
"14",2,"28",0.0304445,3284.67
"14",2,"29",0.0284028,3520.78
"14",2,"3",0.0274861,3638.2
"14",2,"30",0.0217361,4600.64
"14",2,"31",0.0315509,3169.48
"14",2,"32",0.0289583,3453.24
"14",2,"33",0.0239167,4181.18
"14",2,"34",0.021875,4571.43
"14",2,"35",0.0152083,6575.34
"14",2,"36",0.0409259,2443.44
"14",2,"37",0.0358842,2786.74
"14",2,"38",0.0338426,2954.86
"14",2,"39",0.0271759,3679.73
"14",2,"4",0.0209583,4771.37
"14",2,"40",0.0332917,3003.75
"14",2,"41",0.0291481,3430.75
"14",2,"42",0.0245833,4067.8
"14",2,"43",0.0262083,3815.58
"14",2,"44",0.0195417,5117.27
"14",2,"45",0.0175,5714.29
"14",2,"5",0.0329259,3037.12
"14",2,"6",0.0237424,4211.87
"14",2,"7",0.0252917,3953.87
"14",2,"8",0.02325,4301.08
"14",2,"9",0.0165833,6030.15
"14",3,"1",0.0763173,1310.32
"14",3,"10",0.0778611,1284.34
"14",3,"100",0.0225463,4435.32
"14",3,"101",0.0338117,2957.55
"14",3,"102",0.0304506,3284.01
"14",3,"103",0.0290895,3437.67
"14",3,"104",0.0246451,4057.61
"14",3,"105",0.0287222,3481.62
"14",3,"106",0.0273611,3654.82
"14",3,"107",0.0229167,4363.64
"14",3,"108",0.024,4166.67
"14",3,"109",0.0195556,5113.64
"14",3,"11",0.0858395,1164.96
"14",3,"110",0.0181944,5496.18
"14",3,"111",0.0367006,2724.75
"14",3,"112",0.0353395,2829.69
"14",3,"113",0.0308951,3236.76
"14",3,"114",0.0319784,3127.11
"14",3,"115",0.0275339,3631.88
"14",3,"116",0.0261728,3820.76
"14",3,"117",0.03025,3305.79
"14",3,"118",0.0258056,3875.13
"14",3,"119",0.0244444,4090.91
"14",3,"12",0.0644646,1551.24
"14",3,"120",0.0210833,4743.08
"14",3,"13",0.0744495,1343.19
"14",3,"14",0.0790404,1265.18
"14",3,"15",0.0702525,1423.44
"14",3,"16",0.0248519,4023.84
"14",3,"17",0.0328302,3045.97
"14",3,"18",0.0311019,3215.24
"14",3,"19",0.0277407,3604.81
"14",3,"2",0.023308,4290.37
"14",3,"20",0.0263796,3790.8
"14",3,"21",0.0219352,4558.88
"14",3,"22",0.0284784,3511.43
"14",3,"23",0.02675,3738.32
"14",3,"24",0.0233889,4275.53
"14",3,"25",0.0220278,4539.72
"14",3,"26",0.0175833,5687.2
"14",3,"27",0.0347284,2879.49
"14",3,"28",0.0313673,3188.04
"14",3,"29",0.0300062,3332.65
"14",3,"3",0.0189561,5275.34
"14",3,"30",0.0255617,3912.1
"14",3,"31",0.0296389,3373.95
"14",3,"32",0.0282778,3536.35
"14",3,"33",0.0238333,4195.8
"14",3,"34",0.0249167,4013.38
"14",3,"35",0.0204722,4884.67
"14",3,"36",0.0191111,5232.56
"14",3,"37",0.0797524,1253.88
"14",3,"38",0.0754006,1326.25
"14",3,"39",0.083379,1199.34
"14",3,"4",0.0269345,3712.71
"14",3,"40",0.0816506,1224.73
"14",3,"41",0.0782895,1277.31
"14",3,"42",0.0769284,1299.91
"14",3,"43",0.0724839,1379.62
"14",3,"44",0.0223913,4466.01
"14",3,"45",0.0303697,3292.75
"14",3,"46",0.0286413,3491.46
"14",3,"47",0.0252802,3955.66
"14",3,"48",0.0239191,4180.76
"14",3,"49",0.0194747,5134.88
"14",3,"5",0.0252061,3967.29
"14",3,"50",0.0260179,3843.51
"14",3,"51",0.0242895,4117.01
"14",3,"52",0.0209284,4778.21
"14",3,"53",0.0195672,5110.58
"14",3,"54",0.0151228,6612.53
"14",3,"55",0.0322679,3099.06
"14",3,"56",0.0289067,3459.4
"14",3,"57",0.0275456,3630.34
"14",3,"58",0.0231012,4328.78
"14",3,"59",0.0271784,3679.4
"14",3,"6",0.021845,4577.7
"14",3,"60",0.0258172,3873.38
"14",3,"61",0.0213728,4678.84
"14",3,"62",0.0224561,4453.13
"14",3,"63",0.0180117,5551.95
"14",3,"64",0.0166506,6005.8
"14",3,"65",0.0812963,1230.07
"14",3,"66",0.0892747,1120.14
"14",3,"67",0.0875463,1142.25
"14",3,"68",0.0841852,1187.86
"14",3,"69",0.0828241,1207.38
"14",3,"7",0.0204839,4881.88
"14",3,"70",0.0783796,1275.84
"14",3,"71",0.0849228,1177.54
"14",3,"72",0.0831944,1202
"14",3,"73",0.0798333,1252.61
"14",3,"74",0.0784722,1274.34
"14",3,"75",0.0740278,1350.84
"14",3,"76",0.0911728,1096.82
"14",3,"77",0.0878117,1138.8
"14",3,"78",0.0864506,1156.73
"14",3,"79",0.0820062,1219.42
"14",3,"8",0.0160395,6234.62
"14",3,"80",0.0725,1379.31
"14",3,"81",0.0770909,1297.17
"14",3,"82",0.068303,1464.06
"14",3,"83",0.0813611,1229.09
"14",3,"84",0.0769167,1300.11
"14",3,"85",0.0755556,1323.53
"14",3,"86",0.0319136,3133.46
"14",3,"87",0.0301852,3312.88
"14",3,"88",0.0268241,3727.99
"14",3,"89",0.025463,3927.27
"14",3,"9",0.082213,1216.35
"14",3,"90",0.0210185,4757.71
"14",3,"91",0.0381636,2620.3
"14",3,"92",0.0348025,2873.36
"14",3,"93",0.0334414,2990.31
"14",3,"94",0.0289969,3448.64
"14",3,"95",0.0330741,3023.52
"14",3,"96",0.031713,3153.28
"14",3,"97",0.0272685,3667.23
"14",3,"98",0.0283519,3527.11
"14",3,"99",0.0239074,4182.8
"14",4,"1",0.0653977,1529.11
"14",4,"10",0.0270643,3694.9
"14",4,"100",0.0683004,1464.12
"14",4,"101",0.0672796,1486.33
"14",4,"102",0.0639463,1563.81
"14",4,"103",0.0647588,1544.19
"14",4,"104",0.0614254,1627.99
"14",4,"105",0.0604046,1655.5
"14",4,"106",0.0276731,3613.61
"14",4,"107",0.0263768,3791.21
"14",4,"108",0.023856,4191.82
"14",4,"109",0.0228352,4379.21
"14",4,"11",0.0245435,4074.4
"14",4,"110",0.0195018,5127.72
"14",4,"111",0.0323606,3090.18
"14",4,"112",0.0298398,3351.23
"14",4,"113",0.028819,3469.94
"14",4,"114",0.0254856,3923.78
"14",4,"115",0.0285435,3503.42
"14",4,"116",0.0275227,3633.37
"14",4,"117",0.0241893,4134.05
"14",4,"118",0.0250018,3999.71
"14",4,"119",0.0216685,4614.99
"14",4,"12",0.0235227,4251.22
"14",4,"120",0.0206477,4843.16
"14",4,"121",0.0290967,3436.81
"14",4,"122",0.0265759,3762.81
"14",4,"123",0.0255551,3913.12
"14",4,"124",0.0222217,4500.1
"14",4,"125",0.0252796,3955.76
"14",4,"126",0.0242588,4122.22
"14",4,"127",0.0209254,4778.87
"14",4,"128",0.0217379,4600.25
"14",4,"129",0.0184046,5433.42
"14",4,"13",0.0201893,4953.11
"14",4,"130",0.0173838,5752.49
"14",4,"131",0.0312634,3198.63
"14",4,"132",0.0302426,3306.6
"14",4,"133",0.0269092,3716.2
"14",4,"134",0.0277217,3607.28
"14",4,"135",0.0243884,4100.31
"14",4,"136",0.0233676,4279.44
"14",4,"137",0.0264254,3784.23
"14",4,"138",0.0230921,4330.48
"14",4,"139",0.0220713,4530.78
"14",4,"14",0.0250967,3984.58
"14",4,"140",0.0195504,5114.98
"14",4,"141",0.0718519,1391.75
"14",4,"142",0.0705556,1417.32
"14",4,"143",0.0680347,1469.84
"14",4,"144",0.0670139,1492.23
"14",4,"145",0.0636806,1570.34
"14",4,"146",0.0765394,1306.52
"14",4,"147",0.0740185,1351.01
"14",4,"148",0.0729977,1369.91
"14",4,"149",0.0696644,1435.45
"14",4,"15",0.0238004,4201.6
"14",4,"150",0.0727222,1375.1
"14",4,"151",0.0717014,1394.67
"14",4,"152",0.0683681,1462.67
"14",4,"153",0.0691806,1445.49
"14",4,"154",0.0658472,1518.67
"14",4,"155",0.0648264,1542.58
"14",4,"156",0.0732755,1364.71
"14",4,"157",0.0707546,1413.34
"14",4,"158",0.0697338,1434.02
"14",4,"159",0.0664005,1506.01
"14",4,"16",0.0212796,4699.34
"14",4,"160",0.0694583,1439.71
"14",4,"161",0.0684375,1461.19
"14",4,"162",0.0651042,1536
"14",4,"163",0.0659167,1517.07
"14",4,"164",0.0625833,1597.87
"14",4,"165",0.0615625,1624.37
"14",4,"166",0.0754421,1325.52
"14",4,"167",0.0744213,1343.7
"14",4,"168",0.071088,1406.71
"14",4,"169",0.0719005,1390.81
"14",4,"17",0.0202588,4936.13
"14",4,"170",0.0685671,1458.42
"14",4,"171",0.0675463,1480.47
"14",4,"172",0.0705114,1418.21
"14",4,"173",0.0639205,1564.44
"14",4,"174",0.06625,1509.43
"14",4,"175",0.0637292,1569.14
"14",4,"176",0.0335185,2983.43
"14",4,"177",0.0309977,3226.05
"14",4,"178",0.0299769,3335.91
"14",4,"179",0.0266435,3753.26
"14",4,"18",0.0169254,5908.27
"14",4,"180",0.0297014,3366.85
"14",4,"181",0.0286806,3486.68
"14",4,"182",0.0253472,3945.2
"14",4,"183",0.0261597,3822.67
"14",4,"184",0.0228264,4380.89
"14",4,"185",0.0218056,4585.99
"14",4,"186",0.0356852,2802.28
"14",4,"187",0.0346644,2884.81
"14",4,"188",0.031331,3191.72
"14",4,"189",0.0321435,3111.05
"14",4,"19",0.0297842,3357.48
"14",4,"190",0.0288102,3470.99
"14",4,"191",0.0277894,3598.5
"14",4,"192",0.0308472,3241.78
"14",4,"193",0.0275139,3634.53
"14",4,"194",0.0264931,3774.57
"14",4,"195",0.0239722,4171.49
"14",4,"196",0.0324213,3084.39
"14",4,"197",0.0314005,3184.67
"14",4,"198",0.0280671,3562.89
"14",4,"199",0.0288796,3462.65
"14",4,"2",0.0621338,1609.43
"14",4,"20",0.0272634,3667.92
"14",4,"200",0.0255463,3914.46
"14",4,"201",0.0245255,4077.4
"14",4,"202",0.0275833,3625.38
"14",4,"203",0.02425,4123.71
"14",4,"204",0.0232292,4304.93
"14",4,"205",0.0207083,4828.97
"14",4,"206",0.0335671,2979.11
"14",4,"207",0.0302338,3307.56
"14",4,"208",0.029213,3423.14
"14",4,"209",0.0266921,3746.42
"14",4,"21",0.0262426,3810.6
"14",4,"210",0.0253958,3937.65
"14",4,"22",0.0229092,4365.05
"14",4,"23",0.0259671,3851.03
"14",4,"24",0.0249463,4008.62
"14",4,"25",0.0216129,4626.86
"14",4,"26",0.0224254,4459.22
"14",4,"27",0.0190921,5237.77
"14",4,"28",0.0180713,5533.65
"14",4,"29",0.0665556,1502.5
"14",4,"3",0.0681176,1468.05
"14",4,"30",0.0725394,1378.56
"14",4,"31",0.0712431,1403.65
"14",4,"32",0.0687222,1455.13
"14",4,"33",0.0677014,1477.07
"14",4,"34",0.0643681,1553.57
"14",4,"35",0.0692755,1443.51
"14",4,"36",0.0679792,1471.04
"14",4,"37",0.0654583,1527.69
"14",4,"38",0.0644375,1551.89
"14",4,"39",0.0611042,1636.55
"14",4,"4",0.0668213,1496.53
"14",4,"40",0.073963,1352.03
"14",4,"41",0.0714421,1399.73
"14",4,"42",0.0704213,1420.03
"14",4,"43",0.067088,1490.58
"14",4,"44",0.0610417,1638.23
"14",4,"45",0.0644848,1550.75
"14",4,"46",0.0578939,1727.3
"14",4,"47",0.0666042,1501.41
"14",4,"48",0.0632708,1580.51
"14",4,"49",0.06225,1606.43
"14",4,"5",0.0643004,1555.2
"14",4,"50",0.0295185,3387.7
"14",4,"51",0.0282222,3543.31
"14",4,"52",0.0257014,3890.84
"14",4,"53",0.0246806,4051.77
"14",4,"54",0.0213472,4684.45
"14",4,"55",0.034206,2923.46
"14",4,"56",0.0316852,3156.05
"14",4,"57",0.0306644,3261.12
"14",4,"58",0.027331,3658.85
"14",4,"59",0.0303889,3290.68
"14",4,"6",0.0632796,1580.29
"14",4,"60",0.0293681,3405.06
"14",4,"61",0.0260347,3841.02
"14",4,"62",0.0268472,3724.78
"14",4,"63",0.0235139,4252.8
"14",4,"64",0.0224931,4445.82
"14",4,"65",0.0309421,3231.84
"14",4,"66",0.0284213,3518.49
"14",4,"67",0.0274005,3649.57
"14",4,"68",0.0240671,4155.05
"14",4,"69",0.027125,3686.64
"14",4,"7",0.0599463,1668.16
"14",4,"70",0.0261042,3830.81
"14",4,"71",0.0227708,4391.58
"14",4,"72",0.0235833,4240.28
"14",4,"73",0.02025,4938.27
"14",4,"74",0.0192292,5200.43
"14",4,"75",0.0331088,3020.35
"14",4,"76",0.032088,3116.43
"14",4,"77",0.0287546,3477.7
"14",4,"78",0.0295671,3382.13
"14",4,"79",0.0262338,3811.88
"14",4,"8",0.0223768,4468.91
"14",4,"80",0.025213,3966.21
"14",4,"81",0.0282708,3537.21
"14",4,"82",0.0249375,4010.03
"14",4,"83",0.0239167,4181.18
