replicate,res,sample_size
6271,0.5763529272658231,30
6272,0.512168415443856,36
6273,0.46064426851287116,26
6274,0.5259002819789675,35
6275,0.4882924560013514,38
6276,0.5855341938232544,25
6277,0.6505448577459906,32
6278,0.48303441197707236,47
6279,0.6735284426528374,35
6280,0.5421491524176749,48
6281,0.7282439038587806,23
6282,0.5203196096826072,42
6283,0.5335237941306307,45
6284,0.5570999518362892,35
6285,0.6624733123149222,30
6286,0.557828882683293,36
6287,0.556586869137314,26
6288,0.6354653140622888,35
6289,0.5504638247525856,38
6290,0.5991525498985456,25
6291,0.5622664542202116,32
6292,0.48133663473318744,47
6293,0.6172643408051972,35
6294,0.5662157055136762,48
6295,0.6494056012189668,23
6296,0.5844493424440353,42
6297,0.6633180231947314,45
6298,0.52692043028397,35
6299,0.6897803398513931,30
6300,0.5340596502418564,36
6301,0.5800345608754941,26
6302,0.47216650264134935,35
6303,0.5981033078274967,38
6304,0.6762164870103665,25
6305,0.5191664309339236,32
6306,0.5079030133339745,47
6307,0.5595252381134347,35
6308,0.5441087796258073,48
6309,0.5149543225377277,23
6310,0.6286016559937508,42
6311,0.5999656988068949,45
6312,0.5676370638462442,35
6313,0.5607478942362554,30
6314,0.6351440322222311,36
6315,0.6079081124647713,26
6316,0.6771611586641212,35
6317,0.5484401848672729,38
6318,0.6376826324951143,25
6319,0.5597665781685519,32
6320,0.5084589098708951,47
6321,0.585175825347167,35
6322,0.5492438819088593,48
6323,0.59500834356494825,23
6324,0.5777580077478347,42
6325,0.6279963947911142,45
6326,0.5756447517419029,35
6327,0.5158232192186606,30
6328,0.4669516133725362,36
6329,0.7009473098519913,26
6330,0.5402731858955556,35
6331,0.6111319755734832,38
6332,0.5490412139646021,25
6333,0.5158774658292293,32
6334,0.6323353275232965,47
6335,0.6347393024615338,35
6336,0.5683937968767416,48
6337,0.6291929550549621,23
6338,0.5377297505817441,42
6339,0.52438136984622,45
6340,0.6017379312600221,35
6341,0.5000195536266038,30
6342,0.6196108705041308,36
6343,0.580640928765681,26
6344,0.5132787184707228,35
6345,0.562258724686799,38
6346,0.6126313076771354,25
6347,0.603478688209794,32
6348,0.5244570464919575,47
6349,0.5771264588571339,35
6350,0.5424696562267687,48
6351,0.6347756906221461,23
6352,0.510681932326193,42
6353,0.6157135380304902,45
6354,0.6008559615990887,35
6355,0.5842510424852494,30
6356,0.5615119317268059,36
6357,0.5709696603666978,26
6358,0.5262111022605618,35
6359,0.5224742237702217,38
6360,0.5695319740823414,25
6361,0.6807495168591463,32
6362,0.5605304185027012,47
6363,0.5115975000508385,35
6364,0.5768102026110234,48
6365,0.5349113038879679,23
6366,0.5326469039987329,42
6367,0.5603167567743607,45
6368,0.6198917071893002,35
6369,0.5254386017474545,30
6370,0.6503176246928212,36
6371,0.6725291588540611,26
6372,0.5472598573406684,35
6373,0.606091866906331,38
6374,0.5824653995653566,25
6375,0.569419103692284,32
6376,0.6381910374941747,47
6377,0.6731658827654842,35
6378,0.6338368674271271,48
6379,0.5778642044662872,23
6380,0.5623234455683109,42
6381,0.5462831939017758,45
6382,0.6472563742670135,35
6383,0.4956607415499872,30
6384,0.5671753850775877,36
6385,0.5883948186537994,26
6386,0.493566391656589,35
6387,0.5255906487662633,38
6388,0.6740668254215827,25
6389,0.5915706635320082,32
6390,0.5448169209701248,47
6391,0.4882663753481463,35
6392,0.5317413962528704,48
6393,0.5869535695864679,23
6394,0.5325357632538286,42
6395,0.5697114508983058,45
6396,0.5400548248860703,35
6397,0.579980951172039,30
6398,0.5801002772812881,36
6399,0.6505846829200416,26
6400,0.6647727859945517,35
6401,0.5798976714586986,38
6402,0.6201629001336875,25
6403,0.6192105157739052,32
6404,0.5434226516052468,47
6405,0.5548351334208453,35
6406,0.5874876501479808,48
6407,0.6344496840787157,23
6408,0.570672559315285,42
6409,0.5703087025177258,45
6410,0.5927957752390598,35
6411,0.7210429397875703,30
6412,0.5699892673140369,36
6413,0.4536726241638854,26
6414,0.5096347421913285,35
6415,0.6907446374192346,38
6416,0.5796822634137562,25
6417,0.5451701730618932,32
6418,0.5196486483486007,47
6419,0.6480916341971519,35
6420,0.5156857676483283,48
6421,0.5878067716432755,23
6422,0.5971422542195796,42
6423,0.5380360863900117,45
6424,0.6711210832023439,35
6425,0.4855532444063083,30
6426,0.5326573069710114,36
6427,0.6161470978827609,26
6428,0.4988404019946712,35
6429,0.4971500571852775,38
6430,0.5567229054356354,25
6431,0.6124498014819971,32
6432,0.6511433501670878,47
6433,0.4658346644469299,35
6434,0.6459163204874473,48
6435,0.5607302407942932,23
6436,0.5384660036700902,42
6437,0.6160382730093767,45
6438,0.511027093654711,35
6439,0.4823485135385066,30
6440,0.6201658506367116,36
6441,0.7716419331200347,26
6442,0.6204572745050589,35
6443,0.514714802680854,38
6444,0.5618447434334866,25
6445,0.6335941976314994,32
6446,0.5498750011452201,47
6447,0.6507626868043028,35
6448,0.5860980758020858,48
6449,0.6264053076240237,23
6450,0.5406471378303159,42
6451,0.5881010140148679,45
6452,0.6026152977551734,35
6453,0.6156153532963611,30
6454,0.5964037622602689,36
6455,0.5787498253885225,26
6456,0.49920621082926725,35
6457,0.4743215614118248,38
6458,0.4741244482723572,25
6459,0.6210063388371179,32
6460,0.5232077463024468,47
6461,0.6413598988329965,35
6462,0.5298835865040863,48
6463,0.6077191390233477,23
6464,0.5985584892793191,42
6465,0.5653966673333045,45
6466,0.5120638410121349,35
6467,0.5380895279554828,30
6468,0.6355673559846629,36
6469,0.5589615709662494,26
6470,0.5568647012669087,35
6471,0.5392857460092536,38
6472,0.5653305114083291,25
6473,0.5188532347532631,32
6474,0.6458859468386267,47
6475,0.5134853853632996,35
6476,0.5793664209159097,48
6477,0.6370293650935055,23
6478,0.5936971481270433,42
6479,0.550526727147707,45
6480,0.612199205054087,35
6481,0.49973986665314646,30
6482,0.5536580601778134,36
6483,0.6674125322668946,26
6484,0.6574964071436852,35
6485,0.6878923655717569,38
6486,0.5961868668392111,25
6487,0.5251602862317108,32
6488,0.5360329040632269,47
6489,0.5478977733416943,35
6490,0.6163209228901084,48
6491,0.6076400774828928,23
6492,0.5625031327776392,42
6493,0.6434736229396805,45
6494,0.5998734882972031,35
6495,0.6092587916397406,30
6496,0.5237694049641513,36
6497,0.707100737279578,26
6498,0.620317531538424,35
6499,0.5828644633524666,38
6500,0.6007995247631748,25
6501,0.5758821229018936,32
6502,0.5541943363540375,47
6503,0.6840198165533267,35
6504,0.5559935358711201,48
6505,0.5851840741283911,23
6506,0.554858791074193,42
6507,0.6151556940005474,45
6508,0.6780152213247349,35
6509,0.6263950148450877,30
6510,0.5509674794056643,36
6511,0.5546685854381407,26
6512,0.5012340424376114,35
6513,0.6661328062925818,38
6514,0.651194475721933,25
6515,0.5666314725021258,32
6516,0.5835476262872454,47
6517,0.5376139253804363,35
6518,0.5867642393410503,48
6519,0.5574424406584676,23
6520,0.6395696786621318,42
6521,0.6191107933608186,45
6522,0.5206096899137226,35
6523,0.58866863177195206,30
6524,0.7286961400690195,36
6525,0.5607909762008262,26
6526,0.6319946193993424,35
6527,0.5670897934833472,38
6528,0.5585948551207995,25
6529,0.5988707102049465,32
6530,0.5470407817737141,47
6531,0.6091966337601142,35
6532,0.5512393774794995,48
6533,0.47354124796333597,23
6534,0.6099397534593205,42
6535,0.5010873208017314,45
6536,0.5269747380678905,35
6537,0.71406226031666,30
6538,0.6125998401353451,36
6539,0.6238120129801479,26
6540,0.5199218914593916,35
6541,0.5852915681821625,38
6542,0.5834625289399357,25
6543,0.46493226758188505,32
6544,0.5661177625418594,47
6545,0.5741857497678474,35
6546,0.5417907993875744,48
6547,0.5083584048075857,23
6548,0.5566843140687151,42
6549,0.5198351646582078,45
6550,0.5468946714344688,35
6551,0.6216940684341535,30
6552,0.5302599041370333,36
6553,0.6200520669551656,26
6554,0.5873184111311832,35
6555,0.5681544483612349,38
6556,0.7285902297240889,25
6557,0.5817303778775306,32
6558,0.585846944137259,47
6559,0.618912858654258,35
6560,0.4914064155233678,48
6561,0.5410910731596047,23
6562,0.5918503309058822,42
6563,0.4936774779943275,45
6564,0.548919848080509,35
6565,0.5366845394956876,30
6566,0.4647409442953031,36
6567,0.5605831669701609,26
6568,0.5349292595248468,35
6569,0.5469027678038474,38
6570,0.5341464563628968,25
6571,0.6112111086734864,32
6572,0.5157574791999698,47
6573,0.5999174232959076,35
6574,0.4806337497145961,48
6575,0.5717605868693442,23
6576,0.5785912818958042,42
6577,0.5376714483397182,45
6578,0.6793879429417253,35
6579,0.5854193851611867,30
6580,0.6167510067563096,36
6581,0.5137611208414702,26
6582,0.44749764173753204,35
6583,0.49621699031412053,38
6584,0.5943971313588877,25
6585,0.528037829044699,32
6586,0.5867189221449176,47
6587,0.5023262019800314,35
6588,0.6179460730471712,48
6589,0.5188714810911859,23
6590,0.5385300695273658,42
6591,0.5759683570115346,45
6592,0.5134568873703778,35
6593,0.6505077729158628,30
6594,0.5436043099426826,36
6595,0.5872087891060884,26
6596,0.539485553469403,35
6597,0.5581986632831722,38
6598,0.4738987500662553,25
6599,0.5692134679878779,32
6600,0.5819718820592188,47
6601,0.5019956199103078,35
6602,0.5017639857114309,48
6603,0.5604362815457667,23
6604,0.5181018453157664,42
6605,0.6663326677369599,45
6606,0.5596310619601567,35
6607,0.5553925187853906,30
6608,0.5446272482662854,36
6609,0.6233736135989261,26
6610,0.6609542947565495,35
6611,0.6424357503384033,38
6612,0.6336395226973,25
6613,0.614832687917527,32
6614,0.68703602861822,47
6615,0.48954316434986334,35
6616,0.5934347531355645,48
6617,0.48641695735155577,23
6618,0.5555851747806704,42
6619,0.5568821305462094,45
6620,0.5853295189551275,35
6621,0.6093456704086245,30
6622,0.47243375136794913,36
6623,0.6978092117410956,26
6624,0.48387620984650226,35
6625,0.6465835431349488,38
6626,0.5537145187828194,25
6627,0.5376643683912641,32
6628,0.5401733896070183,47
6629,0.4921553467796965,35
6630,0.5584181815717839,48
6631,0.5212216998488793,23
6632,0.5932392554464185,42
6633,0.6629810344864633,45
6634,0.6851553438862399,35
6635,0.5026365665455064,30
6636,0.4911860371227393,36
6637,0.6383603310559265,26
6638,0.4951630816588558,35
6639,0.5012744773831426,38
6640,0.4861345743637278,25
6641,0.4802656360799782,32
6642,0.5892043801315876,47
6643,0.6123077048060868,35
6644,0.5824100695552161,48
6645,0.6323091768626135,23
6646,0.5065586139423864,42
6647,0.6185482964412448,45
6648,0.5159335854434122,35
6649,0.6267971988908133,30
6650,0.661532733949644,36
6651,0.4990544330316086,26
6652,0.5170361889624523,35
6653,0.5029966988562509,38
6654,0.523155089200277,25
6655,0.5673693009154114,32
6656,0.6036133480745,47
6657,0.5241060916496977,35
6658,0.4891610183680714,48
6659,0.6036374551599871,23
6660,0.5651342032210173,42
6661,0.5563078817827398,45
6662,0.5503073482877424,35
6663,0.5860690623661021,30
6664,0.5795513608926935,36
6665,0.6162921743088065,26
6666,0.7031408455297885,35
6667,0.4371615355111254,38
6668,0.48270010416432246,25
6669,0.5903188637035006,32
6670,0.5794679219605535,47
6671,0.5538793066513968,35
6672,0.6268065250656877,48
6673,0.5887956512448872,23
6674,0.5763790602267967,42
6675,0.6096888193993174,45
6676,0.5821116015698174,35
6677,0.4889712245944111,30
6678,0.5534747025478073,36
6679,0.5715591977307544,26
6680,0.5005244244518898,35
6681,0.6228095364387451,38
6682,0.534793802363537,25
6683,0.6171603425027903,32
6684,0.539203662731729,47
6685,0.5647222188335945,35
6686,0.503120166587576,48
6687,0.6164930606346167,23
6688,0.587787215372404,42
6689,0.5915873170961466,45
6690,0.6657228494119011,35
6691,0.6859025845170432,30
6692,0.5299204167483185,36
6693,0.5595317805759338,26
6694,0.5731582929507222,35
6695,0.5537910665859412,38
6696,0.6690346455705634,25
6697,0.6781557178584843,32
6698,0.5598391994958711,47
6699,0.4689317230666703,35
6700,0.5589109141305967,48
6701,0.608131167822718,23
6702,0.5578822016592201,42
6703,0.5499769090566878,45
6704,0.5162821359731228,35
6705,0.691415111025429,30
6706,0.5667090007473046,36
6707,0.47031567892033505,26
6708,0.6056498452578806,35
6709,0.49291754307241653,38
6710,0.6073887169782684,25
6711,0.5869479451938613,32
6712,0.5942261504191849,47
6713,0.5676742843868356,35
6714,0.5810961592262338,48
6715,0.5864133326082033,23
6716,0.6047092388605464,42
6717,0.5770784001079917,45
6718,0.5105756965086107,35
6719,0.6048834800406859,30
6720,0.5580453953312471,36
6721,0.5208762135522401,26
6722,0.5291268960779185,35
6723,0.46175568821361235,38
6724,0.721646376600822,25
6725,0.5383613070018232,32
6726,0.6237234400512508,47
6727,0.554338846799911,35
6728,0.5752604967878926,48
6729,0.6736611285561216,23
6730,0.5855285305391493,42
6731,0.5672143682318534,45
6732,0.5340021802085252,35
6733,0.5998442358321568,30
6734,0.5284578456824174,36
6735,0.7368282333093158,26
6736,0.6427749099490968,35
6737,0.5268278792437139,38
6738,0.6952585755263044,25
6739,0.5629188706048933,32
6740,0.5911315758373653,47
6741,0.4769648609915489,35
6742,0.5161069335774439,48
6743,0.507258117060821,23
6744,0.5155960358550724,42
6745,0.5069111557981032,45
6746,0.6011577982481517,35
6747,0.5244851398331677,30
6748,0.6467996392582049,36
6749,0.6062458504669971,26
6750,0.5514591997823459,35
6751,0.4855280164381583,38
6752,0.6293903505498315,25
6753,0.5459541897735266,32
6754,0.544264568623393,47
6755,0.6249022143847235,35
6756,0.5664605667069827,48
6757,0.621922178400722,23
6758,0.5130091532973875,42
6759,0.6606961670875555,45
6760,0.6027413437701901,35
6761,0.6014541554917193,30
6762,0.6490139494785273,36
6763,0.5765840199298317,26
6764,0.6370014722943087,35
6765,0.6202319884494516,38
6766,0.6571651284234703,25
6767,0.5081709035293744,32
6768,0.6202293252272854,47
6769,0.656158320152302,35
6770,0.533337899689713,48
6771,0.5965120989545433,23
6772,0.5798883326448574,42
6773,0.6402120867335348,45
6774,0.5024985722296117,35
6775,0.5053130151454105,30
6776,0.5853523456531766,36
6777,0.6558391335101335,26
6778,0.635935623547593,35
6779,0.6280145371554754,38
6780,0.7048923232861269,25
6781,0.6595706430745228,32
6782,0.5933950195872693,47
6783,0.52741572409163,35
6784,0.646224312759151,48
6785,0.5931827046918149,23
6786,0.5604396094392219,42
6787,0.572046615055606,45
6788,0.6219186558514094,35
6789,0.5064659317541059,30
6790,0.6144794847913699,36
6791,0.5681140032366186,26
6792,0.624229181035089,35
6793,0.6245386916594202,38
6794,0.6137724013373491,25
6795,0.7110300195555616,32
6796,0.5820839577696609,47
6797,0.6072758997066623,35
6798,0.5497450855788977,48
6799,0.7081645954546669,23
6800,0.5862627758140122,42
6801,0.5381445560722249,45
6802,0.5751584789329406,35
6803,0.5634022134959545,30
6804,0.6830150554625002,36
6805,0.6776603810608931,26
6806,0.5734518081132158,35
6807,0.5798090207578199,38
6808,0.6184157817735555,25
6809,0.47467000001587467,32
6810,0.6049348183094646,47
6811,0.6339027757968757,35
6812,0.5451839597292674,48
6813,0.5453170159117045,23
6814,0.5380837987101348,42
6815,0.5577901435819111,45
6816,0.5141090960593668,35
6817,0.47706713210423707,30
6818,0.5745043459098625,36
6819,0.7220760865550429,26
6820,0.5559041927518171,35
6821,0.5559198067261607,38
6822,0.6175433820067336,25
6823,0.655345936629454,32
6824,0.5814619429915028,47
6825,0.5470187426414076,35
6826,0.5715788455172589,48
6827,0.5517148873067348,23
6828,0.5312983550579669,42
6829,0.5180860854581176,45
6830,0.6135760283918983,35
6831,0.5285159132848006,30
6832,0.6074580463370188,36
6833,0.6431440915942002,26
6834,0.56725877045791,35
6835,0.4972781203923741,38
6836,0.6012861971693406,25
6837,0.6317700587733949,32
6838,0.5659638833355098,47
6839,0.5903090467290845,35
6840,0.5351357585260754,48
6841,0.5571037889592031,23
6842,0.650430095841874,42
6843,0.5658275319509335,45
6844,0.5826342805647452,35
6845,0.5458387081066517,30
6846,0.5500022591235723,36
6847,0.5889724002070722,26
6848,0.5875177618844564,35
6849,0.48859388430373357,38
6850,0.48278759061949994,25
6851,0.6384068705848851,32
6852,0.5694959008972779,47
6853,0.6924276256999178,35
6854,0.5213234647086841,48
6855,0.5379462696774221,23
6856,0.5295319610284482,42
6857,0.6147328667141589,45
6858,0.5265397054541994,35
6859,0.7433905182350244,30
6860,0.7075245074541981,36
6861,0.6265060585367491,26
6862,0.5217493657503647,35
6863,0.6604826622526072,38
6864,0.6096831387485344,25
6865,0.6307816895389617,32
6866,0.5347741669608554,47
6867,0.6081384660365661,35
6868,0.5741353609043389,48
6869,0.7426299500361727,23
6870,0.5968344502076536,42
6871,0.6754919851281431,45
6872,0.4947935171236393,35
6873,0.48901031151277213,30
6874,0.6948882637217595,36
6875,0.6247442711280882,26
6876,0.6122387478071153,35
6877,0.5183837482542363,38
6878,0.7142544647451587,25
6879,0.615145457408657,32
6880,0.5502322522004482,47
6881,0.5604327583257024,35
6882,0.5409441208353634,48
6883,0.5277658344360846,23
6884,0.5332712308591644,42
6885,0.5961749775059808,45
6886,0.5597282937004308,35
6887,0.6324422261075331,30
6888,0.5037758444228577,36
6889,0.5766105742439287,26
6890,0.5219560304501598,35
6891,0.543374412839805,38
6892,0.5516847290352821,25
6893,0.5612280158021142,32
6894,0.6402406630755647,47
6895,0.538660279339751,35
6896,0.6501858597908168,48
6897,0.415675018878082,23
6898,0.610283257399132,42
6899,0.5534632127508402,45
6900,0.47716237717770377,35
6901,0.5098070749726897,30
6902,0.584182961464167,36
6903,0.5669882051894006,26
6904,0.595739727857357,35
6905,0.5096019527608746,38
6906,0.6650477304134272,25
6907,0.5743217073302114,32
6908,0.7167888579583368,47
6909,0.5820932874066964,35
6910,0.5244612821400423,48
6911,0.7107487862236364,23
6912,0.5359204821588629,42
6913,0.6051463467179169,45
6914,0.5779428297667947,35
6915,0.5335428335527469,30
6916,0.4723946664678035,36
6917,0.650760561782551,26
6918,0.4621271205557391,35
6919,0.6587143738348298,38
6920,0.5884106722120193,25
6921,0.6246999695174189,32
6922,0.5419109028682721,47
6923,0.5564558787038588,35
6924,0.47597732202353915,48
6925,0.5478321952109249,23
6926,0.5593680191640462,42
6927,0.5599422227133142,45
6928,0.5916092001029943,35
6929,0.5942074146061322,30
6930,0.5308958542865662,36
6931,0.704158392072106,26
6932,0.6369615302718559,35
6933,0.526360943943905,38
6934,0.6054488434544439,25
6935,0.6266471925273185,32
6936,0.6243735051441968,47
6937,0.6445018672416145,35
6938,0.5633175361445936,48
6939,0.5085608986768796,23
6940,0.5085231356006499,42
6941,0.5203867147225577,45
6942,0.6202391270291591,35
6943,0.4858005072412135,30
6944,0.6642270980571795,36
6945,0.6058423063994172,26
6946,0.6056856414587941,35
6947,0.5533285579401082,38
6948,0.6608197239880993,25
6949,0.6052934702398955,32
6950,0.6003023876808783,47
6951,0.5866146532934088,35
6952,0.5540142439512957,48
6953,0.5946009544643753,23
6954,0.5938642443925632,42
6955,0.6680201881575144,45
6956,0.5573249653168313,35
6957,0.6192478628485443,30
6958,0.6406635877842108,36
6959,0.5026677803067628,26
6960,0.6424072967581986,35
6961,0.593932745865174,38
6962,0.6570283407551358,25
6963,0.5996960541832297,32
6964,0.5124875226358105,47
6965,0.6290919626537986,35
6966,0.5447828060074159,48
6967,0.5784774244635256,23
6968,0.6842006295728255,42
6969,0.5460726251832386,45
6970,0.5220465893737478,35
6971,0.6318754359124585,30
6972,0.5717265264771414,36
6973,0.6746237059565068,26
6974,0.6467815880217456,35
6975,0.5528102811875804,38
6976,0.6377998618419286,25
6977,0.5346989391818514,32
6978,0.5384098071386129,47
6979,0.501556705130522,35
6980,0.5962848963009753,48
6981,0.5941563104722243,23
6982,0.5590742838545325,42
6983,0.4858272745790836,45
6984,0.4805057425295081,35
6985,0.5689563968352152,30
6986,0.4824783167163915,36
6987,0.7138339502115109,26
6988,0.6162062449970288,35
6989,0.6455433818133371,38
6990,0.5290472443432093,25
6991,0.501658054120244,32
6992,0.6422008032235575,47
6993,0.5987400749528901,35
6994,0.5955584706913852,48
6995,0.6507509641490486,23
6996,0.5363968287161818,42
6997,0.5605991130992904,45
6998,0.5714988730633289,35
6999,0.48685616981548063,30
7000,0.570471928764133,36
7001,0.589560198382917,26
7002,0.5528200556137421,35
7003,0.6073130659583511,38
7004,0.5743828656758407,25
7005,0.49022747743968603,32
7006,0.5085614523120414,47
7007,0.581115054848914,35
7008,0.6556745705778797,48
7009,0.6015637490030342,23
7010,0.5128710979445638,42
7011,0.529255910679495,45
7012,0.5135015137314884,35
7013,0.6673550589383468,30
7014,0.5100596961840694,36
7015,0.5027760999533172,26
7016,0.6483470583229436,35
7017,0.6203744232934664,38
7018,0.6273606087050878,25
7019,0.49816377631310166,32
7020,0.6482502503850507,47
7021,0.5205584788663664,35
7022,0.5600921667445234,48
7023,0.5473782616481221,23
7024,0.5579872292291805,42
7025,0.668730035357614,45
7026,0.6572556345610262,35
7027,0.5053384857875913,30
7028,0.5991507651581993,36
7029,0.4775070122586856,26
7030,0.6592869062954633,35
7031,0.546325607639692,38
7032,0.6232905492506048,25
7033,0.47037091447861834,32
7034,0.6017901278485512,47
7035,0.6325792611165386,35
7036,0.5391735938169648,48
7037,0.558227112008213,23
7038,0.6579664610459166,42
7039,0.548903415162154,45
7040,0.5970370558455075,35
7041,0.4863695224683748,30
7042,0.6403056224599067,36
7043,0.5242030057605245,26
7044,0.5553175984265935,35
7045,0.5232951082558844,38
7046,0.7077283345619904,25
7047,0.5752127213550517,32
7048,0.5511373319466901,47
7049,0.5884950037304388,35
7050,0.6007207046600206,48
7051,0.5659700708769051,23
7052,0.6356200118024552,42
7053,0.5889660202986837,45
7054,0.6188450356880293,35
7055,0.5540422682486627,30
7056,0.6138106701210063,36
7057,0.6900278418119303,26
7058,0.47643519123022077,35
7059,0.5273115745857827,38
7060,0.7142424824592813,25
7061,0.5429428400538481,32
7062,0.5347112052909979,47
7063,0.5775699495014295,35
7064,0.5519467269675873,48
7065,0.5712706653891293,23
7066,0.6270195698024437,42
7067,0.47175476637424973,45
7068,0.6155602016845503,35
7069,0.6157584276775966,30
7070,0.49154804364102195,36
7071,0.5433141382161715,26
7072,0.4742597974377657,35
7073,0.503949923621694,38
7074,0.5258138931465676,25
7075,0.5872040469683057,32
7076,0.5535555008689387,47
7077,0.5718662329481174,35
7078,0.6600728362523642,48
7079,0.5336393471798376,23
7080,0.5515904892311804,42
7081,0.5691821381917708,45
7082,0.5134341972102838,35
7083,0.6022232236060606,30
7084,0.6342042192629723,36
7085,0.631273707002546,26
7086,0.5841939879395762,35
7087,0.5942981237663083,38
7088,0.6120747072158383,25
7089,0.5120272917272874,32
7090,0.5471299850377256,47
7091,0.5016836265843247,35
7092,0.504974966586129,48
7093,0.5899721638842452,23
7094,0.6171302994549868,42
7095,0.5603518537723718,45
7096,0.6710002490198593,35
7097,0.518546705822597,30
7098,0.49949308220103505,36
7099,0.6534824421193175,26
7100,0.6376002865857052,35
7101,0.6969111249691313,38
7102,0.673434629423488,25
7103,0.5077732148555698,32
7104,0.5761771725269614,47
7105,0.6968933855367505,35
7106,0.5466146170353611,48
7107,0.626649966260926,23
7108,0.5736165541482516,42
7109,0.559937407092095,45
7110,0.5829237376904433,35
7111,0.5487825355496608,30
7112,0.5960662716446564,36
7113,0.5098262384327803,26
7114,0.5872142381165695,35
7115,0.5499547200683417,38
7116,0.6185767640538317,25
7117,0.6661252104618512,32
7118,0.48523195403457,47
7119,0.5767383016474266,35
7120,0.5701098931797064,48
7121,0.7229777176529533,23
7122,0.5699782288229742,42
7123,0.5727787363663802,45
7124,0.5722877727554347,35
7125,0.6351864969525799,30
7126,0.5966805502882402,36
7127,0.5861352163863228,26
7128,0.6298732758719314,35
7129,0.4307735733986479,38
7130,0.6498708185433767,25
7131,0.620889396777959,32
7132,0.5700429299221392,47
7133,0.4473487391836217,35
7134,0.5766252376671952,48
7135,0.5891702970928684,23
7136,0.5948141352219539,42
7137,0.4883274737625838,45
7138,0.616875338966372,35
7139,0.6124494019191756,30
7140,0.5145917380650591,36
7141,0.5668733720982116,26
7142,0.546023373370614,35
7143,0.5853507146517587,38
7144,0.6676237199935265,25
7145,0.5668114989906554,32
7146,0.5549387904313717,47
7147,0.5876231437494138,35
7148,0.5558457265137418,48
7149,0.6358082928621563,23
7150,0.599173809864085,42
7151,0.5334202358289227,45
7152,0.4974896002303498,35
7153,0.5063509240017798,30
7154,0.6056986834819249,36
7155,0.526846144524565,26
7156,0.5886530227952486,35
7157,0.613484763722842,38
7158,0.4608850273882256,25
7159,0.5188237905928967,32
7160,0.5983050836781962,47
7161,0.650289728250227,35
7162,0.6348729430644412,48
7163,0.5622900730013247,23
7164,0.6004599530197956,42
7165,0.5520563429068964,45
7166,0.6770283031130406,35
7167,0.5967009423216018,30
7168,0.48264124235792943,36
7169,0.5829490647078326,26
7170,0.4667119978604887,35
7171,0.5101889011975899,38
7172,0.7392305511162806,25
7173,0.5652361023803683,32
7174,0.4954154375707972,47
7175,0.576981983428489,35
7176,0.6506763020510835,48
7177,0.5664952011135455,23
7178,0.6141667788271974,42
7179,0.544652261019807,45
7180,0.49130303062374864,35
7181,0.4939030181103292,30
7182,0.6185708470836696,36
7183,0.6371970968222818,26
7184,0.5823987294092497,35
7185,0.5538735362386578,38
7186,0.6925212917402211,25
7187,0.5738967019721984,32
7188,0.6428493925230343,47
7189,0.667611406198139,35
7190,0.5858594207464524,48
7191,0.6379933914379077,23
7192,0.5805962379215895,42
7193,0.6515139116814864,45
7194,0.5759883298411455,35
7195,0.6702181561995945,30
7196,0.6251563570527461,36
7197,0.5974411329067981,26
7198,0.5509018524488632,35
7199,0.5992561449898209,38
7200,0.5604063327155169,25
7201,0.6731715992948828,32
7202,0.6012394399643397,47
7203,0.5557276899775689,35
7204,0.5537962104887912,48
7205,0.574242657403053,23
7206,0.6465203486646449,42
7207,0.5434690923505516,45
7208,0.5441064709343327,35
7209,0.6221925658323468,30
7210,0.5955174609650806,36
7211,0.6662372072331233,26
7212,0.4767033485392949,35
7213,0.6459411957324045,38
7214,0.4621351027999357,25
7215,0.6332068003410134,32
7216,0.5571522165174947,47
7217,0.7799824683921588,35
7218,0.533328066088019,48
7219,0.6061605059761548,23
7220,0.5876473945422885,42
7221,0.5923459837281435,45
7222,0.40642250633127286,35
7223,0.6079091465914868,30
7224,0.5958663351044249,36
7225,0.6359134443865448,26
7226,0.6050533559885249,35
7227,0.5465489613197572,38
7228,0.5605126262124415,25
7229,0.6878965200533566,32
7230,0.6531837208521312,47
7231,0.6041918226335097,35
7232,0.6776218776328106,48
7233,0.6141327953195355,23
7234,0.6344942213405624,42
7235,0.5611134005688072,45
7236,0.6151531622688383,35
7237,0.5903515676920038,30
7238,0.5858469444066078,36
7239,0.7411807743526939,26
7240,0.5688160857710272,35
7241,0.4825163284405968,38
7242,0.4963052775505088,25
7243,0.44955176998280644,32
7244,0.622555323678838,47
7245,0.5590546631958572,35
7246,0.5871491134828757,48
7247,0.6235719466640373,23
7248,0.5418890403488993,42
7249,0.5557990329629818,45
7250,0.6495478655055402,35
7251,0.5168396116813517,30
7252,0.5518111215576895,36
7253,0.6180439405248598,26
7254,0.5723602155003041,35
7255,0.5890621696249508,38
7256,0.6532141942626942,25
7257,0.5974370287803699,32
7258,0.5667129259541571,47
7259,0.5213777867212306,35
7260,0.5786559509775434,48
7261,0.4310461774946725,23
7262,0.5273954791826705,42
7263,0.5997163496348866,45
7264,0.5856739832782475,35
7265,0.6431928180316293,30
7266,0.6055929036801837,36
7267,0.5616258055129926,26
7268,0.5563859862956474,35
7269,0.6642382186920103,38
7270,0.5029486464907872,25
7271,0.6543521587497187,32
7272,0.6428329246387218,47
7273,0.5552214851249584,35
7274,0.529972766698074,48
7275,0.4209196377561883,23
7276,0.562068146608276,42
