seanuts_id2,food_name_clean,species_name
1126,silver_sillago_wild_fillet_raw,Sillago sihama
1128,Wels_catfish_wild_muscle_tissue_raw,Silurus glanis
1142,Sea_bream_wild_edible_part_raw,Smaris alcedo
1133,Common_sole_wild_fillet_raw,Solea solea
1134,Common_sole_wild_edible_flesh_raw,Solea vulgaris
1135,Duckbill_catfish_wild_skinless_fillet_raw,Sorubim lima
1139,Yellowstripe_barracuda_wild_fillet_raw,Sphyraena chrysotaenia
1140,European_barracuda_wild_fillet_raw,Sphyraena sphyraena
1141,Blotched_picarel_wild_fillet_raw,Spicara maena
1146,Picarel_wild_edible_flesh_raw,Spicara vulgaris
1150,Sprat_wild_skinless_fillet_raw,Sprattus sprattus
1151,Sprat_wild_skinless_fillet_raw,Sprattus sprattus
1149,Sprat_wild_edible_part_raw,Sprattus sprattus sprattus
1161,Lake_Victoria_squeaker_wild_skinless_boneless_dorsal_muscle_raw,Synodontis victoriae
1162,Lake_Victoria_squeaker_wild_skinless_boneless_dorsal_muscle_raw,Synodontis victoriae
1163,Victoria_squeaker_wild_muscle_fillet_raw,Synodontis victoriae
1978,Ilish,Tenualosa ilisha
1979,Jatka Ilish,Tenualosa ilisha (juvenile)
1170,Walleye_pollock_wild_skinless_fillet_frozen,Theragra chalcogramma
1171,Walleye_pollock_wild_skinless_fillet_raw,Theragra chalcogramma
1172,Walley_pollock_wild_fillets_raw,Theragra chalcogramma
1175,Pacific_bluefin_tuna_wild_dorsal_muscle_raw,Thunnus orientalis
29,Tilapia_wild_skin-on_fillet_raw,Tilapia pra
1209,Redbelly_tilapia_wild_skinless_boneless_dorsal_muscle_raw,Tilapia zillii
1210,Redbelly_tilapia_wild_skinless_boneless_dorsal_muscle_raw,Tilapia zillii
1211,Redbelly_tilapia_wild_skinless_boneless_dorsal_muscle_raw,Tilapia zillii
1214,Tench_wild_muscle_tissue_raw,Tinca tinca
1217,Derbio_wild_fillet_raw,Trachinotus ovatus
1218,Greater_weever_wild_muscle_flesh_raw,Trachinus draco
1220,Rough_scad_wild_fillet_frozen,Trachurus lathami
1221,Rough_scad_wild_fillet_frozen,Trachurus lathami
1222,Rough_scad_wild_fillet_frozen,Trachurus lathami
1223,Rough_scad_wild_fillet_frozen,Trachurus lathami
1236,Scad_wild_edible_part_raw,Trachurus mediterraneus
1237,Scad_wild_fillet_raw,Trachurus mediterraneus
1239,Horse_mackerel_wild_skinless_fillet_raw,Trachurus trachurus
1241,Horse_mackerel_wild_skinless_fillet_raw,Trachurus trachurus
1242,Horse_mackerel_wild_skinless_fillet_raw,Trachurus trachurus
1244,Horse_mackerel_wild_edible_flesh_raw,Trachurus trachurus
1246,Horse_mackerel_wild_edible_flesh_raw,Trachurus trachurus
1247,Horse_mackerel_wild_edible_flesh_raw,Trachurus trachurus
1248,Horse_mackerel_wild_edible_flesh_raw,Trachurus trachurus
1249,Horse_mackerel_wild_edible_flesh_raw,Trachurus trachurus
1250,Horse_mackerel_wild_edible_flesh_raw,Trachurus trachurus
1251,Horse_mackerel_wild_skinless_fillet_raw,Trachurus trachurus
1252,Horse_mackerel_wild_edible_flesh_raw,Trachurus trachurus
1253,Horse_mackerel_wild_edible_flesh_raw,Trachurus trachurus
1254,Scad/Horse_mackerel_wild_edible_flesh_raw,Trachurus trachurus
1256,Horse_mackerel_wild_skinless_fillet_raw,Trachurus trachurus
1257,Horse_mackerel_wild_edible_flesh_raw,Trachurus trachurus
1258,Horse_mackerel_wild_edible_flesh_raw,Trachurus trachurus
1259,Horse_mackerel_wild_edible_flesh_raw,Trachurus trachurus
1260,Spotted_shrimp_wild_muscle_flesh_raw,Trachypenaeus curvirostris
1264,Piper_gurnard_wild_muscle_flesh_raw,Trigla lyra
1266,Shi_drum_wild_fillet_raw,Umbrina cirrosa
1267,Goldblond_goatfish_wild_fillet_raw,Upeneus moluccensis
1270,Atlantic_seabob_wild_flesh_small_size_raw,Xiphopenaeus kroyeri
1962,"Kajuli, Bashpata",Ailia coila
1969,Mola,Amblypharyngodon mola
1970,Mola (cultured),Amblypharyngodon mola
1991,Thai Sarpunti,Barbonymus gonionotus
2016,shamefaced crab,Calappa granulata
1983,Catla,Catla catla
1977,Gojar,Channa marulius
1973,Taki,Channa punctatus
1980,Shol,Channa striatus
1952,Chela,Chela cachius
2026,pecten,Chlamys glabra
1984,Mrigal,Cirrhinus mrigala
1966,Magur,Clarias batrachus
1949,Boro Kholisha,Colisa fasciata
1961,Kachki,Corica soborna
1987,Grass Carp,Ctenopharyngodon idella
1986,Common Carp,Cyprinus carpio
1965,"Kuli, Bhut Bailla",Eleotris fusca
2000,Tailla,Eleutheronema tetradactylum
2015,Warty crab,Eriphia verrucosa
1953,Darkina,Esomus danricus
2014,Pike,Esox lucius
1948,"Bele, Bailla",Glossogobius giuris
1951,Chapila,Gudusia chapra
1972,Shing,Heteropneustes fossilis
1988,Silver Carp,Hypophthalmichthys molitrix
1955,Ekthute,Hyporhamphus limbatus
2021,broadtail shorfin squid,Illex coindetii
1996,Lal poa,Johnius argentatus
1985,Rui,Labeo rohita
1959,Gutum,Lepidocephalichthys guntea
2022,european squid,Loligo vulgaris
2009,angler fish,Lophius piscatorius
1982,Najari Icha,Macrobrachium malcolmsonii
1974,Tara Baim,Macrognathus aculeatus
1947,Baim,Mastacembelus armatus
1958,Guchi,Mastacembelus pancalus
2008,european hake,Merluccius merluccius
1981,Harina Chingri,Metapenaeus monoceros
1957,Golsha,Mystus cavasius
1975,Tengra,Mystus vittatus
1967,Meni,Nandus nandus
2019,norway lobster,Nephrops norvegicus
1956,Foli,Notopterus notopterus
2023,common octopus,Octopus vulgaris
1992,Tilapia,Oreochromis niloticus
1993,Majhari Tilapia,Oreochromis niloticus (juvenile)
1954,Dhela,Osteobrama cotio cotio
2018,spiny lobster,Palinurus vulgaris
1994,Foli Chanda,Pampus argenteus
2020,shrimp,Parapenaeus longirostris
1998,Murbaila,Platycephalus indicus
2010,turbotfish,Psetta maxima
1950,Chanda,Pseudambassis ranga
1976,Tit Punti,Puntius ticto
2025,sea snail,Rapana venosa
1997,Maita,Scomberomorus guttatus
2007,brown scorpion fish,Scorpaena porcus
2006,red scorpion fish,Scorpena scrofa
2017,shovelnosed lobster,Scyllarides latus
2024,common cuttlefish,Sepia officinalis
2001,Tular Dandi,Sillaginopsis panijus
1995,Kata Phasa,Stolephorus tri
2012,Greater weever fish,Trachinus draco
2013,Tub gurnard,Trigla lucerna
1963,Kakila,Xenontedon cancila
2011,John Dory,Zeus faber
288,Bream_wild_skinless_boneless_fillet_raw,Abramis brama
296,Unicorn_leatherjacket_filefish_adult_fish_muscle_flesh_middle_portion_raw,Aluterus monoceros
345,Sea_catfish_wild_dorsal_muscle_tissue_skin-on_raw,Arius madagascariensis
346,Sea_catfish_wild_dorsal_muscle_tissue_skin-on_raw,Arius madagascariensis
347,Sea_catfish_wild_dorsal_muscle_tissue_skin-on_raw,Arius madagascariensis
348,Sea_catfish_wild_dorsal_muscle_tissue_skin-on_raw,Arius madagascariensis
349,Sea_catfish_wild_dorsal_muscle_tissue_skin-on_raw,Arius madagascariensis
361,Frigate_tuna_adult_fish_muscle_flesh_middle_portion_raw,Auxis thazard thazard
379,Brazilian_menhaden_adult_fish_muscle_flesh_middle_portion_raw,Brevoortia aurea
387,Blue_runner_adult_fish_muscle_flesh_middle_portion_raw,Caranx crysos
388,Crucian_carp_wild_skinless_boneless_fillet_raw,Carassius carassius
403,Blackfin_icefish_Icefish_adult_fish_muscle_flesh_middle_portion_raw,Chaenocephalus aceratus
431,Nase_wild_skinless_boneless_fillet_raw,Chondrostoma nasus
456,Herring_wild_skinless_dorsal_fillet_frozen,Clupea harengus pallasi
494,Jamaica_weakfish_adult_fish_muscle_flesh_middle_portion_raw,Cynoscion jamaicensis
509,Carp_wild_skinless_boneless_fillet_raw,Cyprinus carpio
609,Cod_wild_skinless_dorsal_fillet_frozen,Gadus morhua maris-albi
244,Butterfly_tuna_wild_white_muscle_flesh_caudal_end_skinless_boneless_raw,Gasterochisma melampus
232,Short-finned_mako_shark_wild_white_muscle_flesh_caudal_end_skinless_boneless_raw,Isurus oxyrinchus
253,Porbeagle_shark_wild_white_muscle_flesh_caudal_end_skinless_boneless_raw,Lamna nasus
277,Moonfish_wild_white_muscle_flesh_caudal_end_skinless_boneless_raw,Lampris guttatus
657,Rock_sole_wild_skinless_dorsal_fillet_frozen,Lepidopsetta bilineata
661,Chub_wild_skinless_boneless_fillet_raw,Leuciscus cephalus
662,Ide_wild_skinless_boneless_fillet_raw,Leuciscus idus
1006,Pike-perch_wild_skinless_boneless_fillet_raw,Lucioperca lucioperca
775,Lebranche_mullet_adult_fish_muscle_flesh_middle_portion_raw,Mugil liza
787,Comb_grouper_adult_fish_muscle_flesh_middle_portion_raw,Mycteroperca acutirostris
812,Rock_perch_adult_fish_muscle_flesh_middle_portion_raw,Notothenia neglecta
832,Atlantic_thread_herring_adult_fish_muscle_flesh_middle_portion_raw,Opisthonema oglinum
920,Eurasian_perch_wild_muscle_fillet_raw,Perca fluviatilis
921,Eurasian_perch_wild_muscle_fillet_raw,Perca fluviatilis
922,Eurasian_perch_wild_muscle_fillet_raw,Perca fluviatilis
923,Eurasian_perch_wild_muscle_fillet_raw,Perca fluviatilis
924,Eurasian_perch_wild_muscle_fillet_raw,Perca fluviatilis
925,Eurasian_perch_wild_muscle_fillet_raw,Perca fluviatilis
926,Eurasian_perch_wild_muscle_fillet_raw,Perca fluviatilis
927,Eurasian_perch_wild_muscle_fillet_raw,Perca fluviatilis
928,Eurasian_perch_wild_muscle_fillet_raw,Perca fluviatilis
929,Eurasian_perch_wild_muscle_fillet_raw,Perca fluviatilis
957,Bluefish_adult_fish_muscle_flesh_middle_portion_raw,Pomatomus saltatrix
1017,Atlantic_bonito_adult_fish_muscle_flesh_middle_portion_raw,Sarda sarda
1022,Sardine_wild_small_size_fillet_raw,Sardina pilchardus
1023,Sardine_wild_large_size_fillet_raw,Sardina pilchardus
1024,Sardine_wild_large_size_fillet_raw,Sardina pilchardus
1025,Sardine_wild_small_size_fillet_raw,Sardina pilchardus
1041,Brazilian_sardinella_adult_fish_muscle_flesh_middle_portion_raw,Sardinella brasiliensis
1069,adult_fish_muscle_flesh_middle_portion_raw,Scomber colias
1129,Sheatfish_wild_skinless_boneless_fillet_raw,Silurus glanis
1148,Black_seabream_wild_fully_grown_muscle_tissue_raw,Spondyliosoma cantharus
205,Albacore_tuna_wild_white_muscle_flesh_caudal_end_skinless_boneless_raw,Thunnus alalunga
1176,Atlantic_bluefin_tuna_adult_fish_muscle_flesh_middle_portion_raw,Thunnus thynnus
1243,Atlantic_horse_mackerel_adult_fish_muscle_flesh_middle_portion_raw,Trachurus trachurus
1263,Largehead_hairtail_adult_fish_muscle_flesh_middle_portion_raw,Trichiurus lepturus
159,Swordfish_wild_white_muscle_flesh_caudal_end_skinless_boneless_raw,Xiphias gladius
131,Bream_wild_skinless_fillet_raw,Abramis brama
134,Bream_wild_skinless_fillet_raw,Abramis brama
1147,Black_bream_wild_edible_flesh_raw,Acanthurus lineatus
294,Smooth_head_wild_dorsal_muscle_raw,Alepocephalus agassizii
293,Smooth_head_wild_dorsal_muscle_raw,Alepocephalus bairdii
316,Cockles_wild_flesh_raw,Anadara grandis
275,Wolf-fish_wild_fillet_raw,Anarhichas lupus
320,Broad-striped_anchovy_wild_edible_portion_raw,Anchoa hepsetus
326,Black_scabbardfish_wild_skin-on_fillets_raw,Aphanopus carbo
98,Ocean_quahog_wild_raw,Arctica islandica
339,Shrimp_wild_edible_flesh_raw,Aristeus antennatus
340,Shrimp_wild_edible_flesh_raw,Aristeus antennatus
341,Shrimp_wild_edible_flesh_raw,Aristeus antennatus
351,Kahawai_wild_skinless_fillet_frozen,Arripis trutta
83,Aspe_wild_skinless_fillet_raw,Aspius aspius
84,Aspe_wild_skinless_fillet_raw,Aspius aspius
367,Grey_triggerfish_wild_edible_portion_raw,Balistes capriscus
372,Bogue_seabream_wild_edible_flesh_raw,Boops boops
373,Bogue_seabream_wild_edible_flesh_raw,Boops boops
374,Bogue_seabream_wild_edible_flesh_raw,Boops boops
1047,Salema/Strepie_wild_edible_flesh_raw,Boops salpa
1048,Salema/Strepie_wild_edible_flesh_raw,Boops salpa
384,Blue_crab_wild_body_meat_raw,Callinectes sapidus
385,Blue_crab_wild_claw_meat_raw,Callinectes sapidus
121,Crucian_carp_wild_skinless_fillet_raw,Carassius carassius
126,Crucian_carp_wild_skinless_fillet_raw,Carassius carassius
390,Green_crab_wild_claw_meat_raw,Carcinus maenas
391,White_sucker_wild_fillet_raw,Catostomus commersonii
378,Gulf_bareye_tilefish_wild_edible_portion_raw,Caulolatilus intermedius
402,Blackfin_icefish_wild_fillet_belly_flaps_removed_raw,Chaenocephalus aceratus
404,Striped_venus_babyclam_meat_raw,Chamelea gallina
405,Striped_venus_babyclam_meat_raw,Chamelea gallina
406,Striped_venus_babyclam_meat_raw,Chamelea gallina
407,Striped_venus_babyclam_meat_raw,Chamelea gallina
408,Mackerel_icefish_wild_fillet_belly_flaps_removed_raw,Champsocephalus gunnari
414,Striped_snake-head_fish_wild_muscle_fillet_raw,Channa striata
430,Dorab_wolfherring_wild_fillet_raw,Chirocentrus dorab
127,Nase_wild_skinless_fillet_raw,Chondrostoma nasus
132,Nase_wild_skinless_fillet_raw,Chondrostoma nasus
864,Gilthead_seabream_wild_edible_flesh_raw,Chrysophrys auratus
434,African_catfish_wild_fillet_raw,Clarias gariepinus
18,North_African_catfish_wild_skin-on_fillet_incl._bones_raw,Clarias lazera
445,Walking_catfish_wild_muscle_fillet_raw,Clarias macrocephalus
1042,Fringescale_sardine_wild_fillet_raw,Clupea fimbrata
1019,Sardine/Pilchard_wild_edible_flesh_raw,Clupea pilchardus
1020,Sardine/Pilchard_wild_edible_flesh_raw,Clupea pilchardus
1021,Sardine/Pilchard_wild_edible_flesh_raw,Clupea pilchardus
181,Common_kilka_wild_edible_flesh_raw,Clupeonella cultriventris caspia
358,Meagre/Croaker_wild_edible_flesh_raw,Corvina nigra
482,Oyster_wild_raw,Crassostrea gigas
222,Oyster_edible_part_raw,Crassostrea rhizophorae
487,Eastern_Oysters_wild_raw,Crassostrea virginica
488,Eastern_Oysters_wild_raw,Crassostrea virginica
267,Lumpsucker_wild_male_fillet_raw,Cyclopterus lumpus
492,Large-scale_tongue_sole_wild_fillet_raw,Cynoglossus arel
493,Sand_weakfish_wild_edible_portion_raw,Cynoscion arenarius
495,silver_seatrout_wild_edible_portion_raw,Cynoscion nothus
85,Carp_wild_skinless_fillet_raw,Cyprinus carpio
135,Carp_wild_skinless_fillet_raw,Cyprinus carpio
188,Common_carp_wild_edible_flesh_raw,Cyprinus carpio
506,Common_carp_wild_boneless_fillet_raw,Cyprinus carpio
514,Birdbeak_dogfish_wild_dorsal_muscle_raw,Deania calcea
518,Morocco_dentex_wild_ventral_and_dorsal_muscle_flesh_raw,Dentex maroccanus
521,Seabass/Bass_wild_edible_flesh_raw,Dicentrarchus labrax
530,White_sea_bream_wild_fillet_raw,Diplodus sargus
531,White_sea_bream_wild_fillet_raw,Diplodus sargus
532,White_sea_bream_wild_fillet_raw,Diplodus sargus
533,White_sea_bream_wild_fillet_raw,Diplodus sargus
534,White_sea_bream_wild_fillet_raw,Diplodus sargus
535,White_sea_bream_wild_fillet_raw,Diplodus sargus
536,White_sea_bream_wild_fillet_raw,Diplodus sargus
537,White_sea_bream_wild_fillet_raw,Diplodus sargus
544,Fourfinger_threadfin_wild_fillet_raw,Eleutheronema tetradactylum
545,Ladyfish_wild_edible_portion_raw,Elops saurus
547,Anchovy_wild_edible_flesh_raw,Engraulis encrasicolus
548,Anchovy_wild_edible_flesh_raw,Engraulis encrasicolus
549,Anchovy_wild_edible_flesh_raw,Engraulis encrasicolus
560,Sixbar_grouper_wild_fillet_raw,Epinephelus sexfasciatus
561,Grouper_wild_muscle_fillet_raw,Epinephelus sexfasciatus
575,Greater_lantern_shark_wild_dorsal_muscle_raw,Etmopterus princeps
776,Red_mullet_wild_edible_flesh_raw,Eualus barbatus
779,Red_mullet_wild_edible_flesh_raw,Eualus barbatus
781,Red_mullet_wild_edible_flesh_raw,Eualus barbatus
782,Red_mullet_wild_ventral_and_dorsal_muscle_flesh_raw,Eualus barbatus
1136,Parrot_fish_wild_edible_flesh_raw,Euscarus cretensis
633,Skipjack/Oceanic_bonito_wild_edible_flesh_raw,Euthynnus pelamis
634,Skipjack/Oceanic_bonito_wild_edible_flesh_raw,Euthynnus pelamis
596,Underlined_fig_shell_wild_male_autotomy_tissue_raw,Ficus filosus
597,Underlined_fig_shell_wild_female_autotomy_tissue_raw,Ficus filosus
598,Underlined_fig_shell_wild_male_foot_raw,Ficus filosus
758,Swamp_eel_wild_fillet_raw,Fluta alba
599,Pacific_cod_wild_fillet_raw,Gadus macrocephalus
1265,Poor_cod_wild_edible_flesh_raw,Gadus minutus capelanus
263,Atlantic_cod_wild_fillet_raw,Gadus morhua
1261,School_shark_wild_skinless_fillet_frozen,Galeorhinus australis
615,Long-tailed_butterfly_ray_wild_fillet_raw,Gymnura spp.
613,Banded_murex_wild_soft_body_tissue_raw,Hexaplex trunculus
1168,Longtail_shad_wild_fillet_raw,Hilsa macrura
622,Atlantic_halibut_wild_fillet_without_visible_fat_raw,Hippoglossus hippoglossus
625,Sturgeon_wild_caudal_meat_raw,Huso huso
626,Smalleyed_rabbitfish/ghostshark_wild_dorsal_muscle_raw,Hydrolagus affinis
627,Blue-nose_warehou_wild_skinless_fillet_frozen,Hyperoglyphe antarctica
629,Garfish_wild_skinless_fillet_frozen,Hyporhamphus ihi
630,Channel_catfish_wild_fillet_raw,Ictalurus punctatus
631,Channel_catfish_wild_fillet_raw,Ictalurus punctatus
632,Butter_sole_wild_fillet_raw,Isopsetta isolepis
649,Giant_seaperch_wild_fillet_raw,Lates calcarifer
650,Giant_seaperch_wild_muscle_fillet_raw,Lates calcarifer
97,Chub_wild_skinless_fillet_raw,Leuciscus cephalus
111,Chub_wild_skinless_fillet_raw,Leuciscus cephalus
112,Ide_wild_skinless_fillet_raw,Leuciscus idus
113,Ide_wild_skinless_fillet_raw,Leuciscus idus
666,Striped_bream_wild_edible_flesh_raw,Lithognathus mormyrus
667,Sand_steenbras_wild_ventral_and_dorsal_muscle_flesh_raw,Lithognathus mormyrus
274,Golden_grey_mullet_wild_edible_flesh_raw,Liza aurata
671,Thinlip_mullet_wild_muscle_tissue_raw,Liza ramada
672,Thinlip_mullet_wild_muscle_tissue_raw,Liza ramada
673,Thinlip_mullet_wild_muscle_tissue_raw,Liza ramada
677,Longfin_squid_wild_edible_portion_raw,Loligo pealeii
679,Common_squid_wild_edible_flesh_raw,Loligo vulgaris
688,Burbot_wild_fillet_raw,Lota lota
130,Pike-perch_wild_skinless_fillet_raw,Lucioperca lucioperca
139,Pike-perch_wild_skinless_fillet_raw,Lucioperca lucioperca
689,Malabar_red_snapper_wild_fillet_raw,Lutjanus argentimaculatus
690,Golden_snapper_wild_fillet_raw,Lutjanus johnii
691,Malabar_red_snapper_wild_muscle_fillet_raw,Lutjanus malabaricus
712,Hardtail_scad_wild_fillet_raw,Megalaspis cordyla
268,Haddock_wild_fillet_raw,Melanogrammus aeglefinus
729,European_hake_wild_edible_flesh_raw,Merluccius merluccius
730,European_hake_wild_edible_flesh_raw,Merluccius merluccius
731,European_hake_wild_edible_flesh_raw,Merluccius merluccius
737,Pacific_hake_wild_fillet_raw,Merluccius productus
739,Prawn_wild_flesh_raw,Metapenaeus affinis
101,Speckled_shrimp_wild_edible_muscle_tissue_raw,Metapenaeus monoceros
108,Speckled_shrimp_wild_edible_muscle_tissue_raw,Metapenaeus monoceros
115,Speckled_shrimp_wild_edible_muscle_tissue_raw,Metapenaeus monoceros
119,Speckled_shrimp_wild_edible_muscle_tissue_raw,Metapenaeus monoceros
752,Dover_sole_wild_fillet_raw,Microstomus pacificus
38,Mormyrid_wild_skin-on_fillet_incl._bones_raw,Mormyrus rume
769,Grey_mullet_wild_edible_flesh_raw,Mugil cephalus
770,Grey_mullet_wild_edible_flesh_raw,Mugil cephalus
771,Grey_mullet_wild_edible_flesh_raw,Mugil cephalus
785,Surmullet_wild_ventral_and_dorsal_muscle_flesh_raw,Mullus surmuletus
786,Rig_wild_skinless_fillet_frozen,Mustelus lenticulatus
89,Mussel_edible_part_raw,Mytella sp.
791,Mediterranean_mussel_wild_edible_flesh_raw,Mytilus galloprovincialis
793,Mediterranean_mussel_wild_edible_flesh_raw,Mytilus galloprovincialis
794,Mediterranean_mussel_wild_edible_flesh_raw,Mytilus galloprovincialis
797,Japanese_threadfin_bream_wild_fillet_raw,Nemipterus japonicus
77,Lobster_wild_raw,Nephrops norvegicus
798,Norway_lobster_wild_edible_flesh_raw,Nephrops norvegicus
799,Norway_lobster_wild_edible_flesh_raw,Nephrops norvegicus
800,Norway_lobster_wild_edible_flesh_raw,Nephrops norvegicus
809,Spotted_featherback_wild_skinned_minced_raw,Notopterus chitala
810,Humped_rockcod_wild_fillet_belly_flaps_removed_raw,Notothenia gibberifrons
811,Yellowbelly_rockcod_wild_fillet_belly_flaps_removed_raw,Notothenia neglecta
813,Saddled_bream_wild_edible_flesh_raw,Oblada melanura
814,Common_octopus_wild_edible_flesh_raw,Octopus vulgaris
815,Common_octopus_wild_edible_flesh_raw,Octopus vulgaris
816,Common_octopus_wild_edible_flesh_raw,Octopus vulgaris
821,Butterfish_wild_female_skinless_fillet_frozen,Odax pullus
824,Coho_salmon_wild_skinless_fillet_raw,Oncorhynchus kisutch
825,Coho_salmon_wild_skinless_fillet_raw,Oncorhynchus kisutch
829,Chinook_salmon_wild_fillet_raw,Oncorhynchus tshawytscha
831,Ling_cod_wild_fillet_raw,Ophiodon elongatus
15,Nile_tilapia_wild_skin-on_fillet_incl._bones_raw,Oreochromis niloticus
839,Nile_Tilapia_wild_muscle_fillet_raw,Oreochromis niloticus
863,Common_pandora_wild_ventral_and_dorsal_muscle_flesh_raw,Pagellus erythrinus
865,Bluespotted_seabream_wild_ventral_and_dorsal_muscle_flesh_raw,Pagrus caeruleostictus
869,Shrimp_wild_brackishwater_flesh_with_shell_raw,Palaemon serratus
871,Common_spinylobster_wild_fillet_raw,Palinurus elephas
875,silver_pomfret_wild_fillet_raw,Pampus argenteus
876,silver_pomfret_wild_muscle_fillet_raw,Pampus argenteus
904,Shrimp_wild_marine_flesh_with_shell_raw,Panaeus notialis
882,Pacific_shrimp_wild_edible_flesh_peeled_raw,Pandalus jordani
883,Pacific_shrimp_wild_edible_flesh_peeled_raw,Pandalus jordani
884,Pacific_shrimp_wild_edible_flesh_peeled_raw,Pandalus jordani
885,Striped_catfish_wild_muscle_fillet_raw,Pangasius sutchi
886,Geoduck_wild_whole_eviscerated_raw,Panopea generosa
889,Shrimp_wild_marine_flesh_with_shell_raw,Parapenaeopsis atlantica
893,Black_pomfret_wild_fillet_raw,Parastromateus niger
894,Black_pomfret_wild_muscle_fillet_raw,Parastromateus niger
948,English_sole_wild_fillet_raw,Parophrys vetulus
862,Red_bream_wild_edible_flesh_raw,Pegellus centrodontus
105,Green_tiger_shrimp_wild_edible_muscle_tissue_raw,Penaeus semisulcatus
109,Green_tiger_shrimp_wild_edible_muscle_tissue_raw,Penaeus semisulcatus
110,Green_tiger_shrimp_wild_edible_muscle_tissue_raw,Penaeus semisulcatus
117,Green_tiger_shrimp_wild_edible_muscle_tissue_raw,Penaeus semisulcatus
285,Yellow_perch_wild_skinless_fillet_raw,Perca flavescens
911,Yellow_perch_wild_fillet_raw,Perca flavescens
944,Starry_flounder_wild_fillet_raw,Platichthys stellatus
174,European_plaice_wild_fillet_with_skin_raw,Pleuronectes platessa
949,Gray_eel-catfish_wild_fillet_raw,Plotosus spp.
254,Pollock_saithe_wild_fillet_raw,Pollachius virens
660,Indian_threadfin_wild_fillet_raw,Polyipnus indicus
956,Hapauku_wild_skinless_fillet_frozen,Polyprion oxygeneios
959,Black_crappie_wild_fillet_raw,Pomoxis nigromaculatus
962,Swim_crab_wild_claw_meat_raw,Portunus pelagicus
963,Swim_crab_wild_body_meat_raw,Portunus pelagicus
964,White_River_crayfish_wild_tail_meat_raw,Procambarus acutus acutus
965,White_River_crayfish_wild_tail_meat_raw,Procambarus acutus acutus
966,Red_swamp_crayfish_wild_tail_meat_raw,Procambarus clarkii
967,Red_swamp_crayfish_wild_tail_meat_raw,Procambarus clarkii
202,Prochilod_wild_boneless_skinless_fillet_raw,Prochilodus reticulatus magdalenae
180,Sorubim_wild_boneless_skinless_fillet_raw,Pseudoplatystoma fasciatum
977,Barred_sorubim_wild_muscle_flesh_raw,Pseudoplatystoma fasciatum
978,Barred_sorubim_wild_muscle_flesh_raw,Pseudoplatystoma fasciatum
369,Common_silver_barb_wild_muscle_fillet_raw,Puntius gonionotus
987,Short-bodied_mackerel_wild_muscle_fillet_raw,Rastrelliger brachysoma
988,Indian_mackerel_wild_fillet_raw,Rastrelliger kanagurta
279,Greenland_halibut_wild_fillet_raw,Reinhardtius hippoglossoides
269,Caspian_kutum_wild_edible_flesh_raw,Rutilus frisii kutum
826,Rainbow_trout_wild_fillet_raw,Salmo gairdneri
827,Rainbow_trout_wild_skinless_fillet_raw,Salmo gairdneri
828,Rainbow_trout_wild_skinless_fillet_raw,Salmo gairdneri
216,Pike_perch_wild_edible_flesh_raw,Sander lucioperca
1003,Pike_perch_wild_boneless_fillet_raw,Sander lucioperca
67,Atlantic_bonito_wild_muscle_tissue_raw,Sarda sarda
70,Atlantic_bonito_wild_muscle_tissue_raw,Sarda sarda
79,Atlantic_bonito_wild_muscle_tissue_raw,Sarda sarda
82,Atlantic_bonito_wild_muscle_tissue_raw,Sarda sarda
95,Atlantic_bonito_wild_muscle_tissue_raw,Sarda sarda
118,Atlantic_bonito_wild_muscle_tissue_raw,Sarda sarda
140,Atlantic_bonito_wild_muscle_tissue_raw,Sarda sarda
190,Atlantic_bonito_wild_muscle_tissue_raw,Sarda sarda
191,Atlantic_bonito_wild_muscle_tissue_raw,Sarda sarda
192,Atlantic_bonito_wild_muscle_tissue_raw,Sarda sarda
195,Atlantic_bonito_wild_muscle_tissue_raw,Sarda sarda
230,Atlantic_bonito_wild_muscle_tissue_raw,Sarda sarda
1015,Atlantic_bonito_wild_edible_flesh_raw,Sarda sarda
1016,Atlantic_bonito_wild_edible_flesh_raw,Sarda sarda
1030,Round_sardinella_wild_whole_fish_raw,Sardinella aurita
1032,Round_sardinella_wild_whole_fish_raw,Sardinella aurita
1033,Round_sardinella_wild_whole_fish_raw,Sardinella aurita
1034,Round_sardinella_wild_whole_fish_raw,Sardinella aurita
1035,Round_sardinella_wild_whole_fish_raw,Sardinella aurita
1036,Round_sardinella_wild_whole_fish_raw,Sardinella aurita
1037,Round_sardinella_wild_whole_fish_raw,Sardinella aurita
106,Rudd_wild_skinless_fillet_raw,Scardinius erythrophthalmus
123,Rudd_wild_skinless_fillet_raw,Scardinius erythrophthalmus
1060,Atlantic_macerel_wild_fillet_less_skin_raw,Scomber scombrus
1061,Atlantic_mackerel_wild_edible_flesh_raw,Scomber scombrus
1062,Atlantic_macerel_wild_fillet_less_skin_raw,Scomber scombrus
1067,Spanish_mackerel_portion_raw,Scomberomorus commerson
1068,Spanish_mackerel_wild_fillet_raw,Scomberomorus guttatus
972,Turbot_wild_fillet_without_visible_fat_raw,Scophthalmus maximus
1073,Black_scorpionfish_wild_fillet_raw,Scorpaena porcus
1076,Scorpionfish_wild_edible_flesh_raw,Scorpaena scrofa
1077,Red_scorpionfish_wild_fillet_raw,Scorpaena scrofa
224,Ocean_perch_wild_fillet_raw,Sebastes caurinus
1081,Yellowtail_rockfish_wild_fillet_raw,Sebastes flavidus
