"run","species_no","sample_id","min_percentage","grams_required"
"45",6,"1",0.0746296,1339.95
"45",6,"10",0.0422222,2368.42
"45",6,"100",0.0581481,1719.75
"45",6,"101",0.0572222,1747.57
"45",6,"102",0.0581481,1719.75
"45",6,"103",0.067963,1471.39
"45",6,"104",0.0657407,1521.13
"45",6,"105",0.0468519,2134.39
"45",6,"106",0.0716667,1395.35
"45",6,"107",0.0814815,1227.27
"45",6,"108",0.0824074,1213.48
"45",6,"109",0.0792593,1261.68
"45",6,"11",0.052037,1921.71
"45",6,"110",0.0801852,1247.11
"45",6,"111",0.09,1111.11
"45",6,"112",0.0603704,1656.44
"45",6,"113",0.0612963,1631.42
"45",6,"114",0.0711111,1406.25
"45",6,"115",0.0688889,1451.61
"45",6,"116",0.067963,1471.39
"45",6,"117",0.0688889,1451.61
"45",6,"118",0.0787037,1270.59
"45",6,"119",0.0764815,1307.51
"45",6,"12",0.052963,1888.11
"45",6,"120",0.0575926,1736.33
"45",6,"121",0.072037,1388.17
"45",6,"122",0.072963,1370.56
"45",6,"123",0.0827778,1208.05
"45",6,"124",0.0805556,1241.38
"45",6,"125",0.0616667,1621.62
"45",6,"126",0.0692593,1443.85
"45",6,"127",0.0792593,1261.68
"45",6,"128",0.077037,1298.08
"45",6,"129",0.0868519,1151.39
"45",6,"13",0.0498148,2007.43
"45",6,"130",0.0877778,1139.24
"45",6,"131",0.0581481,1719.75
"45",6,"132",0.067963,1471.39
"45",6,"133",0.0688889,1451.61
"45",6,"134",0.0657407,1521.13
"45",6,"135",0.0666667,1500
"45",6,"136",0.0764815,1307.51
"45",6,"137",0.0657407,1521.13
"45",6,"138",0.0755556,1323.53
"45",6,"139",0.0764815,1307.51
"45",6,"14",0.0507407,1970.8
"45",6,"140",0.0733333,1363.64
"45",6,"141",0.0742593,1346.63
"45",6,"142",0.0840741,1189.43
"45",6,"143",0.0544444,1836.73
"45",6,"144",0.0553704,1806.02
"45",6,"145",0.0651852,1534.09
"45",6,"146",0.062963,1588.24
"45",6,"147",0.0698148,1432.36
"45",6,"148",0.0796296,1255.81
"45",6,"149",0.0805556,1241.38
"45",6,"15",0.0605556,1651.38
"45",6,"150",0.0774074,1291.87
"45",6,"151",0.0783333,1276.6
"45",6,"152",0.0881481,1134.45
"45",6,"153",0.0585185,1708.86
"45",6,"154",0.0594444,1682.24
"45",6,"155",0.0692593,1443.85
"45",6,"156",0.067037,1491.71
"45",6,"157",0.0661111,1512.61
"45",6,"158",0.067037,1491.71
"45",6,"159",0.0768519,1301.2
"45",6,"16",0.0674074,1483.52
"45",6,"160",0.0746296,1339.95
"45",6,"161",0.0557407,1794.02
"45",6,"162",0.0805556,1241.38
"45",6,"163",0.0903704,1106.56
"45",6,"164",0.0912963,1095.33
"45",6,"165",0.0881481,1134.45
"45",6,"166",0.0890741,1122.66
"45",6,"167",0.0988889,1011.24
"45",6,"168",0.0692593,1443.85
"45",6,"169",0.0701852,1424.8
"45",6,"17",0.0651852,1534.09
"45",6,"170",0.08,1250
"45",6,"171",0.0777778,1285.71
"45",6,"172",0.0768519,1301.2
"45",6,"173",0.0777778,1285.71
"45",6,"174",0.0875926,1141.65
"45",6,"175",0.0853704,1171.37
"45",6,"176",0.0664815,1504.18
"45",6,"177",0.0809259,1235.7
"45",6,"178",0.0801852,1247.11
"45",6,"179",0.0916667,1090.91
"45",6,"18",0.075,1333.33
"45",6,"180",0.0894444,1118.01
"45",6,"181",0.0705556,1417.32
"45",6,"182",0.0781481,1279.62
"45",6,"183",0.0727778,1374.05
"45",6,"184",0.0825926,1210.76
"45",6,"185",0.0835185,1197.34
"45",6,"186",0.0803704,1244.24
"45",6,"187",0.0812963,1230.07
"45",6,"188",0.0911111,1097.56
"45",6,"189",0.0614815,1626.51
"45",6,"19",0.0759259,1317.07
"45",6,"190",0.0624074,1602.37
"45",6,"191",0.0722222,1384.62
"45",6,"192",0.07,1428.57
"45",6,"193",0.0690741,1447.72
"45",6,"194",0.07,1428.57
"45",6,"195",0.0798148,1252.9
"45",6,"196",0.0775926,1288.78
"45",6,"197",0.0587037,1703.47
"45",6,"198",0.0731481,1367.09
"45",6,"199",0.0740741,1350
"45",6,"2",0.0557407,1794.02
"45",6,"20",0.0462963,2160
"45",6,"200",0.0838889,1192.05
"45",6,"201",0.0816667,1224.49
"45",6,"202",0.0627778,1592.92
"45",6,"203",0.0703704,1421.05
"45",6,"204",0.0838889,1192.05
"45",6,"205",0.0848148,1179.04
"45",6,"206",0.0946296,1056.75
"45",6,"207",0.0924074,1082.16
"45",6,"208",0.0735185,1360.2
"45",6,"209",0.0811111,1232.88
"45",6,"21",0.0561111,1782.18
"45",6,"210",0.0851852,1173.91
"45",6,"22",0.057037,1753.25
"45",6,"23",0.0538889,1855.67
"45",6,"24",0.0548148,1824.32
"45",6,"25",0.0646296,1547.28
"45",6,"26",0.0538889,1855.67
"45",6,"27",0.0637037,1569.77
"45",6,"28",0.0646296,1547.28
"45",6,"29",0.0614815,1626.51
"45",6,"3",0.0535185,1868.51
"45",6,"30",0.0624074,1602.37
"45",6,"31",0.0722222,1384.62
"45",6,"32",0.0425926,2347.83
"45",6,"33",0.0435185,2297.87
"45",6,"34",0.0533333,1875
"45",6,"35",0.0511111,1956.52
"45",6,"36",0.0781481,1279.62
"45",6,"37",0.0759259,1317.07
"45",6,"38",0.0857407,1166.31
"45",6,"39",0.0866667,1153.85
"45",6,"4",0.0633333,1578.95
"45",6,"40",0.057037,1753.25
"45",6,"41",0.0668519,1495.84
"45",6,"42",0.0677778,1475.41
"45",6,"43",0.0646296,1547.28
"45",6,"44",0.0655556,1525.42
"45",6,"45",0.0753704,1326.78
"45",6,"46",0.0646296,1547.28
"45",6,"47",0.0744444,1343.28
"45",6,"48",0.0753704,1326.78
"45",6,"49",0.0722222,1384.62
"45",6,"5",0.0642593,1556.2
"45",6,"50",0.0731481,1367.09
"45",6,"51",0.082963,1205.36
"45",6,"52",0.0533333,1875
"45",6,"53",0.0542593,1843
"45",6,"54",0.0640741,1560.69
"45",6,"55",0.0618519,1616.77
"45",6,"56",0.0687037,1455.53
"45",6,"57",0.0785185,1273.58
"45",6,"58",0.0794444,1258.74
"45",6,"59",0.0762963,1310.68
"45",6,"6",0.0633333,1578.95
"45",6,"60",0.0772222,1294.96
"45",6,"61",0.087037,1148.94
"45",6,"62",0.0574074,1741.94
"45",6,"63",0.0583333,1714.29
"45",6,"64",0.0681481,1467.39
"45",6,"65",0.0659259,1516.85
"45",6,"66",0.065,1538.46
"45",6,"67",0.0659259,1516.85
"45",6,"68",0.0757407,1320.29
"45",6,"69",0.0735185,1360.2
"45",6,"7",0.0611111,1636.36
"45",6,"70",0.0546296,1830.51
"45",6,"71",0.0703704,1421.05
"45",6,"72",0.0681481,1467.39
"45",6,"73",0.077963,1282.66
"45",6,"74",0.0788889,1267.61
"45",6,"75",0.0492593,2030.08
"45",6,"76",0.0590741,1692.79
"45",6,"77",0.06,1666.67
"45",6,"78",0.0568519,1758.96
"45",6,"79",0.0577778,1730.77
"45",6,"8",0.0709259,1409.92
"45",6,"80",0.0675926,1479.45
"45",6,"81",0.0568519,1758.96
"45",6,"82",0.0666667,1500
"45",6,"83",0.0675926,1479.45
"45",6,"84",0.0644444,1551.72
"45",6,"85",0.0653704,1529.75
"45",6,"86",0.0751852,1330.05
"45",6,"87",0.0455556,2195.12
"45",6,"88",0.0464815,2151.39
"45",6,"89",0.0562963,1776.32
"45",6,"9",0.0718519,1391.75
"45",6,"90",0.0540741,1849.32
"45",6,"91",0.0609259,1641.34
"45",6,"92",0.0707407,1413.61
"45",6,"93",0.0716667,1395.35
"45",6,"94",0.0685185,1459.46
"45",6,"95",0.0694444,1440
"45",6,"96",0.0792593,1261.68
"45",6,"97",0.0496296,2014.93
"45",6,"98",0.0505556,1978.02
"45",6,"99",0.0603704,1656.44
"45",7,"1",0.0698413,1431.82
"45",7,"10",0.0674603,1482.35
"45",7,"100",0.0722222,1384.62
"45",7,"101",0.0730159,1369.57
"45",7,"102",0.0814286,1228.07
"45",7,"103",0.0795238,1257.49
"45",7,"104",0.0633333,1578.95
"45",7,"105",0.0698413,1431.82
"45",7,"106",0.0814286,1228.07
"45",7,"107",0.0822222,1216.22
"45",7,"108",0.0906349,1103.33
"45",7,"109",0.0887302,1127.01
"45",7,"11",0.058254,1716.62
"45",7,"110",0.0725397,1378.56
"45",7,"111",0.0790476,1265.06
"45",7,"112",0.0825397,1211.54
"45",7,"113",0.0747619,1337.58
"45",7,"114",0.0755556,1323.53
"45",7,"115",0.0839683,1190.93
"45",7,"116",0.0820635,1218.57
"45",7,"117",0.065873,1518.07
"45",7,"118",0.072381,1381.58
"45",7,"119",0.075873,1317.99
"45",7,"12",0.0666667,1500
"45",7,"120",0.0850794,1175.37
"45",7,"13",0.0674603,1482.35
"45",7,"14",0.0647619,1544.12
"45",7,"15",0.0655556,1525.42
"45",7,"16",0.0739683,1351.93
"45",7,"17",0.0485714,2058.82
"45",7,"18",0.0493651,2025.72
"45",7,"19",0.0577778,1730.77
"45",7,"2",0.0679365,1471.96
"45",7,"20",0.055873,1789.77
"45",7,"21",0.061746,1619.54
"45",7,"22",0.0701587,1425.34
"45",7,"23",0.0709524,1409.4
"45",7,"24",0.068254,1465.12
"45",7,"25",0.0690476,1448.28
"45",7,"26",0.0774603,1290.98
"45",7,"27",0.0520635,1920.73
"45",7,"28",0.0528571,1891.89
"45",7,"29",0.0612698,1632.12
"45",7,"3",0.0763492,1309.77
"45",7,"30",0.0593651,1684.49
"45",7,"31",0.0585714,1707.32
"45",7,"32",0.0593651,1684.49
"45",7,"33",0.0677778,1475.41
"45",7,"34",0.065873,1518.07
"45",7,"35",0.0496825,2012.78
"45",7,"36",0.0709524,1409.4
"45",7,"37",0.0793651,1260
"45",7,"38",0.0801587,1247.52
"45",7,"39",0.0774603,1290.98
"45",7,"4",0.0771429,1296.3
"45",7,"40",0.078254,1277.89
"45",7,"41",0.0866667,1153.85
"45",7,"42",0.0612698,1632.12
"45",7,"43",0.0620635,1611.25
"45",7,"44",0.0704762,1418.92
"45",7,"45",0.0685714,1458.33
"45",7,"46",0.0677778,1475.41
"45",7,"47",0.0685714,1458.33
"45",7,"48",0.0769841,1298.97
"45",7,"49",0.0750794,1331.92
"45",7,"5",0.051746,1932.52
"45",7,"50",0.0588889,1698.11
"45",7,"51",0.0712698,1403.12
"45",7,"52",0.0720635,1387.67
"45",7,"53",0.0804762,1242.6
"45",7,"54",0.0785714,1272.73
"45",7,"55",0.062381,1603.05
"45",7,"56",0.0688889,1451.61
"45",7,"57",0.0642857,1555.56
"45",7,"58",0.0726984,1375.55
"45",7,"59",0.0734921,1360.69
"45",7,"6",0.0601587,1662.27
"45",7,"60",0.0707937,1412.56
"45",7,"61",0.0715873,1396.9
"45",7,"62",0.08,1250
"45",7,"63",0.0546032,1831.4
"45",7,"64",0.0553968,1805.16
"45",7,"65",0.0638095,1567.16
"45",7,"66",0.0619048,1615.38
"45",7,"67",0.0611111,1636.36
"45",7,"68",0.0619048,1615.38
"45",7,"69",0.0703175,1422.12
"45",7,"7",0.0609524,1640.62
"45",7,"70",0.0684127,1461.72
"45",7,"71",0.0522222,1914.89
"45",7,"72",0.0646032,1547.91
"45",7,"73",0.0653968,1529.13
"45",7,"74",0.0738095,1354.84
"45",7,"75",0.0719048,1390.73
"45",7,"76",0.0557143,1794.87
"45",7,"77",0.0622222,1607.14
"45",7,"78",0.0738095,1354.84
"45",7,"79",0.0746032,1340.43
"45",7,"8",0.058254,1716.62
"45",7,"80",0.0830159,1204.59
"45",7,"81",0.0811111,1232.88
"45",7,"82",0.0649206,1540.34
"45",7,"83",0.0714286,1400
"45",7,"84",0.0749206,1334.75
"45",7,"85",0.0719048,1390.73
"45",7,"86",0.0803175,1245.06
"45",7,"87",0.0811111,1232.88
"45",7,"88",0.0784127,1275.3
"45",7,"89",0.0792063,1262.53
"45",7,"9",0.0590476,1693.55
"45",7,"90",0.087619,1141.3
"45",7,"91",0.0622222,1607.14
"45",7,"92",0.0630159,1586.9
"45",7,"93",0.0714286,1400
"45",7,"94",0.0695238,1438.36
"45",7,"95",0.0687302,1454.97
"45",7,"96",0.0695238,1438.36
"45",7,"97",0.0779365,1283.1
"45",7,"98",0.0760317,1315.24
"45",7,"99",0.0598413,1671.09
"45",8,"1",0.0645833,1548.39
"45",8,"10",0.0625,1600
"45",8,"11",0.0618056,1617.98
"45",8,"12",0.0625,1600
"45",8,"13",0.0698611,1431.41
"45",8,"14",0.0681944,1466.4
"45",8,"15",0.0540278,1850.9
"45",8,"16",0.0648611,1541.76
"45",8,"17",0.0655556,1525.42
"45",8,"18",0.0729167,1371.43
"45",8,"19",0.07125,1403.51
"45",8,"2",0.0719444,1389.96
"45",8,"20",0.0570833,1751.82
"45",8,"21",0.0627778,1592.92
"45",8,"22",0.0729167,1371.43
"45",8,"23",0.0736111,1358.49
"45",8,"24",0.0809722,1234.99
"45",8,"25",0.0793056,1260.95
"45",8,"26",0.0651389,1535.18
"45",8,"27",0.0708333,1411.76
"45",8,"28",0.0738889,1353.38
"45",8,"29",0.0670833,1490.68
"45",8,"3",0.0726389,1376.67
"45",8,"30",0.0677778,1475.41
"45",8,"31",0.0751389,1330.87
"45",8,"32",0.0734722,1361.06
"45",8,"33",0.0593056,1686.18
"45",8,"34",0.065,1538.46
"45",8,"35",0.0680556,1469.39
"45",8,"36",0.0761111,1313.87
"45",8,"37",0.07375,1355.93
"45",8,"38",0.0744444,1343.28
"45",8,"39",0.0818056,1222.41
"45",8,"4",0.0702778,1422.92
"45",8,"40",0.0801389,1247.83
"45",8,"41",0.0659722,1515.79
"45",8,"42",0.0716667,1395.35
"45",8,"43",0.0747222,1338.29
"45",8,"44",0.0827778,1208.05
"45",8,"45",0.0769444,1299.64
"45",8,"5",0.0709722,1409
"45",8,"6",0.0783333,1276.6
"45",8,"7",0.0561111,1782.18
"45",8,"8",0.0568056,1760.39
"45",8,"9",0.0641667,1558.44
"45",9,"1",0.067037,1491.71
"45",9,"10",0.0758025,1319.22
"45",9,"2",0.0676543,1478.1
"45",9,"3",0.0741975,1347.75
"45",9,"4",0.072716,1375.21
"45",9,"5",0.0601235,1663.24
"45",9,"6",0.0651852,1534.09
"45",9,"7",0.0679012,1472.73
"45",9,"8",0.0750617,1332.24
"45",9,"9",0.0698765,1431.1
"45",10,"1",0.0695556,1437.7
"46",1,"1",0.0466667,2142.86
"46",1,"10",0.0466667,2142.86
"46",1,"2",0.02,5000
"46",1,"3",0.03,3333.33
"46",1,"4",0,Inf
"46",1,"5",0.0844444,1184.21
"46",1,"6",0.0483333,2068.97
"46",1,"7",0.363636,275
"46",1,"8",0.0411111,2432.43
"46",1,"9",0.1,1000
"46",2,"1",0.0833333,1200
"46",2,"10",0.025,4000
"46",2,"11",0.01,10000
"46",2,"12",0.0522222,1914.89
"46",2,"13",0.0880556,1135.65
"46",2,"14",0.277273,360.656
"46",2,"15",0.0305556,3272.73
"46",2,"16",0.0872222,1146.5
"46",2,"17",0.0433333,2307.69
"46",2,"18",0.015,6666.67
"46",2,"19",0.0572222,1747.57
"46",2,"2",0.0761111,1313.87
"46",2,"20",0.0769444,1299.64
"46",2,"21",0.231818,431.373
"46",2,"22",0.0355556,2812.5
"46",2,"23",0.0922222,1084.34
"46",2,"24",0.0483333,2068.97
"46",2,"25",0.0422222,2368.42
"46",2,"26",0.0713889,1400.78
"46",2,"27",0.254545,392.857
"46",2,"28",0.0205556,4864.86
"46",2,"29",0.0772222,1294.96
"46",2,"3",0.0705556,1417.32
"46",2,"30",0.0333333,3000
"46",2,"31",0.115833,863.309
"46",2,"32",0.295455,338.462
"46",2,"33",0.0627778,1592.92
"46",2,"34",0.119444,837.209
"46",2,"35",0.0755556,1323.53
"46",2,"36",0.209091,478.261
"46",2,"37",0.0469444,2130.18
"46",2,"38",0.0741667,1348.31
"46",2,"39",0.0475,2105.26
"46",2,"4",0.115,869.565
"46",2,"40",0.236364,423.077
"46",2,"41",0.25,400
"46",2,"42",0.254545,392.857
"46",2,"43",0.0727778,1374.05
"46",2,"44",0.0461111,2168.67
"46",2,"45",0.0733333,1363.64
"46",2,"5",0.0475,2105.26
"46",2,"6",0.356667,280.374
"46",2,"7",0.0461111,2168.67
"46",2,"8",0.0733333,1363.64
"46",2,"9",0.0466667,2142.86
"46",3,"1",0.0655556,1525.42
"46",3,"10",0.087037,1148.94
"46",3,"100",0.0737037,1356.78
"46",3,"101",0.215152,464.789
"46",3,"102",0.0924074,1082.16
"46",3,"103",0.110556,904.523
"46",3,"104",0.0927778,1077.84
"46",3,"105",0.233333,428.571
"46",3,"106",0.242424,412.5
"46",3,"107",0.245455,407.407
"46",3,"108",0.0933333,1071.43
"46",3,"109",0.0640741,1560.69
"46",3,"11",0.0668519,1495.84
"46",3,"110",0.101852,981.818
"46",3,"111",0.175758,568.966
"46",3,"112",0.184848,540.984
"46",3,"113",0.187879,532.258
"46",3,"114",0.0646296,1547.28
"46",3,"115",0.0468519,2134.39
"46",3,"116",0.065,1538.46
"46",3,"117",0.20303,492.537
"46",3,"118",0.206061,485.294
"46",3,"119",0.215152,464.789
"46",3,"12",0.272963,366.35
"46",3,"120",0.0640741,1560.69
"46",3,"13",0.0659259,1516.85
"46",3,"14",0.0840741,1189.43
"46",3,"15",0.0662963,1508.38
"46",3,"16",0.077037,1298.08
"46",3,"17",0.0631481,1583.58
"46",3,"18",0.269259,371.389
"46",3,"19",0.0622222,1607.14
"46",3,"2",0.0555556,1800
"46",3,"20",0.0803704,1244.24
"46",3,"21",0.0625926,1597.63
"46",3,"22",0.0927778,1077.84
"46",3,"23",0.298889,334.572
"46",3,"24",0.0907407,1102.04
"46",3,"25",0.11,909.091
"46",3,"26",0.0922222,1084.34
"46",3,"27",0.253889,393.873
"46",3,"28",0.0468519,2134.39
"46",3,"29",0.065,1538.46
"46",3,"3",0.0837037,1194.69
"46",3,"30",0.0472222,2117.65
"46",3,"31",0.252963,395.315
"46",3,"32",0.271111,368.852
"46",3,"33",0.253333,394.737
"46",3,"34",0.0640741,1560.69
"46",3,"35",0.0462963,2160
"46",3,"36",0.0644444,1551.72
"46",3,"37",0.0166667,6000
"46",3,"38",0.0448148,2231.4
"46",3,"39",0.0938889,1065.09
"46",3,"4",0.0742593,1346.63
"46",3,"40",0.218182,458.333
"46",3,"41",0.0303704,3292.68
"46",3,"42",0.0681481,1467.39
"46",3,"43",0.0388889,2571.43
"46",3,"44",0.0348148,2872.34
"46",3,"45",0.0901852,1108.83
"46",3,"46",0.233333,428.571
"46",3,"47",0.0203704,4909.09
"46",3,"48",0.0581481,1719.75
"46",3,"49",0.0288889,3461.54
"46",3,"5",0.28037,356.671
"46",3,"50",0.119815,834.621
"46",3,"51",0.260606,383.721
"46",3,"52",0.0485185,2061.07
"46",3,"53",0.0862963,1158.8
"46",3,"54",0.057037,1753.25
"46",3,"55",0.20303,492.537
"46",3,"56",0.0738889,1353.38
"46",3,"57",0.092037,1086.52
"46",3,"58",0.0742593,1346.63
"46",3,"59",0.221212,452.055
"46",3,"6",0.0692593,1443.85
"46",3,"60",0.230303,434.211
"46",3,"61",0.233333,428.571
"46",3,"62",0.0718519,1391.75
"46",3,"63",0.0425926,2347.83
"46",3,"64",0.0803704,1244.24
"46",3,"65",0.0381481,2621.36
"46",3,"66",0.0827778,1208.05
"46",3,"67",0.20303,492.537
"46",3,"68",0.0237037,4218.75
"46",3,"69",0.0614815,1626.51
"46",3,"7",0.0914815,1093.12
"46",3,"70",0.0322222,3103.45
"46",3,"71",0.112407,889.621
"46",3,"72",0.230303,434.211
"46",3,"73",0.0518519,1928.57
"46",3,"74",0.0896296,1115.7
"46",3,"75",0.0603704,1656.44
"46",3,"76",0.172727,578.947
"46",3,"77",0.0664815,1504.18
"46",3,"78",0.0846296,1181.62
"46",3,"79",0.0668519,1495.84
"46",3,"8",0.0737037,1356.78
"46",3,"80",0.190909,523.81
"46",3,"81",0.2,500
"46",3,"82",0.20303,492.537
"46",3,"83",0.0751852,1330.05
"46",3,"84",0.0459259,2177.42
"46",3,"85",0.0837037,1194.69
"46",3,"86",0.108704,919.932
"46",3,"87",0.245455,407.407
"46",3,"88",0.0418519,2389.38
"46",3,"89",0.0796296,1255.81
"46",3,"9",0.0588889,1698.11
"46",3,"90",0.0503704,1985.29
"46",3,"91",0.187879,532.258
"46",3,"92",0.0627778,1592.92
"46",3,"93",0.0809259,1235.7
"46",3,"94",0.0631481,1583.58
"46",3,"95",0.206061,485.294
"46",3,"96",0.215152,464.789
"46",3,"97",0.218182,458.333
"46",3,"98",0.0651852,1534.09
"46",3,"99",0.0359259,2783.51
"46",4,"1",0.0491667,2033.9
"46",4,"10",0.225,444.444
"46",4,"100",0.190909,523.81
"46",4,"101",0.197727,505.747
"46",4,"102",0.2,500
"46",4,"103",0.0613889,1628.96
"46",4,"104",0.0394444,2535.21
"46",4,"105",0.0677778,1475.41
"46",4,"106",0.108056,925.45
"46",4,"107",0.209444,477.454
"46",4,"108",0.0363889,2748.09
"46",4,"109",0.0647222,1545.06
"46",4,"11",0.0519444,1925.13
"46",4,"110",0.0427778,2337.66
"46",4,"111",0.188636,530.12
"46",4,"112",0.0790278,1265.38
"46",4,"113",0.0926389,1079.46
"46",4,"114",0.0793056,1260.95
"46",4,"115",0.198611,503.497
"46",4,"116",0.209091,478.261
"46",4,"117",0.205,487.805
"46",4,"118",0.0538889,1855.67
"46",4,"119",0.0319444,3130.43
"46",4,"12",0.0802778,1245.67
"46",4,"120",0.0602778,1658.99
"46",4,"121",0.209091,478.261
"46",4,"122",0.10125,987.654
"46",4,"123",0.114861,870.617
"46",4,"124",0.101528,984.952
"46",4,"125",0.219722,455.12
"46",4,"126",0.229545,435.644
"46",4,"127",0.226111,442.26
"46",4,"128",0.075,1333.33
"46",4,"129",0.0530556,1884.82
"46",4,"13",0.0583333,1714.29
"46",4,"130",0.0813889,1228.67
"46",4,"131",0.179545,556.962
"46",4,"132",0.186364,536.585
"46",4,"133",0.188636,530.12
"46",4,"134",0.0804167,1243.52
"46",4,"135",0.0670833,1490.68
"46",4,"136",0.0806944,1239.24
"46",4,"137",0.2,500
"46",4,"138",0.202273,494.382
"46",4,"139",0.209091,478.261
"46",4,"14",0.101528,984.952
"46",4,"140",0.0705556,1417.32
"46",4,"141",0.107917,926.641
"46",4,"142",0.209091,478.261
"46",4,"143",0.0388889,2571.43
"46",4,"144",0.0672222,1487.6
"46",4,"145",0.0452778,2208.59
"46",4,"146",0.165909,602.74
"46",4,"147",0.0734722,1361.06
"46",4,"148",0.0870833,1148.33
"46",4,"149",0.07375,1355.93
"46",4,"15",0.246111,406.321
"46",4,"150",0.179545,556.962
"46",4,"151",0.186364,536.585
"46",4,"152",0.188636,530.12
"46",4,"153",0.0563889,1773.4
"46",4,"154",0.0344444,2903.23
"46",4,"155",0.0627778,1592.92
"46",4,"156",0.186364,536.585
"46",4,"157",0.0956944,1044.99
"46",4,"158",0.109306,914.867
"46",4,"159",0.0959722,1041.97
"46",4,"16",0.0730556,1368.82
"46",4,"160",0.2,500
"46",4,"161",0.206818,483.516
"46",4,"162",0.209091,478.261
"46",4,"163",0.0775,1290.32
"46",4,"164",0.0555556,1800
"46",4,"165",0.0838889,1192.05
"46",4,"166",0.156818,637.681
"46",4,"167",0.163636,611.111
"46",4,"168",0.165909,602.74
"46",4,"169",0.0748611,1335.81
"46",4,"17",0.101389,986.301
"46",4,"170",0.0615278,1625.28
"46",4,"171",0.0751389,1330.87
"46",4,"172",0.177273,564.103
"46",4,"173",0.179545,556.962
"46",4,"174",0.186364,536.585
"46",4,"175",0.0730556,1368.82
"46",4,"176",0.197727,505.747
"46",4,"177",0.0929167,1076.23
"46",4,"178",0.106528,938.722
"46",4,"179",0.0931944,1073.03
"46",4,"18",0.0794444,1258.74
"46",4,"180",0.211364,473.118
"46",4,"181",0.218182,458.333
"46",4,"182",0.220455,453.608
"46",4,"183",0.07,1428.57
"46",4,"184",0.0480556,2080.92
"46",4,"185",0.0763889,1309.09
"46",4,"186",0.168182,594.595
"46",4,"187",0.175,571.429
"46",4,"188",0.177273,564.103
"46",4,"189",0.0720833,1387.28
"46",4,"19",0.222361,449.719
"46",4,"190",0.05875,1702.13
"46",4,"191",0.0723611,1381.96
"46",4,"192",0.188636,530.12
"46",4,"193",0.190909,523.81
"46",4,"194",0.197727,505.747
"46",4,"195",0.0655556,1525.42
"46",4,"196",0.188636,530.12
"46",4,"197",0.195455,511.628
"46",4,"198",0.197727,505.747
"46",4,"199",0.0943056,1060.38
"46",4,"2",0.0702778,1422.92
"46",4,"20",0.0670833,1490.68
"46",4,"200",0.0809722,1234.99
"46",4,"201",0.0945833,1057.27
"46",4,"202",0.209091,478.261
"46",4,"203",0.211364,473.118
"46",4,"204",0.218182,458.333
"46",4,"205",0.0866667,1153.85
"46",4,"206",0.165909,602.74
"46",4,"207",0.168182,594.595
"46",4,"208",0.175,571.429
"46",4,"209",0.0601389,1662.82
"46",4,"21",0.0806944,1239.24
"46",4,"210",0.188636,530.12
"46",4,"22",0.0673611,1484.54
"46",4,"23",0.221667,451.128
"46",4,"24",0.235278,425.03
"46",4,"25",0.221944,450.563
"46",4,"26",0.08,1250
"46",4,"27",0.0666667,1500
"46",4,"28",0.0802778,1245.67
"46",4,"29",0.0652778,1531.91
"46",4,"3",0.0820833,1218.27
"46",4,"30",0.07375,1355.93
"46",4,"31",0.2275,439.56
"46",4,"32",0.0544444,1836.73
"46",4,"33",0.0827778,1208.05
"46",4,"34",0.0608333,1643.84
"46",4,"35",0.0959722,1041.97
"46",4,"36",0.248611,402.235
"46",4,"37",0.0755556,1323.53
"46",4,"38",0.103889,962.567
"46",4,"39",0.0819444,1220.34
"46",4,"4",0.2325,430.108
"46",4,"40",0.216806,461.243
"46",4,"41",0.0615278,1625.28
"46",4,"42",0.0751389,1330.87
"46",4,"43",0.0618056,1617.98
"46",4,"44",0.216111,462.725
"46",4,"45",0.229722,435.308
"46",4,"46",0.216389,462.131
"46",4,"47",0.0744444,1343.28
"46",4,"48",0.0611111,1636.36
"46",4,"49",0.0747222,1338.29
"46",4,"5",0.0594444,1682.24
"46",4,"50",0.0931944,1073.03
"46",4,"51",0.241111,414.747
"46",4,"52",0.0680556,1469.39
"46",4,"53",0.0963889,1037.46
"46",4,"54",0.0744444,1343.28
"46",4,"55",0.214028,467.229
"46",4,"56",0.05875,1702.13
"46",4,"57",0.0723611,1381.96
"46",4,"58",0.0590278,1694.12
"46",4,"59",0.213333,468.75
"46",4,"6",0.0877778,1139.24
"46",4,"60",0.226944,440.636
"46",4,"61",0.213611,468.14
"46",4,"62",0.0716667,1395.35
"46",4,"63",0.0583333,1714.29
"46",4,"64",0.0719444,1389.96
"46",4,"65",0.23625,423.28
"46",4,"66",0.0809722,1234.99
"46",4,"67",0.0945833,1057.27
"46",4,"68",0.08125,1230.77
"46",4,"69",0.235556,424.528
"46",4,"7",0.0658333,1518.99
"46",4,"70",0.249167,401.338
"46",4,"71",0.235833,424.028
"46",4,"72",0.0938889,1065.09
"46",4,"73",0.0805556,1241.38
"46",4,"74",0.0941667,1061.95
"46",4,"75",0.201806,495.526
"46",4,"76",0.215417,464.217
"46",4,"77",0.202083,494.845
"46",4,"78",0.0601389,1662.82
"46",4,"79",0.0468056,2136.5
"46",4,"8",0.0627778,1592.92
"46",4,"80",0.0604167,1655.17
"46",4,"81",0.214722,465.718
"46",4,"82",0.201389,496.552
"46",4,"83",0.215,465.116
"46",4,"84",0.0597222,1674.42
"46",4,"85",0.0336111,2975.21
"46",4,"86",0.0940278,1063.52
"46",4,"87",0.195833,510.638
"46",4,"88",0.0227778,4390.24
"46",4,"89",0.0511111,1956.52
