latin_name,calcium,zinc,iron,epa,dha,culture,common_name
Oncorhynchus keta,31,0.716,0.625,0.3165,0.497,Beothuk,Chum Salmon
Oncorhynchus keta,31,0.716,0.625,0.3165,0.497,Abenaki,Chum Salmon
Oncorhynchus keta,31,0.716,0.625,0.3165,0.497,Maliseet-Passamaquoddy,Chum Salmon
Oncorhynchus keta,31,0.716,0.625,0.3165,0.497,Micmac,Chum Salmon
Oncorhynchus kisutch,45,0.5033333333333333,192.78571428571428,0.3714,0.4935,Aleut,Coho Salmon
Oncorhynchus kisutch,45,0.5033333333333333,192.78571428571428,0.3714,0.4935,Inuit-Inupiaq,Coho Salmon
Oncorhynchus kisutch,45,0.5033333333333333,192.78571428571428,0.3714,0.4935,Yupik,Coho Salmon
Oncorhynchus kisutch,45,0.5033333333333333,192.78571428571428,0.3714,0.4935,Quileute,Coho Salmon
Oncorhynchus kisutch,45,0.5033333333333333,192.78571428571428,0.3714,0.4935,Chinook,Coho Salmon
Oncorhynchus kisutch,45,0.5033333333333333,192.78571428571428,0.3714,0.4935,Eyak,Coho Salmon
Oncorhynchus kisutch,45,0.5033333333333333,192.78571428571428,0.3714,0.4935,Bella Coola,Coho Salmon
Oncorhynchus kisutch,45,0.5033333333333333,192.78571428571428,0.3714,0.4935,Central Salish,Coho Salmon
Oncorhynchus kisutch,45,0.5033333333333333,192.78571428571428,0.3714,0.4935,Interior Salish,Coho Salmon
Oncorhynchus kisutch,45,0.5033333333333333,192.78571428571428,0.3714,0.4935,Tillamook,Coho Salmon
Oncorhynchus kisutch,45,0.5033333333333333,192.78571428571428,0.3714,0.4935,Nass-Gitksan,Coho Salmon
Oncorhynchus kisutch,45,0.5033333333333333,192.78571428571428,0.3714,0.4935,Tsimshian,Coho Salmon
Oncorhynchus kisutch,45,0.5033333333333333,192.78571428571428,0.3714,0.4935,Coosan,Coho Salmon
Oncorhynchus kisutch,45,0.5033333333333333,192.78571428571428,0.3714,0.4935,Haida,Coho Salmon
Oncorhynchus kisutch,45,0.5033333333333333,192.78571428571428,0.3714,0.4935,Siuslaw,Coho Salmon
Oncorhynchus kisutch,45,0.5033333333333333,192.78571428571428,0.3714,0.4935,Tlingit,Coho Salmon
Oncorhynchus kisutch,45,0.5033333333333333,192.78571428571428,0.3714,0.4935,Haisla,Coho Salmon
Oncorhynchus kisutch,45,0.5033333333333333,192.78571428571428,0.3714,0.4935,Heiltsuk,Coho Salmon
Oncorhynchus kisutch,45,0.5033333333333333,192.78571428571428,0.3714,0.4935,Kwakiutl,Coho Salmon
Oncorhynchus kisutch,45,0.5033333333333333,192.78571428571428,0.3714,0.4935,Nootkan,Coho Salmon
Oncorhynchus kisutch,45,0.5033333333333333,192.78571428571428,0.3714,0.4935,Cree,Coho Salmon
Oncorhynchus kisutch,45,0.5033333333333333,192.78571428571428,0.3714,0.4935,Montagnais-Naskapi,Coho Salmon
Oncorhynchus kisutch,45,0.5033333333333333,192.78571428571428,0.3714,0.4935,Ojibwa-Algonquin,Coho Salmon
Oncorhynchus kisutch,45,0.5033333333333333,192.78571428571428,0.3714,0.4935,Carrier,Coho Salmon
Oncorhynchus kisutch,45,0.5033333333333333,192.78571428571428,0.3714,0.4935,Chilcotin,Coho Salmon
Oncorhynchus kisutch,45,0.5033333333333333,192.78571428571428,0.3714,0.4935,Dogrib,Coho Salmon
Oncorhynchus kisutch,45,0.5033333333333333,192.78571428571428,0.3714,0.4935,Gwich'in,Coho Salmon
Oncorhynchus kisutch,45,0.5033333333333333,192.78571428571428,0.3714,0.4935,Han,Coho Salmon
Oncorhynchus kisutch,45,0.5033333333333333,192.78571428571428,0.3714,0.4935,Ingalik,Coho Salmon
Oncorhynchus kisutch,45,0.5033333333333333,192.78571428571428,0.3714,0.4935,Kolchan,Coho Salmon
Oncorhynchus kisutch,45,0.5033333333333333,192.78571428571428,0.3714,0.4935,Koyukon,Coho Salmon
Oncorhynchus kisutch,45,0.5033333333333333,192.78571428571428,0.3714,0.4935,Sekani,Coho Salmon
Oncorhynchus kisutch,45,0.5033333333333333,192.78571428571428,0.3714,0.4935,Tahltan-Kaska-Tagish,Coho Salmon
Oncorhynchus kisutch,45,0.5033333333333333,192.78571428571428,0.3714,0.4935,Tanaina,Coho Salmon
Oncorhynchus kisutch,45,0.5033333333333333,192.78571428571428,0.3714,0.4935,Tanana,Coho Salmon
Oncorhynchus kisutch,45,0.5033333333333333,192.78571428571428,0.3714,0.4935,Tutchone,Coho Salmon
Oncorhynchus kisutch,45,0.5033333333333333,192.78571428571428,0.3714,0.4935,Beothuk,Coho Salmon
Oncorhynchus kisutch,45,0.5033333333333333,192.78571428571428,0.3714,0.4935,Abenaki,Coho Salmon
Oncorhynchus kisutch,45,0.5033333333333333,192.78571428571428,0.3714,0.4935,Maliseet-Passamaquoddy,Coho Salmon
Oncorhynchus kisutch,45,0.5033333333333333,192.78571428571428,0.3714,0.4935,Micmac,Coho Salmon
Oncorhynchus mykiss,57.45363636363636,1.9944444444444445,378.2272222222222,0.14043454545454545,0.5333796363636364,Inuit-Inupiaq,Rainbow Trout
Oncorhynchus mykiss,57.45363636363636,1.9944444444444445,378.2272222222222,0.14043454545454545,0.5333796363636364,Yupik,Rainbow Trout
Oncorhynchus mykiss,57.45363636363636,1.9944444444444445,378.2272222222222,0.14043454545454545,0.5333796363636364,Quileute,Rainbow Trout
Oncorhynchus mykiss,57.45363636363636,1.9944444444444445,378.2272222222222,0.14043454545454545,0.5333796363636364,Chinook,Rainbow Trout
Oncorhynchus mykiss,57.45363636363636,1.9944444444444445,378.2272222222222,0.14043454545454545,0.5333796363636364,Eyak,Rainbow Trout
Oncorhynchus mykiss,57.45363636363636,1.9944444444444445,378.2272222222222,0.14043454545454545,0.5333796363636364,Bella Coola,Rainbow Trout
Oncorhynchus mykiss,57.45363636363636,1.9944444444444445,378.2272222222222,0.14043454545454545,0.5333796363636364,Central Salish,Rainbow Trout
Oncorhynchus mykiss,57.45363636363636,1.9944444444444445,378.2272222222222,0.14043454545454545,0.5333796363636364,Interior Salish,Rainbow Trout
Oncorhynchus mykiss,57.45363636363636,1.9944444444444445,378.2272222222222,0.14043454545454545,0.5333796363636364,Tillamook,Rainbow Trout
Oncorhynchus mykiss,57.45363636363636,1.9944444444444445,378.2272222222222,0.14043454545454545,0.5333796363636364,Nass-Gitksan,Rainbow Trout
Oncorhynchus mykiss,57.45363636363636,1.9944444444444445,378.2272222222222,0.14043454545454545,0.5333796363636364,Tsimshian,Rainbow Trout
Oncorhynchus mykiss,57.45363636363636,1.9944444444444445,378.2272222222222,0.14043454545454545,0.5333796363636364,Haida,Rainbow Trout
Oncorhynchus mykiss,57.45363636363636,1.9944444444444445,378.2272222222222,0.14043454545454545,0.5333796363636364,Tlingit,Rainbow Trout
Oncorhynchus mykiss,57.45363636363636,1.9944444444444445,378.2272222222222,0.14043454545454545,0.5333796363636364,Kwakiutl,Rainbow Trout
Oncorhynchus mykiss,57.45363636363636,1.9944444444444445,378.2272222222222,0.14043454545454545,0.5333796363636364,Nootkan,Rainbow Trout
Oncorhynchus mykiss,57.45363636363636,1.9944444444444445,378.2272222222222,0.14043454545454545,0.5333796363636364,Cree,Rainbow Trout
Oncorhynchus mykiss,57.45363636363636,1.9944444444444445,378.2272222222222,0.14043454545454545,0.5333796363636364,Montagnais-Naskapi,Rainbow Trout
Oncorhynchus mykiss,57.45363636363636,1.9944444444444445,378.2272222222222,0.14043454545454545,0.5333796363636364,Ojibwa-Algonquin,Rainbow Trout
Oncorhynchus mykiss,57.45363636363636,1.9944444444444445,378.2272222222222,0.14043454545454545,0.5333796363636364,Ahtna,Rainbow Trout
Oncorhynchus mykiss,57.45363636363636,1.9944444444444445,378.2272222222222,0.14043454545454545,0.5333796363636364,Carrier,Rainbow Trout
Oncorhynchus mykiss,57.45363636363636,1.9944444444444445,378.2272222222222,0.14043454545454545,0.5333796363636364,Chilcotin,Rainbow Trout
Oncorhynchus mykiss,57.45363636363636,1.9944444444444445,378.2272222222222,0.14043454545454545,0.5333796363636364,Chipewyan,Rainbow Trout
Oncorhynchus mykiss,57.45363636363636,1.9944444444444445,378.2272222222222,0.14043454545454545,0.5333796363636364,Dogrib,Rainbow Trout
Oncorhynchus mykiss,57.45363636363636,1.9944444444444445,378.2272222222222,0.14043454545454545,0.5333796363636364,Gwich'in,Rainbow Trout
Oncorhynchus mykiss,57.45363636363636,1.9944444444444445,378.2272222222222,0.14043454545454545,0.5333796363636364,Sekani,Rainbow Trout
Oncorhynchus mykiss,57.45363636363636,1.9944444444444445,378.2272222222222,0.14043454545454545,0.5333796363636364,Slavey-Hare,Rainbow Trout
Oncorhynchus mykiss,57.45363636363636,1.9944444444444445,378.2272222222222,0.14043454545454545,0.5333796363636364,Tahltan-Kaska-Tagish,Rainbow Trout
Oncorhynchus mykiss,57.45363636363636,1.9944444444444445,378.2272222222222,0.14043454545454545,0.5333796363636364,Tanaina,Rainbow Trout
Oncorhynchus mykiss,57.45363636363636,1.9944444444444445,378.2272222222222,0.14043454545454545,0.5333796363636364,Tutchone,Rainbow Trout
Oncorhynchus mykiss,57.45363636363636,1.9944444444444445,378.2272222222222,0.14043454545454545,0.5333796363636364,Metis,Rainbow Trout
Oncorhynchus mykiss,57.45363636363636,1.9944444444444445,378.2272222222222,0.14043454545454545,0.5333796363636364,Maliseet-Passamaquoddy,Rainbow Trout
Oncorhynchus mykiss,57.45363636363636,1.9944444444444445,378.2272222222222,0.14043454545454545,0.5333796363636364,Micmac,Rainbow Trout
Oncorhynchus mykiss,57.45363636363636,1.9944444444444445,378.2272222222222,0.14043454545454545,0.5333796363636364,Huron,Rainbow Trout
Oncorhynchus nerka,49.77142857142857,0.792,0.83,0.7797499999999999,1.028851851851852,Aleut,Sockeye Salmon
Oncorhynchus nerka,49.77142857142857,0.792,0.83,0.7797499999999999,1.028851851851852,Inuit-Inupiaq,Sockeye Salmon
Oncorhynchus nerka,49.77142857142857,0.792,0.83,0.7797499999999999,1.028851851851852,Yupik,Sockeye Salmon
Oncorhynchus nerka,49.77142857142857,0.792,0.83,0.7797499999999999,1.028851851851852,Quileute,Sockeye Salmon
Oncorhynchus nerka,49.77142857142857,0.792,0.83,0.7797499999999999,1.028851851851852,Chinook,Sockeye Salmon
Oncorhynchus nerka,49.77142857142857,0.792,0.83,0.7797499999999999,1.028851851851852,Eyak,Sockeye Salmon
Oncorhynchus nerka,49.77142857142857,0.792,0.83,0.7797499999999999,1.028851851851852,Bella Coola,Sockeye Salmon
Oncorhynchus nerka,49.77142857142857,0.792,0.83,0.7797499999999999,1.028851851851852,Central Salish,Sockeye Salmon
Oncorhynchus nerka,49.77142857142857,0.792,0.83,0.7797499999999999,1.028851851851852,Interior Salish,Sockeye Salmon
Oncorhynchus nerka,49.77142857142857,0.792,0.83,0.7797499999999999,1.028851851851852,Tillamook,Sockeye Salmon
Oncorhynchus nerka,49.77142857142857,0.792,0.83,0.7797499999999999,1.028851851851852,Nass-Gitksan,Sockeye Salmon
Oncorhynchus nerka,49.77142857142857,0.792,0.83,0.7797499999999999,1.028851851851852,Tsimshian,Sockeye Salmon
Oncorhynchus nerka,49.77142857142857,0.792,0.83,0.7797499999999999,1.028851851851852,Coosan,Sockeye Salmon
Oncorhynchus nerka,49.77142857142857,0.792,0.83,0.7797499999999999,1.028851851851852,Haida,Sockeye Salmon
Oncorhynchus nerka,49.77142857142857,0.792,0.83,0.7797499999999999,1.028851851851852,Siuslaw,Sockeye Salmon
Oncorhynchus nerka,49.77142857142857,0.792,0.83,0.7797499999999999,1.028851851851852,Tlingit,Sockeye Salmon
Oncorhynchus nerka,49.77142857142857,0.792,0.83,0.7797499999999999,1.028851851851852,Haisla,Sockeye Salmon
Oncorhynchus nerka,49.77142857142857,0.792,0.83,0.7797499999999999,1.028851851851852,Heiltsuk,Sockeye Salmon
Oncorhynchus nerka,49.77142857142857,0.792,0.83,0.7797499999999999,1.028851851851852,Kwakiutl,Sockeye Salmon
Oncorhynchus nerka,49.77142857142857,0.792,0.83,0.7797499999999999,1.028851851851852,Nootkan,Sockeye Salmon
Oncorhynchus nerka,49.77142857142857,0.792,0.83,0.7797499999999999,1.028851851851852,Cree,Sockeye Salmon
Oncorhynchus nerka,49.77142857142857,0.792,0.83,0.7797499999999999,1.028851851851852,Montagnais-Naskapi,Sockeye Salmon
Oncorhynchus nerka,49.77142857142857,0.792,0.83,0.7797499999999999,1.028851851851852,Ojibwa-Algonquin,Sockeye Salmon
Oncorhynchus nerka,49.77142857142857,0.792,0.83,0.7797499999999999,1.028851851851852,Carrier,Sockeye Salmon
Oncorhynchus nerka,49.77142857142857,0.792,0.83,0.7797499999999999,1.028851851851852,Chilcotin,Sockeye Salmon
Oncorhynchus nerka,49.77142857142857,0.792,0.83,0.7797499999999999,1.028851851851852,Dogrib,Sockeye Salmon
Oncorhynchus nerka,49.77142857142857,0.792,0.83,0.7797499999999999,1.028851851851852,Gwich'in,Sockeye Salmon
Oncorhynchus nerka,49.77142857142857,0.792,0.83,0.7797499999999999,1.028851851851852,Han,Sockeye Salmon
Oncorhynchus nerka,49.77142857142857,0.792,0.83,0.7797499999999999,1.028851851851852,Ingalik,Sockeye Salmon
Oncorhynchus nerka,49.77142857142857,0.792,0.83,0.7797499999999999,1.028851851851852,Kolchan,Sockeye Salmon
Oncorhynchus nerka,49.77142857142857,0.792,0.83,0.7797499999999999,1.028851851851852,Koyukon,Sockeye Salmon
Oncorhynchus nerka,49.77142857142857,0.792,0.83,0.7797499999999999,1.028851851851852,Sekani,Sockeye Salmon
Oncorhynchus nerka,49.77142857142857,0.792,0.83,0.7797499999999999,1.028851851851852,Tahltan-Kaska-Tagish,Sockeye Salmon
Oncorhynchus nerka,49.77142857142857,0.792,0.83,0.7797499999999999,1.028851851851852,Tanaina,Sockeye Salmon
Oncorhynchus nerka,49.77142857142857,0.792,0.83,0.7797499999999999,1.028851851851852,Tanana,Sockeye Salmon
Oncorhynchus nerka,49.77142857142857,0.792,0.83,0.7797499999999999,1.028851851851852,Tutchone,Sockeye Salmon
Oncorhynchus nerka,49.77142857142857,0.792,0.83,0.7797499999999999,1.028851851851852,Beothuk,Sockeye Salmon
Oncorhynchus nerka,49.77142857142857,0.792,0.83,0.7797499999999999,1.028851851851852,Abenaki,Sockeye Salmon
Oncorhynchus nerka,49.77142857142857,0.792,0.83,0.7797499999999999,1.028851851851852,Maliseet-Passamaquoddy,Sockeye Salmon
Oncorhynchus nerka,49.77142857142857,0.792,0.83,0.7797499999999999,1.028851851851852,Micmac,Sockeye Salmon
Oncorhynchus tshawytscha,24.545454545454547,0.512,0.7728571428571429,0.5411428571428571,0.5595714285714286,Aleut,Chinook Salmon
Oncorhynchus tshawytscha,24.545454545454547,0.512,0.7728571428571429,0.5411428571428571,0.5595714285714286,Inuit-Inupiaq,Chinook Salmon
Oncorhynchus tshawytscha,24.545454545454547,0.512,0.7728571428571429,0.5411428571428571,0.5595714285714286,Yupik,Chinook Salmon
Oncorhynchus tshawytscha,24.545454545454547,0.512,0.7728571428571429,0.5411428571428571,0.5595714285714286,Quileute,Chinook Salmon
Oncorhynchus tshawytscha,24.545454545454547,0.512,0.7728571428571429,0.5411428571428571,0.5595714285714286,Chinook,Chinook Salmon
Oncorhynchus tshawytscha,24.545454545454547,0.512,0.7728571428571429,0.5411428571428571,0.5595714285714286,Eyak,Chinook Salmon
Oncorhynchus tshawytscha,24.545454545454547,0.512,0.7728571428571429,0.5411428571428571,0.5595714285714286,Bella Coola,Chinook Salmon
Oncorhynchus tshawytscha,24.545454545454547,0.512,0.7728571428571429,0.5411428571428571,0.5595714285714286,Central Salish,Chinook Salmon
Oncorhynchus tshawytscha,24.545454545454547,0.512,0.7728571428571429,0.5411428571428571,0.5595714285714286,Interior Salish,Chinook Salmon
Oncorhynchus tshawytscha,24.545454545454547,0.512,0.7728571428571429,0.5411428571428571,0.5595714285714286,Tillamook,Chinook Salmon
Oncorhynchus tshawytscha,24.545454545454547,0.512,0.7728571428571429,0.5411428571428571,0.5595714285714286,Nass-Gitksan,Chinook Salmon
Oncorhynchus tshawytscha,24.545454545454547,0.512,0.7728571428571429,0.5411428571428571,0.5595714285714286,Tsimshian,Chinook Salmon
Oncorhynchus tshawytscha,24.545454545454547,0.512,0.7728571428571429,0.5411428571428571,0.5595714285714286,Coosan,Chinook Salmon
Oncorhynchus tshawytscha,24.545454545454547,0.512,0.7728571428571429,0.5411428571428571,0.5595714285714286,Haida,Chinook Salmon
Oncorhynchus tshawytscha,24.545454545454547,0.512,0.7728571428571429,0.5411428571428571,0.5595714285714286,Siuslaw,Chinook Salmon
Oncorhynchus tshawytscha,24.545454545454547,0.512,0.7728571428571429,0.5411428571428571,0.5595714285714286,Tlingit,Chinook Salmon
Oncorhynchus tshawytscha,24.545454545454547,0.512,0.7728571428571429,0.5411428571428571,0.5595714285714286,Haisla,Chinook Salmon
Oncorhynchus tshawytscha,24.545454545454547,0.512,0.7728571428571429,0.5411428571428571,0.5595714285714286,Heiltsuk,Chinook Salmon
Oncorhynchus tshawytscha,24.545454545454547,0.512,0.7728571428571429,0.5411428571428571,0.5595714285714286,Kwakiutl,Chinook Salmon
Oncorhynchus tshawytscha,24.545454545454547,0.512,0.7728571428571429,0.5411428571428571,0.5595714285714286,Nootkan,Chinook Salmon
Oncorhynchus tshawytscha,24.545454545454547,0.512,0.7728571428571429,0.5411428571428571,0.5595714285714286,Cree,Chinook Salmon
Oncorhynchus tshawytscha,24.545454545454547,0.512,0.7728571428571429,0.5411428571428571,0.5595714285714286,Montagnais-Naskapi,Chinook Salmon
Oncorhynchus tshawytscha,24.545454545454547,0.512,0.7728571428571429,0.5411428571428571,0.5595714285714286,Ojibwa-Algonquin,Chinook Salmon
Oncorhynchus tshawytscha,24.545454545454547,0.512,0.7728571428571429,0.5411428571428571,0.5595714285714286,Carrier,Chinook Salmon
Oncorhynchus tshawytscha,24.545454545454547,0.512,0.7728571428571429,0.5411428571428571,0.5595714285714286,Chilcotin,Chinook Salmon
Oncorhynchus tshawytscha,24.545454545454547,0.512,0.7728571428571429,0.5411428571428571,0.5595714285714286,Dogrib,Chinook Salmon
Oncorhynchus tshawytscha,24.545454545454547,0.512,0.7728571428571429,0.5411428571428571,0.5595714285714286,Gwich'in,Chinook Salmon
Oncorhynchus tshawytscha,24.545454545454547,0.512,0.7728571428571429,0.5411428571428571,0.5595714285714286,Han,Chinook Salmon
Oncorhynchus tshawytscha,24.545454545454547,0.512,0.7728571428571429,0.5411428571428571,0.5595714285714286,Ingalik,Chinook Salmon
Oncorhynchus tshawytscha,24.545454545454547,0.512,0.7728571428571429,0.5411428571428571,0.5595714285714286,Kolchan,Chinook Salmon
Oncorhynchus tshawytscha,24.545454545454547,0.512,0.7728571428571429,0.5411428571428571,0.5595714285714286,Koyukon,Chinook Salmon
Oncorhynchus tshawytscha,24.545454545454547,0.512,0.7728571428571429,0.5411428571428571,0.5595714285714286,Sekani,Chinook Salmon
Oncorhynchus tshawytscha,24.545454545454547,0.512,0.7728571428571429,0.5411428571428571,0.5595714285714286,Tahltan-Kaska-Tagish,Chinook Salmon
Oncorhynchus tshawytscha,24.545454545454547,0.512,0.7728571428571429,0.5411428571428571,0.5595714285714286,Tanaina,Chinook Salmon
Oncorhynchus tshawytscha,24.545454545454547,0.512,0.7728571428571429,0.5411428571428571,0.5595714285714286,Tanana,Chinook Salmon
Oncorhynchus tshawytscha,24.545454545454547,0.512,0.7728571428571429,0.5411428571428571,0.5595714285714286,Tutchone,Chinook Salmon
Oncorhynchus tshawytscha,24.545454545454547,0.512,0.7728571428571429,0.5411428571428571,0.5595714285714286,Beothuk,Chinook Salmon
Oncorhynchus tshawytscha,24.545454545454547,0.512,0.7728571428571429,0.5411428571428571,0.5595714285714286,Abenaki,Chinook Salmon
Oncorhynchus tshawytscha,24.545454545454547,0.512,0.7728571428571429,0.5411428571428571,0.5595714285714286,Maliseet-Passamaquoddy,Chinook Salmon
Oncorhynchus tshawytscha,24.545454545454547,0.512,0.7728571428571429,0.5411428571428571,0.5595714285714286,Micmac,Chinook Salmon
Ostreidae,83,53.6,4094,0.22349999999999998,0.183,Tlingit,Oysters
Ostreidae,83,53.6,4094,0.22349999999999998,0.183,Nootkan,Oysters
Ostreidae,83,53.6,4094,0.22349999999999998,0.183,Cree,Oysters
Ostreidae,83,53.6,4094,0.22349999999999998,0.183,Abenaki,Oysters
Ostreidae,83,53.6,4094,0.22349999999999998,0.183,Micmac,Oysters
Ostreidae,83,53.6,4094,0.22349999999999998,0.183,Wampanoag,Oysters
Pectinidae,27.6,1.22,0.6035,0.1,0.1,Aleut,Scallops
Pectinidae,27.6,1.22,0.6035,0.1,0.1,Haida,Scallops
Pectinidae,27.6,1.22,0.6035,0.1,0.1,Tlingit,Scallops
Pectinidae,27.6,1.22,0.6035,0.1,0.1,Heiltsuk,Scallops
Pectinidae,27.6,1.22,0.6035,0.1,0.1,Nootkan,Scallops
Pectinidae,27.6,1.22,0.6035,0.1,0.1,Micmac,Scallops
Pectinidae,27.6,1.22,0.6035,0.1,0.1,Wampanoag,Scallops
Perca flavescens,21.916666666666668,0.4304328,0.2078,0.03359,0.10433553333333334,Cree,Yellow Perch
Perca flavescens,21.916666666666668,0.4304328,0.2078,0.03359,0.10433553333333334,Ojibwa-Algonquin,Yellow Perch
Perca flavescens,21.916666666666668,0.4304328,0.2078,0.03359,0.10433553333333334,Micmac,Yellow Perch
Perca flavescens,21.916666666666668,0.4304328,0.2078,0.03359,0.10433553333333334,Powhatan,Yellow Perch
Percidae,110,642.76,0.6,0.054,0.245,Cree,Perch and Darters
Percidae,110,642.76,0.6,0.054,0.245,Ojibwa-Algonquin,Perch and Darters
Percidae,110,642.76,0.6,0.054,0.245,Micmac,Perch and Darters
Percidae,110,642.76,0.6,0.054,0.245,Powhatan,Perch and Darters
Pleuronectinae,35,0.78,0.3,0.192,0.1165,Aleut,Flounders and Soles
Pleuronectinae,35,0.78,0.3,0.192,0.1165,Inuit-Inupiaq,Flounders and Soles
Pleuronectinae,35,0.78,0.3,0.192,0.1165,Yupik,Flounders and Soles
Pleuronectinae,35,0.78,0.3,0.192,0.1165,Quileute,Flounders and Soles
Pleuronectinae,35,0.78,0.3,0.192,0.1165,Bella Coola,Flounders and Soles
Pleuronectinae,35,0.78,0.3,0.192,0.1165,Central Salish,Flounders and Soles
Pleuronectinae,35,0.78,0.3,0.192,0.1165,Nass-Gitksan,Flounders and Soles
Pleuronectinae,35,0.78,0.3,0.192,0.1165,Tsimshian,Flounders and Soles
Pleuronectinae,35,0.78,0.3,0.192,0.1165,Haida,Flounders and Soles
Pleuronectinae,35,0.78,0.3,0.192,0.1165,Tlingit,Flounders and Soles
Pleuronectinae,35,0.78,0.3,0.192,0.1165,Haisla,Flounders and Soles
Pleuronectinae,35,0.78,0.3,0.192,0.1165,Heiltsuk,Flounders and Soles
Pleuronectinae,35,0.78,0.3,0.192,0.1165,Kwakiutl,Flounders and Soles
Pleuronectinae,35,0.78,0.3,0.192,0.1165,Nootkan,Flounders and Soles
Pleuronectinae,35,0.78,0.3,0.192,0.1165,Abenaki,Flounders and Soles
Pleuronectinae,35,0.78,0.3,0.192,0.1165,Micmac,Flounders and Soles
Pleuronectinae,35,0.78,0.3,0.192,0.1165,Wampanoag,Flounders and Soles
Pomatomus saltatrix,65.6,0.763,2.826,0.39425696666666665,1.1981193333333333,Inuit-Inupiaq,Bluefish
Pomatomus saltatrix,65.6,0.763,2.826,0.39425696666666665,1.1981193333333333,Yupik,Bluefish
Pomatomus saltatrix,65.6,0.763,2.826,0.39425696666666665,1.1981193333333333,Bella Coola,Bluefish
Pomatomus saltatrix,65.6,0.763,2.826,0.39425696666666665,1.1981193333333333,Central Salish,Bluefish
Pomatomus saltatrix,65.6,0.763,2.826,0.39425696666666665,1.1981193333333333,Tsimshian,Bluefish
Pomatomus saltatrix,65.6,0.763,2.826,0.39425696666666665,1.1981193333333333,Haida,Bluefish
Pomatomus saltatrix,65.6,0.763,2.826,0.39425696666666665,1.1981193333333333,Tlingit,Bluefish
Pomatomus saltatrix,65.6,0.763,2.826,0.39425696666666665,1.1981193333333333,Kwakiutl,Bluefish
Pomatomus saltatrix,65.6,0.763,2.826,0.39425696666666665,1.1981193333333333,Nootkan,Bluefish
Pomatomus saltatrix,65.6,0.763,2.826,0.39425696666666665,1.1981193333333333,Micmac,Bluefish
Pomatomus saltatrix,65.6,0.763,2.826,0.39425696666666665,1.1981193333333333,Powhatan,Bluefish
Pomatomus saltatrix,65.6,0.763,2.826,0.39425696666666665,1.1981193333333333,Wampanoag,Bluefish
Reinhardtius hippoglossoides,12.266666666666667,0.32,0.14333333333333334,0.725,0.635,Aleut,Greenland Halibut
Reinhardtius hippoglossoides,12.266666666666667,0.32,0.14333333333333334,0.725,0.635,Inuit-Inupiaq,Greenland Halibut
Reinhardtius hippoglossoides,12.266666666666667,0.32,0.14333333333333334,0.725,0.635,Yupik,Greenland Halibut
Reinhardtius hippoglossoides,12.266666666666667,0.32,0.14333333333333334,0.725,0.635,Quileute,Greenland Halibut
Reinhardtius hippoglossoides,12.266666666666667,0.32,0.14333333333333334,0.725,0.635,Bella Coola,Greenland Halibut
Reinhardtius hippoglossoides,12.266666666666667,0.32,0.14333333333333334,0.725,0.635,Central Salish,Greenland Halibut
Reinhardtius hippoglossoides,12.266666666666667,0.32,0.14333333333333334,0.725,0.635,Nass-Gitksan,Greenland Halibut
Reinhardtius hippoglossoides,12.266666666666667,0.32,0.14333333333333334,0.725,0.635,Tsimshian,Greenland Halibut
Reinhardtius hippoglossoides,12.266666666666667,0.32,0.14333333333333334,0.725,0.635,Haida,Greenland Halibut
Reinhardtius hippoglossoides,12.266666666666667,0.32,0.14333333333333334,0.725,0.635,Tlingit,Greenland Halibut
Reinhardtius hippoglossoides,12.266666666666667,0.32,0.14333333333333334,0.725,0.635,Haisla,Greenland Halibut
Reinhardtius hippoglossoides,12.266666666666667,0.32,0.14333333333333334,0.725,0.635,Heiltsuk,Greenland Halibut
Reinhardtius hippoglossoides,12.266666666666667,0.32,0.14333333333333334,0.725,0.635,Kwakiutl,Greenland Halibut
Reinhardtius hippoglossoides,12.266666666666667,0.32,0.14333333333333334,0.725,0.635,Nootkan,Greenland Halibut
Reinhardtius hippoglossoides,12.266666666666667,0.32,0.14333333333333334,0.725,0.635,Abenaki,Greenland Halibut
Reinhardtius hippoglossoides,12.266666666666667,0.32,0.14333333333333334,0.725,0.635,Micmac,Greenland Halibut
Reinhardtius hippoglossoides,12.266666666666667,0.32,0.14333333333333334,0.725,0.635,Wampanoag,Greenland Halibut
Salmo salar,14.65,0.7033333333333334,0.7833333333333333,0.6000759090909091,1.9642645454545455,Aleut,Atlantic Salmon
Salmo salar,14.65,0.7033333333333334,0.7833333333333333,0.6000759090909091,1.9642645454545455,Inuit-Inupiaq,Atlantic Salmon
Salmo salar,14.65,0.7033333333333334,0.7833333333333333,0.6000759090909091,1.9642645454545455,Yupik,Atlantic Salmon
Salmo salar,14.65,0.7033333333333334,0.7833333333333333,0.6000759090909091,1.9642645454545455,Quileute,Atlantic Salmon
Salmo salar,14.65,0.7033333333333334,0.7833333333333333,0.6000759090909091,1.9642645454545455,Chinook,Atlantic Salmon
Salmo salar,14.65,0.7033333333333334,0.7833333333333333,0.6000759090909091,1.9642645454545455,Eyak,Atlantic Salmon
Salmo salar,14.65,0.7033333333333334,0.7833333333333333,0.6000759090909091,1.9642645454545455,Bella Coola,Atlantic Salmon
Salmo salar,14.65,0.7033333333333334,0.7833333333333333,0.6000759090909091,1.9642645454545455,Central Salish,Atlantic Salmon
