Food Item ID	Code	Subgroup	"Country, region"	Type	ISSCAAP	3_alpha	Food name in own language	Food name in English	Processing	Scientific name	ASFIS English name	ASFIS Scientific name	Season	Other	n	Comments on data processing/methods	Publication year	BiblioID	PROTCNT(g)	PROTCNP(g)	PROT-(g)	FAT(g)	FATCE(g)	FAT-(g)	CA(mg)	FE(mg)	F20D5N3(g)	F22D6N3(g)	ZN(mg)	AS(mcg)	CD(mcg)	HG(mcg)	PB(mcg)
900124	900124	Finfish	"Poland, Dargin Lake"	W	11	FBM		"Bream, wild, dorsal muscle, raw"	r	Abramis brama	Freshwater bream	Abramis brama	Jun-97	"mean length and weight: 38.0cm, 607.6g"	2	Minerals given per DM - conversion to FW	2009	fi26							11.4597	0.177786			0.372708				
900125	900125	Finfish	"Poland, Dargin Lake"	W	11	FBM		"Bream, wild, dorsal muscle, raw"	r	Abramis brama	Freshwater bream	Abramis brama	Jun-97	"mean length and weight: 50.5cm, 1557.9g"	2	Minerals given per DM - conversion to FW	2009	fi26							12.10548	0.191706			0.36618				
900126	900126	Finfish	"Poland, Dargin Lake"	W	23	FVE		"Vendace, wild, dorsal muscle, raw"	r	Coregonus albula	Vendace	Coregonus albula	Jun-97	"mean length and weight: 20.5cm, 70.2g"	6	Minerals given per DM - conversion to FW	2009	fi26							12.63352	0.233343			0.626962				
900127	900127	Finfish	"Poland, Dargin Lake"	W	23	FVE		"Vendace, wild, dorsal muscle, raw"	r	Coregonus albula	Vendace	Coregonus albula	Jun-97	"mean length and weight: 19.6cm, 63.5g"	5	Minerals given per DM - conversion to FW	2009	fi26							14.00058	0.266341			0.643461				
900128	900128	Finfish	"Poland, Dargin Lake"	W	13	FPE		"European perch, wild, dorsal muscle, raw"	r	Perca fluviatilis	European perch	Perca fluviatilis	Jun-97	"mean length and weight: 16.6cm, 46.1g"	5	Minerals given per DM - conversion to FW	2009	fi26							18.28692	0.131172			0.472605				
900129	900129	Finfish	"Poland, Kisajno Lake"	W	13	FPE		"European perch, wild, dorsal muscle, raw"	r	Perca fluviatilis	European perch	Perca fluviatilis	Jun-97	"mean length and weight: 18.4cm, 79.1g"	6	Minerals given per DM - conversion to FW	2009	fi26							17.27414	0.108862			0.44161				
900130	900130	Finfish	"Poland, Niegocin Lake"	W	13	FPE		"European perch, wild, dorsal muscle, raw"	r	Perca fluviatilis	European perch	Perca fluviatilis	Jun-97	"mean length and weight: 30.1cm, 408.4g"	3	Minerals given per DM - conversion to FW	2009	fi26							10.20036	0.107908			0.421452				
900131	900131	Finfish	"Poland, Dargin Lake"	W	13	FPE		"European perch, wild, dorsal muscle, raw"	r	Perca fluviatilis	European perch	Perca fluviatilis	Jun-97	"mean length and weight: 33.3cm, 501.4g"	3	Minerals given per DM - conversion to FW	2009	fi26							8.79681	0.092598			0.408639				
900132	900132	Finfish	"Poland, Kisajno Lake"	W	13	FPE		"European perch, wild, dorsal muscle, raw"	r	Perca fluviatilis	European perch	Perca fluviatilis	Jun-97	"mean length and weight: 42.5cm, 1480.5g"	1	Minerals given per DM - conversion to FW	2009	fi26							11.1042	0.10149			0.40198				
900133	900133	Finfish	"Poland, Kisajno Lake"	W	13	FPI		"Pike, wild, dorsal muscle, raw"	r	Esox lucius	Northern pike	Esox lucius	Jun-97	"mean length and weight: 47.0cm, 786.6g"	2	Minerals given per DM - conversion to FW	2009	fi26							11.8859	0.10481			0.62663				
900134	900134	Finfish	"Poland, Dargin Lake"	W	13	FPI		"Pike, wild, dorsal muscle, raw"	r	Esox lucius	Northern pike	Esox lucius	Jun-97	"mean length and weight: 50.7cm, 885.1g"	2	Minerals given per DM - conversion to FW	2009	fi26							10.6455	0.106455			0.613815				
900135	900135	Finfish	"Poland, Dargin Lake"	W	13	FPI		"Pike, wild, dorsal muscle, raw"	r	Esox lucius	Northern pike	Esox lucius	Jun-97	"mean length and weight: 67.8cm, 2511.7g"	2	Minerals given per DM - conversion to FW	2009	fi26							10.4566	0.08624			1.155616				
900136	900136	Finfish	"Poland, Dargin Lake"	W	13	FBU		"Burbot, wild, dorsal muscle, raw"	r	Lota lota	Burbot	Lota lota	Jun-97	"length and weight: 39.3cm, 524.7g"	1	Minerals given per DM - conversion to FW	2009	fi26							11.5947	0.146668			0.82253				
900137	900137	Finfish	"Iran, Caspian sea, Anzalii/Babolsar/Torkaman"	W	11	RFR		"Caspian kutum, wild, edible flesh, raw"	r	Rutilus frisii kutum	Kutum	Rutilus frisii	Nov-06	"mean length and weight: 62cm, 840g"	1	FA converted using XFA	2010	fi27				6.72					0.27876758						
900138	900138	Finfish	"Iran, Caspian sea, Anzalii/Babolsar/Torkaman"	W	33	MGA		"Golden grey mullet, wild, edible flesh, raw"	r	Liza aurata	Golden grey mullet	Liza aurata	Nov-06	"mean length and weight: 48cm, 760g"	1	FA converted using XFA	2010	fi27				4.93					0.335588757						
900139	900139	Finfish	"Iran, Caspian sea, Anzalii/Babolsar/Torkaman"	W	11	FCP		"Common carp, wild, edible flesh, raw"	r	Caprinus carpio	Common carp	Cyprinus carpio	Nov-06	"mean length and weight: 40cm, 830g"	1	FA converted using XFA	2010	fi27				3.61					0.171254403						
900140	900140	Finfish	"Iran, Caspian sea, Anzalii/Babolsar/Torkaman"	W	13	FPP		"Pike perch, wild, edible flesh, raw"	r	Sander lucioperca	Pike-perch	Sander lucioperca	Nov-06	"mean length and weight: 30cm, 430g"	1	FA converted using XFA	2010	fi27				1.97					0.054579322						
900141	900141	Finfish	"Iran, Caspian sea, Anzalii/Babolsar/Torkaman"	W	24	CLA		"Common kilka, wild, edible flesh, raw"	r	Clupeonella cultriventris caspia	Caspian sea sprat	Clupeonella cultriventris	Nov-06	"mean length and weight: 10cm, 60g"	1	FA converted using XFA	2010	fi27				10.23					0.533070153						
900142	900142	Finfish	"Uganda, Lake Viktoria, Kasenyi and Ggaba"	W	13	NIP		"Nile perch, wild, muscle fillet, raw"	r	Lates niloticus	Nile perch	Lates niloticus	Feb-08	mean weight of fish: 3430g		FA converted using XFA	2011	fi28						13.8			0.572958	2.0244516					
900143	900143	Finfish	"Uganda, Lake Viktoria, Kasenyi and Ggaba"	W	12	TLN		"Nile tilapia, wild, muscle fillet, raw"	r	Oreochromis niloticus	Nile tilapia	Oreochromis niloticus	Feb-08	mean weight of fish: 1350g		FA converted using XFA	2011	fi28						5.23			0.17525383	0.64891283					
900144	900144	Finfish	"Uganda, Lake Viktoria, Kasenyi and Ggaba"	W	13	BGK		"Catfish A, wild, muscle fillet, raw"	r	Bagrus docmac	Semutundu	Bagrus docmak	Feb-08	mean weight of fish: 4250g		FA converted using XFA	2011	fi28						6.25			0.38111275	0.659837					
900145	900145	Finfish	"Uganda, Lake Viktoria, Kasenyi and Ggaba"	W	13	CLZ		"Catfish B, wild, muscle fillet, raw"	r	Clarias gariepinus	North African catfish	Clarias gariepinus	Feb-08	mean weight of fish: 5690g		FA converted using XFA	2011	fi28						5.77			0.20437599	0.5764451					
900146	900146	Finfish	"Uganda, Lake Viktoria, Kasenyi and Ggaba"	W	13	CSY		"Victoria squeaker, wild, muscle fillet, raw"	r	Synodontis victoriae	Upsidedown catfishes	Synodontis spp	Feb-08	mean weight of fish: 430g		FA converted using XFA	2011	fi28						6.39			0.15710949	0.71572101					
900147	900147	Finfish	"Uganda, Lake Viktoria, Kasenyi and Ggaba"	W	13	ENA		"silver fish, wild, whole, raw"	r	Rastrineobola argentea	silver cyprinid	Rastrineobola argentea	Feb-08	mean weight of fish: 40g		FA converted using XFA	2011	fi28						3.16			0.14587456	0.17953792					
900148	900148	Finfish	"Turkey, Seyhan Dam Lake"	W	13	FPP		"Zander, wild, fillet, raw"	r	Sander lucioperca	Pike-perch	Sander lucioperca	Oct-02	mean weight of fish: 150g		FA converted using XFA	2005	fi29	18.8			0.12					0.002842752	0.005952012					
900149	900149	Finfish	"Turkey, Eğirdir Lake"	W	13	FPP		"Zander, wild, fillet, raw"	r	Sander lucioperca	Pike-perch	Sander lucioperca	Oct-02	mean weight of fish: 150g		FA converted using XFA	2005	fi29	18.1			0.1					0.00251029	0.00835193					
900150	900150	Finfish	"USA, Alaska, Kodiak"	W	32	AIP		"Giant grenadier, wild, fillets, raw"	r	Albatrossia pectoralis	Giant grenadier	Albatrossia pectoralis	Apr-02		1	FAME converted using ShF and XFA	2005	fi30						0.21			0.018676001	0.033661436					
900151	900151	Finfish	"USA, Alaska, Kodiak"	W	31	ARF		"Arrow-tooth flounder, wild, fillets, raw"	r	Atheresthes stomias	Arrow-tooth flounder	Atheresthes stomias	Apr-02		1	FAME converted using ShF and XFA	2005	fi30						3.51			0.393730288	0.237639134					
900152	900152	Finfish	"USA, Alaska, Kodiak"	W	32	PCO		"Pacific cod, wild, fillets, raw"	r	Gadus macrocephalus	Pacific cod	Gadus macrocephalus	Feb-01		1	FAME converted using ShF and XFA	2005	fi30						0.59			0.054679898	0.144061265					
900153	900153	Finfish	"USA, Alaska, Kodiak"	W	32	ALK		"Walley pollock, wild, fillets, raw"	r	Theragra chalcogramma	Alaska pollock	Theragra chalcogramma	Feb-01		1	FAME converted using ShF and XFA	2005	fi30						0.6			0.059177815	0.122460992					
900154	900154	Finfish	"Turkey, Konya, Beyşehir Lake"	W	13	FPP		"Zander, wild, fillet, frozen"	r	Sander lucioperca	Pike-perch	Sander lucioperca	Dec-05		1	PROT- (analyzed according to AOAC 1995)	2009	fi31			18.3	0.8			80.562	0.314			0.71				9
900155	900155	Finfish	"Turkey, Adana, Seyhan Dam Lake"	W	13	FPP		"Zander, wild, fillet, frozen"	r	Sander lucioperca	Pike-perch	Sander lucioperca	Dec-05		1	PROT- (analyzed according to AOAC 1995)	2009	fi31			17.73	1.17			77.878	0.17			0.582				7
900156	900156	Finfish	"Greece, Evros River"	W	11	ASU		"Aspe, wild, skinless fillet, raw"	r	Aspius aspius	Ase	Aspius aspius	Summer 1987	"mean length and weight: 50cm, 1400g"			1989	fi32	21			7.3			70	0.9			0.6		1.5	8	nd
900157	900157	Finfish	"Greece, Evros River"	W	11	ASU		"Aspe, wild, skinless fillet, raw"	r	Aspius aspius	Aspe	Aspius aspius	Summer 1988	"mean length and weight: 40cm, 700g"			1989	fi32	23			6.2			70	1			0.7		0.9	7	30
900158	900158	Finfish	"Greece, Evros River"	W	11	FBM		"Bream, wild, skinless fillet, raw"	r	Abramis brama	Freshwater bream	Abramis brama	Summer 1987	"mean length and weight: 36cm, 500g"			1989	fi32	20			0.7			52	0.7			0.9		1.8	14	13
900159	900159	Finfish	"Greece, Evros River"	W	11	FBM		"Bream, wild, skinless fillet, raw"	r	Abramis brama	Freshwater bream	Abramis brama	Summer 1988	"mean length and weight: 30cm, 400g"			1989	fi32	19			1.4			53	0.6			1		0.6	6	8
900160	900160	Finfish	"Greece, Evros River"	W	11	FCP		"Carp, wild, skinless fillet, raw"	r	Cyprinus carpio	Common carp	Cyprinus carpio	Summer 1987	"mean length and weight: 31cm, 500g"			1989	fi32	19			1			52	0.6			0.9		0.4	11	20
900161	900161	Finfish	"Greece, Evros River"	W	11	FCP		"Carp, wild, skinless fillet, raw"	r	Cyprinus carpio	Common carp	Cyprinus carpio	Summer 1988	"mean length and weight: 36cm, 500g"			1989	fi32	19			1.2			69	0.6			0.9		1.6	16	20
900162	900162	Finfish	"Greece, Evros River"	W	11	FCC		"Crucian carp, wild, skinless fillet, raw"	r	Carassius carassius	Crucian carp	Carassius carassius	Summer 1987	"mean length and weight: 18cm, 200g"			1989	fi32	18			1.6			59	0.9			0.6		0.8	8	10
900163	900163	Finfish	"Greece, Evros River"	W	11	FCC		"Crucian carp, wild, skinless fillet, raw"	r	Carassius carassius	Crucian carp	Carassius carassius	Summer 1988	"mean length and weight: 17cm, 190g"			1989	fi32	18			1.2			57	0.8			0.5		2.5	8	40
900164	900164	Finfish	"Greece, Evros River"	W	11	LUH		"Chub, wild, skinless fillet, raw"	r	Leuciscus cephalus	Chub	Leuciscus cephalus	Summer 1987	"mean length and weight: 34cm, 350g"			1989	fi32	19			1.4			63	0.6			0.5		nd	8	10
900165	900165	Finfish	"Greece, Evros River"	W	11	LUH		"Chub, wild, skinless fillet, raw"	r	Leuciscus cephalus	Chub	Leuciscus cephalus	Summer 1988	"mean length and weight: 35cm, 380g"			1989	fi32	20			1.7			60	0.6			0.5		0.5	11	nd
900166	900166	Finfish	"Greece, Evros River"	W	11	FID		"Ide, wild, skinless fillet, raw"	r	Leuciscus idus	Orfe	Leuciscus idus	Summer 1987	"mean length and weight: 28cm, 150g"			1989	fi32	19			1.7			60	0.6			0.5		nd	7	10
900167	900167	Finfish	"Greece, Evros River"	W	11	FID		"Ide, wild, skinless fillet, raw"	r	Leuciscus idus	Orfe	Leuciscus idus	Summer 1988	"mean length and weight: 29cm, 150g"			1989	fi32	19			1.4			60	0.5			0.6		0.5	9	nd
900168	900168	Finfish	"Greece, Evros River"	W	11	HON		"Nase, wild, skinless fillet, raw"	r	Chondrostoma nasus	Common nase	Chondrostoma nasus	Summer 1987	"mean length and weight: 33cm, 330g"			1989	fi32	18			1.1			57	1			0.5		0.5	13	7
900169	900169	Finfish	"Greece, Evros River"	W	11	HON		"Nase, wild, skinless fillet, raw"	r	Chondrostoma nasus	Common nase	Chondrostoma nasus	Summer 1988	"mean length and weight: 32cm, 330g"			1989	fi32	18			0.9			53	0.9			0.5		1.8	5	10
900170	900170	Finfish	"Greece, Evros River"	W	11	FPP		"Pike-perch, wild, skinless fillet, raw"	r	Lucioperca lucioperca	Pike-perch	Sander lucioperca	Summer 1987	"mean length and weight: 27cm, 200g"			1989	fi32	20			0.6			54	0.7			0.9		nd	8	20
900171	900171	Finfish	"Greece, Evros River"	W	11	FPP		"Pike-perch, wild, skinless fillet, raw"	r	Lucioperca lucioperca	Pike-perch	Sander lucioperca	Summer 1988	"mean length and weight: 30cm, 220g"			1989	fi32	21			0.8			51	0.7			0.7		nd	7	nd
900172	900172	Finfish	"Greece, Evros River"	W	11	SRE		"Rudd, wild, skinless fillet, raw"	r	Scardinius erythrophthalmus	Rudd	Scardinius erythrophthalmus	Summer 1987	"mean length and weight: 18cm, 100g"			1989	fi32	19			2.5			61	0.5			0.6		0.2	14	40
900173	900173	Finfish	"Greece, Evros River"	W	11	SRE		"Rudd, wild, skinless fillet, raw"	r	Scardinius erythrophthalmus	Rudd	Scardinius erythrophthalmus	Summer 1988	"mean length and weight: 17cm, 80g"			1989	fi32	19			1.8			58	0.6			0.6		0.7	15	40
900174	900174	Finfish	"Greece, Evros River"	W	13	SOM		"Sheatfish, wild, skinless fillet, raw"	r	Silurus glanis	Wels catfish	Silurus glanis	Summer 1987	"mean length and weight: 40cm, 700g"			1989	fi32	18			3.2			27	0.6			0.4		nd	16	nd
900175	900175	Finfish	"Greece, Evros River"	W	13	SOM		"Sheatfish, wild, skinless fillet, raw"	r	Silurus glanis	Wels catfish	Silurus glanis	Summer 1988	"mean length and weight: 40cm, 700g"			1989	fi32	18			3.8			24	0.6			0.4		nd	10	nd
900176	900176	Finfish	"Greece, Evros River"	W	11	FTE		"Tench, wild, skinless fillet, raw"	r	tinca tinca	Tench	tinca tinca	Summer 1987	"mean length and weight: 21cm, 200g"			1989	fi32	19			1.7			60	0.8			1.1		0.2	9	nd
900177	900177	Finfish	"Greece, Evros River"	W	11	FTE		"Tench, wild, skinless fillet, raw"	r	tinca tinca	Tench	tinca tinca	Summer 1988	"mean length and weight: 23cm, 210g"			1989	fi32	19			1.2			66	0.9			1.1		0.9	12	nd
900178	900178	Finfish	"Bangladesh, Khulna, Mouri River"	W	13	CBT	Magur	"Philippine catfish, wild, edible portion, raw"	r	Clarias batrachus	Philippine catfish	Clarias batrachus	Feb-02			FAT-/PROT-: analyzed according to Pearson (1977)	2007	fi33			14.87			7.9									
900179	900179	Finfish	"Bangladesh, Khulna, Mouri River"	W	13	HTF	Shingi	"Stinging catfish, wild, edible portion, raw"	r	Heteropneustes fossilis	Stinging catfish	Heteropneustes fossilis	Feb-02			FAT-/PROT-: analyzed according to Pearson (1977)	2007	fi33						3.45									
900180	900180	Finfish	"Bangladesh, Khulna, Mouri River"	W	13	FPC	Koi	"Climbing perch, wild, edible portion, raw"	r	Anabas testudineus	Climbing perch	Anabas testudineus	Feb-02			FAT-/PROT-: analyzed according to Pearson (1977)	2007	fi33			19.63			7.79									
900181	900181	Finfish	"Bangladesh, Khulna, Mouri River"	W	13	ONN	Foli	"Bronze featherback, wild, edible portion, raw"	r	Notopterus notopterus	Bronze featherback	Notopterus notopterus	Feb-02			FAT-/PROT-: analyzed according to Pearson (1977)	2007	fi33															
900182	900182	Finfish	"Bangladesh, Khulna, Mouri River"	W	13	NAA	Royna	"Gangetic leaffish, wild, edible portion, raw"	r	Nandus nandus	Gangetic leaffish	Nandus nandus	Feb-02			FAT-/PROT-: analyzed according to Pearson (1977)	2007	fi33						7.34									
900183	900183	Finfish	"Bangladesh, Khulna, Mouri River"	W	13	CNP	Taki	"Spotted snakehead, wild, edible portion, raw"	r	Channa punctata	Spotted snakehead	Channa punctata	Feb-02			FAT-/PROT-: analyzed according to Pearson (1977)	2007	fi33			19.13												
900184	900184	Finfish	"Bangladesh, Khulna, Mouri River"	W	13	BMV	Tangra	"Striped dwarf catfish, wild, edible portion, raw"	r	Mystus vittatus	Striped dwarf catfish	Mystus vittatus	Feb-02			FAT-/PROT-: analyzed according to Pearson (1977)	2007	fi33			15.62			7.53									
900185	900185	Finfish	"Turkey, Adana, Seyhan Dam Lake"	W	13	CLZ		"North African catfish, wild, muscle tissue, raw"	r	Clarias gariepinus	North African catfish	Clarias gariepinus				FA converted using XFA	2007	fi34				3.21					0.05989053	0.191649696					
900186	900186	Finfish	"Turkey, Adana, Seyhan Dam Lake"	W	11	FCP		"Common carp, wild, muscle tissue, raw"	r	Cyprinus carpio	Common carp	Cyprinus carpio				FA converted using XFA	2007	fi34				0.88					0.039733144	0.055667084					
900187	900187	Finfish	"Turkey, Adana, Seyhan Dam Lake"	W	13	SOM		"Wels catfish, wild, muscle tissue, raw"	r	Siluris glanis	Wels catfish	Silurus glanis				FA converted using XFA	2007	fi34				0.54					0.010030392	0.05378616					
900188	900188	Finfish	"Turkey, Adana, Seyhan Dam Lake"	W	11	FTE		"Tench, wild, muscle tissue, raw"	r	tinca tinca	Tench	tinca tinca				FA converted using XFA	2007	fi34				0.61					0.037115923	0.07158984					
900189	900189	Finfish	"Turkey, Adana, Seyhan Dam Lake"	W	11	RFR		"Kutum, wild, muscle tissue, raw"	r	Rutilus frisii	Kutum	Rutilus frisii				FA converted using XFA	2007	fi34				1.52					0.17597208	0.127133452					
900190	900190	Finfish	"Turkey, Adana, Seyhan Dam Lake"	W	13	FPP		"Zander, wild, muscle tissue, raw"	r	Sander lucioperca	Pike-perch	Sander lucioperca				FA converted using XFA	2007	fi34				0.39					0.009422673	0.06509256					
900191	900191	Finfish	"Italy, Marta, Lake Bosena"	W	23	WHF	Lavarello	"Whitefishes, wild (2yr), fillets, raw"	r	Coregonus forma hybrida	Whitefishes nei	Coregonus spp	May-93	"mean length and weight of fish: 31.6cm, 226.2g"		"FA converted using XFA; FA <1% of FACID not reported in paper; FAPUN3 and FAPUN6 calculated (sum of individual FA n-3, n-6)"	1996	fi35				2.1					0.1961604	0.145304					
900192	900192	Finfish	"Italy, Besozzo, Lake Maggiore"	W	23	CIR	Bondella	"Whitefish, wild, fillets, raw"	r	Coregonus macrophthalmus		Coregonus macrophthalmus	"May, Sep 1993"	"mean length and weight of fish: 27.6cm, 178.8g"		FA converted using XFA; FA <1% of FACID not reported in paper; FAPUN3 and FAPUN6 calculated (sum of individual FA n-3/n-6)	1996	fi35				4.3					0.4758747	0.2940364					
900193	900193	Finfish	"Swizerland, Auvernier, Lake Neuchâtel"	W	23	CIR	Bondelle	"Whitefish, wild, fillets, raw"	r	Coregonus macrophthalmus		Coregonus macrophthalmus	Aug-93	"mean length and weight of fish: 30.4cm, 267.4g"		FA converted using XFA; FA <1% of FACID not reported in paper; FAPUN3 and FAPUN6 calculated (sum of individual FA n-3/n-6)	1996	fi35				6					0.529135	0.332755					
900194	900194	Finfish	"USA, off the OR coast, Pacific Ocean"	W	23	CHI		"Chinook salmon, wild, boneless, skinless fillet, raw"	r	Oncorhynchus tshawytscha	Chinook salmon	Oncorhynchus tshawytscha	Sep-87		1	CHOLE-: colorimetric method using ferric chloride (Sweeney and Weihrauch 1976)	1991	fi36				7					0.44	0.55					
900195	900195	Finfish	"USA, off the OR coast, Pacific Ocean"	W	31	MIP		"Dover sole, wild, boneless, skinless fillet, raw"	r	Microstomus pacificus	Dover sole	Microstomus pacificus	Sep-87		1	CHOLE-: colorimetric method using ferric chloride (Sweeney and Weihrauch 1976)	1991	fi36				1					0.08	0.09					
900196	900196	Finfish	"USA, off the OR coast, Pacific Ocean"	W	34	SAB		"Sablefish, wild, boneless, skinless fillet, raw"	r	Anoplopoma fimbria	Sablefish	Anoplopoma fimbria	Sep-87		1	CHOLE-: colorimetric method using ferric chloride (Sweeney and Weihrauch 1976)	1991	fi36				5.7					0.35	0.42					
900197	900197	Finfish	"Nigeria, Zaria, Galma River"	W	13	CLZ		"North African catfish, wild, skin-on fillet (incl. bones), raw"	r	Clarias lazera	North African catfish	Clarias gariepinus	Jan-May (dry season)				1997	fi38	18.8			3.7			[832]	[3]			[8]				
900198	900198	Finfish	"Nigeria, Zaria, Galma River"	W	13	OMO		"Mormyrid, wild, skin-on fillet (incl. bones), raw"	r	Mormyrus rume		Mormyrus rume	Jan-May (dry season)				1997	fi38	19.2			1.46			[359]	[1]			[6]				
900199	900199	Finfish	"Nigeria, Zaria, Galma River"	W	12	TLN		"Nile tilapia, wild, skin-on fillet (incl. bones), raw"	r	Oreochromis niloticus	Nile tilapia	Oreochromis niloticus	Jan-May (dry season)				1997	fi38	16.15			2.64			883	3			7				
900200	900200	Finfish	New Zealand	W	34	BWA		"Blue-nose warehou, wild, skinless fillet, frozen"	r	Hyperoglyphe antarctica	Bluenose warehou	Hyperoglyphe antarctica	Jul-85	"mean length and weight of fish: 50cm, 2333g"	1		1985	fi42	19			1.6											
900201	900201	Finfish	New Zealand	W	33	OXP		"Butterfish, wild, female, skinless fillet, frozen"	r	Odax pullus	Butterfish	Odax pullus	Jul-85	"mean length and weight of fish: 43cm, 1262g"	1		1985	fi42	17.9			0.9											
900202	900202	Finfish	New Zealand	W	37	HYI		"Garfish, wild, skinless fillet, frozen"	r	Hyporhamphus ihi		Hyporhamphus ihi	May-85	"mean length and weight of fish: 32cm, 93g"	1		1985	fi42	20.6			1.2											
900203	900203	Finfish	New Zealand	W	34	WHA		"Hapauku, wild, skinless fillet, frozen"	r	Polyprion oxygeneios	Hapuku wreckfish	Polyprion oxygeneios	Oct-85	"mean length and weight of fish: 70cm, 4701g"	1		1985	fi42	19.8			1.8											
900204	900204	Finfish	New Zealand	W	33	ASA		"Kahawai, wild, skinless fillet, frozen"	r	Arripis trutta	Australian salmon	Arripis trutta	Feb-84	"mean length and weight of fish: 48cm, 1775g"	1		1985	fi42	21.2			8.6											
900205	900205	Finfish	New Zealand	W	38	MTL		"Rig, wild, skinless fillet, frozen"	r	Mustelus benticulatus	Spotted estuary smooth-hound	Mustelus lenticulatus	Dec-83	"mean length and weight of fish: 88cm, 2649g"	1		1985	fi42	21.4			0.9											
900206	900206	Finfish	New Zealand	W	38	TRK		"School shark, wild, skinless fillet, frozen"	r	Galeorhinus australis	"Houndsharks,smoothhounds nei"	Triakidae	Aug-82	"mean length and weight of fish: 74cm, 2063g"	1		1985	fi42	21.2			1											
900207	900207	Finfish	New Zealand	W	38	DGS		"Spiny dogfish, wild, skinless fillet, frozen"	r	Squalus acanthias	Picked dogfish	Squalus acanthias	Aug-82	"mean length and weight of fish: 71cm, 1510g"	1		1985	fi42	18.8			5.2											
900208	900208	Finfish	"Italy, Mediterranean Sea"	W	35	PIL	Sardine	"Sardine, wild, small size, fillet, raw"	r	Sardina pilchardus	European pilchard	Sardina pilchardus	Jan	total size of fish: 13-15cm	1	FA converted using XFA	2004	fi43	20.36			0.54					0.030018492	0.096160932					
900209	900209	Finfish	"Italy, Mediterranean Sea"	W	35	PIL	Sardine	"Sardine, wild, large size, fillet, raw"	r	Sardina pilchardus	European pilchard	Sardina pilchardus	Jan	total size of fish: 15-18cm	1	FA converted using XFA	2004	fi43	20.43			0.78					0.04239365	0.182088036					
900210	900210	Finfish	"Italy, Mediterranean Sea"	W	35	PIL	Sardine	"Sardine, wild, small size, fillet, raw"	r	Sardina pilchardus	European pilchard	Sardina pilchardus	May	total size of fish: 13-15cm	1	FA converted using XFA	2004	fi43	24.77			2.29					0.157890744	0.253980818					
