biblioid2,seanuts_id2,food_item_id_2,food_name_clean,database,nutrient_ref,species_name,genus_species,subgroup,prot_g,protcnt_g,protein_g,fat_g,fapun3,fapun_all_g,epa,dha,ca_mg,zn_mg,fe_mg,tl,length_from_study,length_source,abs_lat,latitude,slmax,slmax_nov28,slmax_source,lwa,lwb,country_region,isscaap_cat,isscaap,season,asfis_scientific_name_fishbase_swap_in_progress,season.x,season.y,Herbivory2,HerbivoryRef,FeedingType,FeedingTypeRef,FoodTroph,FoodSeTroph,StockCode,SpecCode.x,SpecCode.y,Genus,Species,FBname,Subfamily,DemersPelag,AnaCat,DepthRangeShallow,DepthRangeDeep,LTypeMaxM,LTypeMaxF,LTypeComM,LTypeComF,Length,CommonLength,CommonLengthF,CommonLengthRef,Weight,WeightFemale,MaxWeightRef,Sp2000_HierarchyCode
fi45,1313,NA,NA,NA,NA,Zeus faber,Zeus faber,Finfish,NA,NA,NA,0.59,0.203,0.217,0.032,0.156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zeus faber,NA,NA,NA,NA,NA,NA,NA,NA,54630,1370,1370,Zeus,faber,John dory,NA,benthopelagic,oceanodromous,5,400,TL,NA,TL,NA,90.0,40.0,NA,6953,8e3,NA,35388,NA
fi45,1314,NA,NA,NA,NA,Scomber scombrus,Scomber scombrus,Finfish,NA,NA,NA,7.07,2.585,2.845,0.662,1.404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Scomber scombrus,NA,NA,mainly animals (troph. 2.8 and up),168,variable,168,3.73,0.57,132,118,118,Scomber,scombrus,Atlantic mackerel,Scombrinae,pelagic-neritic,oceanodromous,0,1000,FL,NA,FL,NA,60.0,30.0,NA,168,3400.0,NA,9988,NA
fi45,1315,NA,NA,NA,NA,Pollachius pollachius,Pollachius pollachius,Finfish,NA,NA,NA,0.27,0.096,0.103,0.015,0.076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pollachius pollachius,NA,NA,mainly animals (troph. 2.8 and up),3663,hunting macrofauna (predator),3663,3.91,0.71,44,34,34,Pollachius,pollachius,Pollack,NA,benthopelagic,oceanodromous,NA,200,TL,NA,TL,NA,130.0,75.0,NA,1371,18140.0,NA,40637,NA
fi45,1316,NA,NA,NA,NA,Pollachius virens,Pollachius virens,Finfish,NA,NA,NA,1.04,0.262,0.391,0.071,0.173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pollachius virens,NA,NA,mainly animals (troph. 2.8 and up),4587,hunting macrofauna (predator),4587,3.61,0.72,1361,1343,1343,Pollachius,virens,Saithe,NA,demersal,oceanodromous,37,364,TL,NA,TL,NA,130.0,60.0,NA,4645,32e3,NA,7251,NA
fi45,1316,NA,NA,NA,NA,Pollachius virens,Pollachius virens,Finfish,NA,NA,NA,1.04,0.262,0.391,0.071,0.173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pollachius virens,NA,NA,NA,NA,NA,NA,NA,NA,39348,1343,1343,Pollachius,virens,Saithe,NA,demersal,oceanodromous,37,364,TL,NA,TL,NA,130.0,60.0,NA,4645,32e3,NA,7251,NA
fi45,1317,NA,NA,NA,NA,Salmo salar,Salmo salar,Finfish,NA,NA,NA,13.5,4.471,5.146,1.112,2.164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Salmo salar,NA,NA,mainly animals (troph. 2.8 and up),173,hunting macrofauna (predator),173,3.76,0.75,250,236,236,Salmo,salar,Atlantic salmon,Salmoninae,benthopelagic,anadromous,0,210,TL,TL,TL,NA,150.0,38.0,NA,3561,46764.0,NA,41037,NA
fi45,1318,NA,NA,NA,NA,Sardina pilchardus,Sardina pilchardus,Finfish,NA,NA,NA,5.72,2.271,2.407,0.638,1.269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sardina pilchardus,NA,NA,mainly animals (troph. 2.8 and up),74723,selective plankton feeding,188,2.79,0.23,1368,1350,1350,Sardina,pilchardus,European pilchard,Alosinae,pelagic-neritic,oceanodromous,10,100,SL,NA,SL,NA,27.5,20.0,NA,188,NA,NA,NA,NA
fi45,1318,NA,NA,NA,NA,Sardina pilchardus,Sardina pilchardus,Finfish,NA,NA,NA,5.72,2.271,2.407,0.638,1.269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sardina pilchardus,NA,NA,NA,NA,NA,NA,NA,NA,54569,1350,1350,Sardina,pilchardus,European pilchard,Alosinae,pelagic-neritic,oceanodromous,10,100,SL,NA,SL,NA,27.5,20.0,NA,188,NA,NA,NA,NA
fi45,1319,NA,NA,NA,NA,Dicentrarchus labrax,Dicentrarchus labrax,Finfish,NA,NA,NA,2.99,1.091,1.221,0.357,0.617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dicentrarchus labrax,NA,NA,mainly animals (troph. 2.8 and up),231,hunting macrofauna (predator),231,3.47,0.5,73,63,63,Dicentrarchus,labrax,European seabass,NA,demersal,oceanodromous,10,100,TL,NA,TL,NA,103.0,50.0,NA,6916,12e3,NA,1468,NA
fi45,1320,NA,NA,NA,NA,Solea solea,Solea solea,Finfish,NA,NA,NA,0.4,0.109,0.128,0.014,0.072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Solea solea,NA,NA,mainly animals (troph. 2.8 and up),4645,hunting macrofauna (predator),4645,3.29999995231628,0.6585,541,525,525,Solea,solea,Common sole,NA,demersal,oceanodromous,0,150,SL,NA,SL,NA,70.0,35.0,NA,5504,3e3,NA,5504,NA
fi45,1321,NA,NA,NA,NA,Xiphias gladius,Xiphias gladius,Finfish,NA,NA,NA,12.4,3.764,4.331,1.265,1.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Xiphias gladius,NA,NA,mainly animals (troph. 2.8 and up),43,hunting macrofauna (predator),43,4.46,0.64,240,226,226,Xiphias,gladius,Swordfish,NA,pelagic-oceanic,oceanodromous,0,800,FL,NA,TL,NA,455.0,300.0,NA,9354,65e4,NA,4689,NA
fi45,1322,NA,NA,NA,NA,Thunnus thynnus,Thunnus thynnus,Finfish,NA,NA,NA,0.73,0.18,0.211,0.035,0.131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Thunnus thynnus,NA,NA,mainly animals (troph. 2.8 and up),168,hunting macrofauna (predator),NA,4.21,0.8,161,147,147,Thunnus,thynnus,Atlantic bluefin tuna,Scombrinae,pelagic-oceanic,oceanodromous,0,985,TL,NA,FL,NA,458.0,200.0,NA,168,684e3,NA,26340,NA
fi45,1323,NA,NA,NA,NA,Lophius piscatorius,Lophius piscatorius,Finfish,NA,NA,NA,0.21,0.066,0.071,0.026,0.037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lophius piscatorius,NA,NA,mainly animals (troph. 2.8 and up),28728,hunting macrofauna (predator),NA,4.55,0.65,732,716,716,Lophius,piscatorius,Angler,NA,bathydemersal,NA,20,1000,SL,NA,SL,NA,200.0,100.0,NA,4712,57700.0,NA,40637,NA
fi45,1324,NA,NA,NA,NA,Scyliorhinus canicula,Scyliorhinus canicula,Finfish,NA,NA,NA,0.55,0.195,0.219,0.113,0.066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Scyliorhinus canicula,NA,NA,mainly animals (troph. 2.8 and up),12577,hunting macrofauna (predator),NA,3.67,0.59,861,845,845,Scyliorhinus,canicula,Lesser spotted dogfish,NA,demersal,NA,10,780,TL,NA,TL,NA,100.0,60.0,NA,4645,1320.0,NA,40637,NA
fi45,1324,NA,NA,NA,NA,Scyliorhinus canicula,Scyliorhinus canicula,Finfish,NA,NA,NA,0.55,0.195,0.219,0.113,0.066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Scyliorhinus canicula,NA,NA,NA,NA,NA,NA,NA,NA,51368,845,845,Scyliorhinus,canicula,Lesser spotted dogfish,NA,demersal,NA,10,780,TL,NA,TL,NA,100.0,60.0,NA,4645,1320.0,NA,40637,NA
fi45,1325,NA,NA,NA,NA,Limanda limanda,Limanda limanda,Finfish,NA,NA,NA,0.72,0.251,0.281,0.084,0.131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Limanda limanda,NA,NA,mainly animals (troph. 2.8 and up),2011,hunting macrofauna (predator),2011,3.39,0.64,711,695,695,Limanda,limanda,Common dab,Pleuronectinae,demersal,oceanodromous,20,150,SL,NA,NA,NA,40.0,NA,NA,NA,1e3,NA,35388,NA
fi45,1325,NA,NA,NA,NA,Limanda limanda,Limanda limanda,Finfish,NA,NA,NA,0.72,0.251,0.281,0.084,0.131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Limanda limanda,NA,NA,NA,NA,NA,NA,NA,NA,54605,695,695,Limanda,limanda,Common dab,Pleuronectinae,demersal,oceanodromous,20,150,SL,NA,NA,NA,40.0,NA,NA,NA,1e3,NA,35388,NA
fi45,1326,NA,NA,NA,NA,Mullus surmuletus,Mullus surmuletus,Finfish,NA,NA,NA,3.75,1.148,1.295,0.348,0.669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mullus surmuletus,NA,NA,mainly animals (troph. 2.8 and up),30424,hunting macrofauna (predator),NA,3.46,0.48,1345,1327,1327,Mullus,surmuletus,Surmullet,NA,demersal,oceanodromous,5,409,SL,NA,SL,NA,40.0,25.0,NA,4845,1e3,NA,35388,NA
fi45,1327,NA,NA,NA,NA,Chelidonichthys lucerna,Chelidonichthys lucerna,Finfish,NA,NA,NA,0.73,0.046,0.054,0.043,0.003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chelidonichthys lucerna,NA,NA,mainly animals (troph. 2.8 and up),4944,hunting macrofauna (predator),NA,3.58,0.5,1384,1366,1366,Chelidonichthys,lucerna,Tub gurnard,Triglinae,demersal,NA,20,318,TL,NA,TL,NA,75.0,30.0,NA,3397,6e3,NA,3397,NA
fi45,1327,NA,NA,NA,NA,Chelidonichthys lucerna,Chelidonichthys lucerna,Finfish,NA,NA,NA,0.73,0.046,0.054,0.043,0.003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chelidonichthys lucerna,NA,NA,NA,NA,NA,NA,NA,NA,54547,1366,1366,Chelidonichthys,lucerna,Tub gurnard,Triglinae,demersal,NA,20,318,TL,NA,TL,NA,75.0,30.0,NA,3397,6e3,NA,3397,NA
fi45,1328,NA,NA,NA,NA,Limanda limanda,Limanda limanda,Finfish,NA,NA,NA,11.7,3.959,4.186,0.969,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Limanda limanda,NA,NA,mainly animals (troph. 2.8 and up),2011,hunting macrofauna (predator),2011,3.39,0.64,711,695,695,Limanda,limanda,Common dab,Pleuronectinae,demersal,oceanodromous,20,150,SL,NA,NA,NA,40.0,NA,NA,NA,1e3,NA,35388,NA
fi45,1328,NA,NA,NA,NA,Limanda limanda,Limanda limanda,Finfish,NA,NA,NA,11.7,3.959,4.186,0.969,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Limanda limanda,NA,NA,NA,NA,NA,NA,NA,NA,54605,695,695,Limanda,limanda,Common dab,Pleuronectinae,demersal,oceanodromous,20,150,SL,NA,NA,NA,40.0,NA,NA,NA,1e3,NA,35388,NA
fi45,1329,NA,NA,NA,NA,Molva molva,Molva molva,Finfish,NA,NA,NA,0.33,0.113,0.117,0.045,0.065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Molva molva,NA,NA,mainly animals (troph. 2.8 and up),12223,hunting macrofauna (predator),12223,4.2,0.73,43,33,33,Molva,molva,Ling,NA,demersal,oceanodromous,100,1000,TL,NA,TL,NA,200.0,106.0,NA,1371,45e3,NA,35388,NA
fi45,1330,NA,NA,NA,NA,Limanda limanda,Limanda limanda,Finfish,NA,NA,NA,0.37,0.096,0.111,0.046,0.041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Limanda limanda,NA,NA,mainly animals (troph. 2.8 and up),2011,hunting macrofauna (predator),2011,3.39,0.64,711,695,695,Limanda,limanda,Common dab,Pleuronectinae,demersal,oceanodromous,20,150,SL,NA,NA,NA,40.0,NA,NA,NA,1e3,NA,35388,NA
fi45,1330,NA,NA,NA,NA,Limanda limanda,Limanda limanda,Finfish,NA,NA,NA,0.37,0.096,0.111,0.046,0.041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Limanda limanda,NA,NA,NA,NA,NA,NA,NA,NA,54605,695,695,Limanda,limanda,Common dab,Pleuronectinae,demersal,oceanodromous,20,150,SL,NA,NA,NA,40.0,NA,NA,NA,1e3,NA,35388,NA
fi45,1331,NA,NA,NA,NA,Trisopterus luscus,Trisopterus luscus,Finfish,NA,NA,NA,0.29,0.077,0.091,0.036,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Trisopterus luscus,NA,NA,mainly animals (troph. 2.8 and up),9604,hunting macrofauna (predator),9604,NA,NA,1385,1367,1367,Trisopterus,luscus,Pouting,NA,benthopelagic,oceanodromous,30,100,TL,NA,TL,NA,46.0,30.0,NA,1371,NA,NA,NA,NA
fi45,1331,NA,NA,NA,NA,Trisopterus luscus,Trisopterus luscus,Finfish,NA,NA,NA,0.29,0.077,0.091,0.036,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Trisopterus luscus,NA,NA,NA,NA,NA,NA,NA,NA,38083,1367,1367,Trisopterus,luscus,Pouting,NA,benthopelagic,oceanodromous,30,100,TL,NA,TL,NA,46.0,30.0,NA,1371,NA,NA,NA,NA
fi45,1332,NA,NA,NA,NA,Raja clavata,Raja clavata,Finfish,NA,NA,NA,0.61,0.195,0.216,0.017,0.156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Raja clavata,NA,NA,mainly animals (troph. 2.8 and up),4921,hunting macrofauna (predator),4921,4.15,0.95,2254,2059,2059,Raja,clavata,Thornback ray,NA,demersal,NA,10,577,TL,TL,TL,NA,105.0,85.0,NA,9987,18e3,NA,35388,NA
fi45,1333,NA,NA,NA,NA,Scorpaena porcus,Scorpaena porcus,Finfish,NA,NA,NA,2.27,0.89,0.949,0.121,0.507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Scorpaena porcus,NA,NA,mainly animals (troph. 2.8 and up),231,hunting macrofauna (predator),NA,3.78,0.83,1954,1758,1758,Scorpaena,porcus,Black scorpionfish,Scorpaeninae,demersal,non-migratory,NA,800,TL,NA,TL,NA,37.0,15.0,NA,3397,870.0,NA,40637,NA
fi45,1333,NA,NA,NA,NA,Scorpaena porcus,Scorpaena porcus,Finfish,NA,NA,NA,2.27,0.89,0.949,0.121,0.507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Scorpaena porcus,NA,NA,NA,NA,NA,NA,NA,NA,93311,1758,1758,Scorpaena,porcus,Black scorpionfish,Scorpaeninae,demersal,non-migratory,NA,800,TL,NA,TL,NA,37.0,15.0,NA,3397,870.0,NA,40637,NA
fi45,1334,NA,NA,NA,NA,Spondyliosoma cantharus,Spondyliosoma cantharus,Finfish,NA,NA,NA,4.89,1.507,1.859,0.497,0.773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spondyliosoma cantharus,NA,NA,mainly animals (troph. 2.8 and up),30822,variable,3688,3.27,0.47,1374,1356,1356,Spondyliosoma,cantharus,Black seabream,NA,benthopelagic,oceanodromous,5,300,SL,NA,SL,NA,60.0,30.0,NA,4781,1220.0,NA,40637,NA
fi45,1334,NA,NA,NA,NA,Spondyliosoma cantharus,Spondyliosoma cantharus,Finfish,NA,NA,NA,4.89,1.507,1.859,0.497,0.773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spondyliosoma cantharus,NA,NA,NA,NA,NA,NA,NA,NA,51695,1356,1356,Spondyliosoma,cantharus,Black seabream,NA,benthopelagic,oceanodromous,5,300,SL,NA,SL,NA,60.0,30.0,NA,4781,1220.0,NA,40637,NA
fi45,1335,NA,NA,NA,NA,Trisopterus luscus,Trisopterus luscus,Finfish,NA,NA,NA,0.25,0.094,0.098,0.015,0.069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Trisopterus luscus,NA,NA,mainly animals (troph. 2.8 and up),9604,hunting macrofauna (predator),9604,NA,NA,1385,1367,1367,Trisopterus,luscus,Pouting,NA,benthopelagic,oceanodromous,30,100,TL,NA,TL,NA,46.0,30.0,NA,1371,NA,NA,NA,NA
fi45,1335,NA,NA,NA,NA,Trisopterus luscus,Trisopterus luscus,Finfish,NA,NA,NA,0.25,0.094,0.098,0.015,0.069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Trisopterus luscus,NA,NA,NA,NA,NA,NA,NA,NA,38083,1367,1367,Trisopterus,luscus,Pouting,NA,benthopelagic,oceanodromous,30,100,TL,NA,TL,NA,46.0,30.0,NA,1371,NA,NA,NA,NA
fi45,1336,NA,NA,NA,NA,Pecten maximus,NA NA,Molluscs,NA,NA,NA,0.8,0.242,0.263,0.105,0.105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pecten maximus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fi45,1337,NA,NA,NA,NA,Homarus gammarus,NA NA,Crustacean,NA,NA,NA,1.53,0.302,0.334,0.028,0.178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Homarus gammarus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fi45,1338,NA,NA,NA,NA,Octopus vulgaris,NA NA,Molluscs,NA,NA,NA,0.36,0.102,0.122,0.037,0.056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Octopus vulgaris,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fi45,1339,NA,NA,NA,NA,Palaemon serratus,NA NA,Crustacean,NA,NA,NA,0.76,0.15,0.235,0.071,0.066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Palaemon serratus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fi45,1340,NA,NA,NA,NA,Loligo vulgaris,NA NA,Molluscs,NA,NA,NA,1.33,0.29,0.44,0.068,0.167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Loligo vulgaris,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fi51,1341,NA,NA,NA,NA,Scomberomorus commerson,Scomberomorus commerson,Finfish,NA,NA,NA,1.46,0.522906302,NA,0.07132203,0.28406894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Scomberomorus commerson,NA,NA,mainly animals (troph. 2.8 and up),168,hunting macrofauna (predator),168,4.38000011444092,0.74,135,121,121,Scomberomorus,commerson,Narrow-barred Spanish mackerel,Scombrinae,pelagic-neritic,oceanodromous,10,70,FL,NA,TL,NA,240.0,120.0,NA,5450,7e4,NA,5765,NA
fi51,1342,NA,NA,NA,NA,Dasyatis brevis,Dasyatis brevis,Finfish,NA,NA,NA,1.95,0.652603055,NA,0.086332025,0.29336125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dasyatis brevis,NA,NA,mainly animals (troph. 2.8 and up),7445,hunting macrofauna (predator),7445,3.84,0.6,7681,7381,7381,Dasyatis,brevis,Whiptail stingray,NA,demersal,NA,1,70,TL,NA,TL,NA,187.0,120.0,NA,9254,46260.0,NA,40637,NA
fi51,1343,NA,NA,NA,NA,Eleutheronema tetradactylum,Eleutheronema tetradactylum,Finfish,NA,NA,NA,2.24,0.577651164,NA,0.115452356,0.192550388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eleutheronema tetradactylum,NA,NA,mainly animals (troph. 2.8 and up),6390,hunting macrofauna (predator),6390,4.11,0.7,354,340,340,Eleutheronema,tetradactylum,Fourfinger threadfin,NA,pelagic-neritic,amphidromous,0,23,TL,NA,TL,NA,200.0,50.0,NA,3479,145e3,NA,4965,NA
fi51,1344,NA,NA,NA,NA,Plotosus lineatus,Plotosus lineatus,Finfish,NA,NA,NA,2.79,0.7872224,NA,0.166300732,0.25584728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Plotosus lineatus,NA,NA,mainly animals (troph. 2.8 and up),11889,other,11889,3.09,0.39,4927,4706,4706,Plotosus,lineatus,Striped eel catfish,NA,reef-associated,amphidromous,1,60,TL,NA,TL,NA,32.0,25.0,NA,3478,NA,NA,NA,NA
fi51,1344,NA,NA,NA,NA,Plotosus lineatus,Plotosus lineatus,Finfish,NA,NA,NA,2.79,0.7872224,NA,0.166300732,0.25584728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Plotosus lineatus,NA,NA,NA,NA,NA,NA,NA,NA,27200,4706,4706,Plotosus,lineatus,Striped eel catfish,NA,reef-associated,amphidromous,1,60,TL,NA,TL,NA,32.0,25.0,NA,3478,NA,NA,NA,NA
fi51,1345,NA,NA,NA,NA,Parastromateus niger,Parastromateus niger,Finfish,NA,NA,NA,2.79,0.749829336,NA,0.127431626,0.230262552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Parastromateus niger,NA,NA,mainly animals (troph. 2.8 and up),30573,selective plankton feeding,9137,2.9300000667572,0.3533,2143,1947,1947,Parastromateus,niger,Black pomfret,Caranginae,reef-associated,amphidromous,15,105,TL,NA,TL,NA,75.0,30.0,NA,3287,NA,NA,NA,NA
fi51,1345,NA,NA,NA,NA,Parastromateus niger,Parastromateus niger,Finfish,NA,NA,NA,2.79,0.749829336,NA,0.127431626,0.230262552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Parastromateus niger,NA,NA,NA,NA,NA,NA,NA,NA,10821,1947,1947,Parastromateus,niger,Black pomfret,Caranginae,reef-associated,amphidromous,15,105,TL,NA,TL,NA,75.0,30.0,NA,3287,NA,NA,NA,NA
fi51,1346,NA,NA,NA,NA,Pampus argenteus,Pampus argenteus,Finfish,NA,NA,NA,2.91,0.816105119,NA,0.021090646,0.48611367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pampus argenteus,NA,NA,mainly animals (troph. 2.8 and up),3517,selective plankton feeding,3517,3.23,0.42,507,491,491,Pampus,argenteus,Silver pomfret,NA,benthopelagic,oceanodromous,5,110,SL,NA,SL,NA,60.0,30.0,NA,9811,NA,NA,NA,NA
fi51,1347,NA,NA,NA,NA,Sardinella fimbriata,Sardinella fimbriata,Finfish,NA,NA,NA,3.06,0.836917028,NA,0.11797113,0.46917254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sardinella fimbriata,NA,NA,plants/detritus+animals (troph. 2.2-2.79),43081,selective plankton feeding,43081,2.70000004768372,0.3026,1700,1507,1507,Sardinella,fimbriata,Fringescale sardinella,Dorosomatinae,pelagic-neritic,NA,0,50,SL,NA,SL,NA,13.0,11.0,NA,188,NA,NA,NA,NA
fi51,1348,NA,NA,NA,NA,Megalaspis cordyla,Megalaspis cordyla,Finfish,NA,NA,NA,3.08,1.307703496,NA,0.157284864,0.78096304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Megalaspis cordyla,NA,NA,mainly animals (troph. 2.8 and up),7328,hunting macrofauna (predator),NA,3.91,0.64,398,384,384,Megalaspis,cordyla,Torpedo scad,Caranginae,reef-associated,NA,20,100,TL,NA,TL,NA,80.0,45.0,NA,5450,4e3,NA,4883,NA
fi51,1348,NA,NA,NA,NA,Megalaspis cordyla,Megalaspis cordyla,Finfish,NA,NA,NA,3.08,1.307703496,NA,0.157284864,0.78096304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Megalaspis cordyla,NA,NA,NA,NA,NA,NA,NA,NA,51357,384,384,Megalaspis,cordyla,Torpedo scad,Caranginae,reef-associated,NA,20,100,TL,NA,TL,NA,80.0,45.0,NA,5450,4e3,NA,4883,NA
fi51,1349,NA,NA,NA,NA,Rastrelliger kanagurta,Rastrelliger kanagurta,Finfish,NA,NA,NA,4.54,1.366183316,NA,0.193181104,0.5934589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rastrelliger kanagurta,NA,NA,mainly animals (troph. 2.8 and up),30531,hunting macrofauna (predator),NA,3.19000005722046,0.3788,125,111,111,Rastrelliger,kanagurta,Indian mackerel,Scombrinae,pelagic-neritic,oceanodromous,20,90,TL,NA,TL,NA,38.0,25.0,NA,30573,NA,NA,NA,NA
fi51,1350,NA,NA,NA,NA,Selaroides leptolepis,Selaroides leptolepis,Finfish,NA,NA,NA,5.77,2.161669125,NA,0.208044277,1.43063193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Selaroides leptolepis,NA,NA,mainly animals (troph. 2.8 and up),26908,hunting macrofauna (predator),26908,3.60999989509582,0.5043,402,388,388,Selaroides,leptolepis,Yellowstripe scad,Caranginae,reef-associated,amphidromous,1,50,TL,NA,TL,NA,22.0,15.0,NA,9137,625.0,NA,4883,NA
