sample,FD,region,sample_size
6771,3.2569701286814157,global,36
6772,3.751975638182696,global,52
6773,3.2044046232954244,global,40
6774,3.763337098894597,global,57
6775,4.211228982101205,global,25
6776,4.041303616221835,global,49
6777,3.3509798993225512,global,51
6778,3.5682320048145093,global,41
6779,4.1940062810381855,global,35
6780,3.1657748917176396,global,38
6781,3.9772667853990735,global,29
6782,4.408946209984859,global,40
6783,4.16167898591528,global,42
6784,3.3297588422188173,global,27
6785,3.5472191878562715,global,40
6786,5.128557748803893,global,36
6787,4.046506272303711,global,52
6788,3.51200741185035,global,40
6789,4.084742111110904,global,57
6790,3.300877145903983,global,25
6791,3.5450490125299186,global,49
6792,3.321005203915337,global,51
6793,4.3889550826185015,global,41
6794,3.582486714407507,global,35
6795,3.4685446806114424,global,38
6796,3.4201772500206475,global,29
6797,4.65120182238859,global,40
6798,3.1607257591972058,global,42
6799,4.025311027125788,global,27
6800,3.951600928815839,global,40
6801,3.3299198197697435,global,36
6802,4.061840772361549,global,52
6803,4.071726619316435,global,40
6804,3.851376117804195,global,57
6805,3.540803979839358,global,25
6806,3.4275275005991426,global,49
6807,3.4322745490255078,global,51
6808,5.077842447348796,global,41
6809,3.688040122692966,global,35
6810,3.557193811878495,global,38
6811,3.9942299214704162,global,29
6812,3.2157495889999854,global,40
6813,3.5658172361416827,global,42
6814,2.9649900827353317,global,27
6815,4.083272047568894,global,40
6816,3.466268290190339,global,36
6817,3.6025277062852776,global,52
6818,3.6420849035134,global,40
6819,3.6671367442373137,global,57
6820,3.151241908678521,global,25
6821,4.474759982013873,global,49
6822,3.807833215235837,global,51
6823,4.015808016942688,global,41
6824,3.233525549092077,global,35
6825,3.308044912424035,global,38
6826,3.711934238531647,global,29
6827,3.497885004272504,global,40
6828,3.1218860097103227,global,42
6829,3.098734513753962,global,27
6830,4.314545105425643,global,40
6831,4.2641298355191974,global,36
6832,3.46570394837389,global,52
6833,4.193364743141074,global,40
6834,3.589812692720227,global,57
6835,4.123140491307739,global,25
6836,3.471841737515776,global,49
6837,4.905175045009368,global,51
6838,3.299266756614848,global,41
6839,4.338571061689709,global,35
6840,3.7576023046290525,global,38
6841,3.889311338221569,global,29
6842,4.17680797656176,global,40
6843,3.2750541627508127,global,42
6844,3.0013258780123775,global,27
6845,4.640144923454713,global,40
6846,4.225438564206342,global,36
6847,3.6394862255756046,global,52
6848,3.7008055085436005,global,40
6849,3.81228442032973,global,57
6850,3.527971137136804,global,25
6851,3.682620435156431,global,49
6852,3.715817352585304,global,51
6853,3.246928782917035,global,41
6854,3.8616043701934255,global,35
6855,4.025955361147628,global,38
6856,3.414511338826722,global,29
6857,6.2175806862074126,global,40
6858,3.6485927471092867,global,42
6859,4.643703930344074,global,27
6860,3.2089210953703944,global,40
6861,2.968333710993646,global,36
6862,3.62090719794454,global,52
6863,4.351705747323353,global,40
6864,3.720808385004969,global,57
6865,4.460421412528897,global,25
6866,3.7324849889913962,global,49
6867,4.419139943946723,global,51
6868,3.670923014114677,global,41
6869,3.649606874502702,global,35
6870,4.127522286886611,global,38
6871,3.558890827222476,global,29
6872,3.2527922650270793,global,40
6873,4.436136339675572,global,42
6874,3.45892444822908,global,27
6875,4.226476544140174,global,40
6876,3.2171657218443537,global,36
6877,3.614159863113251,global,52
6878,3.930740671275717,global,40
6879,3.8157607443462336,global,57
6880,3.679373198008945,global,25
6881,3.696929309917707,global,49
6882,3.402680316690657,global,51
6883,3.1489382447561187,global,41
6884,4.071837006460206,global,35
6885,3.9214691054309476,global,38
6886,3.647106613141409,global,29
6887,4.090591467123834,global,40
6888,3.322834308093777,global,42
6889,3.749444228937358,global,27
6890,4.047362983983577,global,40
6891,3.0796446714486936,global,36
6892,4.030841219715286,global,52
6893,4.487330926893471,global,40
6894,3.7332665787777883,global,57
6895,3.493251884920764,global,25
6896,3.968089864500949,global,49
6897,3.3083547184346425,global,51
6898,4.61089569169055,global,41
6899,4.008800690700151,global,35
6900,3.7825406857747543,global,38
6901,4.044987542869648,global,29
6902,4.5906249975403854,global,40
6903,3.256466776012607,global,42
6904,3.3405988621675724,global,27
6905,3.7919881544427168,global,40
6906,3.225217064218927,global,36
6907,3.8265142040735616,global,52
6908,4.67018056044524,global,40
6909,4.568708994667506,global,57
6910,4.583730969775855,global,25
6911,3.4808589238678915,global,49
6912,3.951231925731304,global,51
6913,4.069183715401102,global,41
6914,3.0177827592866415,global,35
6915,4.630893559525018,global,38
6916,4.0388172689687565,global,29
6917,3.60397081876797,global,40
6918,4.519174233970226,global,42
6919,3.764175414560439,global,27
6920,3.539759174427502,global,40
6921,3.2489286810755584,global,36
6922,3.676716968167042,global,52
6923,3.9612527651659057,global,40
6924,4.640782647649632,global,57
6925,3.91572143190429,global,25
6926,3.651927359067485,global,49
6927,3.9018648448712767,global,51
6928,3.2182391705206093,global,41
6929,3.0300424260038517,global,35
6930,3.1708308331953043,global,38
6931,4.368723329773678,global,29
6932,3.71460030255604,global,40
6933,3.8891929452828773,global,42
6934,3.3150292694911543,global,27
6935,3.4783939439154263,global,40
6936,3.1254634501848524,global,36
6937,4.25099241619227,global,52
6938,4.077340109107137,global,40
6939,3.7104686695178017,global,57
6940,3.6967739970550983,global,25
6941,4.905507527441289,global,49
6942,4.517093020402178,global,51
6943,3.8101419765406606,global,41
6944,4.618633877943731,global,35
6945,3.6719369875501178,global,38
6946,3.3535091827897308,global,29
6947,3.3650999143471747,global,40
6948,3.350930553939823,global,42
6949,3.5056176234566,global,27
6950,3.411977291190084,global,40
6951,4.866183764351895,global,36
6952,3.5934486793111398,global,52
6953,3.563392343229837,global,40
6954,3.703076117862647,global,57
6955,5.683448396773511,global,25
6956,3.6664570655506945,global,49
6957,3.9750633590846607,global,51
6958,3.8096220432135106,global,41
6959,3.3005186267990907,global,35
6960,4.158380127897255,global,38
6961,3.053989125221629,global,29
6962,4.056337394011528,global,40
6963,3.867112620243978,global,42
6964,3.538929997657865,global,27
6965,3.2220434654268275,global,40
6966,4.025203912125467,global,36
6967,3.842966346436978,global,52
6968,3.634830225285558,global,40
6969,4.350522654456814,global,57
6970,3.424220897076693,global,25
6971,3.6011940577861137,global,49
6972,3.7328892687176047,global,51
6973,3.307305693797448,global,41
6974,3.8461701806399056,global,35
6975,4.6952014318306885,global,38
6976,4.161573919399819,global,29
6977,3.875105115267355,global,40
6978,4.7784585814841956,global,42
6979,3.6995462604292344,global,27
6980,4.325947083407311,global,40
6981,3.726596749104567,global,36
6982,5.0977078971448,global,52
6983,3.356129980962598,global,40
6984,3.662133984251247,global,57
6985,3.9227159370739537,global,25
6986,3.5123175240103386,global,49
6987,4.725378362520337,global,51
6988,4.043610984004813,global,41
6989,4.031389970984488,global,35
6990,3.1839749512613458,global,38
6991,3.0085660224204513,global,29
6992,5.076708145333673,global,40
6993,3.385493419685908,global,42
6994,2.7968732071228763,global,27
6995,5.221907483168347,global,40
6996,3.077183730851982,global,36
6997,4.663204432303626,global,52
6998,4.549078375325347,global,40
6999,3.8790012274001953,global,57
7000,3.4578597420522876,global,25
7001,3.5709385977960357,global,49
7002,3.6080774979223946,global,51
7003,3.9225584171028722,global,41
7004,2.986934057283607,global,35
7005,3.37096069191228,global,38
7006,3.231292074993341,global,29
7007,4.325129007609971,global,40
7008,4.603942506039617,global,42
7009,3.744058094777064,global,27
7010,4.253113125068067,global,40
7011,3.523970274039254,global,36
7012,4.552486522146137,global,52
7013,3.845106570224025,global,40
7014,3.8297977462307524,global,57
7015,4.029788416771333,global,25
7016,3.9258282973975875,global,49
7017,4.604677327101966,global,51
7018,3.4797030267475386,global,41
7019,3.4842034108633326,global,35
7020,3.867544008393131,global,38
7021,3.670079639460923,global,29
7022,4.111623667996179,global,40
7023,3.527404389137146,global,42
7024,3.7443736989016383,global,27
7025,3.970286254945516,global,40
7026,4.360649613166164,global,36
7027,4.758055116050498,global,52
7028,3.2041617356569727,global,40
7029,3.8451538186681713,global,57
7030,3.728618936463205,global,25
7031,3.612024210026531,global,49
7032,3.655569401756183,global,51
7033,3.27752929629642,global,41
7034,2.9999383949893215,global,35
7035,3.950475480382794,global,38
7036,3.440671248039548,global,29
7037,5.344859346320559,global,40
7038,4.076665963828724,global,42
7039,3.468408871444325,global,27
7040,3.9918306791078684,global,40
7041,3.215227567225256,global,36
7042,3.744764456211579,global,52
7043,5.0401855319918365,global,40
7044,3.882469310838036,global,57
7045,3.480581028826789,global,25
7046,3.614947433176454,global,49
7047,4.360077515727061,global,51
7048,3.4717302565294226,global,41
7049,4.394826457800491,global,35
7050,4.340551689338704,global,38
7051,4.059666012163853,global,29
7052,3.4196419625719616,global,40
7053,3.730996236384227,global,42
7054,3.7707025402247702,global,27
7055,3.671018268139343,global,40
7056,4.413664524886405,global,36
7057,3.6487863793142674,global,52
7058,3.3565547715048045,global,40
7059,3.7109921111135713,global,57
7060,4.59725017981454,global,25
7061,4.13837143458099,global,49
7062,5.075305784686457,global,51
7063,5.19710139684634,global,41
7064,4.169988164908163,global,35
7065,3.7653525317674745,global,38
7066,3.843308034864232,global,29
7067,3.991067699385464,global,40
7068,3.1942901767330367,global,42
7069,3.669963481689,global,27
7070,4.522447926762576,global,40
7071,3.2093937573726836,global,36
7072,4.718012768056859,global,52
7073,3.770831815278644,global,40
7074,3.7005467960663188,global,57
7075,3.6496849770345086,global,25
7076,4.190488021481303,global,49
7077,4.013353798878264,global,51
7078,3.7249881747996114,global,41
7079,4.216678376682713,global,35
7080,4.002500457936105,global,38
7081,3.3024936035675934,global,29
7082,3.4620377530746294,global,40
7083,3.694365832534123,global,42
7084,3.037128084145713,global,27
7085,3.1841666498725885,global,40
7086,3.800514576763223,global,36
7087,4.348064229883738,global,52
7088,3.5715437060859085,global,40
7089,3.8555666484555116,global,57
7090,3.0294020265029022,global,25
7091,4.514894922310741,global,49
7092,3.775444567978839,global,51
7093,4.207105847103349,global,41
7094,4.0237307942999125,global,35
7095,4.672724240002648,global,38
7096,3.304655883536295,global,29
7097,3.3174962467696187,global,40
7098,3.568935395083831,global,42
7099,2.8480893284764113,global,27
7100,3.2420584705639333,global,40
7101,3.3256040521520505,global,36
7102,4.547194062303321,global,52
7103,3.83834058461788,global,40
7104,3.825530931047222,global,57
7105,3.905721084009286,global,25
7106,4.0102370346856695,global,49
7107,3.821608620880174,global,51
7108,4.175353238644955,global,41
7109,3.901651432062933,global,35
7110,3.2084784735655725,global,38
7111,3.3889056023782977,global,29
7112,3.371855324422297,global,40
7113,3.454953840606347,global,42
7114,3.4416864350577057,global,27
7115,4.168632403162971,global,40
7116,3.3740155248155066,global,36
7117,3.464451338681676,global,52
7118,4.170523782072058,global,40
7119,3.6308814859621266,global,57
7120,3.634109883837742,global,25
7121,3.8585943698056786,global,49
7122,4.07574414848844,global,51
7123,3.7235553686672924,global,41
7124,4.495327054037621,global,35
7125,3.7285204316559253,global,38
7126,2.7286309828989843,global,29
7127,4.148114691065127,global,40
7128,3.6107556386830626,global,42
7129,3.5965095313168556,global,27
7130,3.5810643833074143,global,40
7131,2.997822984205124,global,36
7132,3.79298365613599,global,52
7133,3.247619940583828,global,40
7134,3.6176612727535993,global,57
7135,3.9500109702882162,global,25
7136,3.5477045868199455,global,49
7137,3.6167525273834316,global,51
7138,3.670570445348359,global,41
7139,3.9238331330855356,global,35
7140,3.563288536921114,global,38
7141,3.6404636442975233,global,29
7142,3.2144935802557257,global,40
7143,4.3590324381091134,global,42
7144,3.973474358658355,global,27
7145,4.534673373127184,global,40
7146,3.7382729288242245,global,36
7147,3.8044750571294235,global,52
7148,3.4945857668425813,global,40
7149,3.734645500261886,global,57
7150,3.5624837832331178,global,25
7151,3.7933536386391724,global,49
7152,4.761888590023058,global,51
7153,3.2064870097950187,global,41
7154,4.056367101479425,global,35
7155,3.473401214482392,global,38
7156,4.131951842363768,global,29
7157,4.294396267222794,global,40
7158,3.262386731353369,global,42
7159,3.4706514725597466,global,27
7160,3.1951388822028353,global,40
7161,3.2067069318491948,global,36
7162,3.737506993350779,global,52
7163,3.546928453180169,global,40
7164,3.7405602049439075,global,57
7165,3.3422172998637354,global,25
7166,4.82898534646601,global,49
7167,3.781466992291764,global,51
7168,4.3373398221240524,global,41
7169,3.1935647717289566,global,35
7170,3.618799021820359,global,38
7171,3.9647718749821887,global,29
7172,4.376104757207686,global,40
7173,3.5791215040576017,global,42
7174,3.964501343447232,global,27
7175,3.792923071490166,global,40
7176,3.2770025180813858,global,36
7177,3.7620793340766197,global,52
7178,3.2675217079238252,global,40
7179,3.7535035975879527,global,57
7180,3.7700889910918782,global,25
7181,4.533008701534515,global,49
7182,5.20563286204878,global,51
7183,3.324448018406315,global,41
7184,3.375574545033931,global,35
7185,4.031456344134975,global,38
7186,4.769373245822035,global,29
7187,4.1483601100674115,global,40
7188,3.5850107419998194,global,42
7189,3.2838164116419257,global,27
7190,3.306171276892942,global,40
7191,3.523138511157161,global,36
7192,3.603022839086981,global,52
7193,3.1862079905102676,global,40
7194,3.8132801348244985,global,57
7195,4.041707512848062,global,25
7196,4.395739652513474,global,49
7197,3.536101433150763,global,51
7198,3.1742839883002825,global,41
7199,3.856693209987839,global,35
7200,3.3869743114395936,global,38
7201,3.2865344800297533,global,29
7202,4.079072803357202,global,40
7203,3.2902351432315067,global,42
7204,4.30498329145273,global,27
7205,3.489855783694544,global,40
7206,3.972547413673211,global,36
7207,3.625502500234501,global,52
7208,5.540667770446276,global,40
7209,4.5696972530479885,global,57
7210,3.075784668859909,global,25
7211,3.470616879404097,global,49
7212,5.239137531313791,global,51
7213,3.0890935407981464,global,41
7214,4.820919319085233,global,35
7215,4.038447962846601,global,38
7216,5.568365920053726,global,29
7217,4.429345929791927,global,40
7218,3.6427819316147456,global,42
7219,4.030522158410371,global,27
7220,4.745344298837759,global,40
7221,4.482421800220342,global,36
7222,3.853101413313417,global,52
7223,3.301481368101506,global,40
7224,4.156947365371121,global,57
7225,4.503380970991734,global,25
7226,4.7724772444310375,global,49
7227,3.702037222716324,global,51
7228,3.515053175141235,global,41
7229,3.271966847663949,global,35
7230,4.164738939659849,global,38
7231,3.7151636340665313,global,29
7232,3.1246455947380403,global,40
7233,4.027213911622048,global,42
7234,3.8477324118482144,global,27
7235,3.84135555406496,global,40
7236,3.3655186128959365,global,36
7237,3.7850828080163903,global,52
7238,4.228655038344179,global,40
7239,4.133863556150673,global,57
7240,3.114703017124922,global,25
7241,4.41281238044057,global,49
7242,3.440866783742294,global,51
7243,4.21798325216139,global,41
7244,4.956493894595627,global,35
7245,5.457328850010829,global,38
7246,3.6839687465665203,global,29
7247,6.190359976075788,global,40
7248,3.4550976682096666,global,42
7249,3.896729937816552,global,27
7250,4.648371033684236,global,40
7251,3.9678855228256045,global,36
7252,3.692784717873355,global,52
7253,5.173195653193446,global,40
7254,4.196895374677294,global,57
7255,4.718768770972953,global,25
7256,4.417772729800319,global,49
7257,4.341011295858357,global,51
7258,3.547931795482558,global,41
7259,4.229009676319655,global,35
7260,3.6706566212815415,global,38
7261,3.6910518181251817,global,29
7262,3.9769350597088904,global,40
7263,3.5467618528753717,global,42
7264,3.6480686877651136,global,27
7265,3.6744395636082685,global,40
7266,3.309290020177692,global,36
7267,4.829896150819166,global,52
7268,3.6493825191499636,global,40
7269,3.7052626079927067,global,57
7270,3.9611761032518658,global,25
7271,3.5124842580501774,global,49
7272,5.0208778515474934,global,51
7273,3.266920409777096,global,41
7274,3.7467723740927124,global,35
7275,4.122821328027163,global,38
7276,2.9161558587148058,global,29
7277,4.290295605088007,global,40
7278,4.070565536880076,global,42
7279,3.8452454044862994,global,27
7280,3.4362389957990485,global,40
7281,3.907161633046914,global,36
7282,4.040378460784381,global,52
7283,4.98043353918097,global,40
7284,4.037184393484884,global,57
7285,3.0590160856005784,global,25
7286,4.880034433996191,global,49
7287,3.855910627225947,global,51
7288,4.141212899308616,global,41
7289,4.315897109736542,global,35
7290,3.3475731067246257,global,38
7291,3.383107046140447,global,29
7292,4.047300610986115,global,40
7293,3.5270929759094005,global,42
7294,3.826473291754902,global,27
7295,3.6456313553123403,global,40
7296,4.100087762820809,global,36
7297,3.738565211447612,global,52
7298,5.26959807115034,global,40
7299,4.119399110076813,global,57
7300,3.4318681932569683,global,25
7301,3.6911141344589193,global,49
7302,3.9852352787213614,global,51
7303,3.467599371245297,global,41
7304,3.845334992604927,global,35
7305,4.311134338049358,global,38
7306,3.8469581234206984,global,29
7307,3.9044605210673593,global,40
7308,3.37019961410659,global,42
7309,3.6322128537865743,global,27
7310,3.6832829451173015,global,40
7311,3.994595663432561,global,36
7312,4.643461057803846,global,52
7313,3.7641234130859895,global,40
7314,3.6598058950514836,global,57
7315,3.300586751961311,global,25
7316,3.58199048457741,global,49
7317,4.011616856667906,global,51
7318,4.271527720741428,global,41
7319,3.5013899591710413,global,35
7320,4.537659598740018,global,38
7321,3.393426687270104,global,29
7322,3.7560951166809162,global,40
7323,3.23206153498631,global,42
7324,3.618975523132369,global,27
7325,3.8551581831364525,global,40
7326,3.1778447566993924,global,36
7327,3.8094609030063,global,52
7328,3.3108683067000464,global,40
7329,3.8764207785372364,global,57
7330,3.8425618404946533,global,25
7331,4.488632702263873,global,49
7332,3.707562322636752,global,51
7333,3.21992222245761,global,41
7334,4.143148294980435,global,35
7335,3.3059266214024587,global,38
7336,3.9042391293819105,global,29
7337,4.17209037701698,global,40
7338,3.4172600745013795,global,42
7339,3.517767614141076,global,27
7340,3.5574882655328515,global,40
7341,3.245791489959132,global,36
7342,4.3727924177319375,global,52
7343,4.3796018477562395,global,40
7344,4.890494302322532,global,57
7345,3.127906511449504,global,25
7346,4.345195798178385,global,49
7347,3.783631795555326,global,51
7348,3.753376546519224,global,41
7349,4.364635796895291,global,35
7350,4.9352886315857445,global,38
7351,4.879039634259024,global,29
7352,4.219840777141965,global,40
7353,3.941830887814718,global,42
7354,2.9587265626004107,global,27
7355,4.453011062436851,global,40
7356,3.3891079186645188,global,36
7357,3.6436692644601405,global,52
7358,3.570248960537995,global,40
7359,4.2024140055283015,global,57
7360,3.3254847064053576,global,25
7361,3.9870103228856975,global,49
7362,3.6339850096438324,global,51
7363,5.099130348742979,global,41
7364,4.034793452208826,global,35
7365,4.406106505411044,global,38
7366,3.912736969691373,global,29
7367,4.07543285633655,global,40
7368,3.397957943253492,global,42
7369,3.153351613897442,global,27
7370,3.252990675582215,global,40
7371,4.045194491367344,global,36
7372,3.2809257078205043,global,52
7373,4.40050772953199,global,40
7374,3.820145650119429,global,57
7375,4.049248230540892,global,25
7376,4.312845530563478,global,49
7377,5.23535238890571,global,51
7378,3.2373948968608413,global,41
7379,3.835443045369319,global,35
7380,3.390293957002117,global,38
7381,3.456644287791016,global,29
7382,4.539171713495095,global,40
7383,4.295580042483461,global,42
7384,4.20582279749485,global,27
7385,4.087131077117064,global,40
7386,4.12278418623318,global,36
7387,3.937231490133286,global,52
7388,3.4982722290633697,global,40
7389,3.7527217341074803,global,57
7390,3.694848584584249,global,25
7391,3.6371533053468172,global,49
7392,3.6476162669025682,global,51
7393,3.5572694376600382,global,41
7394,3.6561492397400914,global,35
7395,3.581978501075463,global,38
7396,3.5441862040434753,global,29
7397,4.684875530984736,global,40
7398,4.089476050477048,global,42
7399,3.9069627712883066,global,27
7400,3.799007892237993,global,40
7401,4.535889480942357,global,36
7402,3.7939288944092646,global,52
7403,3.82675187537253,global,40
7404,3.6401675008430057,global,57
7405,3.289036864461124,global,25
7406,3.4656600480122446,global,49
7407,3.7306625306363146,global,51
7408,3.4119895922985264,global,41
7409,3.9836364222436997,global,35
7410,3.3038111995548483,global,38
7411,3.2281405198173725,global,29
7412,3.468407982945825,global,40
7413,3.9067141051594643,global,42
7414,3.6352864287571824,global,27
7415,3.2787538531301217,global,40
7416,5.321182536601194,global,36
7417,3.6434215921839415,global,52
7418,3.4087563006601154,global,40
7419,3.499890060212678,global,57
7420,4.0823623130756275,global,25
7421,4.063595001396898,global,49
7422,4.538565376884239,global,51
7423,4.087584000027244,global,41
7424,3.9673214685402804,global,35
7425,4.065389682025001,global,38
7426,4.522059855024479,global,29
7427,3.6019852229698555,global,40
7428,3.7051574012758546,global,42
7429,4.325271728154196,global,27
7430,4.416327657922197,global,40
7431,4.38841433634175,global,36
7432,4.611440730961237,global,52
7433,3.457475039817362,global,40
7434,4.584435328682972,global,57
7435,3.0327002019063394,global,25
7436,3.659267349721456,global,49
7437,4.537198674385299,global,51
7438,3.9739504770072895,global,41
7439,3.358857572621971,global,35
7440,4.954579159458691,global,38
7441,4.217403710910618,global,29
7442,3.5675883351165814,global,40
7443,3.565696324148482,global,42
7444,3.237829594156132,global,27
7445,3.6539904268073777,global,40
7446,3.4503626374450986,global,36
7447,4.1191123345410166,global,52
7448,3.1951005689929204,global,40
7449,3.771972523843532,global,57
7450,3.761295285377632,global,25
7451,3.600922700982586,global,49
7452,3.7529473408117187,global,51
7453,4.880831218318514,global,41
7454,3.8529090375879678,global,35
7455,3.4692677360082795,global,38
7456,3.3102390412506795,global,29
7457,4.595529296969774,global,40
7458,3.8477515234731685,global,42
7459,3.9871705759830034,global,27
7460,4.474413208589168,global,40
7461,4.211150876363983,global,36
7462,4.413352221274464,global,52
7463,3.690560268382211,global,40
7464,3.7854572559224016,global,57
7465,3.356702565102715,global,25
7466,3.622357503007761,global,49
7467,3.9690735006785833,global,51
7468,3.668285707600737,global,41
7469,3.3708091119787573,global,35
7470,3.7072791554024835,global,38
7471,5.3469450867075485,global,29
7472,3.200829380849069,global,40
7473,3.648198090661166,global,42
7474,4.098620038210139,global,27
7475,4.017683221277296,global,40
7476,4.885045605456116,global,36
7477,3.775416556201421,global,52
7478,4.339996881292423,global,40
7479,4.5835601961896435,global,57
7480,4.537532009101098,global,25
7481,3.265520455932056,global,49
7482,3.987592979976661,global,51
7483,4.266510084621369,global,41
7484,3.7932765504076076,global,35
7485,4.379013862283901,global,38
7486,3.485302023524972,global,29
7487,3.2293023832338936,global,40
7488,3.605503918948091,global,42
7489,3.5820330019691835,global,27
7490,3.411624091330425,global,40
7491,3.3262980899819867,global,36
7492,3.9878849396924405,global,52
7493,4.114179234766517,global,40
7494,3.772406065133364,global,57
7495,3.0730181268934285,global,25
7496,3.5607674873516517,global,49
7497,5.262472456993294,global,51
7498,3.271152922255478,global,41
7499,3.894248651902555,global,35
7500,3.36588125728356,global,38
7501,3.2375574444615625,global,29
7502,4.526209791895846,global,40
7503,3.2676429044291306,global,42
7504,2.8442043923896745,global,27
7505,3.591816249854672,global,40
7506,3.185314507868033,global,36
7507,4.112269926164649,global,52
7508,4.079457212545948,global,40
7509,3.5765104943586783,global,57
7510,4.05013451643396,global,25
7511,3.3620974826550647,global,49
7512,3.559235850613003,global,51
7513,4.972457220279008,global,41
7514,4.973470736414314,global,35
7515,3.3337939055488235,global,38
7516,4.049774673053745,global,29
7517,3.6551004189051914,global,40
7518,5.309760159644834,global,42
7519,3.9517856022370976,global,27
7520,3.426423984747058,global,40
7521,4.143984555100086,global,36
7522,4.464670967329955,global,52
7523,4.877856921793416,global,40
7524,3.627145433061049,global,57
7525,3.8601749179979605,global,25
7526,4.8089745644379525,global,49
7527,3.8203761589525294,global,51
7528,3.4401393477674524,global,41
7529,3.4060954960096246,global,35
7530,4.115368240638315,global,38
7531,4.519776844920146,global,29
7532,3.2587750537544604,global,40
7533,3.8665342679234644,global,42
7534,4.405881782003327,global,27
7535,3.860104879984265,global,40
7536,3.7584210086673235,global,36
7537,4.739706253394208,global,52
7538,4.881758167063885,global,40
7539,3.651603429309436,global,57
7540,3.656314992468976,global,25
7541,3.4338536944717704,global,49
7542,5.223131137835934,global,51
7543,3.917275014620232,global,41
7544,3.8428929185201657,global,35
7545,3.36761144483837,global,38
7546,3.8278329836943565,global,29
7547,4.454178833083553,global,40
7548,3.4553544891310506,global,42
7549,2.839374666985524,global,27
7550,3.281015982214691,global,40
7551,4.241513590048603,global,36
7552,3.761081214142458,global,52
7553,3.3865623357713868,global,40
7554,3.6971319740958286,global,57
7555,3.1576167192051203,global,25
7556,5.305098259752205,global,49
7557,3.794147024496645,global,51
7558,3.542422056917805,global,41
7559,4.0361957579341325,global,35
7560,4.012196086908988,global,38
7561,3.884320409587385,global,29
7562,4.611466249051517,global,40
7563,5.8072189983540365,global,42
7564,3.527036460735424,global,27
7565,3.2558593823382687,global,40
7566,3.291633730728798,global,36
7567,3.7045130363652414,global,52
7568,3.2836140008474928,global,40
7569,3.7230808004932197,global,57
7570,3.2762358816578065,global,25
7571,3.4281957605673172,global,49
7572,3.7804513617740647,global,51
7573,4.275860064100736,global,41
7574,3.95619061421385,global,35
7575,4.670749260213499,global,38
7576,3.49711065792468,global,29
7577,5.005070623492211,global,40
7578,5.547122757313415,global,42
7579,3.574465367824186,global,27
7580,3.313965681166141,global,40
7581,3.428422259387469,global,36
7582,3.5712265714259597,global,52
7583,3.652036310942868,global,40
7584,3.559305206597869,global,57
7585,3.7012324059249804,global,25
7586,3.8654027147318866,global,49
7587,4.96766492102762,global,51
7588,3.582083445037263,global,41
7589,3.8725825341644713,global,35
7590,3.3770059361685454,global,38
7591,3.7055522209775913,global,29
7592,3.578289694680014,global,40
7593,4.069674431199373,global,42
7594,3.0449075189556827,global,27
7595,4.077027335931528,global,40
7596,4.087543702684098,global,36
7597,3.7741601920949215,global,52
7598,3.8705672770050037,global,40
7599,3.6310630614576778,global,57
7600,4.659669353068789,global,25
7601,3.503750716358038,global,49
7602,3.84097701050502,global,51
7603,3.2415977076453775,global,41
7604,3.911416718238261,global,35
7605,4.453421849698955,global,38
7606,3.9581212247626474,global,29
7607,4.0549295852303615,global,40
7608,4.565613658417948,global,42
7609,2.7972328903021073,global,27
7610,4.44715136030723,global,40
7611,2.9810610872879315,global,36
7612,3.5809752963956676,global,52
7613,4.303113118684429,global,40
7614,3.7769837058247617,global,57
7615,3.590804826250769,global,25
7616,3.575645936432499,global,49
7617,3.4947368697661925,global,51
7618,4.559756161189538,global,41
7619,4.049942625298973,global,35
7620,3.8066579968446144,global,38
7621,3.88400515161119,global,29
7622,3.8367113208681114,global,40
7623,3.126653137483989,global,42
7624,3.642035244482499,global,27
7625,4.301319491469463,global,40
7626,3.836650011886425,global,36
7627,3.486771894715422,global,52
7628,3.7698950148987618,global,40
7629,3.7744799688603785,global,57
7630,3.412206744106989,global,25
7631,4.254123577462433,global,49
7632,3.6206766089563733,global,51
7633,3.518610564643542,global,41
7634,3.9444907404013327,global,35
7635,5.23492565827881,global,38
7636,3.6780005859373666,global,29
7637,3.638490802664685,global,40
7638,3.5363525642023204,global,42
7639,3.7201030409134925,global,27
7640,4.326098851993255,global,40
7641,3.852105468697574,global,36
7642,3.764649513073086,global,52
7643,4.118836183955314,global,40
7644,3.603705764464041,global,57
7645,3.496868932006503,global,25
7646,3.79746124422553,global,49
7647,3.6038421255584563,global,51
7648,3.588831051840825,global,41
7649,3.8828600745982267,global,35
7650,3.21720213349098,global,38
7651,3.4118145483097844,global,29
7652,5.440817191561715,global,40
7653,3.344006161637836,global,42
7654,3.0782614183034678,global,27
7655,3.474999844736913,global,40
7656,4.163514809740055,global,36
7657,3.5410634643649592,global,52
7658,3.4066231775476776,global,40
7659,3.791065687459725,global,57
7660,3.1533428549748357,global,25
7661,3.677116994522293,global,49
7662,3.5517451349682063,global,51
7663,4.246626872342224,global,41
7664,3.171242284662846,global,35
7665,3.462031549105716,global,38
7666,3.535798693242418,global,29
7667,4.335097544704327,global,40
7668,3.6233863670010904,global,42
7669,4.263891469334937,global,27
7670,4.129259513655212,global,40
7671,4.06446749566052,global,36
7672,3.4617709300778334,global,52
7673,4.193300512798317,global,40
7674,3.7595441353942114,global,57
7675,4.584451640547979,global,25
7676,3.6499712913730935,global,49
7677,3.6672621604904347,global,51
7678,3.0919354458261186,global,41
