page_id,level_1,level_2,common_name,latin_name,part,preparation,reference,ca_mg,zn_mg,fe_mg,protein_g,fat_g,fapun3,fapun_all_g,mn_mg,mg_mg,epa,dha
6446,Fish,Searun Fish,Coho Salmon,Oncorhynchus kisutch,fillet,raw,72,NA,NA,NA,NA,7.5,NA,NA,NA,NA,NA,NA
6446,Fish,Searun Fish,Pink Salmon,Oncorhynchus gorbuscha,meat,raw,23,NA,NA,NA,NA,3.4,NA,1.4,NA,NA,0.4,NA
6446,Fish,Searun Fish,Pink Salmon,Oncorhynchus gorbuscha,meat,raw,7,NA,0.55,0.77,19.9,3.45,NA,1.35,0.015,NA,NA,NA
6446,Fish,Searun Fish,Pink Salmon,Oncorhynchus gorbuscha,meat,raw,13,NA,0.55,0.77,19.9,3.45,NA,1.35,0.015,NA,0.419,NA
6446,Fish,Searun Fish,Pink Salmon,Oncorhynchus gorbuscha,meat,raw,63,13,0.55,0.77,19.9,3.45,NA,NA,0.015,26,0.419,NA
6446,Fish,Searun Fish,Pink Salmon,Oncorhynchus gorbuscha,meat,raw,88,NA,NA,NA,NA,NA,NA,1.35,NA,NA,NA,NA
6446,Fish,Searun Fish,Pink Salmon,Oncorhynchus gorbuscha,meat,raw,58,13,NA,1.1,20,4,NA,NA,NA,NA,NA,NA
6446,Fish,Searun Fish,Pink Salmon,Oncorhynchus gorbuscha,meat,raw,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6446,Fish,Searun Fish,Pink Salmon,Oncorhynchus gorbuscha,muscle,raw,27,13,NA,0.93,20.1,4.8,NA,NA,NA,NA,NA,NA
6446,Fish,Searun Fish,Pink Salmon,Oncorhynchus gorbuscha,roe,raw,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6446,Fish,Searun Fish,Pink Salmon,Oncorhynchus gorbuscha,fillet,raw,79,13,0.5,0.9,20.1,5,1.5,2,NA,NA,NA,NA
6446,Fish,Searun Fish,Pink Salmon,Oncorhynchus gorbuscha,fillet,raw,72,NA,NA,NA,NA,5.2,NA,NA,NA,NA,NA,NA
6446,Fish,Searun Fish,Pink Salmon,Oncorhynchus gorbuscha,fillet,raw,55,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA
6446,Fish,Searun Fish,Sockeye Salmon,Oncorhynchus nerka,meat,raw,23,NA,NA,NA,NA,8.6,NA,1.9,NA,NA,0.5,NA
6446,Fish,Searun Fish,Sockeye Salmon,Oncorhynchus nerka,meat,raw,62,6,0.54,0.47,21.3,8.6,NA,1.88,0.014,24,NA,NA
6446,Fish,Searun Fish,Sockeye Salmon,Oncorhynchus nerka,meat,raw,7,6,0.5,0.5,21.3,9,NA,1.9,0.01,24,NA,NA
6446,Fish,Searun Fish,Sockeye Salmon,Oncorhynchus nerka,meat,raw,13,6,0.54,0.47,21.3,8.56,NA,1.88,0.014,24,0.519,NA
6446,Fish,Searun Fish,Sockeye Salmon,Oncorhynchus nerka,meat,raw,63,6,0.54,0.47,21.3,8.56,NA,1.88,0.014,24,0.519,NA
6446,Fish,Searun Fish,Sockeye Salmon,Oncorhynchus nerka,meat,raw,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6446,Fish,Searun Fish,Sockeye Salmon,Oncorhynchus nerka,meat,raw,58,52,0.9,0.8,20,5,NA,NA,0.017,25,NA,NA
6446,Fish,Searun Fish,Sockeye Salmon,Oncorhynchus nerka,meat,raw,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6446,Fish,Searun Fish,Sockeye Salmon,Oncorhynchus nerka,light meat,raw,28,NA,NA,NA,NA,2.52,0.87,0.94,NA,NA,0.22,NA
6446,Fish,Searun Fish,Sockeye Salmon,Oncorhynchus nerka,dark meat,raw,28,NA,NA,NA,NA,22.9,6.31,7.03,NA,NA,1.88,NA
6446,Fish,Searun Fish,Sockeye Salmon,Oncorhynchus nerka,muscle,raw,27,176,NA,1.18,20.3,6.9,NA,NA,NA,NA,NA,NA
6446,Fish,Searun Fish,Sockeye Salmon,Oncorhynchus nerka,whole,raw,27,NA,NA,NA,18.4,7.8,NA,NA,NA,NA,NA,NA
6446,Fish,Searun Fish,Sockeye Salmon,Oncorhynchus nerka,offal,raw,27,NA,NA,NA,16.1,13.7,NA,NA,NA,NA,NA,NA
6446,Fish,Searun Fish,Sockeye Salmon,Oncorhynchus nerka,roe,raw,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6446,Fish,Searun Fish,Sockeye Salmon,Oncorhynchus nerka,fillet,raw,79,6,0.4,0.9,20.3,7.9,2.7,4.2,NA,NA,NA,NA
6446,Fish,Searun Fish,Sockeye Salmon,Oncorhynchus nerka,fillet,raw,72,NA,NA,NA,NA,8.9,NA,NA,NA,NA,NA,NA
6446,Fish,Searun Fish,Chinook Salmon,Oncorhynchus tshawytscha,eggs,raw,7,NA,NA,NA,29.2,14,NA,4.39,NA,NA,NA,NA
6446,Fish,Searun Fish,Chinook Salmon,Oncorhynchus tshawytscha,eggs,raw,34,NA,NA,NA,29.2,12.4,NA,NA,NA,NA,NA,NA
6446,Fish,Searun Fish,Chinook Salmon,Oncorhynchus tshawytscha,eggs,raw,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6446,Fish,Searun Fish,Chinook Salmon,Oncorhynchus tshawytscha,eggs,raw,11,30,NA,NA,30.4,15,NA,NA,NA,NA,NA,NA
6446,Fish,Searun Fish,Chinook Salmon,Oncorhynchus tshawytscha,eggs,raw,33,30,NA,NA,30.4,15,NA,NA,NA,NA,NA,NA
6446,Fish,Searun Fish,Chinook Salmon,Oncorhynchus tshawytscha,meat,raw,23,NA,NA,NA,NA,10.4,NA,2.1,NA,NA,0.8,NA
6446,Fish,Searun Fish,Chinook Salmon,Oncorhynchus tshawytscha,meat,raw,7,79,NA,0.9,22.5,13.4,NA,NA,NA,NA,NA,NA
6446,Fish,Searun Fish,Chinook Salmon,Oncorhynchus tshawytscha,meat,raw,13,22,0.44,0.71,20.1,10.4,NA,2.08,0.015,NA,0.788,NA
6446,Fish,Searun Fish,Chinook Salmon,Oncorhynchus tshawytscha,meat,raw,63,22,0.44,0.71,20.1,10.4,NA,2.08,0.015,95,0.788,NA
6446,Fish,Searun Fish,Chinook Salmon,Oncorhynchus tshawytscha,meat,raw,88,26,NA,0.25,19.9,10.4,NA,2.8,NA,NA,1.008,NA
6446,Fish,Searun Fish,Chinook Salmon,Oncorhynchus tshawytscha,meat,raw,25,NA,NA,NA,NA,7,1.2,1.6,NA,NA,0.44,NA
6446,Fish,Searun Fish,Chinook Salmon,Oncorhynchus tshawytscha,meat,raw,58,NA,NA,NA,19.6,15,NA,NA,NA,NA,NA,NA
6446,Fish,Searun Fish,Chinook Salmon,Oncorhynchus tshawytscha,liver,raw,21,28,NA,NA,17,8,NA,NA,NA,NA,NA,NA
6446,Fish,Searun Fish,Chinook Salmon,Oncorhynchus tshawytscha,liver,raw,11,28,NA,NA,16.6,8,NA,NA,NA,NA,NA,NA
6446,Fish,Searun Fish,Chinook Salmon,Oncorhynchus tshawytscha,liver,raw,33,21,NA,NA,16.5,4.8,NA,NA,NA,NA,NA,NA
6446,Fish,Searun Fish,Chinook Salmon,Oncorhynchus tshawytscha,head end,raw,11,20,NA,NA,4.6,7.1,NA,NA,NA,NA,NA,NA
6446,Fish,Searun Fish,Chinook Salmon,Oncorhynchus tshawytscha,head end,raw,33,20,NA,NA,4.6,7.1,NA,NA,NA,NA,NA,NA
6446,Fish,Searun Fish,Chinook Salmon,Oncorhynchus tshawytscha,middle,raw,11,22,NA,NA,21.4,3.3,NA,NA,NA,NA,NA,NA
6446,Fish,Searun Fish,Chinook Salmon,Oncorhynchus tshawytscha,middle,raw,33,22,NA,NA,21.4,3.3,NA,NA,NA,NA,NA,NA
6446,Fish,Searun Fish,Chinook Salmon,Oncorhynchus tshawytscha,tail end,raw,11,14,NA,NA,5.5,8.4,NA,NA,NA,NA,NA,NA
6446,Fish,Searun Fish,Chinook Salmon,Oncorhynchus tshawytscha,tail end,raw,33,14,NA,NA,5.5,8.4,NA,NA,NA,NA,NA,NA
6446,Fish,Searun Fish,Chinook Salmon,Oncorhynchus tshawytscha,muscle,raw,27,20,0.8,0.9,17.9,11.6,NA,NA,NA,95,NA,NA
6446,Fish,Searun Fish,Chinook Salmon,Oncorhynchus tshawytscha,muscle,raw,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6446,Fish,Searun Fish,Chinook Salmon,Oncorhynchus tshawytscha,fillet,raw,79,14,0.6,1.1,19,11.4,1.9,2.4,NA,NA,NA,NA
6446,Fish,Searun Fish,Chinook Salmon,Oncorhynchus tshawytscha,fillet,raw,72,NA,NA,NA,NA,13.2,NA,NA,NA,NA,NA,NA
6446,Fish,Searun Fish,Chinook Salmon,Oncorhynchus tshawytscha,liver,raw,7,28,NA,2.6,16.6,8,NA,NA,NA,NA,NA,NA
6446,Fish,Searun Fish,Chinook Salmon,Oncorhynchus tshawytscha,liver,raw,34,NA,NA,2.6,NA,NA,NA,NA,NA,NA,NA,NA
6446,Fish,Searun Fish,Chinook Salmon,Oncorhynchus tshawytscha,head end,raw,11,20,NA,NA,4.6,7.1,NA,NA,NA,NA,NA,NA
6446,Fish,Searun Fish,Chinook Salmon,Oncorhynchus tshawytscha,middle,raw,11,22,NA,NA,21.4,3.3,NA,NA,NA,NA,NA,NA
6446,Fish,Searun Fish,Chinook Salmon,Oncorhynchus tshawytscha,tail end,raw,11,14,NA,NA,8.4,8.4,NA,NA,NA,NA,NA,NA
6446,Fish,Searun Fish,Atlantic Salmon,Salmo salar,meat,raw,13,12,NA,0.8,19.8,6.34,NA,2.54,NA,NA,0.321,NA
6446,Fish,Searun Fish,Atlantic Salmon,Salmo salar,meat,raw,63,12,0.64,0.8,19.8,6.34,NA,2.54,0.016,29,0.321,NA
6446,Fish,Searun Fish,Atlantic Salmon,Salmo salar,meat,raw,82,20,1.04,0.8,18.4,10,NA,3.32,0.04,24,0.65,NA
6446,Fish,Searun Fish,Atlantic Salmon,Salmo salar,meat,raw,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.345,1
6446,Fish,Searun Fish,Atlantic Salmon,Salmo salar,meat,raw,10,27,0.8,0.7,18.4,12,NA,3.4,0.02,26,NA,NA
6446,Fish,Searun Fish,Atlantic Salmon,Salmo salar,meat,raw,62,12,0.64,0.8,19.8,6.3,NA,2.54,0.016,29,NA,NA
6446,Fish,Searun Fish,Atlantic Salmon,Salmo salar,meat,raw,23,NA,NA,NA,NA,5.4,NA,2.1,NA,NA,0.3,NA
6446,Fish,Searun Fish,Atlantic Salmon,Salmo salar,muscle,raw,27,15,0.47,1.15,17.2,5.5,NA,NA,NA,32,NA,NA
6446,Fish,Searun Fish,Atlantic Salmon,Salmo salar,muscle,raw,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6446,Fish,Searun Fish,Atlantic Salmon,Salmo salar,muscle,raw,48,NA,NA,NA,NA,18.6,2.2,NA,NA,NA,NA,NA
6446,Fish,Searun Fish,Atlantic Salmon,Salmo salar,muscle,raw,2,11.6,0.6,0.4,24.3,4.3,NA,NA,NA,22.9,0.269,NA
6446,Fish,Searun Fish,Atlantic Salmon,Salmo salar,skin,raw,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6446,Fish,Searun Fish,Atlantic Salmon,Salmo salar,fillet,raw,79,15,0.5,1,18.4,5.6,1.4,2.4,NA,NA,NA,NA
6446,Fish,Searun Fish,Atlantic Salmon,Salmo salar,fillet,raw,72,NA,NA,NA,NA,5.8,NA,NA,NA,NA,NA,NA
6447,Fish,Searun Fish,Sturgeon,Acipenser spp.,meat,raw,88,13,0.42,0.7,16.1,4.04,NA,0.69,0.025,35,0.194,NA
6447,Fish,Searun Fish,Sturgeon,Acipenser spp.,meat,raw,13,NA,0.42,NA,16.1,4.04,NA,0.69,0.025,NA,0.194,NA
6447,Fish,Searun Fish,Sturgeon,Acipenser spp.,meat,raw,55,NA,NA,NA,NA,7.2,2.29,NA,NA,NA,1.4,NA
6447,Fish,Searun Fish,Sturgeon,Acipenser spp.,muscle,raw,27,NA,NA,NA,18.1,1.9,NA,NA,NA,NA,NA,NA
6447,Fish,Searun Fish,Sturgeon,Acipenser spp.,roe,raw,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6447,Fish,Searun Fish,Lake Sturgeon,Acipenser fulvenscens,muscle,raw,27,NA,NA,NA,17.1,9.1,NA,NA,NA,NA,NA,NA
6447,Fish,Searun Fish,Lake Sturgeon,Acipenser fulvenscens,meat,raw,44,6.61,0.443,0.139,18.3,3.31,NA,NA,0.02,NA,NA,NA
6447,Fish,Searun Fish,Lake Sturgeon,Acipenser fulvenscens,fillet,raw,79,14,NA,1.5,16.8,10.8,NA,NA,NA,NA,NA,NA
6447,Fish,Searun Fish,Atlantic Sturgeon,Acipenser oxyrhyncus,meat,raw,23,NA,NA,NA,NA,6,NA,2.1,NA,NA,1,NA
6447,Fish,Searun Fish,Atlantic Sturgeon,Acipenser oxyrhyncus,meat,raw,55,NA,NA,NA,NA,NA,NA,2.55,NA,NA,1.4,NA
6448,Fish,Searun Fish,Eulachon,Thaleichthys pacificus,meat,raw,7,NA,NA,NA,NA,9.3,NA,0.56,NA,NA,NA,NA
6448,Fish,Searun Fish,Eulachon,Thaleichthys pacificus,meat,raw,38,273,1.3,1.6,NA,16.7,NA,NA,NA,NA,NA,NA
6448,Fish,Searun Fish,Eulachon,Thaleichthys pacificus,meat,raw,5,NA,NA,NA,NA,16.7,NA,NA,NA,NA,NA,NA
6448,Fish,Searun Fish,Eulachon,Thaleichthys pacificus,meat,raw,21,50,NA,0.9,14,6,NA,NA,NA,NA,NA,NA
6448,Fish,Searun Fish,Eulachon,Thaleichthys pacificus,meat,raw,62,50,NA,0.9,14.6,6.2,NA,0,NA,NA,NA,NA
6448,Fish,Searun Fish,Eulachon,Thaleichthys pacificus,meat,raw,55,NA,NA,NA,NA,1.2,0.32,NA,NA,NA,0.12,NA
6448,Fish,Searun Fish,Eulachon,Thaleichthys pacificus,grease,raw,7,NA,NA,NA,NA,100,NA,2.37,NA,NA,NA,NA
6448,Fish,Searun Fish,Eulachon,Thaleichthys pacificus,grease,raw,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6448,Fish,Searun Fish,Eulachon,Thaleichthys pacificus,grease,raw,5,NA,NA,NA,NA,98,19,NA,NA,NA,NA,NA
6448,Fish,Searun Fish,Eulachon,Thaleichthys pacificus,grease,raw,38,NA,NA,NA,NA,98,NA,NA,NA,NA,NA,NA
6448,Fish,Searun Fish,Eulachon,Thaleichthys pacificus,grease,raw,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6448,Fish,Searun Fish,Eulachon,Thaleichthys pacificus,grease,raw,39,6.8,NA,NA,NA,NA,NA,0.9,NA,NA,NA,NA
6448,Fish,Searun Fish,Eulachon,Thaleichthys pacificus,grease,raw,21,NA,NA,NA,0,98,NA,NA,NA,NA,NA,NA
6448,Fish,Searun Fish,Eulachon,Thaleichthys pacificus,whole,raw,7,NA,NA,NA,NA,6.9,NA,0.37,NA,NA,NA,NA
6448,Fish,Searun Fish,Eulachon,Thaleichthys pacificus,whole,raw,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6448,Fish,Searun Fish,Eulachon,Thaleichthys pacificus,whole,raw,66,NA,NA,NA,12,18.8,NA,NA,NA,NA,NA,NA
6448,Fish,Searun Fish,Eulachon,Thaleichthys pacificus,whole,raw,11,476,NA,NA,15.3,2.4,NA,NA,NA,NA,NA,NA
6448,Fish,Searun Fish,Eulachon,Thaleichthys pacificus,whole,raw,33,476,NA,NA,15.3,2.4,NA,NA,NA,NA,NA,NA
6448,Fish,Searun Fish,Eulachon,Thaleichthys pacificus,muscle,raw,27,NA,NA,NA,14.5,6.5,NA,NA,NA,NA,NA,NA
6448,Fish,Searun Fish,Eulachon,Thaleichthys pacificus,eggs,raw,11,32,NA,NA,21.4,5.6,NA,NA,NA,NA,NA,NA
6449,Fish,Searun Fish,Arctic Char,Salvelinus alpinus,meat,raw,82,NA,0.67,0.75,20.5,2.7,NA,NA,NA,30,NA,NA
6449,Fish,Searun Fish,Arctic Char,Salvelinus alpinus,meat,raw,21,40,NA,2.2,23,6,NA,NA,NA,NA,NA,NA
6449,Fish,Searun Fish,Arctic Char,Salvelinus alpinus,meat,raw,30,34,0.8,1.8,24.5,7.7,NA,NA,0.13,26,NA,NA
6449,Fish,Searun Fish,Arctic Char,Salvelinus alpinus,meat,raw,35,36,NA,8.2,20.8,5.2,NA,NA,NA,NA,NA,NA
6449,Fish,Searun Fish,Arctic Char,Salvelinus alpinus,meat,raw,62,7,NA,0.23,20.2,8.1,NA,NA,NA,NA,NA,NA
6449,Fish,Searun Fish,Arctic Char,Salvelinus alpinus,meat,raw,9,18.8,0.6,0.32,19.2,6.5,NA,NA,NA,21.3,NA,NA
6449,Fish,Searun Fish,Arctic Char,Salvelinus alpinus,meat,raw,4,7,0.6,0.7,21,3.3,NA,NA,0.01,29,NA,NA
6449,Fish,Searun Fish,Arctic Char,Salvelinus alpinus,meat,raw,37,NA,NA,NA,NA,3.3,NA,NA,NA,NA,0.4,NA
6449,Fish,Searun Fish,Arctic Char,Salvelinus alpinus,meat,raw,53,11,0.4,0.3,18,2,NA,NA,0.01,30,NA,NA
6449,Fish,Searun Fish,Arctic Char,Salvelinus alpinus,meat,raw,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6449,Fish,Searun Fish,Arctic Char,Salvelinus alpinus,meat,raw,60,NA,NA,NA,20.8,NA,NA,NA,NA,NA,NA,NA
6449,Fish,Searun Fish,Arctic Char,Salvelinus alpinus,meat + skin,raw,4,14,0.6,0.6,22,3.9,NA,NA,0.01,23,NA,NA
6449,Fish,Searun Fish,Arctic Char,Salvelinus alpinus,flesh,raw,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6449,Fish,Searun Fish,Arctic Char,Salvelinus alpinus,flesh,raw,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6449,Fish,Searun Fish,Arctic Char,Salvelinus alpinus,fillet,raw,79,20,0.8,1,21.4,7.9,NA,0.9,NA,NA,NA,NA
6449,Fish,Searun Fish,Arctic Char,Salvelinus alpinus,not specified,raw,87,7,NA,0.2,20,8,NA,NA,NA,NA,NA,NA
6449,Fish,Searun Fish,Arctic Char,Salvelinus alpinus,muscle,raw,2,7.2,0.6,0.7,20.2,7.2,NA,NA,NA,21,0.78,NA
6449,Fish,Searun Fish,Arctic Char,Salvelinus alpinus,muscle,raw,50,NA,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
6449,Fish,Searun Fish,Arctic Char,Salvelinus alpinus,muscle,raw,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6449,Fish,Searun Fish,Arctic Char,Salvelinus alpinus,skin,raw,4,268,2.5,4.8,42,19,NA,NA,0.16,26,NA,NA
6449,Fish,Searun Fish,Arctic Char,Salvelinus alpinus,skin,raw,37,NA,NA,NA,NA,18.7,NA,NA,NA,NA,0.7,NA
6449,Fish,Searun Fish,Arctic Char,Salvelinus alpinus,liver,raw,50,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA
6449,Fish,Searun Fish,Arctic Char,Salvelinus alpinus,whole,raw,73,NA,NA,NA,NA,NA,NA,NA,NA,29,NA,NA
6449,Fish,Searun Fish,Arctic Char,Salvelinus alpinus,whole,raw,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6450,Fish,Searun Fish,American Eel,Anguilla rostrata,skin,raw,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6450,Fish,Searun Fish,American Eel,Anguilla rostrata,fillet,raw,79,56,1,2.7,18.8,15.8,1.2,2.3,NA,NA,NA,NA
6450,Fish,Searun Fish,American Eel,Anguilla rostrata,fillet,raw,72,NA,NA,NA,NA,18.3,NA,NA,NA,NA,NA,NA
6450,Fish,Searun Fish,American Eel,Anguilla rostrata,meat,raw,21,18,NA,0.7,15,18,NA,NA,NA,NA,NA,NA
6450,Fish,Searun Fish,American Eel,Anguilla rostrata,meat,raw,55,NA,NA,NA,NA,NA,NA,1.23,NA,NA,0.3,NA
6450,Fish,Searun Fish,American Eel,Anguilla rostrata,meat,raw,15,20,1.63,0.51,18.5,11.7,NA,0.9,0.035,NA,NA,NA
6450,Fish,Searun Fish,American Eel,Anguilla rostrata,meat,raw,23,NA,NA,NA,NA,18.8,NA,1.4,NA,NA,0.1,NA
6450,Fish,Searun Fish,American Eel,Anguilla rostrata,meat,raw,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6450,Fish,Searun Fish,American Eel,Anguilla rostrata,meat,raw,55,NA,NA,NA,NA,14.2,1.13,NA,NA,NA,0.3,NA
6450,Fish,Searun Fish,American Eel,Anguilla rostrata,meat,raw,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6450,Fish,Searun Fish,American Eel,Anguilla rostrata,meat,raw,82,35,2,0.35,19.1,31.5,NA,5.74,0.03,15,1.3,NA
6450,Fish,Searun Fish,American Eel,Anguilla rostrata,muscle,raw,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6450,Fish,Searun Fish,American Eel,Anguilla rostrata,muscle,raw,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6450,Fish,Searun Fish,American Eel,Anguilla rostrata,muscle,raw,27,56,0.615,NA,18.2,13.3,NA,NA,NA,NA,NA,NA
6450,Fish,Searun Fish,American Eel,Anguilla rostrata,muscle,raw,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6450,Fish,Searun Fish,American Eel,Anguilla rostrata,not specified,raw,87,20,NA,0.6,19,12,NA,NA,NA,NA,NA,NA
6450,Fish,Searun Fish,American Eel,Anguilla rostrata,not specified,raw,88,20,1.62,0.5,18.4,11.7,NA,0.95,0.035,20,0.084,NA
6451,Fish,Searun Fish,Rainbow Smelt,Osmerus mordax,meat,raw,55,NA,1.65,0.9,NA,NA,NA,0.33,NA,30,0.12,NA
6451,Fish,Searun Fish,Rainbow Smelt,Osmerus mordax,meat,raw,63,60,NA,NA,17.6,2.42,NA,0.885,0.7,NA,0.275,NA
6451,Fish,Searun Fish,Rainbow Smelt,Osmerus mordax,meat,raw,88,NA,1.65,0.9,NA,NA,NA,NA,0.7,30,NA,NA
6451,Fish,Searun Fish,Rainbow Smelt,Osmerus mordax,muscle,raw,27,NA,2,NA,18.8,2,NA,NA,NA,NA,NA,NA
6451,Fish,Searun Fish,Rainbow Smelt,Osmerus mordax,muscle,raw,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6451,Fish,Searun Fish,Rainbow Smelt,Osmerus mordax,whole,raw,27,NA,NA,NA,15.5,4,NA,NA,NA,NA,NA,NA
6451,Fish,Searun Fish,Rainbow Smelt,Osmerus mordax,whole,raw,66,NA,NA,NA,17.9,6.53,NA,NA,NA,NA,NA,NA
6451,Fish,Searun Fish,Rainbow Smelt,Osmerus mordax,skin,raw,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6451,Fish,Searun Fish,Rainbow Smelt,Osmerus mordax,fillet,raw,79,60,1.6,1.1,18.6,2.1,0.6,0.8,NA,NA,NA,NA
6451,Fish,Searun Fish,Rainbow Smelt,Osmerus mordax,fillet,raw,56,NA,NA,NA,18.3,2.2,NA,NA,NA,NA,NA,NA
6451,Fish,Searun Fish,Rainbow Smelt,Osmerus mordax,meat + small bones,raw,7,74,NA,0.6,16.7,5.1,NA,NA,NA,NA,NA,NA
6451,Fish,Searun Fish,Rainbow Smelt,Osmerus mordax,meat + small bones,raw,34,74,NA,0.6,16.7,5.1,NA,NA,NA,NA,NA,NA
6452,Fish,Searun Fish,Lampreys,Petromyzontinae,muscle,raw,27,16,NA,NA,16,15.5,NA,NA,NA,NA,NA,NA
6453,Fish,Searun Fish,Alewife,Alosa pseudoharengus,meat,raw,55,NA,NA,NA,NA,3.49,0.51,NA,NA,NA,0.1,NA
6453,Fish,Searun Fish,Alewife,Alosa pseudoharengus,meat,raw,55,NA,NA,NA,NA,NA,NA,0.47,NA,NA,0.1,NA
6453,Fish,Searun Fish,Alewife,Alosa pseudoharengus,muscle,raw,27,NA,NA,NA,17.3,6.8,NA,NA,NA,NA,NA,NA
6453,Fish,Searun Fish,Alewife,Alosa pseudoharengus,whole,raw,27,NA,NA,NA,14,11.6,NA,NA,NA,NA,NA,NA
6453,Fish,Searun Fish,Alewife,Alosa pseudoharengus,offal,raw,27,NA,NA,NA,15.6,10.1,NA,NA,NA,NA,NA,NA
6453,Fish,Searun Fish,Alewife,Alosa pseudoharengus,roe,raw,27,NA,NA,NA,16,7.9,NA,NA,NA,NA,NA,NA
6152,Fish,Saltwater Fish,Halibut,Hippoglossinae,meat,raw,55,NA,NA,NA,NA,2.04,0.45,NA,NA,NA,0.16,NA
6152,Fish,Saltwater Fish,Halibut,Hippoglossinae,meat,raw,67,13,NA,0.66,23.5,4.5,NA,NA,NA,NA,NA,NA
6152,Fish,Saltwater Fish,Halibut,Hippoglossinae,meat,raw,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6152,Fish,Saltwater Fish,Halibut,Hippoglossinae,meat,raw,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6152,Fish,Saltwater Fish,Halibut,Hippoglossinae,meat,raw,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6152,Fish,Saltwater Fish,Halibut,Hippoglossinae,muscle,raw,27,19,NA,1,18.7,4.3,NA,NA,0.048,60,NA,NA
6152,Fish,Saltwater Fish,Halibut,Hippoglossinae,whole,raw,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6152,Fish,Saltwater Fish,Halibut,Hippoglossinae,oil,raw,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6152,Fish,Saltwater Fish,Halibut,Hippoglossinae,flesh + skin,raw,88,20,0.61,0.27,20.5,2.92,NA,0.912,0.011,26,0.217,NA
6152,Fish,Saltwater Fish,Atlantic Halibut and Pacific Halibut,Hippoglossus spp.,not specified,raw,88,47,0.42,0.84,20.8,2.29,NA,0.73,0.015,83,0.071,NA
6152,Fish,Saltwater Fish,Pacific Halibut,Hippoglossus stenolepis,meat,raw,23,NA,NA,NA,NA,2.3,NA,0.7,NA,NA,0.1,NA
6152,Fish,Saltwater Fish,Pacific Halibut,Hippoglossus stenolepis,meat,raw,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6152,Fish,Saltwater Fish,Pacific Halibut,Hippoglossus stenolepis,"muscle, cheeks",raw,27,NA,NA,NA,19.2,0.7,NA,NA,NA,NA,NA,NA
6152,Fish,Saltwater Fish,Pacific Halibut,Hippoglossus stenolepis,"muscle, dark meat",raw,27,NA,NA,NA,16.9,10.6,NA,NA,NA,NA,NA,NA
6152,Fish,Saltwater Fish,Pacific Halibut,Hippoglossus stenolepis,muscle,raw,27,22,0.08,0.09,NA,NA,NA,NA,NA,25,NA,NA
6152,Fish,Saltwater Fish,Pacific Halibut,Hippoglossus stenolepis,fillet,raw,79,34,0.3,0.1,20,2.2,0.5,0.8,NA,NA,NA,NA
6152,Fish,Saltwater Fish,Pacific Halibut,Hippoglossus stenolepis,fillet,raw,72,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
6152,Fish,Saltwater Fish,Greenland Halibut,Reinhardtius hippoglossoides,meat,raw,62,3,0.4,0.66,14.4,13.8,NA,1.37,0.012,26,NA,NA
