latin_name,feeding_mode,feeding_level,BodyShapeI,part,DemersPelag,EnvTemp,nutrient,reference,AgeMatMin,log_concentration,log_length,bulk_trophic_level,DepthRangeDeep
Salmo salar,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,temperate,dha,79,2.15,NA,5.0106352940962555,3.76,210
Salmo salar,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,temperate,dha,82,2.15,0.5877866649021191,5.0106352940962555,3.76,210
Salmo salar,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,temperate,epa,2,2.15,-1.313043899380298,5.0106352940962555,3.76,210
Salmo salar,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,temperate,epa,10,2.15,NA,5.0106352940962555,3.76,210
Salmo salar,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,temperate,epa,13,2.15,-1.1363141558521213,5.0106352940962555,3.76,210
Salmo salar,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,temperate,epa,23,2.15,-1.2039728043259361,5.0106352940962555,3.76,210
Salmo salar,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,temperate,epa,27,2.15,NA,5.0106352940962555,3.76,210
Salmo salar,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,temperate,epa,48,2.15,NA,5.0106352940962555,3.76,210
Salmo salar,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,temperate,epa,59,2.15,-1.0642108619507773,5.0106352940962555,3.76,210
Salmo salar,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,temperate,epa,62,2.15,NA,5.0106352940962555,3.76,210
Salmo salar,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,temperate,epa,64,2.15,NA,5.0106352940962555,3.76,210
Salmo salar,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,temperate,epa,72,2.15,NA,5.0106352940962555,3.76,210
Salmo salar,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,temperate,epa,79,2.15,NA,5.0106352940962555,3.76,210
Salmo salar,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,temperate,epa,82,2.15,-0.4307829160924542,5.0106352940962555,3.76,210
Salmo salar,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,skin,benthopelagic,temperate,dha,64,2.15,NA,5.0106352940962555,3.76,210
Salmo salar,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,skin,benthopelagic,temperate,epa,64,2.15,NA,5.0106352940962555,3.76,210
Salmo trutta,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,pelagic-neritic,subtropical,dha,27,2.491304347826087,NA,4.941642422609304,3.532500016689301,28
Salmo trutta,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,pelagic-neritic,subtropical,dha,52,2.491304347826087,NA,4.941642422609304,3.532500016689301,28
Salmo trutta,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,pelagic-neritic,subtropical,dha,82,2.491304347826087,NA,4.941642422609304,3.532500016689301,28
Salmo trutta,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,pelagic-neritic,subtropical,epa,27,2.491304347826087,NA,4.941642422609304,3.532500016689301,28
Salmo trutta,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,pelagic-neritic,subtropical,epa,52,2.491304347826087,NA,4.941642422609304,3.532500016689301,28
Salmo trutta,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,pelagic-neritic,subtropical,epa,82,2.491304347826087,NA,4.941642422609304,3.532500016689301,28
Salvelinus alpinus,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,liver,benthopelagic,temperate,dha,50,4,NA,4.672828834461906,3.4600000381469727,70
Salvelinus alpinus,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,liver,benthopelagic,temperate,epa,50,4,NA,4.672828834461906,3.4600000381469727,70
Salvelinus alpinus,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,temperate,dha,2,4,-0.37106368139083207,4.672828834461906,3.4600000381469727,70
Salvelinus alpinus,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,temperate,dha,4,4,NA,4.672828834461906,3.4600000381469727,70
Salvelinus alpinus,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,temperate,dha,9,4,NA,4.672828834461906,3.4600000381469727,70
Salvelinus alpinus,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,temperate,dha,21,4,NA,4.672828834461906,3.4600000381469727,70
Salvelinus alpinus,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,temperate,dha,27,4,NA,4.672828834461906,3.4600000381469727,70
Salvelinus alpinus,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,temperate,dha,30,4,NA,4.672828834461906,3.4600000381469727,70
Salvelinus alpinus,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,temperate,dha,35,4,NA,4.672828834461906,3.4600000381469727,70
Salvelinus alpinus,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,temperate,dha,37,4,-1.6094379124341003,4.672828834461906,3.4600000381469727,70
Salvelinus alpinus,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,temperate,dha,49,4,NA,4.672828834461906,3.4600000381469727,70
Salvelinus alpinus,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,temperate,dha,50,4,NA,4.672828834461906,3.4600000381469727,70
Salvelinus alpinus,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,temperate,dha,53,4,NA,4.672828834461906,3.4600000381469727,70
Salvelinus alpinus,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,temperate,dha,60,4,NA,4.672828834461906,3.4600000381469727,70
Salvelinus alpinus,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,temperate,dha,62,4,NA,4.672828834461906,3.4600000381469727,70
Salvelinus alpinus,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,temperate,dha,79,4,NA,4.672828834461906,3.4600000381469727,70
Salvelinus alpinus,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,temperate,dha,82,4,NA,4.672828834461906,3.4600000381469727,70
Salvelinus alpinus,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,temperate,dha,83,4,NA,4.672828834461906,3.4600000381469727,70
Salvelinus alpinus,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,temperate,dha,84,4,NA,4.672828834461906,3.4600000381469727,70
Salvelinus alpinus,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,temperate,epa,2,4,-0.2484613592984996,4.672828834461906,3.4600000381469727,70
Salvelinus alpinus,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,temperate,epa,4,4,NA,4.672828834461906,3.4600000381469727,70
Salvelinus alpinus,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,temperate,epa,9,4,NA,4.672828834461906,3.4600000381469727,70
Salvelinus alpinus,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,temperate,epa,21,4,NA,4.672828834461906,3.4600000381469727,70
Salvelinus alpinus,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,temperate,epa,27,4,NA,4.672828834461906,3.4600000381469727,70
Salvelinus alpinus,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,temperate,epa,30,4,NA,4.672828834461906,3.4600000381469727,70
Salvelinus alpinus,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,temperate,epa,35,4,NA,4.672828834461906,3.4600000381469727,70
Salvelinus alpinus,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,temperate,epa,37,4,-0.916290731874155,4.672828834461906,3.4600000381469727,70
Salvelinus alpinus,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,temperate,epa,49,4,NA,4.672828834461906,3.4600000381469727,70
Salvelinus alpinus,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,temperate,epa,50,4,NA,4.672828834461906,3.4600000381469727,70
Salvelinus alpinus,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,temperate,epa,53,4,NA,4.672828834461906,3.4600000381469727,70
Salvelinus alpinus,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,temperate,epa,60,4,NA,4.672828834461906,3.4600000381469727,70
Salvelinus alpinus,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,temperate,epa,62,4,NA,4.672828834461906,3.4600000381469727,70
Salvelinus alpinus,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,temperate,epa,79,4,NA,4.672828834461906,3.4600000381469727,70
Salvelinus alpinus,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,temperate,epa,82,4,NA,4.672828834461906,3.4600000381469727,70
Salvelinus alpinus,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,temperate,epa,83,4,NA,4.672828834461906,3.4600000381469727,70
Salvelinus alpinus,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,temperate,epa,84,4,NA,4.672828834461906,3.4600000381469727,70
Salvelinus alpinus,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle + skin,benthopelagic,temperate,dha,4,4,NA,4.672828834461906,3.4600000381469727,70
Salvelinus alpinus,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle + skin,benthopelagic,temperate,epa,4,4,NA,4.672828834461906,3.4600000381469727,70
Salvelinus alpinus,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,not specified,benthopelagic,temperate,dha,87,4,NA,4.672828834461906,3.4600000381469727,70
Salvelinus alpinus,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,not specified,benthopelagic,temperate,epa,87,4,NA,4.672828834461906,3.4600000381469727,70
Salvelinus alpinus,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,skin,benthopelagic,temperate,dha,4,4,NA,4.672828834461906,3.4600000381469727,70
Salvelinus alpinus,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,skin,benthopelagic,temperate,dha,37,4,-0.5108256237659907,4.672828834461906,3.4600000381469727,70
Salvelinus alpinus,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,skin,benthopelagic,temperate,epa,4,4,NA,4.672828834461906,3.4600000381469727,70
Salvelinus alpinus,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,skin,benthopelagic,temperate,epa,37,4,-0.35667494393873245,4.672828834461906,3.4600000381469727,70
Salvelinus alpinus,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,whole,benthopelagic,temperate,dha,18,4,NA,4.672828834461906,3.4600000381469727,70
Salvelinus alpinus,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,whole,benthopelagic,temperate,dha,73,4,NA,4.672828834461906,3.4600000381469727,70
Salvelinus alpinus,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,whole,benthopelagic,temperate,epa,18,4,NA,4.672828834461906,3.4600000381469727,70
Salvelinus alpinus,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,whole,benthopelagic,temperate,epa,73,4,NA,4.672828834461906,3.4600000381469727,70
Salvelinus fontinalis,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,temperate,dha,2,1.75,-1.1332037334377287,4.454347296253507,3.74,27
Salvelinus fontinalis,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,temperate,dha,23,1.75,-1.6094379124341003,4.454347296253507,3.74,27
Salvelinus fontinalis,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,temperate,dha,27,1.75,NA,4.454347296253507,3.74,27
Salvelinus fontinalis,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,temperate,dha,43,1.75,NA,4.454347296253507,3.74,27
Salvelinus fontinalis,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,temperate,dha,56,1.75,NA,4.454347296253507,3.74,27
Salvelinus fontinalis,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,temperate,dha,64,1.75,NA,4.454347296253507,3.74,27
Salvelinus fontinalis,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,temperate,dha,65,1.75,NA,4.454347296253507,3.74,27
Salvelinus fontinalis,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,temperate,dha,69,1.75,NA,4.454347296253507,3.74,27
Salvelinus fontinalis,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,temperate,dha,79,1.75,NA,4.454347296253507,3.74,27
Salvelinus fontinalis,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,temperate,dha,81,1.75,NA,4.454347296253507,3.74,27
Salvelinus fontinalis,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,temperate,epa,2,1.75,-2.1892564076870427,4.454347296253507,3.74,27
Salvelinus fontinalis,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,temperate,epa,23,1.75,-1.9560115027140728,4.454347296253507,3.74,27
Salvelinus fontinalis,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,temperate,epa,27,1.75,NA,4.454347296253507,3.74,27
Salvelinus fontinalis,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,temperate,epa,43,1.75,NA,4.454347296253507,3.74,27
Salvelinus fontinalis,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,temperate,epa,56,1.75,NA,4.454347296253507,3.74,27
Salvelinus fontinalis,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,temperate,epa,64,1.75,NA,4.454347296253507,3.74,27
Salvelinus fontinalis,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,temperate,epa,65,1.75,NA,4.454347296253507,3.74,27
Salvelinus fontinalis,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,temperate,epa,69,1.75,NA,4.454347296253507,3.74,27
Salvelinus fontinalis,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,temperate,epa,79,1.75,NA,4.454347296253507,3.74,27
Salvelinus fontinalis,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,temperate,epa,81,1.75,NA,4.454347296253507,3.74,27
Salvelinus fontinalis,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,skin,benthopelagic,temperate,dha,64,1.75,NA,4.454347296253507,3.74,27
Salvelinus fontinalis,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,skin,benthopelagic,temperate,epa,64,1.75,NA,4.454347296253507,3.74,27
Salvelinus fontinalis,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,whole,benthopelagic,temperate,dha,27,1.75,NA,4.454347296253507,3.74,27
Salvelinus fontinalis,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,whole,benthopelagic,temperate,dha,81,1.75,NA,4.454347296253507,3.74,27
Salvelinus fontinalis,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,whole,benthopelagic,temperate,epa,27,1.75,NA,4.454347296253507,3.74,27
Salvelinus fontinalis,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,whole,benthopelagic,temperate,epa,81,1.75,NA,4.454347296253507,3.74,27
Salvelinus malma,filtering plankton,mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,temperate,dha,7,4,NA,4.844187086458591,3.4,200
Salvelinus malma,filtering plankton,mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,temperate,dha,27,4,NA,4.844187086458591,3.4,200
Salvelinus malma,filtering plankton,mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,temperate,dha,34,4,NA,4.844187086458591,3.4,200
Salvelinus malma,filtering plankton,mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,temperate,epa,7,4,NA,4.844187086458591,3.4,200
Salvelinus malma,filtering plankton,mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,temperate,epa,27,4,NA,4.844187086458591,3.4,200
Salvelinus malma,filtering plankton,mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,temperate,epa,34,4,NA,4.844187086458591,3.4,200
Salvelinus malma,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,temperate,dha,7,4,NA,4.844187086458591,3.539999961853028,200
Salvelinus malma,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,temperate,dha,27,4,NA,4.844187086458591,3.539999961853028,200
Salvelinus malma,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,temperate,dha,34,4,NA,4.844187086458591,3.539999961853028,200
Salvelinus malma,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,temperate,epa,7,4,NA,4.844187086458591,3.539999961853028,200
Salvelinus malma,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,temperate,epa,27,4,NA,4.844187086458591,3.539999961853028,200
Salvelinus malma,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,temperate,epa,34,4,NA,4.844187086458591,3.539999961853028,200
Salvelinus namaycush,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,eggs,benthopelagic,temperate,dha,43,8,NA,5.0106352940962555,3.77,53
Salvelinus namaycush,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,eggs,benthopelagic,temperate,epa,43,8,NA,5.0106352940962555,3.77,53
Salvelinus namaycush,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,liver,benthopelagic,temperate,dha,43,8,NA,5.0106352940962555,3.77,53
Salvelinus namaycush,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,liver,benthopelagic,temperate,epa,43,8,NA,5.0106352940962555,3.77,53
Salvelinus namaycush,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,temperate,dha,1,8,NA,5.0106352940962555,3.77,53
Salvelinus namaycush,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,temperate,dha,2,8,-1.4610179073158271,5.0106352940962555,3.77,53
Salvelinus namaycush,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,temperate,dha,20,8,-0.916290731874155,5.0106352940962555,3.77,53
Salvelinus namaycush,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,temperate,dha,23,8,0.09531017980432493,5.0106352940962555,3.77,53
Salvelinus namaycush,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,temperate,dha,24,8,NA,5.0106352940962555,3.77,53
Salvelinus namaycush,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,temperate,dha,27,8,NA,5.0106352940962555,3.77,53
Salvelinus namaycush,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,temperate,dha,32,8,NA,5.0106352940962555,3.77,53
Salvelinus namaycush,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,temperate,dha,43,8,NA,5.0106352940962555,3.77,53
Salvelinus namaycush,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,temperate,dha,56,8,NA,5.0106352940962555,3.77,53
Salvelinus namaycush,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,temperate,dha,60,8,NA,5.0106352940962555,3.77,53
Salvelinus namaycush,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,temperate,dha,79,8,NA,5.0106352940962555,3.77,53
Salvelinus namaycush,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,temperate,dha,82,8,NA,5.0106352940962555,3.77,53
Salvelinus namaycush,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,temperate,dha,83,8,NA,5.0106352940962555,3.77,53
Salvelinus namaycush,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,temperate,dha,84,8,NA,5.0106352940962555,3.77,53
Salvelinus namaycush,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,temperate,epa,1,8,NA,5.0106352940962555,3.77,53
Salvelinus namaycush,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,temperate,epa,2,8,-2.631089159966082,5.0106352940962555,3.77,53
Salvelinus namaycush,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,temperate,epa,20,8,-2.3025850929940455,5.0106352940962555,3.77,53
Salvelinus namaycush,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,temperate,epa,23,8,-0.6931471805599453,5.0106352940962555,3.77,53
Salvelinus namaycush,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,temperate,epa,24,8,NA,5.0106352940962555,3.77,53
Salvelinus namaycush,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,temperate,epa,27,8,NA,5.0106352940962555,3.77,53
Salvelinus namaycush,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,temperate,epa,32,8,NA,5.0106352940962555,3.77,53
Salvelinus namaycush,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,temperate,epa,43,8,NA,5.0106352940962555,3.77,53
Salvelinus namaycush,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,temperate,epa,56,8,NA,5.0106352940962555,3.77,53
Salvelinus namaycush,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,temperate,epa,60,8,NA,5.0106352940962555,3.77,53
Salvelinus namaycush,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,temperate,epa,79,8,NA,5.0106352940962555,3.77,53
Salvelinus namaycush,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,temperate,epa,82,8,NA,5.0106352940962555,3.77,53
Salvelinus namaycush,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,temperate,epa,83,8,NA,5.0106352940962555,3.77,53
Salvelinus namaycush,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,temperate,epa,84,8,NA,5.0106352940962555,3.77,53
Salvelinus namaycush,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,offal,benthopelagic,temperate,dha,27,8,NA,5.0106352940962555,3.77,53
Salvelinus namaycush,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,offal,benthopelagic,temperate,epa,27,8,NA,5.0106352940962555,3.77,53
Salvelinus namaycush,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,whole,benthopelagic,temperate,dha,73,8,NA,5.0106352940962555,3.77,53
Salvelinus namaycush,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,whole,benthopelagic,temperate,epa,73,8,NA,5.0106352940962555,3.77,53
Sardinops spp.,NA,NA,NA,muscle,NA,NA,dha,27,NA,NA,NA,NA,NA
Sardinops spp.,NA,NA,NA,muscle,NA,NA,dha,79,NA,NA,NA,NA,NA
Sardinops spp.,NA,NA,NA,muscle,NA,NA,epa,27,NA,NA,NA,NA,NA
Sardinops spp.,NA,NA,NA,muscle,NA,NA,epa,79,NA,NA,NA,NA,NA
Sardinops spp.,NA,NA,NA,whole,NA,NA,dha,27,NA,NA,NA,NA,NA
Sardinops spp.,NA,NA,NA,whole,NA,NA,epa,27,NA,NA,NA,NA,NA
Saxidomus gigantea,NA,NA,NA,whole,NA,NA,dha,27,NA,NA,NA,NA,NA
Saxidomus gigantea,NA,NA,NA,whole,NA,NA,epa,27,NA,NA,NA,NA,NA
Scomber scombrus,variable,mainly animals (troph. 2.8 and up),fusiform / normal,liver,pelagic-neritic,temperate,dha,64,1.75,NA,4.0943445622221,3.73,1000
Scomber scombrus,variable,mainly animals (troph. 2.8 and up),fusiform / normal,liver,pelagic-neritic,temperate,epa,64,1.75,NA,4.0943445622221,3.73,1000
Scomber scombrus,variable,mainly animals (troph. 2.8 and up),fusiform / normal,muscle,pelagic-neritic,temperate,dha,21,1.75,NA,4.0943445622221,3.73,1000
Scomber scombrus,variable,mainly animals (troph. 2.8 and up),fusiform / normal,muscle,pelagic-neritic,temperate,dha,23,1.75,0.47000362924573563,4.0943445622221,3.73,1000
Scomber scombrus,variable,mainly animals (troph. 2.8 and up),fusiform / normal,muscle,pelagic-neritic,temperate,dha,27,1.75,NA,4.0943445622221,3.73,1000
Scomber scombrus,variable,mainly animals (troph. 2.8 and up),fusiform / normal,muscle,pelagic-neritic,temperate,dha,55,1.75,0.7701082216960737,4.0943445622221,3.73,1000
