Species,AgeMatMin,Herbivory2,FeedingType,FoodTroph,EnvTemp,BodyShapeI,DemersPelag,DepthRangeDeep,Length,nutrient,concentration,reference,abs_lat,seanuts_id2,subgroup,source,part,page_id,level_1,level_2,realm,part_corr,common_name,latin_name,preparation,ca_mg,zn_mg,fe_mg,protein_g,fat_g,fapun3,fapun_all_g,mn_mg,mg_mg,epa,dha,latin_name_cleaned,old_species1,cine_id
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82,NA,NA,NA,cine,muscle,6152,Fish,Saltwater Fish,NA,NA,Flounders and Soles,Pleuronectinae,raw,35,0.78,0.3,18,1.6,NA,0.509,0.04,27,0.284,0.133,Pleuronectinae,Pleuronectinae,678
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,NA,NA,NA,cine,muscle,6152,Fish,Saltwater Fish,NA,NA,Flounders and Soles,Pleuronectinae,raw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pleuronectinae,Pleuronectinae,679
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,NA,NA,NA,cine,eggs,6152,Fish,Saltwater Fish,NA,NA,Flounders and Soles,Pleuronectinae,raw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pleuronectinae,Pleuronectinae,680
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,NA,NA,NA,cine,whole,6152,Fish,Saltwater Fish,NA,NA,Flounders and Soles,Pleuronectinae,raw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pleuronectinae,Pleuronectinae,681
NA,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.08,subtropical,fusiform / normal,pelagic-oceanic,200,130,NA,NA,46,NA,NA,NA,cine,muscle,6437,Fish,Saltwater Fish,brackmarine,NA,Bluefish,Pomatomus saltatrix,raw,131,NA,NA,15.1,6.6,NA,NA,NA,NA,NA,NA,Pomatomus saltatrix,Pomatomus saltatrix,682
NA,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.08,subtropical,fusiform / normal,pelagic-oceanic,200,130,NA,NA,23,NA,NA,NA,cine,muscle,6437,Fish,Saltwater Fish,brackmarine,NA,Bluefish,Pomatomus saltatrix,raw,NA,NA,NA,NA,6.5,NA,1.6,NA,NA,0.4,0.8,Pomatomus saltatrix,Pomatomus saltatrix,683
NA,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.08,subtropical,fusiform / normal,pelagic-oceanic,200,130,NA,NA,62,NA,NA,NA,cine,muscle,6437,Fish,Saltwater Fish,brackmarine,NA,Bluefish,Pomatomus saltatrix,raw,7,0.81,0.48,20,4.2,NA,1.06,0.021,33,NA,NA,Pomatomus saltatrix,Pomatomus saltatrix,684
NA,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.08,subtropical,fusiform / normal,pelagic-oceanic,200,130,NA,NA,65,NA,NA,NA,cine,muscle,6437,Fish,Saltwater Fish,brackmarine,NA,Bluefish,Pomatomus saltatrix,raw,6.8,0.763,0.452,19.6,2,NA,NA,0.022,42.3,NA,NA,Pomatomus saltatrix,Pomatomus saltatrix,685
NA,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.08,subtropical,fusiform / normal,pelagic-oceanic,200,130,NA,NA,27,NA,NA,NA,cine,muscle,6437,Fish,Saltwater Fish,brackmarine,NA,Bluefish,Pomatomus saltatrix,raw,59,NA,5.2,20.6,3.8,NA,NA,NA,NA,NA,NA,Pomatomus saltatrix,Pomatomus saltatrix,686
NA,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.08,subtropical,fusiform / normal,pelagic-oceanic,200,130,NA,NA,79,NA,NA,NA,cine,muscle,6437,Fish,Saltwater Fish,brackmarine,NA,Bluefish,Pomatomus saltatrix,raw,33,0.8,2.8,20.1,2.9,NA,NA,NA,NA,NA,NA,Pomatomus saltatrix,Pomatomus saltatrix,687
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,NA,cine,muscle,6504,Marine Invertebrates,Bivalves,NA,NA,Pacific Littleneck Clam,Protothaca staminea,raw,NA,NA,NA,NA,0.8,NA,0.1,NA,NA,NA,NA,Protothaca staminea,Protothaca staminea,688
NA,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.08,temperate,short and / or deep,demersal,143,64,NA,NA,65,NA,NA,NA,cine,muscle,6152,Fish,Saltwater Fish,marine,NA,Winter Flounder,Pseudopleuronectes americanus,raw,13.2,0.394,0.103,21.2,1.19,NA,NA,0.015,47,NA,NA,Pseudopleuronectes americanus,Pseudopleuronectes americanus,689
NA,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.08,temperate,short and / or deep,demersal,143,64,NA,NA,55,NA,NA,NA,cine,muscle,6152,Fish,Saltwater Fish,marine,NA,Winter Flounder,Pseudopleuronectes americanus,raw,NA,NA,NA,NA,NA,NA,0.23,NA,NA,0.07,0.12,Pseudopleuronectes americanus,Pseudopleuronectes americanus,690
NA,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.08,temperate,short and / or deep,demersal,143,64,NA,NA,55,NA,NA,NA,cine,muscle,6152,Fish,Saltwater Fish,marine,NA,Winter Flounder,Pseudopleuronectes americanus,raw,NA,NA,NA,NA,0.45,0.22,NA,NA,NA,0.07,0.12,Pseudopleuronectes americanus,Pseudopleuronectes americanus,691
NA,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.08,temperate,short and / or deep,demersal,143,64,NA,NA,27,NA,NA,NA,cine,muscle,6152,Fish,Saltwater Fish,marine,NA,Winter Flounder,Pseudopleuronectes americanus,raw,NA,NA,NA,18,0.6,NA,NA,NA,NA,NA,NA,Pseudopleuronectes americanus,Pseudopleuronectes americanus,692
NA,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.08,temperate,short and / or deep,demersal,143,64,NA,NA,27,NA,NA,NA,cine,offal,6152,Fish,Saltwater Fish,marine,NA,Winter Flounder,Pseudopleuronectes americanus,raw,NA,NA,NA,17,3.5,NA,NA,NA,NA,NA,NA,Pseudopleuronectes americanus,Pseudopleuronectes americanus,693
NA,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.08,temperate,short and / or deep,demersal,143,64,NA,NA,79,NA,NA,NA,cine,muscle,6152,Fish,Saltwater Fish,marine,NA,Winter Flounder,Pseudopleuronectes americanus,raw,13,0.4,0.1,19.6,0.9,NA,NA,NA,NA,NA,NA,Pseudopleuronectes americanus,Pseudopleuronectes americanus,694
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,NA,NA,NA,cine,muscle,6408,Fish,Freshwater Fish,NA,NA,Pikeminnows,Ptychocheilus spp.,raw,NA,NA,NA,17.2,2.8,NA,NA,NA,NA,NA,NA,Ptychocheilus spp.,Ptychocheilus spp.,695
NA,0.7666666666666666,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.35,temperate,elongated,benthopelagic,110,9,NA,NA,11,NA,NA,NA,cine,muscle,6419,Fish,Freshwater Fish,freshbrackmarine,NA,Ninespine Stickleback,Gasterosteidae,raw,901,NA,NA,20.7,2.2,NA,NA,NA,NA,NA,NA,Pungitius pungitius,Gasterosteidae,696
NA,0.7666666666666666,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.35,temperate,elongated,benthopelagic,110,9,NA,NA,33,NA,NA,NA,cine,muscle,6419,Fish,Freshwater Fish,freshbrackmarine,NA,Ninespine Stickleback,Gasterosteidae,raw,901,NA,NA,20.7,2.2,NA,NA,NA,NA,NA,NA,Pungitius pungitius,Gasterosteidae,697
NA,0.7666666666666666,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.35,temperate,elongated,benthopelagic,110,9,NA,NA,7,NA,NA,NA,cine,muscle,6419,Fish,Freshwater Fish,freshbrackmarine,NA,Ninespine Stickleback,Gasterosteidae,raw,93,NA,6.2,9.9,6.3,NA,NA,NA,NA,NA,NA,Pungitius pungitius,Gasterosteidae,698
NA,0.7666666666666666,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.35,temperate,elongated,benthopelagic,110,9,NA,NA,34,NA,NA,NA,cine,whole,6419,Fish,Freshwater Fish,freshbrackmarine,NA,Ninespine Stickleback,Gasterosteidae,raw,93,NA,6.2,9.9,6.3,NA,NA,NA,NA,NA,NA,Pungitius pungitius,Gasterosteidae,699
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,NA,NA,NA,cine,muscle,6441,Fish,Saltwater Fish,NA,NA,Skates,Rajidae,raw,38,0.98,0.075,20.3,1.3,NA,NA,NA,30,NA,NA,Rajidae,Rajidae,700
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,NA,NA,NA,cine,muscle,6441,Fish,Saltwater Fish,NA,NA,Rays,Rajidae,raw,123,NA,NA,18.6,0.8,NA,NA,NA,NA,NA,NA,Rajidae,Rajidae,701
NA,9,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.09,polar,fusiform / normal,benthopelagic,2200,110,NA,NA,62,NA,NA,NA,cine,muscle,6152,Fish,Saltwater Fish,marine,NA,Greenland Halibut,Reinhardtius hippoglossoides,raw,3,0.4,0.66,14.4,13.8,NA,1.37,0.012,26,NA,NA,Reinhardtius hippoglossoides,Reinhardtius hippoglossoides,702
NA,9,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.09,polar,fusiform / normal,benthopelagic,2200,110,NA,NA,23,NA,NA,NA,cine,muscle,6152,Fish,Saltwater Fish,marine,NA,Greenland Halibut,Reinhardtius hippoglossoides,raw,NA,NA,NA,NA,13.8,NA,1.4,NA,NA,0.5,0.4,Reinhardtius hippoglossoides,Reinhardtius hippoglossoides,703
NA,9,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.09,polar,fusiform / normal,benthopelagic,2200,110,NA,NA,47,NA,NA,NA,cine,muscle,6152,Fish,Saltwater Fish,marine,NA,Greenland Halibut,Reinhardtius hippoglossoides,raw,10,NA,NA,13.1,11.3,NA,NA,NA,NA,NA,NA,Reinhardtius hippoglossoides,Reinhardtius hippoglossoides,704
NA,9,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.09,polar,fusiform / normal,benthopelagic,2200,110,NA,NA,81,NA,NA,NA,cine,muscle,6152,Fish,Saltwater Fish,marine,NA,Greenland Halibut,Reinhardtius hippoglossoides,raw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Reinhardtius hippoglossoides,Reinhardtius hippoglossoides,705
NA,9,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.09,polar,fusiform / normal,benthopelagic,2200,110,NA,NA,82,NA,NA,NA,cine,muscle,6152,Fish,Saltwater Fish,marine,NA,Greenland Halibut,Reinhardtius hippoglossoides,raw,25,NA,0.25,12.4,15.6,NA,2.55,NA,22,0.95,0.87,Reinhardtius hippoglossoides,Reinhardtius hippoglossoides,706
NA,9,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.09,polar,fusiform / normal,benthopelagic,2200,110,NA,NA,48,NA,NA,NA,cine,muscle,6152,Fish,Saltwater Fish,marine,NA,Greenland Halibut,Reinhardtius hippoglossoides,raw,NA,NA,NA,NA,13.1,1.88,NA,NA,NA,NA,NA,Reinhardtius hippoglossoides,Reinhardtius hippoglossoides,707
NA,9,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.09,polar,fusiform / normal,benthopelagic,2200,110,NA,NA,81,NA,NA,NA,cine,whole,6152,Fish,Saltwater Fish,marine,NA,Greenland Halibut,Reinhardtius hippoglossoides,raw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Reinhardtius hippoglossoides,Reinhardtius hippoglossoides,708
NA,9,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.09,polar,fusiform / normal,benthopelagic,2200,110,NA,NA,79,NA,NA,NA,cine,muscle,6152,Fish,Saltwater Fish,marine,NA,Greenland Halibut,Reinhardtius hippoglossoides,raw,12,NA,1,13.2,10,0.6,1,NA,NA,NA,NA,Reinhardtius hippoglossoides,Reinhardtius hippoglossoides,709
NA,9,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.09,polar,fusiform / normal,benthopelagic,2200,110,NA,NA,72,NA,NA,NA,cine,muscle,6152,Fish,Saltwater Fish,marine,NA,Greenland Halibut,Reinhardtius hippoglossoides,raw,NA,NA,NA,NA,8.4,NA,NA,NA,NA,NA,NA,Reinhardtius hippoglossoides,Reinhardtius hippoglossoides,710
NA,2.15,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.76,temperate,fusiform / normal,benthopelagic,210,150,NA,NA,13,NA,NA,NA,cine,muscle,6446,Fish,Searun Fish,freshbrackmarine,NA,Atlantic Salmon,Salmo salar,raw,12,NA,0.8,19.8,6.34,NA,2.54,NA,NA,0.321,1.11,Salmo salar,Salmo salar,711
NA,2.15,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.76,temperate,fusiform / normal,benthopelagic,210,150,NA,NA,82,NA,NA,NA,cine,muscle,6446,Fish,Searun Fish,freshbrackmarine,NA,Atlantic Salmon,Salmo salar,raw,20,1.04,0.8,18.4,10,NA,3.32,0.04,24,0.65,1.8,Salmo salar,Salmo salar,712
NA,2.15,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.76,temperate,fusiform / normal,benthopelagic,210,150,NA,NA,59,NA,NA,NA,cine,muscle,6446,Fish,Searun Fish,freshbrackmarine,NA,Atlantic Salmon,Salmo salar,raw,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.345,1,Salmo salar,Salmo salar,713
NA,2.15,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.76,temperate,fusiform / normal,benthopelagic,210,150,NA,NA,10,NA,NA,NA,cine,muscle,6446,Fish,Searun Fish,freshbrackmarine,NA,Atlantic Salmon,Salmo salar,raw,27,0.8,0.7,18.4,12,NA,3.4,0.02,26,NA,NA,Salmo salar,Salmo salar,714
NA,2.15,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.76,temperate,fusiform / normal,benthopelagic,210,150,NA,NA,62,NA,NA,NA,cine,muscle,6446,Fish,Searun Fish,freshbrackmarine,NA,Atlantic Salmon,Salmo salar,raw,12,0.64,0.8,19.8,6.3,NA,2.54,0.016,29,NA,NA,Salmo salar,Salmo salar,715
NA,2.15,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.76,temperate,fusiform / normal,benthopelagic,210,150,NA,NA,23,NA,NA,NA,cine,muscle,6446,Fish,Searun Fish,freshbrackmarine,NA,Atlantic Salmon,Salmo salar,raw,NA,NA,NA,NA,5.4,NA,2.1,NA,NA,0.3,0.9,Salmo salar,Salmo salar,716
NA,2.15,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.76,temperate,fusiform / normal,benthopelagic,210,150,NA,NA,27,NA,NA,NA,cine,muscle,6446,Fish,Searun Fish,freshbrackmarine,NA,Atlantic Salmon,Salmo salar,raw,15,0.47,1.15,17.2,5.5,NA,NA,NA,32,NA,NA,Salmo salar,Salmo salar,717
NA,2.15,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.76,temperate,fusiform / normal,benthopelagic,210,150,NA,NA,64,NA,NA,NA,cine,muscle,6446,Fish,Searun Fish,freshbrackmarine,NA,Atlantic Salmon,Salmo salar,raw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Salmo salar,Salmo salar,718
NA,2.15,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.76,temperate,fusiform / normal,benthopelagic,210,150,NA,NA,48,NA,NA,NA,cine,muscle,6446,Fish,Searun Fish,freshbrackmarine,NA,Atlantic Salmon,Salmo salar,raw,NA,NA,NA,NA,18.6,2.2,NA,NA,NA,NA,NA,Salmo salar,Salmo salar,719
NA,2.15,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.76,temperate,fusiform / normal,benthopelagic,210,150,NA,NA,2,NA,NA,NA,cine,muscle,6446,Fish,Searun Fish,freshbrackmarine,NA,Atlantic Salmon,Salmo salar,raw,11.6,0.6,0.4,24.3,4.3,NA,NA,NA,22.9,0.269,0.612,Salmo salar,Salmo salar,720
NA,2.15,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.76,temperate,fusiform / normal,benthopelagic,210,150,NA,NA,64,NA,NA,NA,cine,skin,6446,Fish,Searun Fish,freshbrackmarine,NA,Atlantic Salmon,Salmo salar,raw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Salmo salar,Salmo salar,721
NA,2.15,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.76,temperate,fusiform / normal,benthopelagic,210,150,NA,NA,79,NA,NA,NA,cine,muscle,6446,Fish,Searun Fish,freshbrackmarine,NA,Atlantic Salmon,Salmo salar,raw,15,0.5,1,18.4,5.6,1.4,2.4,NA,NA,NA,NA,Salmo salar,Salmo salar,722
NA,2.15,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.76,temperate,fusiform / normal,benthopelagic,210,150,NA,NA,72,NA,NA,NA,cine,muscle,6446,Fish,Searun Fish,freshbrackmarine,NA,Atlantic Salmon,Salmo salar,raw,NA,NA,NA,NA,5.8,NA,NA,NA,NA,NA,NA,Salmo salar,Salmo salar,723
NA,2.491304347826087,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.532500016689301,subtropical,fusiform / normal,pelagic-neritic,28,140,NA,NA,82,NA,NA,NA,cine,muscle,6151,Fish,Freshwater Fish,freshbrackmarine,NA,Brown Trout,Salmo trutta,raw,20,0.44,0.7,20,3.3,NA,0.11,0.04,30,NA,NA,Salmo trutta,Salmo trutta,724
NA,2.491304347826087,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.532500016689301,subtropical,fusiform / normal,pelagic-neritic,28,140,NA,NA,27,NA,NA,NA,cine,muscle,6151,Fish,Freshwater Fish,freshbrackmarine,NA,Brown Trout,Salmo trutta,raw,20,0.46,1,18.5,2.9,NA,NA,0.05,25,NA,NA,Salmo trutta,Salmo trutta,725
NA,2.491304347826087,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.532500016689301,subtropical,fusiform / normal,pelagic-neritic,28,140,NA,NA,52,NA,NA,NA,cine,muscle,6151,Fish,Freshwater Fish,freshbrackmarine,NA,Brown Trout,Salmo trutta,raw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Salmo trutta,Salmo trutta,726
NA,4,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.4600000381469727,temperate,fusiform / normal,benthopelagic,70,107,NA,NA,82,NA,NA,NA,cine,muscle,6449,Fish,Searun Fish,freshbrackmarine,NA,Arctic Char,Salvelinus alpinus,raw,NA,0.67,0.75,20.5,2.7,NA,NA,NA,30,NA,NA,Salvelinus alpinus,Salvelinus alpinus,727
NA,4,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.4600000381469727,temperate,fusiform / normal,benthopelagic,70,107,NA,NA,21,NA,NA,NA,cine,muscle,6449,Fish,Searun Fish,freshbrackmarine,NA,Arctic Char,Salvelinus alpinus,raw,40,NA,2.2,23,6,NA,NA,NA,NA,NA,NA,Salvelinus alpinus,Salvelinus alpinus,728
NA,4,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.4600000381469727,temperate,fusiform / normal,benthopelagic,70,107,NA,NA,30,NA,NA,NA,cine,muscle,6449,Fish,Searun Fish,freshbrackmarine,NA,Arctic Char,Salvelinus alpinus,raw,34,0.8,1.8,24.5,7.7,NA,NA,0.13,26,NA,NA,Salvelinus alpinus,Salvelinus alpinus,729
NA,4,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.4600000381469727,temperate,fusiform / normal,benthopelagic,70,107,NA,NA,35,NA,NA,NA,cine,muscle,6449,Fish,Searun Fish,freshbrackmarine,NA,Arctic Char,Salvelinus alpinus,raw,36,NA,8.2,20.8,5.2,NA,NA,NA,NA,NA,NA,Salvelinus alpinus,Salvelinus alpinus,730
NA,4,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.4600000381469727,temperate,fusiform / normal,benthopelagic,70,107,NA,NA,62,NA,NA,NA,cine,muscle,6449,Fish,Searun Fish,freshbrackmarine,NA,Arctic Char,Salvelinus alpinus,raw,7,NA,0.23,20.2,8.1,NA,NA,NA,NA,NA,NA,Salvelinus alpinus,Salvelinus alpinus,731
NA,4,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.4600000381469727,temperate,fusiform / normal,benthopelagic,70,107,NA,NA,9,NA,NA,NA,cine,muscle,6449,Fish,Searun Fish,freshbrackmarine,NA,Arctic Char,Salvelinus alpinus,raw,18.8,0.6,0.32,19.2,6.5,NA,NA,NA,21.3,NA,NA,Salvelinus alpinus,Salvelinus alpinus,732
NA,4,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.4600000381469727,temperate,fusiform / normal,benthopelagic,70,107,NA,NA,4,NA,NA,NA,cine,muscle,6449,Fish,Searun Fish,freshbrackmarine,NA,Arctic Char,Salvelinus alpinus,raw,7,0.6,0.7,21,3.3,NA,NA,0.01,29,NA,NA,Salvelinus alpinus,Salvelinus alpinus,733
NA,4,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.4600000381469727,temperate,fusiform / normal,benthopelagic,70,107,NA,NA,37,NA,NA,NA,cine,muscle,6449,Fish,Searun Fish,freshbrackmarine,NA,Arctic Char,Salvelinus alpinus,raw,NA,NA,NA,NA,3.3,NA,NA,NA,NA,0.4,0.2,Salvelinus alpinus,Salvelinus alpinus,734
NA,4,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.4600000381469727,temperate,fusiform / normal,benthopelagic,70,107,NA,NA,53,NA,NA,NA,cine,muscle,6449,Fish,Searun Fish,freshbrackmarine,NA,Arctic Char,Salvelinus alpinus,raw,11,0.4,0.3,18,2,NA,NA,0.01,30,NA,NA,Salvelinus alpinus,Salvelinus alpinus,735
NA,4,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.4600000381469727,temperate,fusiform / normal,benthopelagic,70,107,NA,NA,49,NA,NA,NA,cine,muscle,6449,Fish,Searun Fish,freshbrackmarine,NA,Arctic Char,Salvelinus alpinus,raw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Salvelinus alpinus,Salvelinus alpinus,736
NA,4,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.4600000381469727,temperate,fusiform / normal,benthopelagic,70,107,NA,NA,60,NA,NA,NA,cine,muscle,6449,Fish,Searun Fish,freshbrackmarine,NA,Arctic Char,Salvelinus alpinus,raw,NA,NA,NA,20.8,NA,NA,NA,NA,NA,NA,NA,Salvelinus alpinus,Salvelinus alpinus,737
NA,4,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.4600000381469727,temperate,fusiform / normal,benthopelagic,70,107,NA,NA,4,NA,NA,NA,cine,muscle + skin,6449,Fish,Searun Fish,freshbrackmarine,NA,Arctic Char,Salvelinus alpinus,raw,14,0.6,0.6,22,3.9,NA,NA,0.01,23,NA,NA,Salvelinus alpinus,Salvelinus alpinus,738
NA,4,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.4600000381469727,temperate,fusiform / normal,benthopelagic,70,107,NA,NA,83,NA,NA,NA,cine,muscle,6449,Fish,Searun Fish,freshbrackmarine,NA,Arctic Char,Salvelinus alpinus,raw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Salvelinus alpinus,Salvelinus alpinus,739
NA,4,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.4600000381469727,temperate,fusiform / normal,benthopelagic,70,107,NA,NA,84,NA,NA,NA,cine,muscle,6449,Fish,Searun Fish,freshbrackmarine,NA,Arctic Char,Salvelinus alpinus,raw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Salvelinus alpinus,Salvelinus alpinus,740
NA,4,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.4600000381469727,temperate,fusiform / normal,benthopelagic,70,107,NA,NA,79,NA,NA,NA,cine,muscle,6449,Fish,Searun Fish,freshbrackmarine,NA,Arctic Char,Salvelinus alpinus,raw,20,0.8,1,21.4,7.9,NA,0.9,NA,NA,NA,NA,Salvelinus alpinus,Salvelinus alpinus,741
NA,4,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.4600000381469727,temperate,fusiform / normal,benthopelagic,70,107,NA,NA,87,NA,NA,NA,cine,NA,6449,Fish,Searun Fish,freshbrackmarine,NA,Arctic Char,Salvelinus alpinus,raw,7,NA,0.2,20,8,NA,NA,NA,NA,NA,NA,Salvelinus alpinus,Salvelinus alpinus,742
NA,4,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.4600000381469727,temperate,fusiform / normal,benthopelagic,70,107,NA,NA,2,NA,NA,NA,cine,muscle,6449,Fish,Searun Fish,freshbrackmarine,NA,Arctic Char,Salvelinus alpinus,raw,7.2,0.6,0.7,20.2,7.2,NA,NA,NA,21,0.78,0.69,Salvelinus alpinus,Salvelinus alpinus,743
NA,4,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.4600000381469727,temperate,fusiform / normal,benthopelagic,70,107,NA,NA,50,NA,NA,NA,cine,muscle,6449,Fish,Searun Fish,freshbrackmarine,NA,Arctic Char,Salvelinus alpinus,raw,NA,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,Salvelinus alpinus,Salvelinus alpinus,744
NA,4,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.4600000381469727,temperate,fusiform / normal,benthopelagic,70,107,NA,NA,27,NA,NA,NA,cine,muscle,6449,Fish,Searun Fish,freshbrackmarine,NA,Arctic Char,Salvelinus alpinus,raw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Salvelinus alpinus,Salvelinus alpinus,745
NA,4,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.4600000381469727,temperate,fusiform / normal,benthopelagic,70,107,NA,NA,4,NA,NA,NA,cine,skin,6449,Fish,Searun Fish,freshbrackmarine,NA,Arctic Char,Salvelinus alpinus,raw,268,2.5,4.8,42,19,NA,NA,0.16,26,NA,NA,Salvelinus alpinus,Salvelinus alpinus,746
NA,4,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.4600000381469727,temperate,fusiform / normal,benthopelagic,70,107,NA,NA,37,NA,NA,NA,cine,skin,6449,Fish,Searun Fish,freshbrackmarine,NA,Arctic Char,Salvelinus alpinus,raw,NA,NA,NA,NA,18.7,NA,NA,NA,NA,0.7,0.6,Salvelinus alpinus,Salvelinus alpinus,747
NA,4,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.4600000381469727,temperate,fusiform / normal,benthopelagic,70,107,NA,NA,50,NA,NA,NA,cine,liver,6449,Fish,Searun Fish,freshbrackmarine,NA,Arctic Char,Salvelinus alpinus,raw,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,Salvelinus alpinus,Salvelinus alpinus,748
NA,4,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.4600000381469727,temperate,fusiform / normal,benthopelagic,70,107,NA,NA,73,NA,NA,NA,cine,whole,6449,Fish,Searun Fish,freshbrackmarine,NA,Arctic Char,Salvelinus alpinus,raw,NA,NA,NA,NA,NA,NA,NA,NA,29,NA,NA,Salvelinus alpinus,Salvelinus alpinus,749
