Length,AgeMatMin,DepthRangeDeep,part,bulk_trophic_level,EnvTemp,feeding_mode,nutrient,BodyShapeI,concentration,feeding_level,species1,DemersPelag,common_name
83.99999999999999,NA,250,NA,3.23,temperate,selective plankton feeding,protein,fusiform / normal,18.999999999999996,mainly animals (troph. 2.8 and up),Oncorhynchus nerka,pelagic-oceanic,NA
83.99999999999999,NA,250,NA,3.23,temperate,selective plankton feeding,protein,fusiform / normal,18.999999999999996,mainly animals (troph. 2.8 and up),Oncorhynchus nerka,pelagic-oceanic,NA
83.99999999999999,NA,250,NA,3.23,temperate,selective plankton feeding,protein,fusiform / normal,18.999999999999996,mainly animals (troph. 2.8 and up),Oncorhynchus nerka,pelagic-oceanic,NA
83.99999999999999,NA,250,NA,3.23,temperate,selective plankton feeding,protein,fusiform / normal,18.999999999999996,mainly animals (troph. 2.8 and up),Oncorhynchus nerka,pelagic-oceanic,NA
83.99999999999999,NA,250,NA,3.23,temperate,selective plankton feeding,protein,fusiform / normal,18.999999999999996,mainly animals (troph. 2.8 and up),Oncorhynchus nerka,pelagic-oceanic,NA
83.99999999999999,NA,250,NA,3.23,temperate,selective plankton feeding,protein,fusiform / normal,18.999999999999996,mainly animals (troph. 2.8 and up),Oncorhynchus nerka,pelagic-oceanic,NA
83.99999999999999,NA,250,NA,3.23,temperate,selective plankton feeding,protein,fusiform / normal,18.999999999999996,mainly animals (troph. 2.8 and up),Oncorhynchus nerka,pelagic-oceanic,NA
83.99999999999999,NA,250,NA,3.23,temperate,selective plankton feeding,protein,fusiform / normal,18.999999999999996,mainly animals (troph. 2.8 and up),Oncorhynchus nerka,pelagic-oceanic,NA
83.99999999999999,NA,250,NA,3.23,temperate,selective plankton feeding,protein,fusiform / normal,18.999999999999996,mainly animals (troph. 2.8 and up),Oncorhynchus nerka,pelagic-oceanic,NA
83.99999999999999,NA,250,NA,3.23,temperate,selective plankton feeding,protein,fusiform / normal,18.999999999999996,mainly animals (troph. 2.8 and up),Oncorhynchus nerka,pelagic-oceanic,NA
83.99999999999999,NA,250,NA,3.23,temperate,selective plankton feeding,protein,fusiform / normal,18.999999999999996,mainly animals (troph. 2.8 and up),Oncorhynchus nerka,pelagic-oceanic,NA
83.99999999999999,NA,250,NA,3.23,temperate,selective plankton feeding,protein,fusiform / normal,18.999999999999996,mainly animals (troph. 2.8 and up),Oncorhynchus nerka,pelagic-oceanic,NA
83.99999999999999,NA,250,NA,3.23,temperate,selective plankton feeding,protein,fusiform / normal,18.999999999999996,mainly animals (troph. 2.8 and up),Oncorhynchus nerka,pelagic-oceanic,NA
83.99999999999999,NA,250,NA,3.23,temperate,selective plankton feeding,protein,fusiform / normal,18.999999999999996,mainly animals (troph. 2.8 and up),Oncorhynchus nerka,pelagic-oceanic,NA
140.3333333,2,375,NA,3.83,temperate,hunting macrofauna (predator),protein,fusiform / normal,20.17,mainly animals (troph. 2.8 and up),Oncorhynchus tshawytscha,benthopelagic,NA
138.5,3,475,NA,4.32,temperate,hunting macrofauna (predator),protein,elongated,18.35,mainly animals (troph. 2.8 and up),Ophiodon elongatus,demersal,NA
59.999999999999986,1,20,NA,2.0199999809999998,tropical,browsing on substrate,protein,fusiform / normal,16.150000000000002,mainly plants/detritus (troph. 2-2.19),Oreochromis niloticus,benthopelagic,NA
59.999999999999986,1,20,NA,2.0199999809999998,tropical,browsing on substrate,protein,fusiform / normal,23.34,mainly plants/detritus (troph. 2-2.19),Oreochromis niloticus,benthopelagic,NA
59.999999999999986,1,20,NA,2.0199999809999998,tropical,browsing on substrate,protein,fusiform / normal,19.800000000000004,mainly plants/detritus (troph. 2-2.19),Oreochromis niloticus,benthopelagic,NA
59.999999999999986,1,20,NA,2.0199999809999998,tropical,browsing on substrate,protein,fusiform / normal,17.7,mainly plants/detritus (troph. 2-2.19),Oreochromis niloticus,benthopelagic,NA
59.999999999999986,2.5,300,NA,3.46,subtropical,hunting macrofauna (predator),protein,fusiform / normal,19.520000000000003,mainly animals (troph. 2.8 and up),Pagellus erythrinus,benthopelagic,NA
90,NA,NA,NA,3.66,NA,hunting macrofauna (predator),protein,NA,18.17,mainly animals (troph. 2.8 and up),Pagrus caeruleostictus,NA,NA
74.99999999999997,2.5,250,NA,3.55,subtropical,hunting macrofauna (predator),protein,fusiform / normal,21.499999999999996,mainly animals (troph. 2.8 and up),Pagrus pagrus,benthopelagic,NA
59.999999999999986,NA,NA,NA,3.23,NA,selective plankton feeding,protein,NA,18.63,mainly animals (troph. 2.8 and up),Pampus argenteus,NA,NA
59.999999999999986,NA,NA,NA,3.23,NA,selective plankton feeding,protein,NA,19.4,mainly animals (troph. 2.8 and up),Pampus argenteus,NA,NA
62.00000000000001,NA,NA,NA,2.930000067,NA,selective plankton feeding,protein,NA,19.550000000000004,mainly animals (troph. 2.8 and up),Parastromateus niger,NA,NA
62.00000000000001,NA,NA,NA,2.930000067,NA,selective plankton feeding,protein,NA,20.4,mainly animals (troph. 2.8 and up),Parastromateus niger,NA,NA
48.99999999999999,3,550,NA,3.39,temperate,hunting macrofauna (predator),protein,short and / or deep,15.479999999999999,mainly animals (troph. 2.8 and up),Parophrys vetulus,demersal,NA
49.99999999999999,NA,56,NA,3.36,temperate,hunting macrofauna (predator),protein,fusiform / normal,17.630000000000003,mainly animals (troph. 2.8 and up),Perca flavescens,benthopelagic,NA
49.99999999999999,NA,56,NA,3.36,temperate,hunting macrofauna (predator),protein,fusiform / normal,17.630000000000003,mainly animals (troph. 2.8 and up),Perca flavescens,benthopelagic,NA
49.99999999999999,NA,56,NA,3.36,temperate,hunting macrofauna (predator),protein,fusiform / normal,17.630000000000003,mainly animals (troph. 2.8 and up),Perca flavescens,benthopelagic,NA
49.99999999999999,NA,56,NA,3.36,temperate,hunting macrofauna (predator),protein,fusiform / normal,17.630000000000003,mainly animals (troph. 2.8 and up),Perca flavescens,benthopelagic,NA
49.99999999999999,NA,56,NA,3.36,temperate,hunting macrofauna (predator),protein,fusiform / normal,17.630000000000003,mainly animals (troph. 2.8 and up),Perca flavescens,benthopelagic,NA
49.99999999999999,NA,56,NA,3.36,temperate,hunting macrofauna (predator),protein,fusiform / normal,17.630000000000003,mainly animals (troph. 2.8 and up),Perca flavescens,benthopelagic,NA
49.99999999999999,NA,56,NA,3.36,temperate,hunting macrofauna (predator),protein,fusiform / normal,17.630000000000003,mainly animals (troph. 2.8 and up),Perca flavescens,benthopelagic,NA
49.99999999999999,NA,56,NA,3.36,temperate,hunting macrofauna (predator),protein,fusiform / normal,17.630000000000003,mainly animals (troph. 2.8 and up),Perca flavescens,benthopelagic,NA
49.99999999999999,NA,56,NA,3.36,temperate,hunting macrofauna (predator),protein,fusiform / normal,17.630000000000003,mainly animals (troph. 2.8 and up),Perca flavescens,benthopelagic,NA
49.99999999999999,NA,56,NA,3.36,temperate,hunting macrofauna (predator),protein,fusiform / normal,17.630000000000003,mainly animals (troph. 2.8 and up),Perca flavescens,benthopelagic,NA
49.99999999999999,NA,56,NA,3.36,temperate,hunting macrofauna (predator),protein,fusiform / normal,17.630000000000003,mainly animals (troph. 2.8 and up),Perca flavescens,benthopelagic,NA
49.99999999999999,NA,56,NA,3.36,temperate,hunting macrofauna (predator),protein,fusiform / normal,17.630000000000003,mainly animals (troph. 2.8 and up),Perca flavescens,benthopelagic,NA
49.99999999999999,NA,56,NA,3.36,temperate,hunting macrofauna (predator),protein,fusiform / normal,17.630000000000003,mainly animals (troph. 2.8 and up),Perca flavescens,benthopelagic,NA
49.99999999999999,NA,56,NA,3.36,temperate,hunting macrofauna (predator),protein,fusiform / normal,17.630000000000003,mainly animals (troph. 2.8 and up),Perca flavescens,benthopelagic,NA
49.99999999999999,NA,56,NA,3.36,temperate,hunting macrofauna (predator),protein,fusiform / normal,17.630000000000003,mainly animals (troph. 2.8 and up),Perca flavescens,benthopelagic,NA
49.99999999999999,NA,56,NA,3.36,temperate,hunting macrofauna (predator),protein,fusiform / normal,17.630000000000003,mainly animals (troph. 2.8 and up),Perca flavescens,benthopelagic,NA
49.99999999999999,NA,56,NA,3.36,temperate,hunting macrofauna (predator),protein,fusiform / normal,17.630000000000003,mainly animals (troph. 2.8 and up),Perca flavescens,benthopelagic,NA
49.99999999999999,NA,56,NA,3.36,temperate,hunting macrofauna (predator),protein,fusiform / normal,17.630000000000003,mainly animals (troph. 2.8 and up),Perca flavescens,benthopelagic,NA
49.99999999999999,NA,56,NA,3.36,temperate,hunting macrofauna (predator),protein,fusiform / normal,17.630000000000003,mainly animals (troph. 2.8 and up),Perca flavescens,benthopelagic,NA
49.99999999999999,NA,56,NA,3.36,temperate,hunting macrofauna (predator),protein,fusiform / normal,17.630000000000003,mainly animals (troph. 2.8 and up),Perca flavescens,benthopelagic,NA
49.99999999999999,NA,56,NA,3.36,temperate,hunting macrofauna (predator),protein,fusiform / normal,17.630000000000003,mainly animals (troph. 2.8 and up),Perca flavescens,benthopelagic,NA
49.99999999999999,NA,56,NA,3.36,temperate,hunting macrofauna (predator),protein,fusiform / normal,17.630000000000003,mainly animals (troph. 2.8 and up),Perca flavescens,benthopelagic,NA
49.99999999999999,NA,56,NA,3.36,temperate,hunting macrofauna (predator),protein,fusiform / normal,17.630000000000003,mainly animals (troph. 2.8 and up),Perca flavescens,benthopelagic,NA
49.99999999999999,NA,56,NA,3.36,temperate,hunting macrofauna (predator),protein,fusiform / normal,17.630000000000003,mainly animals (troph. 2.8 and up),Perca flavescens,benthopelagic,NA
49.99999999999999,NA,56,NA,3.36,temperate,hunting macrofauna (predator),protein,fusiform / normal,17.630000000000003,mainly animals (troph. 2.8 and up),Perca flavescens,benthopelagic,NA
49.99999999999999,NA,56,NA,3.36,temperate,hunting macrofauna (predator),protein,fusiform / normal,17.630000000000003,mainly animals (troph. 2.8 and up),Perca flavescens,benthopelagic,NA
49.99999999999999,NA,56,NA,3.36,temperate,hunting macrofauna (predator),protein,fusiform / normal,17.11,mainly animals (troph. 2.8 and up),Perca flavescens,benthopelagic,NA
49.99999999999999,NA,56,NA,3.36,temperate,hunting macrofauna (predator),protein,fusiform / normal,17.11,mainly animals (troph. 2.8 and up),Perca flavescens,benthopelagic,NA
49.99999999999999,NA,56,NA,3.36,temperate,hunting macrofauna (predator),protein,fusiform / normal,17.11,mainly animals (troph. 2.8 and up),Perca flavescens,benthopelagic,NA
49.99999999999999,NA,56,NA,3.36,temperate,hunting macrofauna (predator),protein,fusiform / normal,17.11,mainly animals (troph. 2.8 and up),Perca flavescens,benthopelagic,NA
49.99999999999999,NA,56,NA,3.36,temperate,hunting macrofauna (predator),protein,fusiform / normal,17.11,mainly animals (troph. 2.8 and up),Perca flavescens,benthopelagic,NA
49.99999999999999,NA,56,NA,3.36,temperate,hunting macrofauna (predator),protein,fusiform / normal,17.11,mainly animals (troph. 2.8 and up),Perca flavescens,benthopelagic,NA
49.99999999999999,NA,56,NA,3.36,temperate,hunting macrofauna (predator),protein,fusiform / normal,17.11,mainly animals (troph. 2.8 and up),Perca flavescens,benthopelagic,NA
49.99999999999999,NA,56,NA,3.36,temperate,hunting macrofauna (predator),protein,fusiform / normal,17.11,mainly animals (troph. 2.8 and up),Perca flavescens,benthopelagic,NA
49.99999999999999,NA,56,NA,3.36,temperate,hunting macrofauna (predator),protein,fusiform / normal,17.11,mainly animals (troph. 2.8 and up),Perca flavescens,benthopelagic,NA
49.99999999999999,NA,56,NA,3.36,temperate,hunting macrofauna (predator),protein,fusiform / normal,17.11,mainly animals (troph. 2.8 and up),Perca flavescens,benthopelagic,NA
49.99999999999999,NA,56,NA,3.36,temperate,hunting macrofauna (predator),protein,fusiform / normal,17.11,mainly animals (troph. 2.8 and up),Perca flavescens,benthopelagic,NA
49.99999999999999,NA,56,NA,3.36,temperate,hunting macrofauna (predator),protein,fusiform / normal,17.11,mainly animals (troph. 2.8 and up),Perca flavescens,benthopelagic,NA
49.99999999999999,NA,56,NA,3.36,temperate,hunting macrofauna (predator),protein,fusiform / normal,17.11,mainly animals (troph. 2.8 and up),Perca flavescens,benthopelagic,NA
49.99999999999999,NA,56,NA,3.36,temperate,hunting macrofauna (predator),protein,fusiform / normal,17.11,mainly animals (troph. 2.8 and up),Perca flavescens,benthopelagic,NA
49.99999999999999,NA,56,NA,3.36,temperate,hunting macrofauna (predator),protein,fusiform / normal,17.11,mainly animals (troph. 2.8 and up),Perca flavescens,benthopelagic,NA
49.99999999999999,NA,56,NA,3.36,temperate,hunting macrofauna (predator),protein,fusiform / normal,17.11,mainly animals (troph. 2.8 and up),Perca flavescens,benthopelagic,NA
49.99999999999999,NA,56,NA,3.36,temperate,hunting macrofauna (predator),protein,fusiform / normal,17.11,mainly animals (troph. 2.8 and up),Perca flavescens,benthopelagic,NA
49.99999999999999,NA,56,NA,3.36,temperate,hunting macrofauna (predator),protein,fusiform / normal,17.11,mainly animals (troph. 2.8 and up),Perca flavescens,benthopelagic,NA
49.99999999999999,NA,56,NA,3.36,temperate,hunting macrofauna (predator),protein,fusiform / normal,17.11,mainly animals (troph. 2.8 and up),Perca flavescens,benthopelagic,NA
49.99999999999999,NA,56,NA,3.36,temperate,hunting macrofauna (predator),protein,fusiform / normal,17.11,mainly animals (troph. 2.8 and up),Perca flavescens,benthopelagic,NA
49.99999999999999,NA,56,NA,3.36,temperate,hunting macrofauna (predator),protein,fusiform / normal,17.11,mainly animals (troph. 2.8 and up),Perca flavescens,benthopelagic,NA
49.99999999999999,NA,56,NA,3.36,temperate,hunting macrofauna (predator),protein,fusiform / normal,17.11,mainly animals (troph. 2.8 and up),Perca flavescens,benthopelagic,NA
49.99999999999999,NA,56,NA,3.36,temperate,hunting macrofauna (predator),protein,fusiform / normal,17.11,mainly animals (troph. 2.8 and up),Perca flavescens,benthopelagic,NA
49.99999999999999,NA,56,NA,3.36,temperate,hunting macrofauna (predator),protein,fusiform / normal,17.11,mainly animals (troph. 2.8 and up),Perca flavescens,benthopelagic,NA
49.99999999999999,NA,56,NA,3.36,temperate,hunting macrofauna (predator),protein,fusiform / normal,17.11,mainly animals (troph. 2.8 and up),Perca flavescens,benthopelagic,NA
49.99999999999999,NA,56,NA,3.36,temperate,hunting macrofauna (predator),protein,fusiform / normal,17.11,mainly animals (troph. 2.8 and up),Perca flavescens,benthopelagic,NA
59.999999999999986,2,30,NA,3.66,temperate,hunting macrofauna (predator),protein,fusiform / normal,17.89,mainly animals (troph. 2.8 and up),Perca fluviatilis,demersal,NA
59.999999999999986,2,30,NA,3.66,temperate,hunting macrofauna (predator),protein,fusiform / normal,18.1,mainly animals (troph. 2.8 and up),Perca fluviatilis,demersal,NA
59.999999999999986,2,30,NA,3.66,temperate,hunting macrofauna (predator),protein,fusiform / normal,18.429999999999996,mainly animals (troph. 2.8 and up),Perca fluviatilis,demersal,NA
83.00000000000003,3,375,NA,3.5,polar,hunting macrofauna (predator),protein,short and / or deep,17.829999999999995,mainly animals (troph. 2.8 and up),Platichthys stellatus,demersal,NA
100.00000000000004,2,200,NA,3.23,temperate,hunting macrofauna (predator),protein,short and / or deep,15.900000000000004,mainly animals (troph. 2.8 and up),Pleuronectes platessa,demersal,NA
138.99999999999997,5,NA,NA,3.89,subtropical,hunting macrofauna (predator),protein,NA,19.4,mainly animals (troph. 2.8 and up),Pogonias cromis,NA,NA
118.50000000000003,5,364,NA,3.61,temperate,hunting macrofauna (predator),protein,fusiform / normal,18.499999999999996,mainly animals (troph. 2.8 and up),Pollachius virens,demersal,NA
122.99999999999994,10,854,NA,4.45,subtropical,hunting macrofauna (predator),protein,fusiform / normal,19.800000000000004,mainly animals (troph. 2.8 and up),Polyprion oxygeneios,demersal,NA
48.99999999999999,NA,NA,NA,3.81,NA,hunting macrofauna (predator),protein,NA,17.96,mainly animals (troph. 2.8 and up),Pomoxis nigromaculatus,NA,NA
18.2,NA,NA,NA,3.58,NA,variable,protein,NA,16.899999999999995,mainly animals (troph. 2.8 and up),Portunus pelagicus,NA,NA
18.2,NA,NA,NA,3.58,NA,variable,protein,NA,18.400000000000002,mainly animals (troph. 2.8 and up),Portunus pelagicus,NA,NA
18.2,NA,NA,NA,3.58,NA,variable,protein,NA,21.540000000000003,mainly animals (troph. 2.8 and up),Portunus pelagicus,NA,NA
18.2,NA,NA,NA,3.58,NA,variable,protein,NA,22.639999999999997,mainly animals (troph. 2.8 and up),Portunus pelagicus,NA,NA
27.999999999999996,NA,NA,NA,2.18,NA,grazing on aquatic plants,protein,NA,18.400000000000002,mainly plants/detritus (troph. 2-2.19),Prochilodus reticulatus,NA,NA
103.99999999999999,3,NA,NA,4.38,tropical,hunting macrofauna (predator),protein,NA,21.200000000000003,mainly animals (troph. 2.8 and up),Pseudoplatystoma fasciatum,NA,NA
103.99999999999999,3,NA,NA,4.38,tropical,hunting macrofauna (predator),protein,NA,19.360000000000003,mainly animals (troph. 2.8 and up),Pseudoplatystoma fasciatum,NA,NA
103.99999999999999,3,NA,NA,4.38,tropical,hunting macrofauna (predator),protein,NA,19.560000000000002,mainly animals (troph. 2.8 and up),Pseudoplatystoma fasciatum,NA,NA
32,NA,NA,NA,2.72,NA,selective plankton feeding,protein,NA,21.099999999999998,plants/detritus+animals (troph. 2.2-2.79),Rastrelliger brachysoma,NA,NA
32,NA,NA,NA,3.1900000569999998,NA,hunting macrofauna (predator),protein,NA,20.51,mainly animals (troph. 2.8 and up),Rastrelliger kanagurta,NA,NA
65.99999999999997,7,2200,NA,4.09,boreal,hunting macrofauna (predator),protein,fusiform / normal,14.299999999999999,mainly animals (troph. 2.8 and up),Reinhardtius hippoglossoides,benthopelagic,NA
110.00000000000004,2,280,NA,4.5,subtropical,hunting macrofauna (predator),protein,fusiform / normal,23.700000000000003,mainly animals (troph. 2.8 and up),Rhizoprionodon terraenovae,demersal,NA
