run,fdis,sample,nt,s
48,0.5388822127488515,167_4,3,4
48,0.507520227160362,167_5,2,4
48,0.5166584437130923,167_6,2,4
48,0.5659615711335887,168_4,2,4
48,0.5078176033111068,168_5,3,4
48,0.5078462750620018,168_6,2,4
48,0.535115669595499,169_4,3,4
48,0.44641016151377555,169_5,3,4
48,0.49612963559599493,169_6,3,4
48,0.5299472854662852,17_3,2,4
48,0.4351919920708439,17_4,3,4
48,0.5075202271603614,17_5,4,4
48,0.48880483708525246,17_6,3,4
48,0.49599601671446936,17_7,4,4
48,0.5251279585306394,17_8,2,4
48,0.5114696779386524,170_4,4,4
48,0.41676988991830255,170_5,3,4
48,0.5078462750620018,170_6,3,4
48,0.535115669595499,171_4,4,4
48,0.44641016151377544,171_5,4,4
48,0.44479835005148266,171_6,1,4
48,0.5096083874053144,172_4,1,4
48,0.5602913655958578,172_5,1,4
48,0.553256285483789,172_6,2,4
48,0.5114696779386524,173_4,2,4
48,0.5567696328367545,173_5,2,4
48,0.5437696781264182,173_6,2,4
48,0.5096083874053144,174_4,1,4
48,0.5602913655958578,174_5,1,4
48,0.5532562854837891,174_6,1,4
48,0.4351919920708439,175_4,2,4
48,0.5213643322144652,175_5,2,4
48,0.5044045691318858,175_6,1,4
48,0.5472728695300396,176_4,1,4
48,0.4893594872894999,176_5,2,4
48,0.4963549509690002,176_6,3,4
48,0.5114696779386521,177_4,1,5
48,0.5213643322144652,177_5,1,5
48,0.553256285483789,177_6,3,5
48,0.5114696779386521,178_4,3,5
48,0.5075202271603615,178_5,2,5
48,0.5437696781264182,178_6,3,5
48,0.5114696779386521,179_4,4,5
48,0.4893594872894999,179_5,3,5
48,0.5532562854837891,179_6,3,5
48,0.5299472854662852,18_3,4,5
48,0.38222059819252485,18_4,3,5
48,0.4893594872894999,18_5,3,5
48,0.5166584437130922,18_6,2,5
48,0.47754991664080926,18_7,4,5
48,0.5412528838896814,18_8,4,5
48,0.5114696779386521,180_4,2,5
48,0.5075202271603615,180_5,3,5
48,0.5044045691318858,180_6,3,5
48,0.4893484270653325,181_4,3,5
48,0.42742496993206186,181_5,3,5
48,0.4963549509690002,181_6,3,5
48,0.5114696779386521,182_4,3,5
48,0.5602913655958578,182_5,3,5
48,0.534493187817877,182_6,2,5
48,0.4351919920708439,183_4,3,5
48,0.5567696328367545,183_5,4,5
48,0.5437696781264184,183_6,3,5
48,0.4145780987944253,184_4,4,5
48,0.5602913655958578,184_5,4,5
48,0.534493187817877,184_6,4,5
48,0.4351919920708439,185_4,4,5
48,0.5213643322144652,185_5,1,5
48,0.5437696781264184,185_6,1,5
48,0.5659615711335887,186_4,1,5
48,0.4893594872894999,186_5,2,5
48,0.5044045691318859,186_6,1,5
48,0.5388822127488515,187_4,2,5
48,0.5213643322144652,187_5,1,5
48,0.4961296355959948,187_6,2,5
48,0.5659615711335887,188_4,2,5
48,0.5075202271603615,188_5,2,5
48,0.5044045691318859,188_6,2,5
48,0.535115669595499,189_4,2,5
48,0.4893594872894999,189_5,2,5
48,0.49635495096900034,189_6,2,5
48,0.348592482328067,19_3,3,5
48,0.5472728695300396,19_4,2,5
48,0.41515259845294417,19_5,3,5
48,0.4961296355959948,19_6,1,5
48,0.5009743085759936,19_7,1,5
48,0.4914160992937547,19_8,2,5
48,0.5114696779386524,190_4,2,5
48,0.5075202271603615,190_5,1,5
48,0.4961296355959948,190_6,2,5
48,0.535115669595499,191_4,2,5
48,0.42742496993206186,191_5,1,5
48,0.49635495096900034,191_6,2,5
48,0.5096083874053144,192_4,2,5
48,0.5448768270638464,192_5,3,5
48,0.44479835005148266,192_6,2,5
48,0.5114696779386524,193_4,2,5
48,0.5325426353106432,193_5,3,5
48,0.5532562854837891,193_6,2,5
48,0.5096083874053144,194_4,2,5
48,0.5448768270638464,194_5,3,5
48,0.5548297365011691,194_6,2,5
48,0.4351919920708439,195_4,2,5
48,0.4893594872895,195_5,2,5
48,0.5532562854837891,195_6,3,5
48,0.5659615711335887,196_4,3,5
48,0.4783275006353341,196_5,2,5
48,0.516658443713092,196_6,2,5
48,0.5388822127488515,197_4,2,5
48,0.5325426353106435,197_5,2,5
48,0.5078462750620018,197_6,2,5
48,0.5659615711335887,198_4,2,5
48,0.4893594872894999,198_5,2,5
48,0.5532562854837891,198_6,3,5
48,0.535115669595499,199_4,3,5
48,0.4893594872894999,199_5,2,5
48,0.5548297365011691,199_6,3,5
48,0.38619626390910283,2_3,2,5
48,0.4145780987944253,2_4,3,5
48,0.5078176033111068,2_5,4,5
48,0.49612963559599504,2_6,3,5
48,0.4882872559065949,2_7,3,5
48,0.5412528838896815,2_8,3,5
48,0.523801101378837,2_9,3,5
48,0.43301270189221924,20_3,3,5
48,0.44150395128802955,20_4,2,5
48,0.3643606826003647,20_5,3,5
48,0.48880483708525246,20_6,4,5
48,0.4335194151583555,20_7,2,5
48,0.4876476661234556,20_8,2,5
48,0.5114696779386524,200_4,2,5
48,0.4893594872894999,200_5,3,5
48,0.5532562854837891,200_6,2,5
48,0.535115669595499,201_4,3,5
48,0.4893594872894999,201_5,3,5
48,0.516658443713092,201_6,2,5
48,0.5096083874053144,202_4,2,5
48,0.4783275006353337,202_5,3,5
48,0.5078462750620018,202_6,3,5
48,0.5114696779386524,203_4,3,5
48,0.4893594872894999,203_5,4,5
48,0.5532562854837889,203_6,3,5
48,0.5096083874053144,204_4,3,5
48,0.42742496993206175,204_5,4,5
48,0.5532562854837891,204_6,1,5
48,0.4351919920708439,205_4,1,5
48,0.4167698899183028,205_5,2,5
48,0.5548297365011691,205_6,2,5
48,0.5388822127488516,206_4,3,5
48,0.42742496993206175,206_5,2,5
48,0.5532562854837891,206_6,1,5
48,0.5472728695300397,207_4,2,5
48,0.560291365595858,207_5,2,5
48,0.516658443713092,207_6,2,5
48,0.5388822127488517,208_4,2,5
48,0.5448768270638463,208_5,3,5
48,0.5078462750620018,208_6,2,5
48,0.5114696779386526,209_4,2,5
48,0.560291365595858,209_5,3,5
48,0.5532562854837889,209_6,3,5
48,0.386196263909103,21_3,3,5
48,0.5114696779386521,21_4,3,5
48,0.42742496993206186,21_5,3,5
48,0.5078462750620018,21_6,3,5
48,0.5379172924195784,21_7,2,5
48,0.5248766398958241,21_8,3,5
48,0.4893484270653328,210_4,3,5
48,0.5213643322144654,210_5,1,5
48,0.5532562854837889,210_6,2,5
48,0.5078176033111067,211_5,3,5
48,0.5213643322144654,212_5,2,5
48,0.5075202271603615,213_5,2,5
48,0.5078176033111067,214_5,2,5
48,0.5075202271603615,215_5,3,5
48,0.4464101615137756,216_5,2,5
48,0.560291365595858,217_5,2,5
48,0.5448768270638463,218_5,3,5
48,0.560291365595858,219_5,2,5
48,0.5299472854662852,22_3,3,5
48,0.4607675827043134,22_4,3,5
48,0.5078176033111068,22_5,3,5
48,0.4961296355959948,22_6,2,5
48,0.5498393004164831,22_7,3,5
48,0.5376700511851366,22_8,3,5
48,0.5213643322144654,220_5,2,5
48,0.5078176033111067,221_5,3,5
48,0.5213643322144654,222_5,3,5
48,0.5075202271603615,223_5,3,5
48,0.5078176033111067,224_5,2,5
48,0.5075202271603615,225_5,3,5
48,0.4464101615137756,226_5,3,5
48,0.5567696328367547,227_5,2,5
48,0.5602913655958582,228_5,2,5
48,0.5567696328367546,229_5,3,5
48,0.5299472854662852,23_3,3,5
48,0.44150395128802955,23_4,3,5
48,0.5078176033111068,23_5,4,5
48,0.43739764475386106,23_6,3,5
48,0.5427842889877289,23_7,4,5
48,0.5251279585306394,23_8,4,5
48,0.5213643322144659,230_5,3,5
48,0.507520227160362,231_5,3,5
48,0.560291365595858,232_5,3,5
48,0.5448768270638463,233_5,2,5
48,0.560291365595858,234_5,3,5
48,0.5213643322144654,235_5,3,5
48,0.5078176033111067,236_5,4,5
48,0.5213643322144654,237_5,3,5
48,0.5075202271603615,238_5,2,5
48,0.5078176033111067,239_5,2,5
48,0.348592482328067,24_3,3,5
48,0.4893484270653325,24_4,2,5
48,0.405553234330385,24_5,3,5
48,0.40459655653533666,24_6,2,5
48,0.501543879396383,24_7,3,5
48,0.5412528838896814,24_8,3,5
48,0.5075202271603615,240_5,2,5
48,0.4464101615137756,241_5,3,5
48,0.5567696328367547,242_5,4,5
48,0.5602913655958582,243_5,2,5
48,0.5567696328367546,244_5,2,5
48,0.5213643322144659,245_5,3,5
48,0.507520227160362,246_5,2,5
48,0.5567696328367547,247_5,2,5
48,0.5602913655958582,248_5,2,5
48,0.5567696328367546,249_5,2,5
48,0.43301270189221924,25_3,2,5
48,0.4607675827043134,25_4,2,5
48,0.4464101615137757,25_5,3,5
48,0.44479835005148266,25_6,3,5
48,0.47754991664080926,25_7,2,5
48,0.4914160992937547,25_8,3,5
48,0.5213643322144659,250_5,3,5
48,0.507520227160362,251_5,2,5
48,0.5448768270638463,252_5,3,5
48,0.386196263909103,26_3,3,5
48,0.36072511771453286,26_4,4,5
48,0.4167698899183027,26_5,3,5
48,0.5368683914545662,26_6,3,5
48,0.5067563011490512,26_7,4,5
48,0.4876476661234556,26_8,4,5
48,0.5299472854662851,27_3,2,5
48,0.28341049277856395,27_4,2,5
48,0.5602913655958579,27_5,2,5
48,0.5532562854837891,27_6,2,5
48,0.49599601671446936,27_7,1,5
48,0.5248766398958241,27_8,2,5
48,0.456181536317565,28_3,2,5
48,0.38222059819252485,28_4,2,5
48,0.4776059564098441,28_5,3,5
48,0.5437696781264184,28_6,2,5
48,0.47754991664080926,28_7,2,5
48,0.5248766398958241,28_8,3,5
48,0.5299472854662852,29_3,2,5
48,0.3822205981925247,29_4,3,5
48,0.5213643322144655,29_5,1,5
48,0.4966650127353935,29_6,3,5
48,0.5009743085759936,29_7,3,5
48,0.5381838106374721,29_8,2,5
48,0.38619626390910283,3_3,2,5
48,0.5114696779386521,3_4,2,5
48,0.5078176033111068,3_5,2,5
48,0.42043670376849523,3_6,2,5
48,0.5067563011490513,3_7,2,5
48,0.5359819740694685,3_8,2,5
48,0.535975756188885,3_9,2,5
48,0.4873312684318762,30_3,1,5
48,0.5114696779386525,30_4,2,5
48,0.4893594872894999,30_5,3,5
48,0.4622139596604565,30_6,2,5
48,0.4335194151583555,30_7,3,5
48,0.532490373377042,30_8,3,5
48,0.456181536317565,31_3,3,5
48,0.5114696779386525,31_4,3,5
48,0.4776059564098441,31_5,3,5
48,0.504404569131886,31_6,3,5
48,0.5372563954946356,31_7,3,5
48,0.5412528838896815,31_8,2,5
48,0.4799551230518135,32_3,3,5
48,0.3991166994843955,32_4,3,5
48,0.5075202271603614,32_5,2,5
48,0.4891143981690593,32_6,2,5
48,0.5204864928575973,32_7,3,5
48,0.4992634108545575,32_8,3,5
48,0.4873312684318762,33_3,2,5
48,0.43519199207084397,33_4,3,5
48,0.4893594872894999,33_5,3,5
48,0.4622139596604565,33_6,2,5
48,0.5420822246984939,33_7,2,6
48,0.49521074427533057,33_8,2,6
48,0.34859248232806683,34_3,2,6
48,0.41457809879442514,34_4,3,6
48,0.41515259845294417,34_5,3,6
48,0.4963549509690004,34_6,3,6
48,0.4826830282623717,34_7,4,6
48,0.5376700511851364,34_8,4,6
48,0.243665634215938,35_3,2,6
48,0.5114696779386525,35_4,3,6
48,0.3643606826003647,35_5,3,6
48,0.41026679104942215,35_6,3,6
48,0.4780046875799148,35_7,2,6
48,0.5376700511851364,35_8,3,6
48,0.386196263909103,36_3,4,6
48,0.5114696779386525,36_4,2,6
48,0.42742496993206186,36_5,2,6
48,0.5548297365011691,36_6,4,6
48,0.5379172924195784,36_7,3,6
48,0.5376700511851364,36_8,3,6
48,0.3861962639091028,37_3,3,6
48,0.3991166994843955,37_4,4,6
48,0.5602913655958579,37_5,4,6
48,0.48880483708525246,37_6,2,6
48,0.5498393004164831,37_7,4,6
48,0.5412528838896815,37_8,3,6
48,0.3861962639091028,38_3,3,6
48,0.43519199207084397,38_4,4,6
48,0.4776059564098441,38_5,4,6
48,0.5166584437130922,38_6,3,6
48,0.5427842889877289,38_7,4,6
48,0.5359819740694685,38_8,1,6
48,0.5299472854662852,39_3,1,6
48,0.41457809879442514,39_4,2,6
48,0.5213643322144655,39_5,2,6
48,0.4961296355959948,39_6,2,6
48,0.501543879396383,39_7,1,6
48,0.5412528838896815,39_8,1,6
48,0.487331268431876,4_3,2,6
48,0.5114696779386521,4_4,1,6
48,0.405553234330385,4_5,1,6
48,0.44479835005148266,4_6,2,6
48,0.49307403262750754,4_7,2,6
48,0.4992634108545573,4_8,2,6
48,0.4932296385476036,4_9,2,6
48,0.5299472854662852,40_3,2,6
48,0.5659615711335888,40_4,3,6
48,0.4893594872894999,40_5,2,6
48,0.48880483708525246,40_6,3,6
48,0.47754991664080926,40_7,3,6
48,0.5028945069093976,40_8,2,6
48,0.386196263909103,41_3,3,6
48,0.494570137672085,41_4,2,6
48,0.4776059564098441,41_5,1,6
48,0.5078462750620018,41_6,2,6
48,0.5067563011490512,41_7,2,6
48,0.49872485986337506,41_8,3,6
48,0.43301270189221924,42_3,2,6
48,0.5351156695954989,42_4,2,6
48,0.5075202271603614,42_5,3,6
48,0.4961296355959948,42_6,1,6
48,0.49599601671446936,42_7,1,6
48,0.5412528838896815,42_8,3,6
48,0.386196263909103,43_3,2,6
48,0.5114696779386521,43_4,3,6
48,0.4893594872894999,43_5,2,6
48,0.43739764475386106,43_6,3,6
48,0.47754991664080926,43_7,2,6
48,0.5412528838896815,43_8,3,6
48,0.3861962639091028,44_3,3,6
48,0.494570137672085,44_4,2,6
48,0.41515259845294417,44_5,3,6
48,0.40459655653533666,44_6,2,6
48,0.5009743085759936,44_7,3,6
48,0.5412528838896815,44_8,2,6
48,0.5299472854662852,45_3,3,6
48,0.5096083874053144,45_4,3,6
48,0.3643606826003647,45_5,1,6
48,0.44479835005148266,45_6,2,6
48,0.4335194151583555,45_7,3,6
48,0.5412528838896816,45_8,2,6
48,0.5299472854662852,46_3,3,6
48,0.5114696779386521,46_4,3,6
48,0.42742496993206186,46_5,3,6
48,0.5368683914545662,46_6,4,6
48,0.5372563954946356,46_7,4,6
48,0.386196263909103,47_3,3,6
48,0.4172260452832335,47_4,2,6
48,0.5227931170309243,47_5,3,6
48,0.5532562854837891,47_6,1,6
48,0.5204864928575973,47_7,2,6
48,0.43301270189221924,48_3,2,6
48,0.36072511771453275,48_4,4,6
48,0.5448768270638463,48_5,1,6
48,0.5437696781264184,48_6,2,6
48,0.5420822246984939,48_7,2,6
48,0.386196263909103,49_3,2,6
48,0.435191992070844,49_4,2,6
48,0.5325426353106435,49_5,3,6
48,0.4966650127353935,49_6,2,6
48,0.4826830282623717,49_7,2,6
48,0.487331268431876,5_3,2,6
48,0.36072511771453286,5_4,3,6
48,0.4464101615137757,5_5,2,6
48,0.4269562819149832,5_6,3,6
48,0.4882872559065949,5_7,3,6
48,0.48219094343020347,5_8,3,6
48,0.4902651864498114,5_9,3,6
48,0.5299472854662852,50_3,3,6
48,0.5114696779386525,50_4,2,6
48,0.477605956409844,50_5,2,6
48,0.4622139596604565,50_6,2,6
48,0.4780046875799148,50_7,2,6
48,0.5299472854662852,51_3,3,6
48,0.5114696779386525,51_4,3,6
48,0.42811217331620705,51_5,3,6
48,0.504404569131886,51_6,3,6
48,0.5372563954946356,51_7,3,6
48,0.386196263909103,52_3,3,6
48,0.3991166994843955,52_4,3,6
48,0.4893594872895,52_5,3,6
48,0.4891143981690593,52_6,2,6
48,0.5204864928575973,52_7,4,6
48,0.43301270189221924,53_3,1,6
48,0.43519199207084397,53_4,3,6
48,0.4676873575841987,53_5,2,6
48,0.4622139596604565,53_6,2,6
48,0.5420822246984939,53_7,1,6
48,0.386196263909103,54_3,2,6
48,0.41457809879442514,54_4,2,6
48,0.42811217331620705,54_5,3,6
48,0.4963549509690004,54_6,2,6
48,0.4826830282623717,54_7,3,6
48,0.5299472854662851,55_3,2,6
48,0.5659615711335888,55_4,3,6
48,0.4783275006353338,55_5,3,6
48,0.41026679104942215,55_6,2,6
48,0.4780046875799148,55_7,3,6
48,0.4873312684318762,56_3,3,6
48,0.494570137672085,56_4,2,6
48,0.3643606826003648,56_5,2,6
48,0.5368683914545662,56_6,2,6
48,0.514857664907702,56_7,3,6
48,0.5299472854662852,57_3,3,6
48,0.5351156695954989,57_4,1,6
48,0.48935948728950035,57_5,2,6
48,0.5532562854837891,57_6,2,6
48,0.538720232191474,57_7,2,6
48,0.4873312684318762,58_3,2,6
48,0.5114696779386521,58_4,2,6
48,0.48935948728950035,58_5,2,6
48,0.5437696781264184,58_6,2,6
48,0.542082224698494,58_7,3,6
48,0.4873312684318762,59_3,3,6
48,0.494570137672085,59_4,3,6
48,0.40899769290216376,59_5,1,6
48,0.4966650127353935,59_6,3,6
48,0.5427842889877288,59_7,4,6
48,0.2436656342159381,6_3,2,6
48,0.4351919920708439,6_4,2,6
48,0.4167698899183027,6_5,4,6
48,0.5548297365011691,6_6,3,6
48,0.5009743085759936,6_7,2,6
48,0.5028945069093974,6_8,3,6
48,0.5277470587686425,6_9,3,6
48,0.4799551230518135,60_3,3,6
48,0.5096083874053144,60_4,2,6
48,0.42742496993206175,60_5,2,6
48,0.4622139596604565,60_6,3,6
48,0.5025166598586492,60_7,2,6
48,0.4873312684318762,61_3,2,6
48,0.5114696779386521,61_4,2,6
48,0.41676988991830266,61_5,3,6
48,0.504404569131886,61_6,3,6
48,0.48828725590659505,61_7,3,6
48,0.38619626390910283,62_3,4,6
48,0.4172260452832335,62_4,4,6
48,0.5602913655958583,62_5,2,6
48,0.4891143981690593,62_6,3,6
48,0.5067563011490513,62_7,2,6
48,0.28867513459481287,63_3,2,6
48,0.36072511771453275,63_4,2,6
48,0.49835167743882447,63_5,2,6
48,0.4622139596604565,63_6,2,6
48,0.49690597393380187,63_7,2,6
48,0.386196263909103,64_3,2,6
48,0.435191992070844,64_4,2,6
48,0.5213643322144658,64_5,1,6
48,0.4963549509690004,64_6,3,6
48,0.48828725590659505,64_7,3,6
48,0.28867513459481287,65_3,2,6
48,0.5659615711335888,65_4,3,6
48,0.5078176033111068,65_5,3,6
48,0.41026679104942215,65_6,3,6
48,0.5009743085759935,65_7,3,6
48,0.487331268431876,66_3,3,6
48,0.494570137672085,66_4,3,6
48,0.49835167743882447,66_5,3,6
48,0.5279937835177508,66_6,3,6
48,0.4444184833368486,66_7,2,6
48,0.487331268431876,67_3,4,6
48,0.5351156695954989,67_4,2,6
48,0.507520227160362,67_5,2,6
48,0.5056897526571577,67_6,2,6
48,0.54562663909205,67_7,3,6
48,0.38619626390910283,68_3,2,6
48,0.5114696779386521,68_4,3,6
48,0.5078176033111068,68_5,2,6
48,0.534493187817877,68_6,1,6
48,0.5379172924195783,68_7,3,6
48,0.38619626390910283,69_3,2,7
48,0.494570137672085,69_4,1,7
48,0.4368692116413541,69_5,2,7
48,0.4622139596604564,69_6,1,7
48,0.5498393004164831,69_7,2,7
48,0.38619626390910283,7_3,2,7
48,0.38222059819252485,7_4,2,7
48,0.5078176033111068,7_5,2,7
48,0.48880483708525246,7_6,3,7
48,0.49307403262750754,7_7,2,7
48,0.4952107442753304,7_8,2,7
48,0.5277470587686425,7_9,2,7
48,0.38619626390910283,70_3,2,7
48,0.5096083874053144,70_4,2,7
48,0.40555323433038504,70_5,3,7
48,0.45673656227999704,70_6,2,7
48,0.501543879396383,70_7,2,7
48,0.487331268431876,71_3,1,7
48,0.5114696779386521,71_4,2,7
48,0.44641016151377544,71_5,2,7
48,0.5437696781264186,71_6,2,7
48,0.4959960167144693,71_7,2,7
48,0.487331268431876,72_3,2,7
48,0.4172260452832335,72_4,3,7
48,0.5602913655958583,72_5,2,7
48,0.4904336634830376,72_6,2,7
48,0.54562663909205,72_7,3,7
48,0.38619626390910283,73_3,2,7
48,0.36072511771453275,73_4,2,7
48,0.49835167743882447,73_5,2,7
48,0.5044045691318858,73_6,2,7
48,0.5379172924195783,73_7,2,7
48,0.38619626390910283,74_3,2,7
48,0.435191992070844,74_4,3,7
48,0.5213643322144658,74_5,2,7
48,0.4961296355959948,74_6,1,7
48,0.5498393004164831,74_7,1,7
48,0.38619626390910283,75_3,2,7
48,0.5344564401990326,75_4,1,7
48,0.5078176033111068,75_5,2,7
48,0.4904336634830376,75_6,2,7
48,0.501543879396383,75_7,1,7
48,0.5299472854662851,76_3,2,7
48,0.5388822127488515,76_4,1,7
48,0.49835167743882447,76_5,1,7
48,0.49635495096900056,76_6,3,7
48,0.4959960167144693,76_7,2,7
48,0.5299472854662852,77_3,2,7
48,0.5472728695300395,77_4,3,7
48,0.507520227160362,77_5,3,7
48,0.4961296355959948,77_6,2,7
48,0.5372563954946356,77_7,3,7
48,0.5299472854662852,78_3,2,7
48,0.4945701376720853,78_4,2,7
48,0.5078176033111068,78_5,1,7
48,0.43919768655010105,78_6,2,7
48,0.54562663909205,78_7,3,7
48,0.5299472854662852,79_3,2,7
48,0.4415039512880295,79_4,2,7
48,0.4368692116413541,79_5,3,7
48,0.4204367037684953,79_6,3,7
48,0.5379172924195783,79_7,3,7
48,0.28867513459481287,8_3,2,7
48,0.4145780987944253,8_4,3,7
48,0.5078176033111068,8_5,3,7
48,0.5166584437130922,8_6,2,7
48,0.44441848333684847,8_7,3,7
48,0.48219094343020347,8_8,3,7
48,0.5277470587686425,8_9,2,7
48,0.5299472854662852,80_3,3,7
48,0.5114696779386523,80_4,3,7
48,0.40555323433038504,80_5,3,7
48,0.44479835005148266,80_6,3,7
48,0.5498393004164831,80_7,2,7
48,0.4799551230518135,81_3,3,7
48,0.47488658467004163,81_4,1,7
48,0.44641016151377544,81_5,2,7
48,0.5489065273496724,81_6,2,7
48,0.501543879396383,81_7,1,7
48,0.5299472854662852,82_3,2,7
48,0.4415039512880295,82_4,2,7
48,0.5514936423221226,82_5,2,7
48,0.5532562854837889,82_6,2,7
48,0.4959960167144693,82_7,2,7
48,0.43301270189221924,83_3,3,7
48,0.4893484270653327,83_4,2,7
48,0.5567696328367545,83_5,4,7
48,0.5548297365011691,83_6,1,7
48,0.5372563954946356,83_7,3,7
48,0.3861962639091028,84_3,3,7
48,0.3607251177145328,84_4,3,7
48,0.5602913655958578,84_5,1,7
48,0.5102148680151057,84_6,2,7
48,0.5372563954946356,84_7,2,7
48,0.43301270189221924,85_3,2,7
48,0.3822205981925247,85_4,3,7
48,0.5110979377470571,85_5,3,7
48,0.4888048370852524,85_6,2,7
48,0.5427842889877288,85_7,2,7
48,0.487331268431876,86_3,3,7
48,0.5114696779386525,86_4,3,7
48,0.477605956409844,86_5,3,7
48,0.5166584437130923,86_6,3,7
48,0.542082224698494,86_7,3,7
48,0.487331268431876,87_3,1,7
48,0.5114696779386525,87_4,2,7
48,0.5213643322144652,87_5,1,7
48,0.501787645755522,87_6,2,7
48,0.5427842889877288,87_7,1,7
48,0.38619626390910283,88_3,1,7
48,0.41457809879442514,88_4,2,7
48,0.49819269943359634,88_5,1,7
48,0.4888048370852524,88_6,1,7
48,0.5067563011490512,88_7,2,7
48,0.38619626390910283,89_3,2,7
48,0.43519199207084397,89_4,3,7
48,0.477605956409844,89_5,1,7
48,0.5078462750620018,89_6,2,7
48,0.4930740326275073,89_7,2,7
48,0.3861962639091028,9_3,2,7
48,0.5114696779386521,9_4,2,8
48,0.405553234330385,9_5,1,8
48,0.4961296355959948,9_6,3,8
48,0.42254133694805013,9_7,2,8
48,0.49872485986337506,9_8,3,8
48,0.5332833966673386,9_9,3,8
48,0.38619626390910283,90_3,3,8
48,0.41457809879442514,90_4,2,8
48,0.5075202271603615,90_5,1,8
48,0.4373976447538614,90_6,2,8
48,0.5067563011490513,90_7,2,8
48,0.5299472854662851,91_3,2,8
48,0.5114696779386525,91_4,1,8
48,0.4151525984529442,91_5,3,8
48,0.5489065273496724,91_6,2,8
48,0.5009743085759935,91_7,2,8
48,0.5299472854662852,92_3,3,8
48,0.5114696779386525,92_4,3,8
48,0.5602913655958583,92_5,3,8
48,0.5532562854837889,92_6,3,8
48,0.4930740326275073,92_7,3,8
48,0.5299472854662852,93_3,2,8
48,0.41457809879442514,93_4,1,8
48,0.49835167743882447,93_5,2,8
48,0.5548297365011691,93_6,2,8
48,0.5009743085759935,93_7,2,8
48,0.5299472854662852,94_3,2,8
48,0.43519199207084397,94_4,3,8
48,0.5213643322144658,94_5,2,8
48,0.5102148680151057,94_6,3,8
48,0.4491733789864844,94_7,2,8
48,0.5299472854662852,95_3,1,8
48,0.41457809879442514,95_4,2,8
48,0.5078176033111068,95_5,2,8
48,0.4888048370852524,95_6,2,8
48,0.5498393004164831,95_7,2,8
48,0.4799551230518135,96_3,2,8
48,0.5659615711335888,96_4,2,8
48,0.49835167743882447,96_5,2,8
48,0.5166584437130923,96_6,2,8
48,0.5427842889877288,96_7,1,8
48,0.5299472854662852,97_3,2,8
48,0.5114696779386521,97_4,2,8
48,0.507520227160362,97_5,2,8
48,0.501787645755522,97_6,1,8
48,0.5498393004164831,97_7,2,9
48,0.43301270189221924,98_3,2,9
48,0.5351156695954989,98_4,2,9
48,0.5078176033111068,98_5,2,9
48,0.4888048370852524,98_6,2,9
48,0.5067563011490512,98_7,1,9
48,0.3861962639091028,99_3,3,9
48,0.5114696779386521,99_4,2,9
48,0.4368692116413541,99_5,3,9
48,0.5078462750620018,99_6,3,9
48,0.5009743085759933,99_7,3,10
49,0.5297212986678305,1_10,4,3
49,0.4444444444444444,1_3,3,3
49,0.5298622031645349,1_4,2,3
49,0.5426800819302774,1_5,3,3
49,0.5343397018419702,1_6,5,3
49,0.5273564681983268,1_7,3,3
49,0.5175278713738126,1_8,3,3
49,0.5368318837509567,1_9,4,3
49,0.4873312684318763,10_3,1,3
49,0.469581238137895,10_4,2,3
49,0.5303224488077485,10_5,5,3
49,0.5020197056234764,10_6,3,3
49,0.5428406881789644,10_7,5,3
49,0.542158635827264,10_8,1,3
49,0.5060015497439214,10_9,4,3
49,0.4799551230518135,100_3,4,3
49,0.4562851924841106,100_4,4,3
49,0.5075202271603617,100_5,4,3
49,0.4970394584657681,100_6,4,3
49,0.503360867871088,100_7,4,3
49,0.38619626390910283,101_3,4,3
49,0.51881333390057,101_4,4,3
49,0.5367884465639524,101_5,2,3
49,0.5118552399523887,101_6,4,3
49,0.4719631796883638,101_7,4,3
49,0.38619626390910283,102_3,5,3
49,0.4893484270653328,102_4,4,3
49,0.48795494503078307,102_5,3,3
49,0.4779970999567727,102_6,3,3
49,0.48331350413763213,102_7,5,3
49,0.38619626390910283,103_3,4,3
49,0.51881333390057,103_4,5,3
49,0.5545222712985629,103_5,5,3
49,0.4970394584657681,103_6,4,3
49,0.48331350413763213,103_7,4,3
49,0.28867513459481287,104_3,5,3
49,0.4893484270653328,104_4,3,3
49,0.5075202271603617,104_5,5,3
49,0.4970394584657681,104_6,4,3
49,0.5033608678710882,104_7,3,3
49,0.3861962639091028,105_3,5,3
49,0.48625076389844313,105_4,5,3
49,0.5545222712985629,105_5,5,3
49,0.5118552399523887,105_6,5,3
49,0.5033608678710882,105_7,5,3
49,0.47995512305181326,106_3,5,3
49,0.5114696779386526,106_4,4,3
49,0.5075202271603617,106_5,4,3
49,0.49590287525426086,106_6,5,3
49,0.5315059189947087,106_7,5,3
49,0.386196263909103,107_3,4,3
49,0.5096083874053143,107_4,4,3
49,0.5367884465639524,107_5,3,3
49,0.5387167365988209,107_6,5,3
49,0.4933452173278593,107_7,5,3
49,0.47995512305181326,108_3,4,3
49,0.5096083874053143,108_4,5,3
49,0.5367884465639522,108_5,4,3
49,0.4963549509690006,108_6,3,3
49,0.5219106555256426,108_7,3,3
49,0.386196263909103,109_3,5,3
49,0.5616769997863421,109_4,4,3
49,0.4879549450307829,109_5,5,3
49,0.5387167365988209,109_6,4,3
49,0.5219106555256426,109_7,4,3
49,0.4873312684318763,11_3,5,3
49,0.469581238137895,11_4,5,3
