Food.Item.ID,species,taxon,max_size,max_length,TL,lwA,lwB,Habitat,Subgroup,Abs_lat,Latitude,max_length_study,nutrient,concentration,RDI
900677,Scomber scombrus,Miscellaneous pelagic fishes,0.82866248603092,46,3.18,0.00381,3.210000038,marine,Finfish,58.897259,58.897259,NA,ZN_mg,NA,11
900676,Scomber scombrus,Miscellaneous pelagic fishes,0.82866248603092,46,3.18,0.00381,3.210000038,marine,Finfish,58.897259,58.897259,NA,ZN_mg,NA,11
900424,Scomber scombrus,Miscellaneous pelagic fishes,0.82866248603092,46,3.18,0.00381,3.210000038,marine,Finfish,39.019184,39.019184,NA,ZN_mg,NA,11
902184,Scomber spp,Miscellaneous pelagic fishes,2.61079301228807,64,3.1,0.00776,3.06,marine,Finfish,39.019184,39.019184,NA,ZN_mg,NA,11
900036,Scomberomorus commerson,"Tunas, bonitos, billfishes",65.3595714089116,205,4.5,0.0099,2.950000048,marine,Finfish,9.71212,9.71212,NA,ZN_mg,NA,11
900538,Scomberomorus guttatus,"Tunas, bonitos, billfishes",3.41761538848914,76,4.3,0.00813,2.99,marine,Finfish,3.144341,3.144341,42,ZN_mg,NA,11
900883,Scomper spp,Miscellaneous pelagic fishes,2.61079301228807,64,3.9,0.00776,3.06,marine,Finfish,23.372169,-23.372169,NA,ZN_mg,NA,11
900326,Scophthalmidae,"Flounders, halibuts, soles",1.41067703168121,45,3.7,0.01381,3.03,marine,Finfish,38.963745,38.963745,NA,ZN_mg,NA,11
900626,Scophthalmus rhombus,"Flounders, halibuts, soles",4.45928946800826,75,3.79,0.0143,2.930000067,marine,Finfish,53.164164,53.164164,NA,ZN_mg,NA,11
900625,Scophthalmus rhombus,"Flounders, halibuts, soles",4.45928946800826,75,3.79,0.0143,2.930000067,marine,Finfish,53.164164,53.164164,NA,ZN_mg,NA,11
902283,Scorpaena porcus,Miscellaneous demersal fishes,0.76148819243574,37,3.9,0.01349,3.03,marine,Finfish,37.966667,37.966667,NA,ZN_mg,NA,11
900318,Scorpaena porcus,Miscellaneous demersal fishes,0.76148819243574,37,3.9,0.01349,3.03,marine,Finfish,37.966667,37.966667,NA,ZN_mg,NA,11
900319,Scorpaena porcus,Miscellaneous demersal fishes,0.76148819243574,37,3.9,0.01349,3.03,marine,Finfish,37.966667,37.966667,NA,ZN_mg,NA,11
900436,Scorpaena scrofa,Miscellaneous demersal fishes,1.67423175955184,50,4.3,0.01288,3.01,marine,Finfish,39.019184,39.019184,NA,ZN_mg,NA,11
902282,Scorpaena scrofa,Miscellaneous demersal fishes,1.67423175955184,50,4.3,0.01288,3.01,marine,Finfish,37.966667,37.966667,NA,ZN_mg,NA,11
900316,Scorpaena scrofa,Miscellaneous demersal fishes,1.67423175955184,50,4.3,0.01288,3.01,marine,Finfish,37.966667,37.966667,NA,ZN_mg,NA,11
900317,Scorpaena scrofa,Miscellaneous demersal fishes,1.67423175955184,50,4.3,0.01288,3.01,marine,Finfish,37.966667,37.966667,NA,ZN_mg,NA,11
900325,Scorpaena scrofa,Miscellaneous demersal fishes,1.8103278294515,50,4.3,0.031300001,2.802999973,marine,Finfish,38.963745,38.963745,NA,ZN_mg,NA,11
900979,Sebastes flavidus,Miscellaneous demersal fishes,NA,66,4.1,NA,NA,marine,Finfish,46.25,46.25,53,ZN_mg,NA,11
901255,Sebastes marinus,Miscellaneous demersal fishes,9.61632326593081,87,4.08,0.00977,3.09,marine,Finfish,63.968654,63.968654,NA,ZN_mg,0.31,11
900664,Sebastes marinus,Miscellaneous demersal fishes,9.61632326593081,87,4.08,0.00977,3.09,marine,Finfish,NA,NA,NA,ZN_mg,NA,11
900665,Sebastes marinus,Miscellaneous demersal fishes,9.61632326593081,87,4.08,0.00977,3.09,marine,Finfish,NA,NA,NA,ZN_mg,NA,11
901269,Sebastes marinus,Miscellaneous demersal fishes,9.61632326593081,87,4.08,0.00977,3.09,marine,Finfish,63.968654,63.968654,NA,ZN_mg,NA,11
901270,Sebastes marinus,Miscellaneous demersal fishes,9.61632326593081,87,4.08,0.00977,3.09,marine,Finfish,63.968654,63.968654,NA,ZN_mg,NA,11
901272,Sebastes marinus,Miscellaneous demersal fishes,9.61632326593081,87,4.08,0.00977,3.09,marine,Finfish,63.968654,63.968654,NA,ZN_mg,NA,11
901273,Sebastes marinus,Miscellaneous demersal fishes,9.61632326593081,87,4.08,0.00977,3.09,marine,Finfish,63.968654,63.968654,NA,ZN_mg,NA,11
901296,Sebastes marinus,Miscellaneous demersal fishes,9.61632326593081,87,4.08,0.00977,3.09,marine,Finfish,63.968654,63.968654,NA,ZN_mg,NA,11
901271,Sebastes marinus,Miscellaneous demersal fishes,9.61632326593081,87,4.08,0.00977,3.09,marine,Finfish,63.968654,63.968654,NA,ZN_mg,NA,11
900981,Sebastes melanops,Miscellaneous demersal fishes,NA,63,4.4,NA,NA,marine,Finfish,46.245311,46.245311,53,ZN_mg,NA,11
901254,Sebastes mentella,Miscellaneous demersal fishes,0.470122942573628,33,3.65,0.00955,3.09,marine,Finfish,63.968654,63.968654,NA,ZN_mg,0.26,11
900662,Sebastes mentella,Miscellaneous demersal fishes,0.470122942573628,33,3.65,0.00955,3.09,marine,Finfish,62.46011,62.46011,NA,ZN_mg,NA,11
900663,Sebastes mentella,Miscellaneous demersal fishes,0.470122942573628,33,3.65,0.00955,3.09,marine,Finfish,62.46011,62.46011,NA,ZN_mg,NA,11
900980,Sebastes pinniger,Miscellaneous demersal fishes,NA,76,3.8,NA,NA,marine,Finfish,46.25,46.25,53,ZN_mg,NA,11
900301,Sebastes pinniger,Miscellaneous demersal fishes,NA,63,3.8,NA,NA,marine,Finfish,53.726668,53.726668,44.8,ZN_mg,NA,11
902292,Sebastes ruberrimus,NA,NA,104,NA,NA,NA,marine,Finfish,52.372895,52.372895,NA,ZN_mg,0.36,11
900660,Sebastes viviparus,Miscellaneous demersal fishes,0.802489622878944,35,4,0.0115,3.137000084,marine,Finfish,NA,NA,NA,ZN_mg,NA,11
900661,Sebastes viviparus,Miscellaneous demersal fishes,0.802489622878944,35,4,0.0115,3.137000084,marine,Finfish,NA,NA,NA,ZN_mg,NA,11
900535,Selaroides leptolepis,Miscellaneous pelagic fishes,0.069632004096,16,3.53,0.017000001,3,marine,Finfish,3.144341,3.144341,20,ZN_mg,NA,11
900961,Selene vomer,Miscellaneous pelagic fishes,1.20452692993228,48.3,4.3,0.01349,2.94,marine,Finfish,19.173773,19.173773,NA,ZN_mg,NA,11
900548,Sepia officinalis,"Squids, cuttlefishes, octopuses",NA,28,3.55,NA,NA,marine,Molluscs,3.144341,3.144341,18,ZN_mg,NA,11
900449,Sepia officinalis,"Squids, cuttlefishes, octopuses",NA,28,3.55,NA,NA,marine,Molluscs,39.019184,39.019184,NA,ZN_mg,NA,11
902281,Sepia officinalis,"Squids, cuttlefishes, octopuses",NA,28,3.55,NA,NA,marine,Molluscs,37.966667,37.966667,NA,ZN_mg,NA,11
901212,Sepia officinalis,"Squids, cuttlefishes, octopuses",NA,28,3.55,NA,NA,marine,Molluscs,34.553128,34.553128,NA,ZN_mg,NA,11
901213,Sepia officinalis,"Squids, cuttlefishes, octopuses",NA,28,3.55,NA,NA,marine,Molluscs,34.553128,34.553128,NA,ZN_mg,NA,11
900314,Sepia officinalis,"Squids, cuttlefishes, octopuses",NA,28,3.55,NA,NA,marine,Molluscs,37.966667,37.966667,NA,ZN_mg,NA,11
900315,Sepia officinalis,"Squids, cuttlefishes, octopuses",NA,28,3.55,NA,NA,marine,Molluscs,37.966667,37.966667,NA,ZN_mg,NA,11
901211,Sepia officinalis,"Squids, cuttlefishes, octopuses",NA,28,3.55,NA,NA,marine,Molluscs,34.553128,34.553128,NA,ZN_mg,NA,11
901176,Sepia officinalis,"Squids, cuttlefishes, octopuses",NA,28,3.55,NA,NA,marine,Molluscs,36.5817,36.5817,NA,ZN_mg,NA,11
901174,Sepia officinalis,"Squids, cuttlefishes, octopuses",NA,28,3.55,NA,NA,marine,Molluscs,36.5817,36.5817,NA,ZN_mg,NA,11
901175,Sepia officinalis,"Squids, cuttlefishes, octopuses",NA,28,3.55,NA,NA,marine,Molluscs,36.5817,36.5817,NA,ZN_mg,NA,11
901173,Sepia officinalis,"Squids, cuttlefishes, octopuses",NA,28,3.55,NA,NA,marine,Molluscs,36.5817,36.5817,NA,ZN_mg,NA,11
900038,Seriolina nigrofasciata,Miscellaneous pelagic fishes,NA,156,4.17,NA,NA,marine,Finfish,9.71212,9.71212,NA,ZN_mg,NA,11
900617,Serranus scriba,Miscellaneous coastal fishes,0.54527701468894,36,3.8,0.00977,3.05,marine,Finfish,18.1,18.1,25,ZN_mg,NA,11
900618,Serranus scriba,Miscellaneous coastal fishes,0.54527701468894,36,3.8,0.00977,3.05,marine,Finfish,18.1,18.1,25,ZN_mg,NA,11
900619,Serranus scriba,Miscellaneous coastal fishes,0.54527701468894,36,3.8,0.00977,3.05,marine,Finfish,18.1,18.1,25,ZN_mg,NA,11
900620,Serranus scriba,Miscellaneous coastal fishes,0.54527701468894,36,3.8,0.00977,3.05,marine,Finfish,18.1,18.1,25,ZN_mg,NA,11
900621,Serranus scriba,Miscellaneous coastal fishes,0.54527701468894,36,3.8,0.00977,3.05,marine,Finfish,18.1,18.1,25,ZN_mg,NA,11
900622,Serranus scriba,Miscellaneous coastal fishes,0.54527701468894,36,3.8,0.00977,3.05,marine,Finfish,18.1,18.1,25,ZN_mg,NA,11
900517,Siganus rivulatus,Miscellaneous coastal fishes,0.228919148862593,27,2,0.01202,2.99,marine,Finfish,33.917053,33.917053,19.3,ZN_mg,NA,11
900515,Siganus rivulatus,Miscellaneous coastal fishes,0.228919148862593,27,2,0.01202,2.99,marine,Finfish,33.917053,33.917053,19.43,ZN_mg,NA,11
900520,Siganus rivulatus,Miscellaneous coastal fishes,0.228919148862593,27,2,0.01202,2.99,marine,Finfish,33.917053,33.917053,16.1,ZN_mg,NA,11
900514,Siganus rivulatus,Miscellaneous coastal fishes,0.228919148862593,27,2,0.01202,2.99,marine,Finfish,33.917053,33.917053,19.43,ZN_mg,NA,11
900516,Siganus rivulatus,Miscellaneous coastal fishes,0.228919148862593,27,2,0.01202,2.99,marine,Finfish,33.917053,33.917053,16.9,ZN_mg,NA,11
900521,Siganus rivulatus,Miscellaneous coastal fishes,0.228919148862593,27,2,0.01202,2.99,marine,Finfish,33.917053,33.917053,14.1,ZN_mg,NA,11
900519,Siganus rivulatus,Miscellaneous coastal fishes,0.228919148862593,27,2,0.01202,2.99,marine,Finfish,33.917053,33.917053,19.43,ZN_mg,NA,11
900518,Siganus rivulatus,Miscellaneous coastal fishes,0.228919148862593,27,2,0.01202,2.99,marine,Finfish,33.917053,33.917053,19.6,ZN_mg,NA,11
900355,Sillago sihama,Miscellaneous coastal fishes,0.280264514374905,31,3.37,0.00507,3.180020094,marine,Finfish,37.370157,37.370157,NA,ZN_mg,NA,11
900086,Silurus glanis,Miscellaneous freshwater fishes,839.32289956449,500,4.4,0.00631,3.01,freshwater,Finfish,36.967401,36.967401,NA,ZN_mg,1.31,11
900174,Silurus glanis,Miscellaneous freshwater fishes,839.32289956449,500,4.4,0.00631,3.01,freshwater,Finfish,41.53,41.53,40,ZN_mg,0.4,11
900175,Silurus glanis,Miscellaneous freshwater fishes,839.32289956449,500,4.4,0.00631,3.01,freshwater,Finfish,41.53,41.53,40,ZN_mg,0.4,11
900187,Silurus glanis,Miscellaneous freshwater fishes,839.32289956449,500,4.4,0.00631,3.01,freshwater,Finfish,37,37,NA,ZN_mg,NA,11
900232,Silurus glanis,Miscellaneous freshwater fishes,839.32289956449,500,4.4,0.00631,3.01,freshwater,Finfish,41.53,41.53,NA,ZN_mg,NA,11
900352,Solea lascaris,"Flounders, halibuts, soles",0.678954044738773,40,3.2,0.00689,3.117000103,marine,Finfish,37.370157,37.370157,NA,ZN_mg,NA,11
900482,Solea solea,"Flounders, halibuts, soles",3.35924576513366,70,3.1,0.00759,3.06,marine,Finfish,39.019184,39.019184,NA,ZN_mg,NA,11
900481,Solea solea,"Flounders, halibuts, soles",3.35924576513366,70,3.1,0.00759,3.06,marine,Finfish,39.019184,39.019184,NA,ZN_mg,NA,11
900327,Solea solea,"Flounders, halibuts, soles",2.52864787514094,70,3.17,0.00622,3.039999962,marine,Finfish,38.963745,38.963745,NA,ZN_mg,NA,11
900439,Solea solea,"Flounders, halibuts, soles",3.35924576513366,70,3.1,0.00759,3.06,marine,Finfish,39.019184,39.019184,NA,ZN_mg,NA,11
901085,Soleidae,"Flounders, halibuts, soles",0.0901843515265369,20,3.5,0.01,3.04,freshwater,Finfish,12.265754,12.265754,NA,ZN_mg,1.676976,11
900069,Sorubim lima,Miscellaneous freshwater fishes,1.1973389176663,54.2,4.1,0.00525,3.09,freshwater,Finfish,19.427757,-19.427757,53,ZN_mg,NA,11
900426,Sparisoma cretense,Miscellaneous coastal fishes,1.80593276373233,50,2.9,0.00977,3.1,marine,Finfish,39.019184,39.019184,NA,ZN_mg,NA,11
900939,Sparus aurata,Miscellaneous coastal fishes,2.63224641455137,57,3.26,0.01259,3.03,marine,Finfish,NA,NA,NA,ZN_mg,NA,11
900938,Sparus aurata,Miscellaneous coastal fishes,2.63224641455137,57,3.26,0.01259,3.03,marine,Finfish,NA,NA,NA,ZN_mg,NA,11
900356,Sphyraena chrysotaenia,Miscellaneous pelagic fishes,0.119591852130128,30,4,0.00562,2.93,marine,Finfish,37.370157,37.370157,NA,ZN_mg,NA,11
900357,Sphyraena sphyraena,Miscellaneous pelagic fishes,31.2607791875473,165,4,0.01047,2.92,marine,Finfish,37.370157,37.370157,NA,ZN_mg,NA,11
900358,Spicara maena,Miscellaneous coastal fishes,0.222150648951359,25,3.23,0.0125,3.039999962,marine,Finfish,37.370157,37.370157,NA,ZN_mg,NA,11
900291,Spicara smaris,Miscellaneous coastal fishes,0.099804116278368,20,3,0.01175,3.02,marine,Finfish,42.163403,42.163403,NA,ZN_mg,NA,11
900467,Spicara spp,Miscellaneous coastal fishes,0.099804116278368,20,3,0.01175,3.02,marine,Finfish,39.019184,39.019184,NA,ZN_mg,NA,11
900468,Spicara spp,Miscellaneous coastal fishes,0.099804116278368,20,3,0.01175,3.02,marine,Finfish,39.019184,39.019184,NA,ZN_mg,NA,11
900441,Spicara spp,Miscellaneous coastal fishes,0.099804116278368,20,3,0.01175,3.02,marine,Finfish,39.019184,39.019184,NA,ZN_mg,NA,11
900427,Spicara spp,Miscellaneous coastal fishes,0.099804116278368,20,3,0.01175,3.02,marine,Finfish,39.019184,39.019184,NA,ZN_mg,NA,11
900413,Spondyliosoma cantharus,Miscellaneous coastal fishes,3.07485059665649,60,3.3,0.01259,3.03,marine,Finfish,39.019184,39.019184,NA,ZN_mg,NA,11
900900,Spondyliosoma cantharus,Miscellaneous coastal fishes,3.5836714000044,60,3.34,0.0151,3.023000002,marine,Finfish,28.291564,28.291564,27.5,ZN_mg,NA,11
900285,Sprattus sprattus,"Herrings, sardines, anchovies",0.0292929858317796,16,3,0.00589,3.07,marine,Finfish,42.163403,42.163403,NA,ZN_mg,NA,11
900391,Sprattus sprattus,"Herrings, sardines, anchovies",0.0292929858317796,16,3,0.00589,3.07,marine,Finfish,41.85509,41.85509,13.4,ZN_mg,NA,11
900390,Sprattus sprattus,"Herrings, sardines, anchovies",0.0292929858317796,16,3,0.00589,3.07,marine,Finfish,41.85509,41.85509,12.9,ZN_mg,NA,11
900207,Squalus acanthias,"Sharks, rays, chimaeras",11.3873959131709,130,4.3,0.0031,3.105600119,marine,Finfish,40.900557,-40.900557,71,ZN_mg,NA,11
900758,Stolothrissa tanganicae,Miscellaneous freshwater fishes,0.00512801871298443,10,2.7,0.00389,3.12,freshwater,Finfish,6.255568,-6.255568,8.5,ZN_mg,NA,11
900759,Stolothrissa tanganicae,Miscellaneous freshwater fishes,0.00512801871298443,10,2.7,0.00389,3.12,freshwater,Finfish,6.255568,-6.255568,8.6,ZN_mg,NA,11
901241,Strombus gracilior,"Abalones, winkles, conchs",NA,7,NA,NA,NA,marine,Molluscs,10.591648,10.591648,7,ZN_mg,NA,11
901243,Strombus gracilior,"Abalones, winkles, conchs",NA,7,NA,NA,NA,marine,Molluscs,10.591648,10.591648,7,ZN_mg,NA,11
901242,Strombus gracilior,"Abalones, winkles, conchs",NA,8,NA,NA,NA,marine,Molluscs,10.591648,10.591648,8,ZN_mg,NA,11
901244,Strombus gracilior,"Abalones, winkles, conchs",NA,8,NA,NA,NA,marine,Molluscs,10.591648,10.591648,8,ZN_mg,NA,11
900956,Syacium gunteri,"Flounders, halibuts, soles",0.0773623494190496,20,3.3,0.00617,3.15,marine,Finfish,19.173773,19.173773,NA,ZN_mg,NA,11
900960,Synodontidae,Miscellaneous coastal fishes,0.854472267857327,48.3,4.5,0.00363,3.19,marine,Finfish,19.173773,19.173773,NA,ZN_mg,NA,11
900103,Synodontis spp,Miscellaneous freshwater fishes,0.436099692551472,35,3.3,0.01259,2.94,freshwater,Finfish,0.755775,-0.755775,NA,ZN_mg,NA,11
900104,Synodontis spp,Miscellaneous freshwater fishes,0.436099692551472,35,3.3,0.01259,2.94,freshwater,Finfish,1.433393,1.433393,NA,ZN_mg,NA,11
900146,Synodontis spp,Miscellaneous freshwater fishes,0.436099692551472,35,3.3,0.01259,2.94,freshwater,Finfish,0.033333,-0.033333,NA,ZN_mg,NA,11
901163,Tellina palatam,"Clams, cockles, arkshells",NA,6,NA,NA,NA,marine,Molluscs,26.501301,26.501301,NA,ZN_mg,NA,11
901164,Tellina palatam,"Clams, cockles, arkshells",NA,6,NA,NA,NA,marine,Molluscs,26.501301,26.501301,NA,ZN_mg,NA,11
901165,Tellina palatam,"Clams, cockles, arkshells",NA,6,NA,NA,NA,marine,Molluscs,26.501301,26.501301,NA,ZN_mg,NA,11
901166,Tellina palatam,"Clams, cockles, arkshells",NA,6,NA,NA,NA,marine,Molluscs,26.501301,26.501301,NA,ZN_mg,NA,11
900931,Tenualosa ilisha,Shads,3.70347652756945,60,2.04,0.026900001,2.890000105,brackish,Finfish,23.232099,23.232099,22.4,ZN_mg,NA,11
900930,Tenualosa ilisha,Shads,3.70347652756945,60,2.04,0.026900001,2.890000105,brackish,Finfish,23.232099,23.232099,23.9,ZN_mg,NA,11
900929,Tenualosa ilisha,Shads,3.70347652756945,60,2.04,0.026900001,2.890000105,brackish,Finfish,23.232099,23.232099,39.8,ZN_mg,NA,11
900932,Tenualosa ilisha,Shads,3.70347652756945,60,2.04,0.026900001,2.890000105,brackish,Finfish,23.232099,23.232099,37.9,ZN_mg,NA,11
900927,Tenualosa ilisha,Shads,3.70347652756945,60,2.04,0.026900001,2.890000105,brackish,Finfish,23.232099,23.232099,39.5,ZN_mg,NA,11
900933,Tenualosa ilisha,Shads,3.70347652756945,60,2.04,0.026900001,2.890000105,brackish,Finfish,23.232099,23.232099,46.5,ZN_mg,NA,11
900928,Tenualosa ilisha,Shads,3.70347652756945,60,2.04,0.026900001,2.890000105,brackish,Finfish,23.232099,23.232099,23.9,ZN_mg,NA,11
900926,Tenualosa ilisha,Shads,3.70347652756945,60,2.04,0.026900001,2.890000105,brackish,Finfish,23.232099,23.232099,48.9,ZN_mg,NA,11
900936,Tenualosa ilisha,Shads,3.70347652756945,60,2.04,0.026900001,2.890000105,brackish,Finfish,23.232099,23.232099,43.7,ZN_mg,NA,11
900937,Tenualosa ilisha,Shads,3.70347652756945,60,2.04,0.026900001,2.890000105,brackish,Finfish,23.232099,23.232099,42.2,ZN_mg,NA,11
900934,Tenualosa ilisha,Shads,3.70347652756945,60,2.04,0.026900001,2.890000105,brackish,Finfish,23.232099,23.232099,44.5,ZN_mg,NA,11
900935,Tenualosa ilisha,Shads,3.70347652756945,60,2.04,0.026900001,2.890000105,brackish,Finfish,23.232099,23.232099,44.8,ZN_mg,NA,11
900539,Tenualosa macrura,Shads,1.63611403320863,52,2.3,0.00955,3.05,brackish,Finfish,3.144341,3.144341,45,ZN_mg,NA,11
902294,Thaleichthys pacificus,NA,0.250236280528861,34,NA,0.00417,3.12,marine,Finfish,52.372895,52.372895,NA,ZN_mg,NA,11
900401,Theragra chalcogramma,"Cods, hakes, haddocks",3.00062433916019,75,3.45,0.0104,2.911999941,marine,Finfish,22.314446,22.314446,NA,ZN_mg,NA,11
900834,Theragra chalcogramma,"Cods, hakes, haddocks",3.00062433916019,75,3.45,0.0104,2.911999941,marine,Finfish,56.90728,56.90728,NA,ZN_mg,0.3086,11
900299,Theragra chalcogramma,"Cods, hakes, haddocks",3.00062433916019,75,3.45,0.0104,2.911999941,marine,Finfish,53.726668,53.726668,39.6,ZN_mg,NA,11
900836,Theragra chalcogramma,"Cods, hakes, haddocks",3.00062433916019,75,3.45,0.0104,2.911999941,marine,Finfish,56.167222,56.167222,NA,ZN_mg,0.4179,11
900153,Theragra chalcogramma,"Cods, hakes, haddocks",3.00062433916019,75,3.45,0.0104,2.911999941,marine,Finfish,57.79,57.79,NA,ZN_mg,NA,11
900835,Theragra chalcogramma,"Cods, hakes, haddocks",3.00062433916019,75,3.45,0.0104,2.911999941,marine,Finfish,57.881667,57.881667,NA,ZN_mg,0.4396,11
900704,Thunnus alalunga,"Tunas, bonitos, billfishes",25.6140200451991,136,4.31,0.0272,2.799999952,marine,Finfish,36.102376,-36.102376,97,ZN_mg,0.5,11
900988,Thunnus alalunga,"Tunas, bonitos, billfishes",25.6140200451991,136,4.31,0.0272,2.799999952,marine,Finfish,46.25,46.25,64,ZN_mg,NA,11
900970,Thunnus alalunga,"Tunas, bonitos, billfishes",25.6140200451991,136,4.31,0.0272,2.799999952,marine,Finfish,43,43,NA,ZN_mg,NA,11
900283,Thunnus orientalis,"Tunas, bonitos, billfishes",NA,300,4.21,NA,NA,marine,Finfish,36.594682,36.594682,NA,ZN_mg,NA,11
900889,Thunnus thynnus,"Tunas, bonitos, billfishes",830.25816551271,376,4.43,0.0231,2.934000015,marine,Finfish,23.372169,-23.372169,NA,ZN_mg,NA,11
901108,Thymallus arcticus,"Salmons, trouts, smelts",4.03924005554931,76,3.3,0.00741,3.05,freshwater,Finfish,52.3333,52.3333,24,ZN_mg,NA,11
901106,Thymallus arcticus,"Salmons, trouts, smelts",4.03924005554931,76,3.3,0.00741,3.05,freshwater,Finfish,52.3333,52.3333,24,ZN_mg,NA,11
901107,Thymallus arcticus,"Salmons, trouts, smelts",4.03924005554931,76,3.3,0.00741,3.05,freshwater,Finfish,52.3333,52.3333,24,ZN_mg,NA,11
901095,Thymallus arcticus,"Salmons, trouts, smelts",4.03924005554931,76,3.3,0.00741,3.05,freshwater,Finfish,52.3333,52.3333,24,ZN_mg,NA,11
901093,Thymallus arcticus,"Salmons, trouts, smelts",4.03924005554931,76,3.3,0.00741,3.05,freshwater,Finfish,52.3333,52.3333,24,ZN_mg,NA,11
901094,Thymallus arcticus,"Salmons, trouts, smelts",4.03924005554931,76,3.3,0.00741,3.05,freshwater,Finfish,52.3333,52.3333,24,ZN_mg,NA,11
901105,Thymallus arcticus,"Salmons, trouts, smelts",4.03924005554931,76,3.3,0.00741,3.05,freshwater,Finfish,52.3333,52.3333,24,ZN_mg,NA,11
901096,Thymallus arcticus,"Salmons, trouts, smelts",4.03924005554931,76,3.3,0.00741,3.05,freshwater,Finfish,52.3333,52.3333,24,ZN_mg,NA,11
901103,Thymallus arcticus,"Salmons, trouts, smelts",4.03924005554931,76,3.3,0.00741,3.05,freshwater,Finfish,52.3333,52.3333,24,ZN_mg,NA,11
901104,Thymallus arcticus,"Salmons, trouts, smelts",4.03924005554931,76,3.3,0.00741,3.05,freshwater,Finfish,52.3333,52.3333,24,ZN_mg,NA,11
901112,Thymallus arcticus,"Salmons, trouts, smelts",4.03924005554931,76,3.3,0.00741,3.05,freshwater,Finfish,52.3333,52.3333,24,ZN_mg,NA,11
901098,Thymallus arcticus,"Salmons, trouts, smelts",4.03924005554931,76,3.3,0.00741,3.05,freshwater,Finfish,52.3333,52.3333,24,ZN_mg,NA,11
901109,Thymallus arcticus,"Salmons, trouts, smelts",4.03924005554931,76,3.3,0.00741,3.05,freshwater,Finfish,52.3333,52.3333,24,ZN_mg,NA,11
901117,Thymallus arcticus,"Salmons, trouts, smelts",4.03924005554931,76,3.3,0.00741,3.05,freshwater,Finfish,52.3333,52.3333,24,ZN_mg,NA,11
901111,Thymallus arcticus,"Salmons, trouts, smelts",4.03924005554931,76,3.3,0.00741,3.05,freshwater,Finfish,52.3333,52.3333,24,ZN_mg,NA,11
901113,Thymallus arcticus,"Salmons, trouts, smelts",4.03924005554931,76,3.3,0.00741,3.05,freshwater,Finfish,52.3333,52.3333,24,ZN_mg,NA,11
901099,Thymallus arcticus,"Salmons, trouts, smelts",4.03924005554931,76,3.3,0.00741,3.05,freshwater,Finfish,52.3333,52.3333,24,ZN_mg,NA,11
901116,Thymallus arcticus,"Salmons, trouts, smelts",4.03924005554931,76,3.3,0.00741,3.05,freshwater,Finfish,52.3333,52.3333,24,ZN_mg,NA,11
901102,Thymallus arcticus,"Salmons, trouts, smelts",4.03924005554931,76,3.3,0.00741,3.05,freshwater,Finfish,52.3333,52.3333,24,ZN_mg,NA,11
901097,Thymallus arcticus,"Salmons, trouts, smelts",4.03924005554931,76,3.3,0.00741,3.05,freshwater,Finfish,52.3333,52.3333,24,ZN_mg,NA,11
901115,Thymallus arcticus,"Salmons, trouts, smelts",4.03924005554931,76,3.3,0.00741,3.05,freshwater,Finfish,52.3333,52.3333,24,ZN_mg,NA,11
901101,Thymallus arcticus,"Salmons, trouts, smelts",4.03924005554931,76,3.3,0.00741,3.05,freshwater,Finfish,52.3333,52.3333,24,ZN_mg,NA,11
901100,Thymallus arcticus,"Salmons, trouts, smelts",4.03924005554931,76,3.3,0.00741,3.05,freshwater,Finfish,52.3333,52.3333,24,ZN_mg,NA,11
901110,Thymallus arcticus,"Salmons, trouts, smelts",4.03924005554931,76,3.3,0.00741,3.05,freshwater,Finfish,52.3333,52.3333,24,ZN_mg,NA,11
901114,Thymallus arcticus,"Salmons, trouts, smelts",4.03924005554931,76,3.3,0.00741,3.05,freshwater,Finfish,52.3333,52.3333,24,ZN_mg,NA,11
900861,Thynnichthys thynnoides,"Carps, barbels and other cyprinids",0.126479634552524,25,2.3,0.00759,3.02,freshwater,Finfish,12.265754,12.265754,NA,ZN_mg,NA,11
900862,Thynnichthys thynnoides,"Carps, barbels and other cyprinids",0.126479634552524,25,2.3,0.00759,3.02,freshwater,Finfish,12.265754,12.265754,NA,ZN_mg,NA,11
900860,Thynnichthys thynnoides,"Carps, barbels and other cyprinids",0.126479634552524,25,2.3,0.00759,3.02,freshwater,Finfish,12.265754,12.265754,NA,ZN_mg,NA,11
900591,Tilapia rendalli,Tilapias and other cichlids,1.52596176573,45,2.2,0.0195,2.96,freshwater,Finfish,19.065134,-19.065134,NA,ZN_mg,NA,11
900592,Tilapia rendalli,Tilapias and other cichlids,1.52596176573,45,2.2,0.0195,2.96,freshwater,Finfish,19.065134,-19.065134,NA,ZN_mg,NA,11
900593,Tilapia rendalli,Tilapias and other cichlids,1.52596176573,45,2.2,0.0195,2.96,freshwater,Finfish,19.065134,-19.065134,NA,ZN_mg,NA,11
901246,Tilapia zillii,Tilapias and other cichlids,1.05194383886976,40,2,0.01905,2.96,freshwater,Finfish,6.524379,6.524379,NA,ZN_mg,NA,11
900109,Tilapia zillii,Tilapias and other cichlids,1.05194383886976,40,2,0.01905,2.96,freshwater,Finfish,0.755775,-0.755775,NA,ZN_mg,NA,11
900110,Tilapia zillii,Tilapias and other cichlids,1.05194383886976,40,2,0.01905,2.96,freshwater,Finfish,1.433393,1.433393,NA,ZN_mg,NA,11
