Food Item ID,Subgroup,"Country, region",Type,ISSCAAP,3_alpha,Food name in own language,Food name in English,Processing,Scientific name,ASFIS English name,ASFIS Scientific name,Season,Other,n,Comments on data processing/methods,Publication year,BiblioID,Compiler,Latest revision in version,WATER(g),FAT(g),FATCE(g),FAT-(g),FASAT(g),FAMS(g),FAPU(g),FAUN(g),FATRN(g),XFA (internal use),FACID(g),FAPUN3(g),FAPUN6(g),FAPUN9(g),FAPUCN3(g),FAPULCCN3(g),FAPUCN6(g),FAPUCN9(g),FAN3(g),FAN6(g),F4D0(g),F6D0(g),F8D0(g),F9D0(g),F10D0(g),F11D0(g),F12D0(g),F13D0(g),F14D0(g),F14D0I(g),F15D0(g),F15D0I(g),F16D0(g),F16D0I(g),F16D0AI(g),F17D0(g),F17D0I(g),F17D0AI(g),F18D0(g),F19D0(g),F20D0(g),F21D0(g),F22D0(g),F23D0(g),F24D0(g),F12D1(g),F14D1N9(g),F14D1N7(g),F14D1N5(g),F14D1N3(g),F14D1(g),F15D1N9(g),F15D1N7(g),F15D1(g),F16D1N11(g),F16D1N9(g),F16D1TN7(g),F16D1N7(g),F16D1(g),F17D1N9(g),F17D1N8(g),F17D1N7(g),F17D1N5(g),F17D1(g),F18D1CN11(g),F18D1N11(g),F18D1CN9(g),F18D1TN9(g),F18D1N9(g),F18D1CN7(g),F18D1N7(g),F18D1N6(g),F18D1N5(g),F18D1T(g),F18D1(g),F19D1N11(g),F19D1N9(g),F20D1CN11(g),F20D1N11(g),F20D1N9(g),F20D1N8(g),F20D1N7(g),F20D1T(g),F20D1(g),F22D1N11(g),F22D1N9(g),F22D1T(g),F22D1(g),F24D1N9(g),F24D1(g),F16D2N7(g),F16D2N6(g),F16D2N4(g),F16D2(g),F18D2CN6(g),F18D2TTN6(g),F18D2TN6(g),F18D2N6(g),F18D2N5(g),F18D2N4(g),F18D2T(g),F18D2(g),F20D2N9(g),F20D2N6(g),F20D2C(g),F20D2(g),F22D2N6(g),F22D2C(g),F22D2(g),F16D3N4(g),F16D3N3(g),F16D3(g),F18D3CN6(g),F18D3N6(g),F18D3N4(g),F18D3CN3(g),F18D3TN3(g),F18D3N3(g),F18D3(g),F20D3N9(g),F20D3N6(g),F20D3N3(g),F20D3(g),F22D3N6(g),F22D3N3(g),F16D4N4(g),F16D4N3(g),F16D4N1(g),F16D4(g),F18D4N3(g),F18D4N1(g),F18D4(g),F20D4CN6(g),F20D4N6(g),F20D4N3(g),F20D4(g),F22D4N6(g),F22D4N3(g),F22D4(g),F20D5CN3(g),F20D5N3(g),F20D5(g),F21D5N3(g),F21D5(g),F22D5N6(g),F22D5N3(g),F22D5(g),F22D6CN3(g),F22D6N3(g),F22D6(g),F18D1N7_A_F18D1N9(g),F18D1N11_A_F20D1N9(g),F20D1N9_A_F20D1N11(g),F20D4N6_A_F22D1(g),F22D1N9_A_F22D1N11(g),F20D1N11_A_F20D1N13(g),F22D1N11_A_F22D1N13(g),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0901452,Finfish,"Unknown (samples from local fish markets, Malaysia)",,36,COM,Tenggiri papan,"Spanish mackerel, fillet, raw",r,Scomberomorus commersonii,Narrow-barred Spanish mackerel,Scomberomorus commerson,,,,FA converted using XFA,2001,fi51,DR,1.0,,1.46,,,0.077905602,0.049742544,,0.39928145,,0.835054795,,0.522906302,0.13532898,,,,,,,,,,,,,,,,0.014142488,,,,0.028284976,,,0.007071244,,,0.010728784,,0.003535622,,0.007071244,0.003535622,0.003535622,,,,,,,,,,,,,,0.014142488,,,,,,,,,,,,,,,,0.02499319,,,,,,,,,0.007071244,,,,0.003535622,,,,,,0.2499319,,,,0.11765087,,,,0.106922086,,,,,,,,,0.057057624,,,0.007071244,0.010728784,,,0.007071244,,,0.003535622,0.039257596,,,,,0.007071244,0.028528812,,0.003535622,0.003535622,,,0.003535622,0.003535622,,,,,,0.07132203,,0.003535622,,0.003535622,0.04632884,,,0.28406894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0901453,Finfish,"Unknown (samples from local fish markets, Malaysia)",,38,RBY,Pari,"Whiptail stingray, fillet, raw",r,Gymnura spp.,Butterfly rays,Gymnura spp.,,,,FA converted using XFA,2001,fi51,DR,1.0,,1.95,,,0.060851505,0.06504238,,0.57901129,,0.859666667,,0.652603055,0.30274881,,,,,,,,,,,,,,,,0.01307553,,,,0.021624915,,,0.00435851,,,0.00871702,,0.00435851,,0.00435851,,0.00435851,,,,,,,,,,,,,,0.01743404,,,,,,,,,,,,,,,,0.03453281,,,,,,,,,0.00435851,,,,0.00871702,,,,0.00435851,,0.38455469,,,,0.2078674,,,,0.15992379,,0.00435851,,,,,,,0.095049045,,,0.025983425,,,,0.00871702,,,0.00435851,0.12103247,,,,,,0.0301743,,0.00435851,0.00435851,,,0.00435851,0.00435851,,0.00871702,,,,0.086332025,,,,0.04324983,0.03889132,,,0.29336125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0901454,Finfish,"Unknown (samples from local fish markets, Malaysia)",,33,FOT,Senangin,"Fourfinger threadfin, fillet, raw",r,Eleutheronema tradactylum,Fourfinger threadfin,Eleutheronema tradactylum,,,,FA converted using XFA,2001,fi51,DR,1.0,,2.24,,,0.158479288,0.038549016,,0.778768,,0.869160714,,0.577651164,0.385100776,,,,,,,,,,,,,,,,0.047115464,,,,0.059965136,,,0.008566448,,,0.02141612,,0.004283224,,0.004283224,0.004283224,0.008566448,,,,,,,,,,,,,,0.008566448,,,,,,,,,,,,,,,,0.017132896,,,,,,,,,0.004283224,,,,0.008566448,,,,,,,,,,0.3504456,,,,0.171134268,,0.004283224,,,,,,0.556235044,0.158284596,,,0.012849672,0.004283224,,,0.008566448,,,0.004283224,0.068531584,,,,,0.008566448,0.04283224,,0.004283224,0.004283224,,,0.004283224,0.004283224,,,,,,0.115452356,,,,0.008566448,0.017132896,,,0.192550388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0901455,Finfish,"Unknown (samples from local fish markets, Malaysia)",,33,CAE,Sembilang,"Striped sea catfish, fillet, raw",r,Plotosus spp.,Eeltail catfishes,Plotosus spp.,,,,FA converted using XFA,2001,fi51,DR,1.0,,2.79,,,0.249451098,0.033702959,,0.836669807,,0.88174552,,0.7872224,0.441828572,,,,,,,,,,,,,,,,0.061009736,,,,0.083150366,,,0.02214063,,,0.033210945,,0.016728476,,0.011070315,0.011070315,0.011070315,,,,,,,,,,,,,,0.005658161,,,,,,,,,,,,,,,,0.016728476,,,,,,,,,0.005658161,,,,0.005658161,,,,0.011070315,,0.45511295,,,,0.32472924,,,,0.25584728,,0.016728476,,,,,,,0.182783201,,,0.016728476,0.011070315,,,0.016728476,,,0.011070315,0.099632835,,,,,0.005658161,0.116361311,,0.011070315,,,,0.016728476,0.005658161,,,,,,0.166300732,,0.005658161,,0.04428126,0.038869106,,,0.25584728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0901456,Finfish,"Unknown (samples from local fish markets, Malaysia)",,37,POB,Bawal Hitam,"Black pomfret, fillet, raw",r,Parastromateus niger,Black pomfret,Parastromateus niger,,,,FA converted using XFA,2001,fi51,DR,1.0,,2.79,,,0.280201973,0.089546548,,0.752043399,,0.88174552,,0.749829336,0.331617436,,,,,,,,,,,,,,,,0.050923449,,,,0.114639262,,,0.012792364,,,0.038377092,,0.012792364,,0.012792364,0.012792364,0.025584728,,,,,,,,,,,,,,0.012792364,,,,,,,,,,,,,,,,0.038377092,,,,,,,,,0.025584728,,,,0.012792364,,,,,,0.44527267,,,,0.242070888,,,,0.229524531,,0.006396182,,,,,,0.012792364,0.102092905,,,0.025584728,,,,0.111195164,,,0.019188546,0.038377092,,,,,0.038377092,0.063715813,,0.012792364,,,,0.012792364,0.012792364,,0.006396182,,,,0.127431626,,,,0.019188546,0.076508177,,,0.230262552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0901457,Finfish,"Unknown (samples from local fish markets, Malaysia)",,37,SIP,Bawal Putih,"Silver pomfret, fillet, raw",r,Pampus argenteus,Silver pomfret,Pampus argenteus,,,,FA converted using XFA,2001,fi51,DR,1.0,,2.91,,,0.235855151,0.093621892,,0.934418499,,0.883859107,,0.816105119,0.346195238,,,,,,,,,,,,,,,,0.041924089,,,,0.120628207,,,0.015689383,,,0.036780029,,0.00514406,,0.015689383,,,,,,,,,,,,,,,,0.031635969,,,,,,,,,,,,,,,,0.031635969,,,,,,,,,0.00514406,,,,0.015689383,,,,0.00514406,,0.64043547,,,,0.3086436,,,,0.230968294,,,,,,,,,0.183642942,,,0.021090646,,,,0.015689383,,,0.00514406,0.015689383,,,,,,0.063014735,,0.015689383,,,,0.01543218,0.015689383,,,,,,0.021090646,,,,0.00514406,0.063271938,,,0.48611367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0901458,Finfish,"Unknown (samples from local fish markets, Malaysia)",,35,FRS,Tamban,"Fringescale sardine, fillet, raw",r,Clupea fimbriata,Fringescale sardinella,Sardinella fimbriata,,,,FA converted using XFA,2001,fi51,DR,1.0,,3.06,,,0.267943624,0.247332576,,0.949735396,,0.886267974,,0.836917028,0.298588998,,,,,,,,,,,,,,,,0.041222096,,,,0.118513526,,,0.020611048,,,0.036069334,,0.020611048,,0.020611048,0.010305524,,,,,,,,,,,,,,,0.07729143,,,,,,,,,,,,,,,,0.10305524,,,,,,,,,0.02576381,,,,0.041222096,,,,,,0.63460332,,,,0.237027052,,,,0.16543078,,,,,,,,0.010305524,0.112818368,,,0.035798136,0.05152762,,,0.035798136,,,0.005152762,0.051256422,,,,,0.005152762,0.077020232,,0.005152762,0.010305524,,,0.005152762,0.005152762,,0.005152762,,,,0.11797113,,0.010305524,,0.010305524,0.024136622,,,0.46917254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0901459,Finfish,"Unknown (samples from local fish markets, Malaysia)",,37,HAS,Cencaru,"Hardtail pomfret, fillet, raw",r,Magalapsis cordyla,Torpedo scad,Megalapsis cordyla,,,,FA converted using XFA,2001,fi51,DR,1.0,,3.08,,,0.25804548,0.09830304,,0.756933408,,0.886571429,,1.307703496,0.307470064,,,,,,,,,,,,,,,,0.03686364,,,,0.08601516,,,0.01228788,,,0.04915152,,0.01228788,,0.02457576,0.02457576,0.01228788,,,,,,,,,,,,,,0.02457576,,,,,,,,,,,,,,,,0.03686364,,,,,,,,,0.02457576,,,,0.01228788,,,,,,0.40686536,,,,0.209167024,,,,0.265145144,,0.03686364,,,,,,,0.09830304,,,0.02457576,0.02457576,,,0.02457576,,,0.01228788,0.068266,,,,,0.03686364,0.04915152,,0.01228788,0.01228788,,,0.01228788,,,,,,,0.157284864,,,,0.01228788,0.07372728,,,0.78096304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0901460,Finfish,"Unknown (samples from local fish markets, Malaysia)",,37,RAG,Kembung,"Indian mackerel, fillet, raw",r,Rastrelliger kanagurta,Indian mackerel,Rastrelliger kanagurta,,,,FA converted using XFA,2001,fi51,DR,1.0,,4.54,,,0.315556422,0.13301665,,1.366183316,,0.901502203,,1.366183316,0.819791846,,,,,,,,,,,,,,,,0.042565328,,,,0.133425932,,,0.040109636,,,0.040109636,,0.033151842,,0.006548512,0.006548512,0.013097024,,,,,,,,,,,,,,0.006548512,,,,,,,,,,,,,,,,0.073261478,,,,,,,,,0.040109636,,,,0.013097024,,,,0.006548512,,0.97818398,,,,0.6753153,,,,0.320058524,,0.006548512,,,,,,0.006548512,0.253345558,,,0.07980999,,,,0.099864808,,,0.013506306,0.086767784,,,,,0.006548512,0.139974444,,0.040109636,,,,0.013506306,0.006548512,,0.006548512,,,,0.193181104,,0.006548512,,0.020054818,0.07980999,,,0.5934589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0901461,Finfish,"Unknown (samples from local fish markets, Malaysia)",,37,TRY,Selar Kuning,"Yellow striped scad, fillet, raw",r,Selarides leptolejus,Yellowstripe scad,Selaroides leptolepis,,,,FA converted using XFA,2001,fi51,DR,1.0,,5.77,,,0.413468349,0.29870337,,1.691080307,,0.908216638,,2.161669125,0.627277077,,,,,,,,,,,,,,,,0.095375462,,,,0.124721758,,,0.027774173,,,0.083322519,,0.013625066,,0.013625066,0.013625066,0.041399239,,,,,,,,,,,,,,0.122625594,,,,,,,,,,,,,,,,0.134678537,,,,,,,,,0.013625066,,,,0.027774173,,,,,,1.01139913,,,,0.475829228,,,,0.52928141,,0.027250132,,,,,,,0.221669343,,,0.041399239,,,,0.041399239,,,0.013625066,0.124721758,,,,,0.013625066,0.138870865,,0.013625066,0.013625066,,,0.013625066,0.013625066,,0.027774173,,,,0.208044277,,,,0.027774173,0.096947585,,,1.43063193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0901462,Finfish,Turkey,F,23,TRR,,"Rainbow trout, farmed (freshwater), dorsal muscle flesh, raw",r,Oncorhynchus mykiss,Rainbow trout,Oncorhynchus mykiss,Sep-Nov 1994,"mean length and weight: 29.5cm, 267.5g",2,FAPUN6 calc. (sum of individual FA n-6),1999,fi55,DR,1.0,,,,,2.0368,,,,,,6.7,1.5343,1.5343,,,,,,,1.7085,,,,,,,,,0.134,,,,1.5544,,,,,,0.3015,,0.0402,,0.0134,,,,,,,,,,,,,,,0.268,,,,,,,,,,,0.8844,,0.134,,,,,,,,,0.1206,,,,,,,,,0.0201,,,,,,,,,1.3534,,,,,,0.1072,,,,,,,,,,,,,,0.05025,,,,0.0938,,,,,,,,0.02345,,,,,,,0.0737,,,,0.1608,,,,,0.0469,,,1.1457,,,,,0.2144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0901463,Finfish,"Japan, Wakayama",F,36,PBF,,"Pacific bluefin tuna, farmed, dorsal muscle (F5), raw",r,Thunnus orientalis,Pacific bluefin tuna,Thunnus orientalis,May,FC-5 final stage of full-cycle tuna,3,FA converted using XFA,2007,fi56,DR,1.0,55.3,,23,,6.586644,6.416116,7.24744,,,0.926782609,,,,,,,,,,,,,,,,,,,0.596848,,0.10658,,3.240032,,,0.298424,,,1.470804,,0.895272,,,,,,,,,,,,,,,,,,1.023168,,,,,0.127896,,,,,,,,,,,4.518992,,,,,,,,,0.149212,,,,0.63948,,,,,,,,,,0.234476,,,,,,0.042632,,,,,,,,,,,,,,0.191844,,,0.021316,,,,,,,,,,,,,0.405004,,,0.21316,,,,1.556068,,,,,0.447636,,,4.135304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0901464,Finfish,Turkey,F,33,DEC,,"Common dentex, farmed, fillet, raw",r,Dentex dentex,Common dentex,Dentex dentex,Apr 2006,"mean length and weight: 24.32cm, 256g",1,FA converted using XFA,2010,fi60,DR,1.0,72.44,4.05,,,1.235757435,1.23830239,1.10669186,0.002035964,,0.897691358,,0.90454972,0.187963105,,,,,,,,,,,,,,0.002544955,0.003272085,0.187235975,,0.03708363,,0.710769575,,,0.060715355,,,0.16942129,,0.01745112,0.005453475,0.02254103,0.00363565,0.015633295,,,,,,0.008361995,,,0.00145426,,,,,0.243952115,,,,,0.028721635,,,0.699862625,0.003999215,,,,,,,,,,,,0.116704365,,,,,,0.034538675,,,0.101434635,,,,,,0.17014842,,0.01308834,,,,,,,,0.014179035,,,0,,,,,,0.004726345,,,,0.03272085,,,,0.003272085,,,,,,,,,,,,,,,,,,,0.178510415,,,,,,,,0.69004637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0901465,Finfish,Turkey,F,33,CBM,,"Brown meagre, farmed, fillet, raw",r,Sciaena umbra,Brown meagre,Sciaena umbra,Apr 2006,"mean length and weight: 27.50cm, 228.12g",1,FA converted using XFA,2010,fi60,DR,1.0,75.02,3.12,,,1.105246428,1.117148656,0.54528812,0,,0.887166667,,0.309181132,0.23112466,,,,,,,,,,,,,,0.003321552,0.001660776,0.14808586,,0.023250864,,0.685900488,,,0.039858624,,,0.1245582,,0.031001152,0.013286208,0.014946984,0.009134268,0.009964656,,,,,,0.005259124,,,0.004982328,,,,,0.2214368,,,,,0.02352766,,,0.692543592,0.00138398,,,,,,,,,,,,0.067538224,,,,,,0.042626584,,,0.057573568,,,,,,0.2214368,,0.005812716,,,,,,,,0.000553592,,,0.004705532,,,,,,0.003875144,,,,0.039858624,,,,0.002214368,,,,,,,,,,,,,,,,,,,0.088851516,,,,,,,,0.17853342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0901466,Finfish,Turkey,F,33,SHR,,"Sharp-snout sea bream, farmed, fillet, raw",r,Diplodus puntazzo,Sharpsnout seabream,Diplodus puntazzo,Apr 2006,"mean length and weight: 23.51cm, 245.12g",1,FA converted using XFA,2010,fi60,DR,1.0,74.48,3.84,,,1.197710504,1.504533528,0.737475968,0,,0.895760417,,0.453699068,0.264514468,,,,,,,,,,,,,,0.003095748,0.009287244,0.179897356,,0.027173788,,0.733004332,,,0.031301452,,,0.105943376,,0.045060332,0.009631216,0.01891846,0.014790796,0.019950376,,,,,,0.00687944,,,0.005503552,,,,,0.273801712,,,,,0.031301452,,,0.98204006,0.00171986,,,,,,,,,,,,0.097344076,,,,,,0.040932668,,,0.06535468,,,,,,0.250067644,,0.00687944,,,,,,,,0.01547874,,,0.130365388,,,,,,0.007567384,,,,0.00343972,,,,0.00343972,,,,,,,,,,,,,,,,,,,0.004471636,,,,,,,,0.315422324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0901467,Finfish,"Thailand, Phan district",F,13,PNG,,"Pangasius gigas, farmed, dorsal fillet, raw",r,Pangasiandodon gigas,Mekong giant catfish,Pangasius gigas,,"age ~5yr, 25-30kg",1,FA converted using XFA,2010,fi61,DR,1.0,78.88,,0.54,,0.164338524,0.102702492,0.096378984,,,0.673,,,,,,,,,,,,,,,,,0.000472446,,0.009485262,,,,0.114768036,,,,,,0.036996156,,0.001962468,,0.000654156,,,,,,,,0.000944892,,,,,,,,0.005923746,,,,,,,,,,,,,,,,0.084386124,,,,,,,,,0.010975284,,,,0.000472446,,,,,,,,,,,,,,0.042229404,,,,0.003597858,,,,,,,,,,,,,0.012319938,,,,0.001308312,,,,,,,,,,,,,0.02434914,,,,,0.012574332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0901468,Finfish,"Thailand, Phan district",F,13,PNG,,"Pangasius gigas, farmed, ventral fillet, raw",r,Pangasiandodon gigas,Mekong giant catfish,Pangasius gigas,,"age ~5yr, 25-30kg",1,FA converted using XFA,2010,fi61,DR,1.0,81.67,,4.21,,1.713816304,1.4004241,0.670689596,,,0.899033254,,,,,,,,,,,,,,,,,0.005298902,,0.126795155,,,,1.172949807,,,,,,0.383034916,,0.01892465,,0.006812874,,,,,,,,0.008326846,,,,,,,,0.073427642,,,,,,,,,,,,,,,,1.157431594,,,,,,,,,0.153668158,,,,0.00756986,,,,,,,,,,,,,,0.436023936,,,,0.033685877,,,,,,,,,,,,,0.0756986,,,,0.008705339,,,,,,,,,,,,,0.060180387,,,,,0.056395457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0901469,Finfish,Spain,F,33,SHR,,"Sharpsnout sea bream, (young <1yr) farmed, dorsal white muscle, raw",r,Diplodus puntazzo,Sharpsnout seabream,Diplodus puntazzo,Nov 1997,commercial diet (Trouw-Mar sea bream no.2); mean weight: 200.82g,5,FA converted using XFA,2001,fi62,DR,1.0,,7.59,,,1.919180802,2.563764665,2.455524533,,,0.91415942,,1.987871655,0.467652878,2.07460253,,,,,,,,,,,,,,,0.301129598,,0.020121563,,1.352307803,,,,,,0.238683368,,,,,,,,,,,,,,,,,,,0.489162135,,,,,,,,,,,1.800532965,,,,,,,,,,,0.102689356,,,,,,0.134606318,,,0.036773891,,,,,,,,,0.295578822,,,,,,0.035386197,,,,,,,,,,0.007632317,,,,0.068690853,,,0.014570787,,,,,,,,,0.176237138,,,,0.070772394,,,0.043712361,,,,0.700091623,,,,,0.293497281,,,0.748660913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0901470,Finfish,"Unknown (samples from local fish market in Riyadh, Saudi Arabia)",,36,SSM,Kanad,"Spanish mackerel, muscle tissue (dorsal fillet), raw",r,Scomberomorus maculatus,Atlantic Spanish mackerel,,,,1,FA converted using XFA,2009,fi64,DR,1.0,73.77,,4.1,,1.5392014,1.32305039,0.82004821,,,0.898121951,,0.56928358,0.10199971,,,,,,,,,,0.00036823,0.00073646,0.00036823,0,0.00699637,0.0036823,0.2025265,,0.0478699,,0.87822855,,,0.07953768,,,0.28979701,,0.01730681,,,,0.01178336,,,,,,0.00662814,,,,,,,0.24855525,,,,,,,,,,,0.68453957,,0.17527748,,,,,,,,,0.0994221,,,,,,0.04455583,,,0.06407202,,,,,,,,,0.0294584,,,,0.09610803,,0.0441876,,,,,0.04345114,,,,,,,,,0.04713344,,,0.00515522,,,,,,,,,,,,,,0.05449804,,,,0.00920575,,0.11525599,,,,0.02319849,,,,0.35239611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0901471,Finfish,"Unknown (samples from local fish market in Riyadh, Saudi Arabia)",,33,ENI,Hammour,"Grouper, muscle tissue (dorsal fillet), raw",r,Epinephelus coioides,Orange-spotted grouper,Epinephelus coioides,,,1,FA converted using XFA,2009,fi64,DR,1.0,78.23,,0.75,,0.25465745,0.19096525,0.1111273,,,0.742333333,,0.053058275,0.025888875,,,,,,,,,,0.000167025,0.00033405,0.00033405,0.000055675,0.004175625,0.00122485,0.052278825,,0.01525495,,0.1146905,,,0.009297725,,,0.0538934,,0.0024497,,,,0.0008908,,,,,,0.000835125,,,,,,,0.05934955,,,,,,,,,,,0.07894715,,0.02950775,,,,,,,,,0.012749575,,,,,,0.006068575,,,0.003507525,,,,,,,,,0.0082399,,,,0.019096525,,0.007627475,,,,,0.006402625,,,,,,,,,0.008908,,,0.0020043,,,,,,,,,,,,,,0.011413375,,,,0.006681,,0.0077945,,,,0.0080172,,,,0.0249424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0901472,Finfish,"Unknown (samples from local fish market in Riyadh, Saudi Arabia)",,37,NGU,Hammam,"Yellow-spotted trevally, muscle tissue (dorsal fillet), raw",r,Carangoides fulvoguttatus,Yellowspotted trevally,,,,1,FA converted using XFA,2009,fi64,DR,1.0,77.82,,0.24,,0.066368568,0.033531552,0.06161988,,,0.673,,0.047519184,0.006428496,,,,,,,,,,0.00008076,0.0004038,0.000113064,0.000032304,0.000371496,0.000096912,0.00775296,,0.001308312,,0.03133488,,,0.003133488,,,0.020868384,,0.000419952,,,,0.000613776,,,,,,0.00008076,,,,,,,0.004328736,,,,,,,,,,,0.01760568,,0.004797144,,,,,,,,,0.00185748,,,,,,0.001728264,,,0.003133488,,,,,,,,,0.001663656,,,,0.004813296,,0.001744416,,,,,0.0024228,,,,,,,,,0.00185748,,,0.000209976,,,,,,,,,,,,,,0.003101184,,,,0.000436104,,0.009804264,,,,0.002810448,,,,0.032756256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0901473,Finfish,Pakistan,F,11,LRH,Danbro,"Rohu, farmed, fillet, raw",r,Labeo roho,Roho labeo,Labeo roho,,"mean length and weight of fish: 46.80cm, 1500g; commercial fish diet: 10.1% moisture, 67.7% protein, 14.9% fat, 5.90% ash",1,FAME converted using ShF and XFA,2011,fi69,DR,1.0,72.1,3.11,,,0.756856417,0.931131174,1.061340785,0.009301624,,0.887019293,,0.672679358,0.383676884,,,,,,,,,,,,,,,,0.0327307,,0.00519977,,0.551457366,,,0.001100936,,,0.135193218,,0.009420491,,,,0.021753935,,,,,,0.003271399,,,0.001367738,,0.027986935,,0.119630427,,,,,,0.004952389,,,,,0.607063869,,0.108670225,,,,,,,,,,,,,0.052906342,,,,0.005281851,,,,,,,,,,0.345201296,,,,,,,0.004984544,,,,,,,,,,,0.046029476,,,,,0.02020936,,,,,,,,,,,,,0.018266227,,,,,,,0.087154353,,,,,0.04027009,,,0.499225438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0901474,Finfish,Pakistan,F,11,CMG,Morakhi,"Mrigal, farmed, fillet, raw",r,Cirrhinus mrigala,Mrigal carp,Cirrhinus mrigala,,"mean length and weight of fish:46.60cm, 1200g; commercial fish diet: 10.1% moisture, 67.7% protein, 14.9% fat, 5.90% ash",1,FAME converted using ShF and XFA,2011,fi69,DR,1.0,74.98,2.82,,,0.689029646,0.854788198,0.693193363,0.251048793,,0.88229078,,0.346363196,0.345829712,,,,,,,,,,,,,,,,0.026852523,,0.002224629,,0.495845713,,,0.001740142,,,0.144534452,,0.008008094,,,,0.009824091,,,,,,0.008617968,,,,,0.025030014,,0.071620536,,,,,,0.005467005,,,,,0.624779019,,0.074236103,,,,,,,,,,,,,0.043782139,,,,0.001255414,,,,,,,,,,0.30107795,,,,,,,0.001000455,,,,,,,,,,,0.034603412,,,,,0.024254147,,,,,,,,,,,,,0.020497615,,,,,,,0.062724443,,,,,0.046656494,,,0.202378846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
