"","autoctr","sciname","StockCode","EcologyRefNo","HabitatsRef","Neritic","SupraLittoralZone","Saltmarshes","LittoralZone","TidePools","Intertidal","SubLittoral","Caves","Oceanic","Epipelagic","Mesopelagic","Bathypelagic","Abyssopelagic","Hadopelagic","Estuaries","Mangroves","MarshesSwamps","CaveAnchialine","Stream","Lakes","Cave","Cave2","Herbivory2","HerbivoryRef","FeedingType","FeedingTypeRef","DietTroph","DietSeTroph","DietTLu","DietseTLu","DietRemark","DietRef","FoodTroph","FoodSeTroph","FoodRemark","FoodRef","AddRems","AssociationRef","Parasitism","Solitary","Symbiosis","Symphorism","Commensalism","Mutualism","Epiphytic","Schooling","SchoolingFrequency","SchoolingLifestage","Shoaling","ShoalingFrequency","ShoalingLifestage","SchoolShoalRef","AssociationsWith","AssociationsRemarks","OutsideHost","OHRemarks","InsideHost","IHRemarks","SubstrateRef","Benthic","Sessile","Mobile","Demersal","Endofauna","Pelagic","Megabenthos","Macrobenthos","Meiobenthos","SoftBottom","Sand","Coarse","Fine","Level","Sloping","Silt","Mud","Ooze","Detritus","Organic","HardBottom","Rocky","Rubble","SpecialHabitatRef","Macrophyte","BedsBivalve","BedsRock","SeaGrassBeds","BedsOthers","CoralReefs","ReefExclusive","DropOffs","ReefFlats","Lagoons","Burrows","Tunnels","Crevices","Vents","Seamounts","DeepWaterCorals","Vegetation","Leaves","Stems","Roots","Driftwood","OInverterbrates","OIRemarks","Verterbrates","VRemarks","Pilings","BoatHulls","Corals","SoftCorals","OnPolyp","BetweenPolyps","HardCorals","OnExoskeleton","InterstitialSpaces","Entered","Dateentered","Modified","Datemodified","Expert","Datechecked","TS","SpecCode"
"133",102,"Micromesistius poutassou",41,3663,3663,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",30424,"hunting macrofauna (predator)",NA,4.13,0.301,3.93,0.629999995231628,"Troph of adults from 3 studies.",30424,3.70000004768372,0.56,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,"Immature live in shallow waters, occasionally inshore (Ref. 30424).  Mesopelagic (Ref. 5951).  Adults prey on fish (Ref. 30424), juveniles feed on small crustaceans, euphausiids, amphipods, rarely on fishes (Ref. 3663).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,2,"1990-12-19 00:00:00 +0000",1472,"2007-07-24 00:00:00 +0000",NA,NA,NA,31
"134",1134,"Microstomus kitt",1401,6112,4705,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",6112,"sucking food-containing material",6112,NA,NA,3.22,0.39,NA,6112,3.21,0.33,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,"Generally feeds on sedentary or near sedentary prey, mainly polychaetes; feeding activity seasonal, ceasing almost completely during winter (December) and peaking around April to August (Ref. 6112).       ",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,3,"1993-09-17 00:00:00 +0000",34,"2000-12-03 00:00:00 +0000",NA,NA,NA,1382
"135",2454,"Microstomus pacificus",4443,13507,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",13507,"hunting macrofauna (predator)",NA,3.22,0.137,3.21,0.29,"Troph of juv./adults from 3 studies.",13507,3.34,0.44,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,34,"1998-06-24 00:00:00 +0000",711,"2001-09-20 00:00:00 +0000",NA,NA,NA,4247
"136",1135,"Molva dypterygia",1402,12223,12223,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",12223,"hunting macrofauna (predator)",12223,4.49,0.562,NA,NA,"Troph of juv./adults from 2 studies.",37553,4.13,0.72,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,34,"1996-11-28 00:00:00 +0000",NA,"2001-11-29 00:00:00 +0000",NA,NA,NA,1383
"137",104,"Molva molva",43,3663,3663,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",12223,"hunting macrofauna (predator)",12223,4.4,0.242,NA,NA,"Troph of juv./adults from 32 studies.",NA,4.2,0.73,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,"Evidently not gregarious and does not undergo long-distance migrations. Immature found inshore, in 15-20 m, over rocks. Feeds mostly on fishes (gadoids, herring, flatfishes), also crustaceans, starfish (Ref. 3663).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,2,"1990-12-20 00:00:00 +0000",309,"2004-10-20 00:00:00 +0000",711,"2001-05-10 00:00:00 +0000",NA,33
"138",2628,"Monopterus albus",4880,34202,34202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,-1,-1,0,0,"mainly animals (troph. 2.8 and up)",34202,"hunting macrofauna (predator)",12693,NA,NA,NA,NA,NA,NA,2.88000011444092,0.2846,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,"Found in several types of wetlands from hillstreams to lowland swamps and paddy field (Ref. 94495).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,-1,0,-1,0,0,0,0,0,0,-1,-1,0,0,0,0,0,-1,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,34,"2000-06-07 00:00:00 +0000",2,"2015-03-23 00:00:00 +0000",NA,NA,NA,4663
"139",1338,"Mora moro",1930,1371,9536,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",1371,"hunting macrofauna (predator)",1371,NA,NA,NA,NA,NA,NA,3.75,0.55,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,"Recorded from the upper continental slope.  Occasionally found at 50 m.  Feeds on fishes, crustaceans, molluscs and other invertebrates as well as food of terrestial origin, including garbage.",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,574,"2000-10-24 00:00:00 +0000",1472,"2008-09-09 00:00:00 +0000",NA,NA,NA,1734
"140",1116,"Mormyrus rume",2591,13851,13851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,"plants/detritus+animals (troph. 2.2-2.79)",13851,"grazing on aquatic plants",NA,NA,NA,NA,NA,NA,NA,2.48,0.86,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,34,"1999-09-18 00:00:00 +0000",NA,"1999-09-18 00:00:00 +0000",NA,NA,NA,2397
"141",455,"Morone saxatilis",367,6188,7251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,0,0,"mainly animals (troph. 2.8 and up)",6188,"hunting macrofauna (predator)",37512,4.65,0.248,4.35,0.720000028610229,"Troph of adults from 4 studies.",37512,4.47,1.08,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,"Inhabits coastal waters and are commonly found in bays but may enter rivers in the spring to spawn (Ref. 2850).  Coastal schooling species and anadromous (Ref. 5951); some populations are landlocked (Ref. 7251).  Larvae feed on zooplankton; juveniles take in small shrimps and other crustaceans, annelid worms, and insects; adults feed on a wide variety of fishes and invertebrates, mainly crustaceans (Ref. 1998).  Feeding ceases shortly before spawning (Ref. 1998).  Juveniles are preyed upon by Atlantic tomcod, Atlantic cod, silver hake and larger striped bass.",5951,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA," Parasites of the species include trematodes, <i>Homalometran pallidum</i>, <i>Lepocreadium setiferoides</i> and <i>Stephanostomum tenue</i>; acanthocephalans, <i>Echinorhynchus gadi</i> and <i>Neoechinorhynchus rutili</i> and a nematode, <i>Philometra rubra</i> (Ref. 5951).",0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,2,"1991-06-10 00:00:00 +0000",309,"2007-08-01 00:00:00 +0000",574,"2001-06-04 00:00:00 +0000",NA,353
"142",676,"Mugil cephalus",801,6390,4887,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,"mainly plants/detritus (troph. 2-2.19)",4944,"variable",4944,NA,NA,2.14,0.18,NA,26962,2.48,0.17,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,"Can survive in freshwater but does not breed in it (Ref. 4967).  In some areas such as Shark Bay and the Houtman Abrolhos in Western Australia, adults live in marine waters throughout the year.  This behaviour seems to occur only where estuarine and freshwater habitats are limited (Ref. 28722).  A small proportion (probably about 5%) (Ref. 28722) of older juveniles may leave the estuaries and migrate along the beaches in early summer.  The migration may be associated with flooding of rivers and is referred to as the 'hardgut' migration because the mullets' guts are empty (Ref. 28722).  Migrating sea mullet do not feed during either the 'hardgut' migration or spawning migration (Ref. 6390).  Feed on zooplankton, benthic invertebrates, microalgae, and detritus (Ref. 11889).  Undergo ontogenic shift in diet (Ref. 41769).  Small mullet (< 4 cm SL) feed exclusively on sediment by browsing.  Large mullet (< 4 cm SL) have been observed to feed by grazing on the sediment (Ref. 41769).  Changes in the feeding habits from planktonic organisms and migratory zooplankton to meiobenthos which takes place between 0.1 and 0.2 cm length, and a switch from meiobenthos to microbenthos between 0.15 and 0.25 cm length (Ref. 56101).  Sea mullet normally feed close to the river bed in shallow water, but do move throughout the water column in river channels and individuals often jump high out of the water (Ref. 6390).  Sea mullet have a strong tendency to school as juveniles and during the spawning season as adults.  Feeding schools of juveniles commonly disperse over sand and mud flats of estuaries during high tide and reform on the ebb tide (Ref. 28722).  Presence of sharp pointed teeth  that enable the species to select fine material (Ref. 74863).
In southwestern Australia, <i>Mugil cephalus</i> is a dominant finfish in the middle and upper estuaries especially in winter and spring - up to 95% of frequency of occurrence (Lonengan & Potter 1990).  Has a short, well-defined juvenile recruitment period; although found in freshwater, occurs in far greater numbers in all areas of estuaries and is common in the sea (Ref. 74748, 74749).  Gill-raker filaments were found in the stomach captured using gill net.  Mullets struggle to be free of the constricting meshes, food is often regurgitated at an early stage, subsequent gasping of oxygen would then easily cause gill-rakers, broken loose in the struggle, to be swalowed (Ref. 74739).
Also Refs. 12676, 26213.",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,75154,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,-1,0,0,0,-1,-1,0,58534,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,2,"1991-06-10 00:00:00 +0000",393,"2014-04-08 00:00:00 +0000",NA,NA,NA,785
"143",873,"Mugil liza",1106,3791,3791,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,"mainly plants/detritus (troph. 2-2.19)",9626,"grazing on aquatic plants",NA,NA,NA,NA,NA,NA,NA,2,0,"Trophic level and s.e. inferred from exclusive plant/detritus food items.",NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,50307,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,34,"1999-09-17 00:00:00 +0000",1472,"2008-03-26 00:00:00 +0000",NA,NA,NA,1090
"144",1029,"Mullus surmuletus",1345,30424,44511,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",30424,"hunting macrofauna (predator)",NA,3.45,0.29,NA,NA,"Troph of juv./adults from 3 studies.",41925,3.46,0.48,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,"Abundant near the coast, in the stratum between 10 and 100 m.  Occurs on broken and rough grounds but also found over sand and soft bottoms at depths less than 100 m.  Depth range from 5-60 m (Ref. 7313) and from 305-409 m in the eastern Ionian Sea (Ref. 56504).  Feeds on benthic organisms such as shrimps and amphipods, polychaetes, mollusks, and benthic fishes; also on benthic carnivores that live on or within the bottom substrates (Ref. 44511).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,34,"1999-05-31 00:00:00 +0000",309,"2007-08-15 00:00:00 +0000",NA,NA,NA,1327
"145",3517,"Mustelus lenticulatus",6242,244,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",33559,"hunting macrofauna (predator)",NA,3.51,0.33,3.47,0.41,"Troph of juv./adults from 1 study.",33559,3.5,0.5,"Tentative trophic level derived from 1 + troph of a single food item",NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,34,"2000-03-25 00:00:00 +0000",NA,"2000-12-03 00:00:00 +0000",NA,NA,NA,5933
"146",3752,"Mycteroperca acutirostris",9708,40102,5222,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",NA,NA,NA,NA,NA,NA,NA,NA,NA,3.4,0.45,"Tentative trophic level derived from 1 + troph of a single food item",NA,"Cleaned by <>Elacatinus figaro</i> observed off the coast of São Paulo, southeastern Brazil (Ref. 40102). Juveniles inhabit turtle grass beds, mangrove areas, and shallow waters among soft corals and coral reefs.  Adults are found on rocky bottoms with high relief.  Probably feeds on plankton (no information is available on the food of this species).  The max weight of 4 kg given in Ref. 5222 appears too low.
Dying or illness feigning by the juvenile comb grouper (visually estimated to be about 15-20 cm TL) was recorded at São Sebastião Channel, Paulo coast. It was observed lying on its side on the gravel/sandy bottom, occasionally undulating its body but remaining stationary at the same spot stabilized by its paired fins and keeping the dorsal fin retracted, appearing to be ill or injured (dying).  When small  inquisitive fishes approached within 1 m, the comb grouper lunged forward and seized one of the fish (Ref. 55761).  When feigning death or illness, the predator behaves as a visual lure (Ref. 55761).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,NA,0,0,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,711,"2001-10-24 00:00:00 +0000",309,"2005-11-08 00:00:00 +0000",NA,NA,NA,9386
"147",965,"Mycteroperca rubra",1230,5222,5222,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",5222,"hunting macrofauna (predator)",NA,NA,NA,NA,NA,NA,NA,4.13,0.58,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,"Stalking predators of fishes and bottom animals (Ref. 40396).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,34,"2000-05-27 00:00:00 +0000",711,"2001-11-08 00:00:00 +0000",NA,NA,NA,1214
"148",3051,"Mystus vittatus",5375,6868,6868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,0,0,0,"mainly animals (troph. 2.8 and up)",6868,"variable",59235,3.14,0.116,3.11,0.319999992847443,"Troph of juv./adults from 2 studies.",59235,3.97,0.65,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,"Adults inhabit standing and flowing waters.  Usually found among marginal vegetation in lakes and swamps with a mud substrate.  Feed on plants, shrimps, insects, mollusks and fish (Ref. 6028).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,34,"2000-08-04 00:00:00 +0000",309,"2014-10-03 00:00:00 +0000",NA,NA,NA,5137
"149",5115,"Mastacembelus armatus",10463,33813,33813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,"plants/detritus+animals (troph. 2.2-2.79)",33813,"variable",59235,NA,NA,3.34,0.55,NA,59235,2.78,0.27,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,"Lives in highland streams to lowland wetlands (Ref. 57235).  Usually found in streams and rivers with sand, pebble, or boulder substrate.  Seldom leaves the bottom except when disturbed.  Also occurs in still waters, both in coastal marshes and dry zone tanks.  Sometimes stays partially buried in fine substrate.  Enters flooded forest (Ref. 9497).  Reported to occur in areas with rocky bottoms in the Mekong mainstream during the dry season, but enter canals, lakes and other floodplain areas during the flood season (Ref. 37770).  Forages at night on benthic insect larvae, worms and some submerged plant material (Ref. 12693).  Common during the summer months.",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,-1,-1,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,34,"2000-04-28 00:00:00 +0000",309,"2007-11-15 00:00:00 +0000",NA,NA,NA,10140
"150",5168,"Nandus nandus",10583,12693,12693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,"mainly animals (troph. 2.8 and up)",12693,"hunting macrofauna (predator)",12975,NA,NA,NA,NA,NA,NA,3.89,0.63,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,393,"2000-10-10 00:00:00 +0000",10,"2001-08-01 00:00:00 +0000",NA,NA,NA,10260
"151",2589,"Nemipterus japonicus",4744,3810,3810,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",3810,"hunting macrofauna (predator)",1065,NA,NA,NA,NA,NA,NA,3.76999998092651,0.5119,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,"Small fish are generally most abundant in less than 27 m depth; only larger fish occur in depths greater than 45 m (Ref. 1065).        ",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,58534,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,1,"1992-06-18 00:00:00 +0000",393,"2014-04-08 00:00:00 +0000",NA,NA,NA,4559
"152",4456,"Notopterus notopterus",8301,9497,13497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,"mainly animals (troph. 2.8 and up)",13497,"hunting macrofauna (predator)",NA,3.52,NA,3.53,0.59,"Troph of adults from 1 study.",13497,3.4,0.49,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,"Found in clear streams and enters brackish waters (Ref. 4832). Inhabits standing and sluggish waters of lakes, floodplains, canals and ponds (Ref. 12693). Undertakes localized lateral migrations from the Mekong River to floodplains during the flood season and back to the mainstream or other permanent water bodies during the dry season (Ref. 37770). Common in tanks throughout the greater parts of India. Feeds on insects, fish (Ref. 12693), crustaceans and some young roots of aquatic plants (Ref. 6459).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,34,"1997-04-08 00:00:00 +0000",309,"2002-10-16 00:00:00 +0000",NA,NA,NA,7990
"153",7909,"Notothenia neglecta",47581,38440,NA,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,"plants/detritus+animals (troph. 2.2-2.79)",38408,"hunting macrofauna (predator)",NA,3.34,0.186,3.07,0.310000002384186,"Troph of juv./adults from 2 studies.",57298,3.26,0.42,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,"Feeds on macroalgae (mainly <i>Palmaria decipiens</i> and <i>Monostroma hariotii</i>) with 10-40% of diet and benthic animals with 60-90% of diet.",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,1,"2001-05-23 00:00:00 +0000",1,"2001-05-28 16:46:45 +0000",NA,NA,NA,58010
"154",710,"Oblada melanura",866,3688,3688,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",3688,"hunting macrofauna (predator)",3688,NA,NA,3.03,0.12,NA,28228,3.38,0.35,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,"Gregarious, forms aggregations over rocky bottoms or seagrass beds (<i>Zostera</i> and seaweeds). Omnivorous but feeds mainly on small invertebrates.",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,95541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,NA,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,574,"2000-10-19 00:00:00 +0000",574,"2001-06-27 00:00:00 +0000",NA,NA,NA,850
"155",5846,"Odax pullus",13169,26966,26966,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,"mainly plants/detritus (troph. 2-2.19)",26966,"browsing on substrate",26966,2.06,0.045,2.26,0.09,"Troph of adults from 3 studies.",27953,2.73,0.29,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,34,"1998-11-24 00:00:00 +0000",711,"2001-11-05 00:00:00 +0000",NA,NA,NA,12840
"156",377,"Oncorhynchus kisutch",259,1998,52559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,0,0,"mainly animals (troph. 2.8 and up)",1998,"hunting macrofauna (predator)",1998,NA,NA,4.22,0.73,NA,12566,4.18,0.7,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,"The fish occur in the ocean or in lakes; adults return to the rivers where they were born (Ref. 27547).  The young fish emerge in springtime and they usually live in fresh water for 1-2 years (sometimes up to 4 years, Ref. 27547); later they migrate at night to freshwater lakes or to the sea (Ref. 1998).  Epipelagic (Ref. 58426).  The fish that stay more than two years in fresh water and become sexually ripe without ever going to sea, are called residuals; they never spawn (Ref. 27547). Young fish in lakes and rivers eat mainly insects; they stay almost entirely in deep parts of the river and soon become strongly territorial (Ref. 27547). Upon reaching the sea, the smolts remain close to the coast for a certain time, eating planktonic crustaceans (Ref. 27547). As they grow, they migrate farther out into the sea and hunt larger organisms (Ref. 27547) such as jellyfish, squids and fishes (Ref. 58426).  They are hunted by various fishes, birds (mergansers, loons and kingfishers), mammals and lampreys (Ref. 1998).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,21,"1992-12-15 00:00:00 +0000",309,"2007-07-31 00:00:00 +0000",711,"2001-05-11 00:00:00 +0000",NA,245
