species,taxon,max_size,max_length,TL,CA_mg,EPA_g,DHA_g,FE_mg,ZN_mg,HG_mcg,FAT,PROTCNT_g,lwA,lwB,Habitat,Subgroup,Abs_lat,Genus,Species,SpeciesRefNo,Author,FBname,PicPreferredName,PicPreferredNameM,PicPreferredNameF,PicPreferredNameJ,FamCode,Subfamily,GenCode,SubGenCode,BodyShapeI,Source,AuthorRef,Remark,TaxIssue,Fresh,Brack,Saltwater,DemersPelag,AnaCat,MigratRef,DepthRangeShallow,DepthRangeDeep,DepthRangeRef,DepthRangeComShallow,DepthRangeComDeep,DepthComRef,LongevityWild,LongevityWildRef,LongevityCaptive,LongevityCapRef,Vulnerability,Length,LTypeMaxM,LengthFemale,LTypeMaxF,MaxLengthRef,CommonLength,LTypeComM,CommonLengthF,LTypeComF,CommonLengthRef,Weight,WeightFemale,MaxWeightRef,Pic,PictureFemale,LarvaPic,EggPic,ImportanceRef,Importance,PriceCateg,PriceReliability,Remarks7,LandingStatistics,Landings,MainCatchingMethod,II,MSeines,MGillnets,MCastnets,MTraps,MSpears,MTrawls,MDredges,MLiftnets,MHooksLines,MOther,UsedforAquaculture,LifeCycle,AquacultureRef,UsedasBait,BaitRef,Aquarium,AquariumFishII,AquariumRef,GameFish,GameRef,Dangerous,DangerousRef,Electrogenic,ElectroRef,Complete,GoogleImage,Comments,Profile,PD50,Emblematic,Entered,DateEntered,Modified,DateModified,Expert,DateChecked,TS,SpecCode
Silurus glanis,Miscellaneous freshwater fishes,839.32289956449,500,4.4,NA,NA,NA,NA,1.31,NA,NA,71,0.00631,3.01,freshwater,Finfish,36.967401,Silurus,glanis,59043,"Linnaeus, 1758",Wels catfish,Sigla_ud.jpg,NA,NA,NA,132,NA,3260,NA,elongated,R,NA,NA,0,-1,-1,0,benthopelagic,non-migratory,NA,0,30,9988,NA,NA,NA,80,59043,60,274,84.46,500,SL,NA,NA,59043,300,TL,NA,NA,9988,306000,NA,9988,SIGLA_U0,NA,NA,NA,4931,commercial,unknown,NA,NA,"from 10,000 to 50,000",NA,seines,,0,-1,0,-1,0,0,0,0,-1,0,commercial,,12108,never/rarely,NA,never/rarely,,274,-1,4699,potential pest,NA,no special ability,NA,NA,-1,"Inhabits large and medium size lowland rivers, backwaters and well vegetated lakes (Ref. 59043).  Occurs mainly in large lakes and rivers, though occasionally enters brackish water in the Baltic and Black Seas (Ref. 9988).  Found in deep waters of dams constructed on the lower reaches of rivers (Ref. 9696).  A nocturnal predator, foraging near bottom and in water column.  Larvae and juveniles are benthic, feeding on a wide variety of invertebrates and fish. Adults prey on fish and other aquatic vertebrates. Attains first sexual maturity at 2-3 years of age (Ref. 59043).  Spawns in the salt water of the Aral Sea (at Kulandy) (Ref. 1441).  Marketed fresh, canned and frozen; can be pan-fried and baked (Ref. 9988). Locally threatened due to river regulation destroying shallow spawning sites (Ref. 59043).",NA,0.5001,0,2,1990-10-17T00:00:00.000Z,10,2010-07-01T00:00:00.000Z,97,2003-01-09T00:00:00.000Z,NA,289
Silurus glanis,Miscellaneous freshwater fishes,839.32289956449,500,4.4,27,NA,NA,0.6,0.4,30,NA,101,0.00631,3.01,freshwater,Finfish,41.53,Silurus,glanis,59043,"Linnaeus, 1758",Wels catfish,Sigla_ud.jpg,NA,NA,NA,132,NA,3260,NA,elongated,R,NA,NA,0,-1,-1,0,benthopelagic,non-migratory,NA,0,30,9988,NA,NA,NA,80,59043,60,274,84.46,500,SL,NA,NA,59043,300,TL,NA,NA,9988,306000,NA,9988,SIGLA_U0,NA,NA,NA,4931,commercial,unknown,NA,NA,"from 10,000 to 50,000",NA,seines,,0,-1,0,-1,0,0,0,0,-1,0,commercial,,12108,never/rarely,NA,never/rarely,,274,-1,4699,potential pest,NA,no special ability,NA,NA,-1,"Inhabits large and medium size lowland rivers, backwaters and well vegetated lakes (Ref. 59043).  Occurs mainly in large lakes and rivers, though occasionally enters brackish water in the Baltic and Black Seas (Ref. 9988).  Found in deep waters of dams constructed on the lower reaches of rivers (Ref. 9696).  A nocturnal predator, foraging near bottom and in water column.  Larvae and juveniles are benthic, feeding on a wide variety of invertebrates and fish. Adults prey on fish and other aquatic vertebrates. Attains first sexual maturity at 2-3 years of age (Ref. 59043).  Spawns in the salt water of the Aral Sea (at Kulandy) (Ref. 1441).  Marketed fresh, canned and frozen; can be pan-fried and baked (Ref. 9988). Locally threatened due to river regulation destroying shallow spawning sites (Ref. 59043).",NA,0.5001,0,2,1990-10-17T00:00:00.000Z,10,2010-07-01T00:00:00.000Z,97,2003-01-09T00:00:00.000Z,NA,289
Silurus glanis,Miscellaneous freshwater fishes,839.32289956449,500,4.4,24,NA,NA,0.6,0.4,11,NA,101,0.00631,3.01,freshwater,Finfish,41.53,Silurus,glanis,59043,"Linnaeus, 1758",Wels catfish,Sigla_ud.jpg,NA,NA,NA,132,NA,3260,NA,elongated,R,NA,NA,0,-1,-1,0,benthopelagic,non-migratory,NA,0,30,9988,NA,NA,NA,80,59043,60,274,84.46,500,SL,NA,NA,59043,300,TL,NA,NA,9988,306000,NA,9988,SIGLA_U0,NA,NA,NA,4931,commercial,unknown,NA,NA,"from 10,000 to 50,000",NA,seines,,0,-1,0,-1,0,0,0,0,-1,0,commercial,,12108,never/rarely,NA,never/rarely,,274,-1,4699,potential pest,NA,no special ability,NA,NA,-1,"Inhabits large and medium size lowland rivers, backwaters and well vegetated lakes (Ref. 59043).  Occurs mainly in large lakes and rivers, though occasionally enters brackish water in the Baltic and Black Seas (Ref. 9988).  Found in deep waters of dams constructed on the lower reaches of rivers (Ref. 9696).  A nocturnal predator, foraging near bottom and in water column.  Larvae and juveniles are benthic, feeding on a wide variety of invertebrates and fish. Adults prey on fish and other aquatic vertebrates. Attains first sexual maturity at 2-3 years of age (Ref. 59043).  Spawns in the salt water of the Aral Sea (at Kulandy) (Ref. 1441).  Marketed fresh, canned and frozen; can be pan-fried and baked (Ref. 9988). Locally threatened due to river regulation destroying shallow spawning sites (Ref. 59043).",NA,0.5001,0,2,1990-10-17T00:00:00.000Z,10,2010-07-01T00:00:00.000Z,97,2003-01-09T00:00:00.000Z,NA,289
Silurus glanis,Miscellaneous freshwater fishes,839.32289956449,500,4.4,NA,0.2498,0.3747,NA,NA,NA,3.5,NA,0.00631,3.01,freshwater,Finfish,41.53,Silurus,glanis,59043,"Linnaeus, 1758",Wels catfish,Sigla_ud.jpg,NA,NA,NA,132,NA,3260,NA,elongated,R,NA,NA,0,-1,-1,0,benthopelagic,non-migratory,NA,0,30,9988,NA,NA,NA,80,59043,60,274,84.46,500,SL,NA,NA,59043,300,TL,NA,NA,9988,306000,NA,9988,SIGLA_U0,NA,NA,NA,4931,commercial,unknown,NA,NA,"from 10,000 to 50,000",NA,seines,,0,-1,0,-1,0,0,0,0,-1,0,commercial,,12108,never/rarely,NA,never/rarely,,274,-1,4699,potential pest,NA,no special ability,NA,NA,-1,"Inhabits large and medium size lowland rivers, backwaters and well vegetated lakes (Ref. 59043).  Occurs mainly in large lakes and rivers, though occasionally enters brackish water in the Baltic and Black Seas (Ref. 9988).  Found in deep waters of dams constructed on the lower reaches of rivers (Ref. 9696).  A nocturnal predator, foraging near bottom and in water column.  Larvae and juveniles are benthic, feeding on a wide variety of invertebrates and fish. Adults prey on fish and other aquatic vertebrates. Attains first sexual maturity at 2-3 years of age (Ref. 59043).  Spawns in the salt water of the Aral Sea (at Kulandy) (Ref. 1441).  Marketed fresh, canned and frozen; can be pan-fried and baked (Ref. 9988). Locally threatened due to river regulation destroying shallow spawning sites (Ref. 59043).",NA,0.5001,0,2,1990-10-17T00:00:00.000Z,10,2010-07-01T00:00:00.000Z,97,2003-01-09T00:00:00.000Z,NA,289
Solea solea,"Flounders, halibuts, soles",2.52864787514094,70,3.17,NA,0.042096598,0.10236754,NA,NA,NA,0.74,NA,0.00622,3.039999962,marine,Finfish,38.963745,Solea,solea,7395,"(Linnaeus, 1758)",Common sole,Sosol_u4.jpg,NA,NA,NA,441,NA,579,NA,short and / or deep,R,NA,NA,0,0,-1,-1,demersal,oceanodromous,51243,0,150,35388,10,60,6302,26.4,32766,NA,NA,34.95,70,SL,NA,NA,4710,35,SL,NA,NA,5504,3000,NA,5504,SOSOL_U0,NA,SOSOL_L0,NA,4931,highly commercial,very high,Reliable: based on ex-vessel price for this species,Consumed as food.,"from 50,000 to 100,000","Northeast Atlantic, Mediterannean",trawls,unspecified bottom trawls (TB),-1,-1,0,0,0,-1,0,0,0,-1,commercial,NA,12108,never/rarely,NA,public aquariums,based mainly on capture,13389,-1,9988,harmless,NA,no special ability,NA,NA,-1,"Adults occur at a temperature range of 8.0-24.0°C (Ref. 4944).  Usually solitary.  They burrow into sandy and muddy bottoms.  Retreat to deeper water during winter (Ref. 9988).  Juveniles are found during the first 2 to 3 years in coastal nurseries (bays and nurseries) before migrating to deeper waters (Ref. 92286).  Adults feed on worms, mollusks and small crustaceans at night.  Waden sea is the most important nursery area.  Batch spawner (Ref. 51846).  Recruitment is very variable.  Frequently found pelagically during spawning migrations (Ref. 35388).  Marketed fresh and frozen; utilized steamed, fried, broiled, microwaved and baked (Ref. 9988). The Hastings Fleet Dover Sole fishery of this species has been certified by the Marine Stewardship Council (<a>http://www.msc.org/</a>) as well-managed and sustainable (<a>http://www.msc.org/html/content_1216.htm</a>).",NA,0.502,0,2,1990-10-17T00:00:00.000Z,2,2012-11-21T00:00:00.000Z,NA,NA,NA,525
Solea solea,"Flounders, halibuts, soles",3.35924576513366,70,3.1,NA,NA,NA,NA,NA,NA,NA,40,0.00759,3.06,marine,Finfish,39.019184,Solea,solea,7395,"(Linnaeus, 1758)",Common sole,Sosol_u4.jpg,NA,NA,NA,441,NA,579,NA,short and / or deep,R,NA,NA,0,0,-1,-1,demersal,oceanodromous,51243,0,150,35388,10,60,6302,26.4,32766,NA,NA,34.95,70,SL,NA,NA,4710,35,SL,NA,NA,5504,3000,NA,5504,SOSOL_U0,NA,SOSOL_L0,NA,4931,highly commercial,very high,Reliable: based on ex-vessel price for this species,Consumed as food.,"from 50,000 to 100,000","Northeast Atlantic, Mediterannean",trawls,unspecified bottom trawls (TB),-1,-1,0,0,0,-1,0,0,0,-1,commercial,NA,12108,never/rarely,NA,public aquariums,based mainly on capture,13389,-1,9988,harmless,NA,no special ability,NA,NA,-1,"Adults occur at a temperature range of 8.0-24.0°C (Ref. 4944).  Usually solitary.  They burrow into sandy and muddy bottoms.  Retreat to deeper water during winter (Ref. 9988).  Juveniles are found during the first 2 to 3 years in coastal nurseries (bays and nurseries) before migrating to deeper waters (Ref. 92286).  Adults feed on worms, mollusks and small crustaceans at night.  Waden sea is the most important nursery area.  Batch spawner (Ref. 51846).  Recruitment is very variable.  Frequently found pelagically during spawning migrations (Ref. 35388).  Marketed fresh and frozen; utilized steamed, fried, broiled, microwaved and baked (Ref. 9988). The Hastings Fleet Dover Sole fishery of this species has been certified by the Marine Stewardship Council (<a>http://www.msc.org/</a>) as well-managed and sustainable (<a>http://www.msc.org/html/content_1216.htm</a>).",NA,0.502,0,2,1990-10-17T00:00:00.000Z,2,2012-11-21T00:00:00.000Z,NA,NA,NA,525
Solea solea,"Flounders, halibuts, soles",3.35924576513366,70,3.1,NA,NA,NA,NA,NA,NA,NA,101,0.00759,3.06,marine,Finfish,39.019184,Solea,solea,7395,"(Linnaeus, 1758)",Common sole,Sosol_u4.jpg,NA,NA,NA,441,NA,579,NA,short and / or deep,R,NA,NA,0,0,-1,-1,demersal,oceanodromous,51243,0,150,35388,10,60,6302,26.4,32766,NA,NA,34.95,70,SL,NA,NA,4710,35,SL,NA,NA,5504,3000,NA,5504,SOSOL_U0,NA,SOSOL_L0,NA,4931,highly commercial,very high,Reliable: based on ex-vessel price for this species,Consumed as food.,"from 50,000 to 100,000","Northeast Atlantic, Mediterannean",trawls,unspecified bottom trawls (TB),-1,-1,0,0,0,-1,0,0,0,-1,commercial,NA,12108,never/rarely,NA,public aquariums,based mainly on capture,13389,-1,9988,harmless,NA,no special ability,NA,NA,-1,"Adults occur at a temperature range of 8.0-24.0°C (Ref. 4944).  Usually solitary.  They burrow into sandy and muddy bottoms.  Retreat to deeper water during winter (Ref. 9988).  Juveniles are found during the first 2 to 3 years in coastal nurseries (bays and nurseries) before migrating to deeper waters (Ref. 92286).  Adults feed on worms, mollusks and small crustaceans at night.  Waden sea is the most important nursery area.  Batch spawner (Ref. 51846).  Recruitment is very variable.  Frequently found pelagically during spawning migrations (Ref. 35388).  Marketed fresh and frozen; utilized steamed, fried, broiled, microwaved and baked (Ref. 9988). The Hastings Fleet Dover Sole fishery of this species has been certified by the Marine Stewardship Council (<a>http://www.msc.org/</a>) as well-managed and sustainable (<a>http://www.msc.org/html/content_1216.htm</a>).",NA,0.502,0,2,1990-10-17T00:00:00.000Z,2,2012-11-21T00:00:00.000Z,NA,NA,NA,525
Solea solea,"Flounders, halibuts, soles",3.35924576513366,70,3.1,NA,0.0385688,0.1060642,NA,NA,NA,NA,NA,0.00759,3.06,marine,Finfish,39.019184,Solea,solea,7395,"(Linnaeus, 1758)",Common sole,Sosol_u4.jpg,NA,NA,NA,441,NA,579,NA,short and / or deep,R,NA,NA,0,0,-1,-1,demersal,oceanodromous,51243,0,150,35388,10,60,6302,26.4,32766,NA,NA,34.95,70,SL,NA,NA,4710,35,SL,NA,NA,5504,3000,NA,5504,SOSOL_U0,NA,SOSOL_L0,NA,4931,highly commercial,very high,Reliable: based on ex-vessel price for this species,Consumed as food.,"from 50,000 to 100,000","Northeast Atlantic, Mediterannean",trawls,unspecified bottom trawls (TB),-1,-1,0,0,0,-1,0,0,0,-1,commercial,NA,12108,never/rarely,NA,public aquariums,based mainly on capture,13389,-1,9988,harmless,NA,no special ability,NA,NA,-1,"Adults occur at a temperature range of 8.0-24.0°C (Ref. 4944).  Usually solitary.  They burrow into sandy and muddy bottoms.  Retreat to deeper water during winter (Ref. 9988).  Juveniles are found during the first 2 to 3 years in coastal nurseries (bays and nurseries) before migrating to deeper waters (Ref. 92286).  Adults feed on worms, mollusks and small crustaceans at night.  Waden sea is the most important nursery area.  Batch spawner (Ref. 51846).  Recruitment is very variable.  Frequently found pelagically during spawning migrations (Ref. 35388).  Marketed fresh and frozen; utilized steamed, fried, broiled, microwaved and baked (Ref. 9988). The Hastings Fleet Dover Sole fishery of this species has been certified by the Marine Stewardship Council (<a>http://www.msc.org/</a>) as well-managed and sustainable (<a>http://www.msc.org/html/content_1216.htm</a>).",NA,0.502,0,2,1990-10-17T00:00:00.000Z,2,2012-11-21T00:00:00.000Z,NA,NA,NA,525
Solea solea,"Flounders, halibuts, soles",0.0901843515265369,20,3.5,1032.53,NA,NA,1.23,1.676976,NA,NA,NA,0.01,3.04,freshwater,Finfish,12.265754,Solea,solea,7395,"(Linnaeus, 1758)",Common sole,Sosol_u4.jpg,NA,NA,NA,441,NA,579,NA,short and / or deep,R,NA,NA,0,0,-1,-1,demersal,oceanodromous,51243,0,150,35388,10,60,6302,26.4,32766,NA,NA,34.95,70,SL,NA,NA,4710,35,SL,NA,NA,5504,3000,NA,5504,SOSOL_U0,NA,SOSOL_L0,NA,4931,highly commercial,very high,Reliable: based on ex-vessel price for this species,Consumed as food.,"from 50,000 to 100,000","Northeast Atlantic, Mediterannean",trawls,unspecified bottom trawls (TB),-1,-1,0,0,0,-1,0,0,0,-1,commercial,NA,12108,never/rarely,NA,public aquariums,based mainly on capture,13389,-1,9988,harmless,NA,no special ability,NA,NA,-1,"Adults occur at a temperature range of 8.0-24.0°C (Ref. 4944).  Usually solitary.  They burrow into sandy and muddy bottoms.  Retreat to deeper water during winter (Ref. 9988).  Juveniles are found during the first 2 to 3 years in coastal nurseries (bays and nurseries) before migrating to deeper waters (Ref. 92286).  Adults feed on worms, mollusks and small crustaceans at night.  Waden sea is the most important nursery area.  Batch spawner (Ref. 51846).  Recruitment is very variable.  Frequently found pelagically during spawning migrations (Ref. 35388).  Marketed fresh and frozen; utilized steamed, fried, broiled, microwaved and baked (Ref. 9988). The Hastings Fleet Dover Sole fishery of this species has been certified by the Marine Stewardship Council (<a>http://www.msc.org/</a>) as well-managed and sustainable (<a>http://www.msc.org/html/content_1216.htm</a>).",NA,0.502,0,2,1990-10-17T00:00:00.000Z,2,2012-11-21T00:00:00.000Z,NA,NA,NA,525
Sorubim lima,Miscellaneous freshwater fishes,1.1973389176663,54.2,4.1,NA,0.02059454,0.077229525,NA,NA,NA,11.19,42,0.00525,3.09,freshwater,Finfish,19.427757,Sorubim,lima,36506,"(Bloch & Schneider, 1801)",Duckbill catfish,Solim_u0.jpg,NA,NA,NA,150,NA,9980,NA,elongated,O,NA,NA,0,-1,0,0,demersal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.71,54.2,TL,NA,NA,79585,NA,NA,NA,NA,NA,1300,NA,40637,NA,NA,NA,NA,12202,minor commercial,unknown,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,never/rarely,NA,NA,never/rarely,NA,commercial,based mainly on capture,7319,0,NA,harmless,NA,no special ability,NA,NA,-1,Occurs in schools.  Is mainly nocturnal.  Feeds primarily on fishes and crustaceans (Ref. 9084).,NA,0.5312,0,2,1994-08-10T00:00:00.000Z,65,2013-07-18T00:00:00.000Z,NA,NA,NA,12144
Sparisoma cretense,Miscellaneous coastal fishes,1.80593276373233,50,2.9,NA,NA,NA,NA,NA,NA,NA,138,0.00977,3.1,marine,Finfish,39.019184,Sparisoma,cretense,7360,"(Linnaeus, 1758)",Parrotfish,Spcre_m0.jpg,NA,NA,NA,364,Sparisomatinae,4306,NA,fusiform / normal,O,NA,NA,0,0,0,-1,reef-associated,NA,NA,20,50,27000,NA,NA,NA,NA,NA,NA,NA,35.92,50,TL,NA,NA,7360,30,SL,NA,NA,6761,NA,NA,NA,SPCRE_U0,NA,NA,NA,2683,commercial,very high,Reliable: based on ex-vessel price for this species,NA,,NA,,,-1,0,0,0,0,-1,0,0,0,-1,never/rarely,,NA,never/rarely,NA,never/rarely,,NA,0,NA,harmless,NA,no special ability,NA,NA,-1,"In shallow water along rocky shores.  Feed on algae and small invertebrates (Ref. 6761, 56146). Herbivore species with specialized pharyngeal bones and muscles (Ref. 52194, 52195).  Breeding occurs from July to September, with juveniles recruiting in late summer in Portugal (Ref. 56146).",NA,0.5,0,1,1995-05-04T00:00:00.000Z,2,2008-01-11T00:00:00.000Z,1,2004-09-28T21:26:44.000Z,NA,13025
Sparus aurata,Miscellaneous coastal fishes,2.63224641455137,57,3.26,NA,NA,NA,NA,NA,NA,NA,182,0.01259,3.03,marine,Finfish,NA,Sparus,aurata,3688,"Linnaeus, 1758",Gilthead seabream,Spaur_ue.jpg,NA,NA,NA,330,NA,927,NA,fusiform / normal,R,NA,NA,0,0,-1,-1,demersal,NA,NA,1,150,35388,1,30,54890,11,7253,NA,NA,40.2,70,TL,NA,NA,35388,35,SL,NA,NA,4781,17200,NA,40637,SPAUR_U1,NA,NA,NA,4931,commercial,very high,Reliable: based on ex-vessel price for this species,NA,"from 1,000 to 10,000",NA,,,-1,-1,0,-1,0,-1,0,0,-1,0,commercial,,12108,never/rarely,NA,never/rarely,,NA,-1,4699,harmless,NA,no special ability,NA,NA,-1,"Found in seagrass beds and sandy bottoms as well as in the surf zone commonly to depths of about 30 m, but adults may occur to 150 m depth.  A sedentary fish, either solitary or in small aggregations.  In spring, they often occur in brackish water coastal lagoons and estuaries.  Mainly carnivorous, accessorily herbivorous (Ref. 3688).  Feed on shellfish, including mussels and oysters.  One of the most important fishes in saline and hypersaline aquaculture.  Utilized fresh and eaten steamed, pan-fried, broiled, boiled, microwaved and baked (Ref. 9987).",NA,1,0,5,1990-10-17T00:00:00.000Z,65,2013-07-18T00:00:00.000Z,1,1994-05-25T00:00:00.000Z,NA,1164
Sparus aurata,Miscellaneous coastal fishes,2.63224641455137,57,3.26,NA,NA,NA,NA,NA,NA,NA,155,0.01259,3.03,marine,Finfish,NA,Sparus,aurata,3688,"Linnaeus, 1758",Gilthead seabream,Spaur_ue.jpg,NA,NA,NA,330,NA,927,NA,fusiform / normal,R,NA,NA,0,0,-1,-1,demersal,NA,NA,1,150,35388,1,30,54890,11,7253,NA,NA,40.2,70,TL,NA,NA,35388,35,SL,NA,NA,4781,17200,NA,40637,SPAUR_U1,NA,NA,NA,4931,commercial,very high,Reliable: based on ex-vessel price for this species,NA,"from 1,000 to 10,000",NA,,,-1,-1,0,-1,0,-1,0,0,-1,0,commercial,,12108,never/rarely,NA,never/rarely,,NA,-1,4699,harmless,NA,no special ability,NA,NA,-1,"Found in seagrass beds and sandy bottoms as well as in the surf zone commonly to depths of about 30 m, but adults may occur to 150 m depth.  A sedentary fish, either solitary or in small aggregations.  In spring, they often occur in brackish water coastal lagoons and estuaries.  Mainly carnivorous, accessorily herbivorous (Ref. 3688).  Feed on shellfish, including mussels and oysters.  One of the most important fishes in saline and hypersaline aquaculture.  Utilized fresh and eaten steamed, pan-fried, broiled, boiled, microwaved and baked (Ref. 9987).",NA,1,0,5,1990-10-17T00:00:00.000Z,65,2013-07-18T00:00:00.000Z,1,1994-05-25T00:00:00.000Z,NA,1164
Sphyraena chrysotaenia,Miscellaneous pelagic fishes,0.119591852130128,30,4,NA,0.131130055,0.3746573,NA,NA,NA,3.15,NA,0.00562,2.93,marine,Finfish,37.370157,Sphyraena,chrysotaenia,5491,"Klunzinger, 1884",Yellowstripe barracuda,Spchr_u6.jpg,NA,NA,NA,360,NA,997,NA,elongated,R,NA,NA,0,0,0,-1,pelagic-neritic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.27,30,TL,NA,NA,5491,NA,NA,NA,NA,NA,NA,NA,NA,SPCHR_U0,NA,NA,NA,NA,NA,medium,Questionable: based on ex-vessel price for species in this genus,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,never/rarely,NA,NA,never/rarely,NA,never/rarely,NA,NA,0,NA,harmless,NA,no special ability,NA,NA,-1,NA,NA,0.5,0,113,1996-03-07T00:00:00.000Z,NA,2010-07-30T00:00:00.000Z,NA,NA,NA,16905
Sphyraena sphyraena,Miscellaneous pelagic fishes,31.2607791875473,165,4,NA,0.231342613,1.151438152,NA,NA,NA,8.23,NA,0.01047,2.92,marine,Finfish,37.370157,Sphyraena,sphyraena,6949,"(Linnaeus, 1758)",European barracuda,Spsph_u4.jpg,NA,NA,NA,360,NA,997,NA,elongated,R,NA,NA,0,0,0,-1,pelagic-neritic,NA,NA,0,100,27000,NA,50,6949,NA,NA,NA,NA,48.64,165,TL,NA,NA,3397,60,SL,NA,NA,11101,3620,NA,40637,SPSPH_U0,NA,NA,NA,181,minor commercial,medium,Questionable: based on ex-vessel price for species in this genus,NA,"up to 1,000 tons/year","Turkey, Israel and Tunisia (FAO 37)",trawls,unspecified bottom trawls (TB),-1,-1,0,0,0,-1,0,0,-1,0,never/rarely,NA,NA,never/rarely,NA,never/rarely,NA,NA,-1,4537,harmless,NA,no special ability,NA,NA,-1,"Found in coastal and offshore waters (Ref. 2683).  Feeds mostly on fish, less often on cephalopods and crustaceans (Ref. 11101).",NA,0.5,0,5,1990-10-24T00:00:00.000Z,65,2013-07-18T00:00:00.000Z,97,1995-09-15T00:00:00.000Z,NA,1765
Spicara maena,Miscellaneous coastal fishes,0.222150648951359,25,3.23,NA,0.14269852,0.79194836,NA,NA,NA,3.2,NA,0.0125,3.039999962,marine,Finfish,37.370157,Spicara,maena,7349,"(Linnaeus, 1758)",Blotched picarel,Spmae_u5.jpg,NA,NA,NA,330,NA,3883,NA,fusiform / normal,R,NA,Placement in Sparidae from Centracanthidae from Santini <i>et al.</i> (2014:Ref. 95347).  Suggestion already made in Garrido-Ramos et al. 1995; Hanel & Sturmbauer 2000; Summerer et al. 2001; Orrell et al. 2002; Orrell & Carpenter 2004; Chiba et al. 2009; Hanel & Tsigenopoulos 2011.,1,0,0,-1,pelagic-neritic,NA,NA,30,130,7349,NA,NA,NA,NA,NA,NA,NA,45.44,25,SL,21,SL,6518,14,TL,NA,NA,3397,NA,NA,NA,NA,NA,NA,NA,4931,minor commercial,high,Reliable: based on ex-vessel price for this species,NA,"up to 1,000 tons/year",NA,NA,NA,0,0,0,0,0,-1,0,0,0,0,never/rarely,NA,NA,never/rarely,NA,NA,NA,NA,-1,NA,harmless,NA,no special ability,NA,NA,-1,"Adults are found in the neritic zone, commonly over <i>Posidonia</i> beds and on sand or muddy bottoms (Ref. 6518). They are distributed at depths of 30m to 90m (Ref. 56124).   Feed on zooplankton.  Are protogynous hermaphrodites.",NA,0.5039,0,2,1992-01-23T00:00:00.000Z,303,2014-03-17T00:00:00.000Z,18,1994-09-12T00:00:00.000Z,NA,4887
Spicara smaris,Miscellaneous coastal fishes,0.099804116278368,20,3,NA,1.408857307,1.539876184,NA,NA,NA,17.49,104,0.01175,3.02,marine,Finfish,42.163403,Spicara,smaris,7349,"(Linnaeus, 1758)",Picarel,Spsma_u0.jpg,NA,NA,NA,330,NA,3883,NA,fusiform / normal,R,NA,"Placement in Sparidae from Centracanthidae from Santini <i>et al.</i> (2014:Ref. 95347).  Suggestion already made in Garrido-Ramos et al. 1995;
Hanel & Sturmbauer 2000; Summerer et al. 2001;
Orrell et al. 2002; Orrell & Carpenter 2004; Chiba
et al. 2009; Hanel & Tsigenopoulos 2011.",1,0,0,-1,pelagic-oceanic,NA,NA,15,328,56504,NA,NA,NA,NA,NA,NA,NA,39.46,20,TL,NA,NA,3397,14,TL,NA,NA,3397,NA,NA,NA,NA,NA,NA,NA,NA,minor commercial,medium,Questionable: based on ex-vessel price for species in this genus,NA,NA,NA,NA,NA,0,-1,0,-1,0,-1,0,0,0,0,never/rarely,NA,NA,never/rarely,NA,NA,NA,NA,-1,NA,harmless,NA,no special ability,NA,NA,-1,Depth range from 15-170 m but up to depth of 328 m in the eastern Ionian Sea (Ref. 56504).  Inhabit <i>Posidonia</i> beds and muddy bottoms.  Occur in schools except during breeding (Ref. 7081).,NA,0.5039,0,5,1990-10-24T00:00:00.000Z,303,2014-03-17T00:00:00.000Z,NA,NA,NA,1766
Sparus aurata,Miscellaneous coastal fishes,0.099804116278368,20,3,NA,NA,NA,NA,NA,NA,NA,NA,0.01175,3.02,marine,Finfish,39.019184,Sparus,aurata,3688,"Linnaeus, 1758",Gilthead seabream,Spaur_ue.jpg,NA,NA,NA,330,NA,927,NA,fusiform / normal,R,NA,NA,0,0,-1,-1,demersal,NA,NA,1,150,35388,1,30,54890,11,7253,NA,NA,40.2,70,TL,NA,NA,35388,35,SL,NA,NA,4781,17200,NA,40637,SPAUR_U1,NA,NA,NA,4931,commercial,very high,Reliable: based on ex-vessel price for this species,NA,"from 1,000 to 10,000",NA,,,-1,-1,0,-1,0,-1,0,0,-1,0,commercial,,12108,never/rarely,NA,never/rarely,,NA,-1,4699,harmless,NA,no special ability,NA,NA,-1,"Found in seagrass beds and sandy bottoms as well as in the surf zone commonly to depths of about 30 m, but adults may occur to 150 m depth.  A sedentary fish, either solitary or in small aggregations.  In spring, they often occur in brackish water coastal lagoons and estuaries.  Mainly carnivorous, accessorily herbivorous (Ref. 3688).  Feed on shellfish, including mussels and oysters.  One of the most important fishes in saline and hypersaline aquaculture.  Utilized fresh and eaten steamed, pan-fried, broiled, boiled, microwaved and baked (Ref. 9987).",NA,1,0,5,1990-10-17T00:00:00.000Z,65,2013-07-18T00:00:00.000Z,1,1994-05-25T00:00:00.000Z,NA,1164
