Food.Item.ID,species,taxon,max_size,max_length,TL,CA_mg,EPA_g,DHA_g,FE_mg,ZN_mg,HG_mcg,FAT,PROTEIN,lwA,lwB,Habitat,Subgroup,Abs_lat,Latitude,max_length_study
900308,Diplodus puntazzo,Miscellaneous coastal fishes,6.97088213267245,49,2.86,NA,0.068736612,0.179836076,NA,NA,NA,1.92,19.24,0.071699999,2.950999975,marine,Finfish,38.41885,38.41885,27.21
900309,Diplodus puntazzo,Miscellaneous coastal fishes,6.97088213267245,49,2.86,NA,0.237884906,0.321803488,NA,NA,NA,3.87,NA,0.071699999,2.950999975,marine,Finfish,37.783915,37.783915,NA
900336,Diplodus puntazzo,Miscellaneous coastal fishes,6.97088213267245,49,2.86,NA,0.038486368,0.062808608,NA,NA,NA,0.92,NA,0.071699999,2.950999975,marine,Finfish,37.370157,37.370157,NA
900523,Diplodus sargus,Miscellaneous coastal fishes,1.6415019120004,45,3,NA,NA,NA,NA,NA,NA,NA,18.11,0.0138,3.069999933,marine,Finfish,33.917053,33.917053,21.4
900525,Diplodus sargus,Miscellaneous coastal fishes,1.6415019120004,45,3,NA,NA,NA,NA,NA,NA,NA,18.59,0.0138,3.069999933,marine,Finfish,33.917053,33.917053,20.8
900524,Diplodus sargus,Miscellaneous coastal fishes,1.6415019120004,45,3,NA,NA,NA,NA,NA,NA,NA,18.71,0.0138,3.069999933,marine,Finfish,33.917053,33.917053,19.6
900528,Diplodus sargus,Miscellaneous coastal fishes,1.6415019120004,45,3,NA,NA,NA,NA,NA,NA,NA,19.27,0.0138,3.069999933,marine,Finfish,33.917053,33.917053,18.5
900526,Diplodus sargus,Miscellaneous coastal fishes,1.6415019120004,45,3,NA,NA,NA,NA,NA,NA,NA,19.38,0.0138,3.069999933,marine,Finfish,33.917053,33.917053,20.5
900529,Diplodus sargus,Miscellaneous coastal fishes,1.6415019120004,45,3,NA,NA,NA,NA,NA,NA,NA,19.83,0.0138,3.069999933,marine,Finfish,33.917053,33.917053,16.2
900527,Diplodus sargus,Miscellaneous coastal fishes,1.6415019120004,45,3,NA,NA,NA,NA,NA,NA,NA,20.18,0.0138,3.069999933,marine,Finfish,33.917053,33.917053,19.6
900522,Diplodus sargus,Miscellaneous coastal fishes,1.6415019120004,45,3,NA,NA,NA,NA,NA,NA,NA,20.38,0.0138,3.069999933,marine,Finfish,33.917053,33.917053,21.5
900442,Diplodus vulgaris,Miscellaneous coastal fishes,1.215672,37,3.24,NA,NA,NA,NA,NA,NA,NA,NA,0.024,3,marine,Finfish,39.019184,39.019184,NA
900337,Diplodus vulgaris,Miscellaneous coastal fishes,1.215672,37,3.24,NA,0.04384796,0.181431276,NA,NA,NA,1.04,NA,0.024,3,marine,Finfish,37.370157,37.370157,NA
900338,Echelus myrus,Miscellaneous coastal fishes,0.955457209328393,100,4.3,NA,0.146495648,0.535823756,NA,NA,NA,4.42,NA,0.0024,2.8,marine,Finfish,37.370157,37.370157,NA
901219,Eledone moschata,"Squids, cuttlefishes, octopuses",NA,19.4,NA,NA,0.041710624,0.080269936,NA,NA,NA,0.68,NA,NA,NA,marine,Molluscs,34.553128,34.553128,NA
901217,Eledone moschata,"Squids, cuttlefishes, octopuses",NA,19.4,NA,NA,0.02181936,0.05826824,NA,NA,NA,0.6,NA,NA,NA,marine,Molluscs,34.553128,34.553128,NA
901218,Eledone moschata,"Squids, cuttlefishes, octopuses",NA,19.4,NA,NA,0.040965608,0.094559208,NA,NA,NA,0.66,NA,NA,NA,marine,Molluscs,34.553128,34.553128,NA
900536,Eleutheronema tetradactylum,Miscellaneous pelagic fishes,58.7710145359548,200,4.1,NA,NA,NA,NA,NA,NA,2.1,20.14,0.00389,3.12,marine,Finfish,3.144341,3.144341,32
900967,Elops saurus,Miscellaneous coastal fishes,3.83003245915345,82,3.95,NA,NA,NA,NA,NA,NA,NA,17.1,0.007998399,2.967999935,marine,Finfish,19.173773,19.173773,NA
900284,Engraulis encrasicolus,"Herrings, sardines, anchovies",0.0536,20,3.11,NA,1.701033544,3.030125952,NA,NA,NA,18.44,14.1,0.0067,3,marine,Finfish,42.163403,42.163403,NA
900453,Engraulis encrasicolus,"Herrings, sardines, anchovies",0.0536,20,3.11,NA,NA,NA,NA,NA,NA,NA,18.1,0.0067,3,marine,Finfish,39.019184,39.019184,NA
900452,Engraulis encrasicolus,"Herrings, sardines, anchovies",0.0536,20,3.11,NA,NA,NA,NA,NA,NA,NA,18.2,0.0067,3,marine,Finfish,39.019184,39.019184,NA
900454,Engraulis encrasicolus,"Herrings, sardines, anchovies",0.0536,20,3.11,NA,NA,NA,NA,NA,NA,NA,21,0.0067,3,marine,Finfish,39.019184,39.019184,NA
900412,Engraulis encrasicolus,"Herrings, sardines, anchovies",0.0536,20,3.11,NA,0.1720829,0.312878,NA,NA,NA,NA,NA,0.0067,3,marine,Finfish,39.019184,39.019184,NA
900382,Engraulis encrasicolus,"Herrings, sardines, anchovies",0.0536,20,3.11,NA,0.520800919,0.786013268,NA,NA,NA,4.53,NA,0.0067,3,marine,Finfish,41.85509,41.85509,11.9
900383,Engraulis encrasicolus,"Herrings, sardines, anchovies",0.0536,20,3.11,NA,0.881727265,1.16565215,NA,NA,NA,5.79,NA,0.0067,3,marine,Finfish,41.85509,41.85509,11.5
900608,Epinephelus aeneus,Miscellaneous coastal fishes,14.2657360688643,98,4.02,NA,0.08989824,0.23826688,NA,NA,NA,1.72,NA,0.00528,3.230000019,marine,Finfish,18.1,18.1,40
900607,Epinephelus aeneus,Miscellaneous coastal fishes,14.2657360688643,98,4.02,NA,0.072037925,0.22204631,NA,NA,NA,1.97,NA,0.00528,3.230000019,marine,Finfish,18.1,18.1,40
900606,Epinephelus aeneus,Miscellaneous coastal fishes,14.2657360688643,98,4.02,NA,0.111803643,0.21686959,NA,NA,NA,2.41,NA,0.00528,3.230000019,marine,Finfish,18.1,18.1,40
900610,Epinephelus aeneus,Miscellaneous coastal fishes,14.2657360688643,98,4.02,NA,0.087199302,0.27315444,NA,NA,NA,2.03,NA,0.00528,3.230000019,marine,Finfish,18.1,18.1,40
900609,Epinephelus aeneus,Miscellaneous coastal fishes,14.2657360688643,98,4.02,NA,0.09970389,0.32723328,NA,NA,NA,1.98,NA,0.00528,3.230000019,marine,Finfish,18.1,18.1,40
900605,Epinephelus aeneus,Miscellaneous coastal fishes,14.2657360688643,98,4.02,NA,0.087734448,0.28838638,NA,NA,NA,2.33,NA,0.00528,3.230000019,marine,Finfish,18.1,18.1,40
900339,Epinephelus coioides,Miscellaneous coastal fishes,15.4592891779265,100,3.93,NA,NA,NA,NA,NA,NA,0.97,NA,0.0105,3.084000111,marine,Finfish,37.370157,37.370157,NA
900541,Epinephelus sexfasciatus,Miscellaneous coastal fishes,0.847473808896658,40,3.8,NA,NA,NA,NA,NA,NA,3.46,18.87,0.0123,3.02,marine,Finfish,3.144341,3.144341,25
900033,Epinephelus sexfasciatus,Miscellaneous coastal fishes,0.847473808896658,40,3.8,NA,NA,NA,NA,NA,NA,NA,18.9,0.0123,3.02,marine,Finfish,9.71212,9.71212,NA
901186,Eriocheir sinensis,Freshwater crustaceans,NA,7.5,NA,NA,0.20458472,0.08934396,NA,NA,NA,1.64,18.48,NA,NA,freshwater,Crustacean,30.546498,30.546498,NA
901185,Eriocheir sinensis,Freshwater crustaceans,NA,7.5,NA,NA,0.1040494,0.10725092,NA,NA,NA,1.96,20.71,NA,NA,freshwater,Crustacean,30.546498,30.546498,NA
902243,Esomus danricus,"Carps, barbels and other cyprinids",0.0243437674696645,13,2.6,NA,NA,NA,NA,NA,NA,NA,NA,0.01,3.04,freshwater,Finfish,24.4333,24.4333,NA
902244,Esomus danricus,"Carps, barbels and other cyprinids",0.0243437674696645,13,2.6,NA,NA,NA,NA,NA,NA,NA,NA,0.01,3.04,freshwater,Finfish,24.4333,24.4333,NA
902245,Esomus danricus,"Carps, barbels and other cyprinids",0.0243437674696645,13,2.6,NA,NA,NA,NA,NA,NA,NA,NA,0.01,3.04,freshwater,Finfish,24.4333,24.4333,NA
902246,Esomus danricus,"Carps, barbels and other cyprinids",0.0243437674696645,13,2.6,NA,NA,NA,NA,NA,NA,NA,NA,0.01,3.04,freshwater,Finfish,24.4333,24.4333,NA
900055,Esox lucius,Miscellaneous freshwater fishes,17.0959967871203,137,4.1,8,0.07,0.3,0.1,1,70,NA,16,0.00427,3.09,freshwater,Finfish,52.636704,52.636704,NA
900054,Esox lucius,Miscellaneous freshwater fishes,17.0959967871203,137,4.1,7,0.07,0.3,0.1,1.1,110,NA,17,0.00427,3.09,freshwater,Finfish,54.758294,54.758294,NA
900809,Esox lucius,Miscellaneous freshwater fishes,17.0959967871203,137,4.1,NA,NA,NA,NA,NA,NA,NA,NA,0.00427,3.09,freshwater,Finfish,61.92411,61.92411,NA
900133,Esox lucius,Miscellaneous freshwater fishes,17.0959967871203,137,4.1,11.89,NA,NA,0.1,0.62663,NA,NA,NA,0.00427,3.09,freshwater,Finfish,54.084241,54.084241,47
900134,Esox lucius,Miscellaneous freshwater fishes,17.0959967871203,137,4.1,10.65,NA,NA,0.11,0.613815,NA,NA,NA,0.00427,3.09,freshwater,Finfish,54.117096,54.117096,50.7
900135,Esox lucius,Miscellaneous freshwater fishes,17.0959967871203,137,4.1,10.46,NA,NA,0.09,1.155616,NA,NA,NA,0.00427,3.09,freshwater,Finfish,54.117096,54.117096,67.8
900690,Esox lucius,Miscellaneous freshwater fishes,17.0959967871203,137,4.1,NA,0.008528929,0.035752452,NA,NA,NA,NA,NA,0.00427,3.09,freshwater,Finfish,53.642046,53.642046,NA
900808,Esox lucius,Miscellaneous freshwater fishes,17.0959967871203,137,4.1,NA,NA,NA,NA,NA,NA,NA,NA,0.00427,3.09,freshwater,Finfish,61.92411,61.92411,NA
900810,Esox lucius,Miscellaneous freshwater fishes,17.0959967871203,137,4.1,NA,NA,NA,NA,NA,NA,NA,NA,0.00427,3.09,freshwater,Finfish,61.341081,61.341081,NA
900811,Esox lucius,Miscellaneous freshwater fishes,17.0959967871203,137,4.1,NA,NA,NA,NA,NA,NA,NA,NA,0.00427,3.09,freshwater,Finfish,61.341081,61.341081,NA
900812,Esox lucius,Miscellaneous freshwater fishes,17.0959967871203,137,4.1,NA,NA,NA,NA,NA,NA,NA,NA,0.00427,3.09,freshwater,Finfish,61.508114,61.508114,NA
900813,Esox lucius,Miscellaneous freshwater fishes,17.0959967871203,137,4.1,NA,NA,NA,NA,NA,NA,NA,NA,0.00427,3.09,freshwater,Finfish,61.508114,61.508114,NA
900079,Etmopterus princeps,"Sharks, rays, chimaeras",2.10491676293227,75,4.2,NA,NA,NA,NA,NA,NA,NA,19.7,0.00324,3.1,marine,Finfish,57.596278,57.596278,NA
900250,Etrumeus teres,"Herrings, sardines, anchovies",0.154081050083501,25,3.49,NA,0.04160688,0.125839584,NA,NA,NA,0.76,19.94,0.00593,3.157999992,marine,Finfish,39.53794,39.53794,20.59
900251,Etrumeus teres,"Herrings, sardines, anchovies",0.154081050083501,25,3.49,NA,0.050151556,0.318682827,NA,NA,NA,1.63,20.41,0.00593,3.157999992,marine,Finfish,39.53794,39.53794,20.59
900915,Etrumeus teres,"Herrings, sardines, anchovies",0.154081050083501,25,3.49,NA,0.08049344,0.39060256,NA,NA,NA,1.4,20.8,0.00593,3.157999992,marine,Finfish,25.304304,25.304304,13.9
900249,Etrumeus teres,"Herrings, sardines, anchovies",0.154081050083501,25,3.49,NA,0.008219349,0.038418878,NA,NA,NA,0.23,22.25,0.00593,3.157999992,marine,Finfish,39.53794,39.53794,20.59
900916,Etrumeus teres,"Herrings, sardines, anchovies",0.154081050083501,25,3.49,NA,0.0915211,0.8166835,NA,NA,NA,2.5,23.5,0.00593,3.157999992,marine,Finfish,25.304304,25.304304,17
902223,Euphausia spp,"Krill, planktonic crustaceans",NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,marine,Crustacean,NA,NA,NA
902224,Euphausia spp,"Krill, planktonic crustaceans",NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,marine,Crustacean,NA,NA,NA
901134,Euphausia superba,"Krill, planktonic crustaceans",NA,6,2.2,NA,0.02696,0.01287,NA,NA,NA,NA,NA,NA,NA,marine,Crustacean,32.165622,32.165622,NA
900256,Euthynnus alletteratus,"Tunas, bonitos, billfishes",16.3,100,4.4,NA,0.52938516,3.38199564,NA,NA,NA,12.2,NA,0.0163,3,marine,Finfish,37.509726,37.509726,56.03
900258,Euthynnus alletteratus,"Tunas, bonitos, billfishes",16.3,100,4.4,NA,0.184565708,1.975786273,NA,NA,NA,5.71,NA,0.0163,3,marine,Finfish,37.509726,37.509726,54.53
900263,Euthynnus alletteratus,"Tunas, bonitos, billfishes",16.3,100,4.4,NA,0.06724846,0.44635083,NA,NA,NA,1.7,NA,0.0163,3,marine,Finfish,37.509726,37.509726,57.18
900260,Euthynnus alletteratus,"Tunas, bonitos, billfishes",16.3,100,4.4,NA,0.49736541,2.226654055,NA,NA,NA,8.95,NA,0.0163,3,marine,Finfish,37.509726,37.509726,56.03
900261,Euthynnus alletteratus,"Tunas, bonitos, billfishes",16.3,100,4.4,NA,0.302160608,1.037595568,NA,NA,NA,3.72,NA,0.0163,3,marine,Finfish,37.509726,37.509726,53.28
900262,Euthynnus alletteratus,"Tunas, bonitos, billfishes",16.3,100,4.4,NA,0.12614448,0.880646151,NA,NA,NA,2.97,NA,0.0163,3,marine,Finfish,37.509726,37.509726,54.53
900259,Euthynnus alletteratus,"Tunas, bonitos, billfishes",16.3,100,4.4,NA,0.160107724,1.494996014,NA,NA,NA,4.38,NA,0.0163,3,marine,Finfish,37.509726,37.509726,57.18
900257,Euthynnus alletteratus,"Tunas, bonitos, billfishes",16.3,100,4.4,NA,0.563116026,2.361909852,NA,NA,NA,6.46,NA,0.0163,3,marine,Finfish,37.509726,37.509726,53.28
900652,Eutrigla gurnardus,Miscellaneous demersal fishes,1.16694850615986,53,3.57,NA,NA,NA,NA,NA,NA,1.5,NA,0.00724,3.02,marine,Finfish,62.1,62.1,NA
900653,Eutrigla gurnardus,Miscellaneous demersal fishes,1.16694850615986,53,3.57,NA,NA,NA,NA,NA,NA,2.7,NA,0.00724,3.02,marine,Finfish,62.1,62.1,NA
900654,Eutrigla gurnardus,Miscellaneous demersal fishes,1.16694850615986,53,3.57,NA,NA,NA,NA,NA,NA,5,NA,0.00724,3.02,marine,Finfish,62.1,62.1,NA
900655,Eutrigla gurnardus,Miscellaneous demersal fishes,1.16694850615986,53,3.57,NA,NA,NA,NA,NA,NA,2.9,NA,0.00724,3.02,marine,Finfish,56.511018,56.511018,NA
901014,Ficus subintermedia,"Abalones, winkles, conchs",NA,13,NA,NA,NA,NA,NA,NA,NA,2.83,15.38,NA,NA,marine,Molluscs,22.62389,22.62389,NA
901012,Ficus subintermedia,"Abalones, winkles, conchs",NA,13,NA,NA,NA,NA,NA,NA,NA,1.38,16.02,NA,NA,marine,Molluscs,22.62389,22.62389,NA
901013,Ficus subintermedia,"Abalones, winkles, conchs",NA,13,NA,NA,NA,NA,NA,NA,NA,2.33,16.18,NA,NA,marine,Molluscs,22.62389,22.62389,NA
900977,Gadus macrocephalus,"Cods, hakes, haddocks",12.3796690927466,100,4.01,NA,NA,NA,NA,NA,NA,0.54,18.7,0.007927,3.096800089,marine,Finfish,46.25,46.25,65
900830,Gadus macrocephalus,"Cods, hakes, haddocks",12.3796690927466,100,4.01,13.3,NA,NA,0.16,0.3731,5.8,NA,NA,0.007927,3.096800089,marine,Finfish,56.167222,56.167222,NA
900829,Gadus macrocephalus,"Cods, hakes, haddocks",12.3796690927466,100,4.01,11.3,NA,NA,0.17,0.3627,3.1,NA,NA,0.007927,3.096800089,marine,Finfish,54.586138,54.586138,NA
900828,Gadus macrocephalus,"Cods, hakes, haddocks",12.3796690927466,100,4.01,10.8,NA,NA,0.21,0.416,12.9,NA,NA,0.007927,3.096800089,marine,Finfish,48.383118,48.383118,NA
900152,Gadus macrocephalus,"Cods, hakes, haddocks",12.3796690927466,100,4.01,NA,0.054679898,0.144061265,NA,NA,NA,NA,NA,0.007927,3.096800089,marine,Finfish,57.79,57.79,NA
900398,Gadus morhua,"Cods, hakes, haddocks",66.9225024,186,4.42,NA,0.004089305,0.027430143,NA,NA,NA,NA,17.4,0.0104,3,marine,Finfish,55.028022,55.028022,NA
901247,Gadus morhua,"Cods, hakes, haddocks",66.9225024,186,4.42,8.7,NA,NA,0.12,0.34,4.8,NA,17.7,0.0104,3,marine,Finfish,63.968654,63.968654,NA
901291,Gadus morhua,"Cods, hakes, haddocks",83.4437018466275,200,4.4,NA,0.073775946,0.18396877,NA,NA,NA,0.7,NA,0.00759,3.06,marine,Finfish,63.968654,63.968654,NA
901292,Gadus morhua,"Cods, hakes, haddocks",83.4437018466275,200,4.4,NA,NA,NA,NA,NA,NA,NA,NA,0.00759,3.06,marine,Finfish,63.968654,63.968654,NA
901293,Gadus morhua,"Cods, hakes, haddocks",83.4437018466275,200,4.4,NA,NA,NA,NA,NA,NA,NA,NA,0.00759,3.06,marine,Finfish,63.968654,63.968654,NA
901294,Gadus morhua,"Cods, hakes, haddocks",83.4437018466275,200,4.4,NA,NA,NA,NA,NA,NA,NA,NA,0.00759,3.06,marine,Finfish,63.968654,63.968654,NA
901295,Gadus morhua,"Cods, hakes, haddocks",83.4437018466275,200,4.4,NA,NA,NA,NA,NA,NA,NA,NA,0.00759,3.06,marine,Finfish,63.968654,63.968654,NA
901289,Gadus morhua,"Cods, hakes, haddocks",83.4437018466275,200,4.4,NA,0.05697345,0.129272235,NA,NA,NA,0.57,NA,0.00759,3.06,marine,Finfish,63.968654,63.968654,NA
901290,Gadus morhua,"Cods, hakes, haddocks",83.4437018466275,200,4.4,NA,0.057327117,0.14931632,NA,NA,NA,0.6,NA,0.00759,3.06,marine,Finfish,63.968654,63.968654,NA
900946,Gadus morhua,"Cods, hakes, haddocks",83.4437018466275,200,4.4,NA,0.063226,0.152914,NA,NA,NA,NA,NA,0.00759,3.06,marine,Finfish,65.882236,65.882236,NA
900801,Gadus morhua,"Cods, hakes, haddocks",66.9225024,186,4.42,NA,NA,NA,NA,NA,NA,NA,NA,0.0104,3,marine,Finfish,61.92411,61.92411,NA
900628,Gadus morhua,"Cods, hakes, haddocks",66.9225024,186,4.42,NA,NA,NA,NA,NA,NA,0.7,NA,0.0104,3,marine,Finfish,62.1,62.1,NA
900627,Gadus morhua,"Cods, hakes, haddocks",66.9225024,186,4.42,NA,NA,NA,NA,NA,NA,0.7,NA,0.0104,3,marine,Finfish,62.1,62.1,NA
900705,Gasterochisma melampus,"Tunas, bonitos, billfishes",NA,164,4.4,11,0.087873,0.32737,0.9,0.5,33,2,23.9,NA,NA,marine,Finfish,36.102376,-36.102376,152
901177,Gastropoda,"Abalones, winkles, conchs",NA,5.5,NA,674.4,0.644600279,0.734312688,8.1,NA,NA,NA,15.75,NA,NA,marine,Molluscs,34.733333,34.733333,NA
901225,Gastropoda,"Abalones, winkles, conchs",NA,5.5,NA,NA,NA,NA,NA,NA,NA,NA,20.1,NA,NA,marine,Molluscs,37.018241,37.018241,NA
902234,Gudusia chapra,Shads,0.11092675237764,20,3.3,NA,NA,NA,NA,NA,NA,NA,NA,0.0123,3.04,freshwater,Finfish,24.4333,24.4333,NA
902185,Gymnura spp,"Sharks, rays, chimaeras",229.982206538414,250,3.9,NA,NA,NA,NA,NA,NA,0.93,22.22,0.01318,3.02,marine,Finfish,3.144341,3.144341,36
902286,Haliotis cracherodii,NA,NA,29,NA,31,NA,NA,3.2,0.82,NA,0.8,NA,NA,NA,marine,Molluscs,52.372895,52.372895,NA
900340,Helicolenus dacthlopterus,Miscellaneous demersal fishes,1.63567925241753,47,3.8,NA,0.0132748,0.09726808,NA,NA,NA,0.8,NA,0.01072,3.1,marine,Finfish,37.370157,37.370157,NA
901086,Helostoma temminckii,Miscellaneous freshwater fishes,0.30934892726511,30,2.8,1225.15,NA,NA,1.5,1.82922,NA,NA,NA,0.01,3.04,freshwater,Finfish,12.265754,12.265754,NA
900864,Hemiramphidae,Miscellaneous pelagic fishes,0.00370764412114937,7,3.4,NA,NA,NA,NA,NA,NA,NA,NA,0.01,3.04,freshwater,Finfish,12.265754,12.265754,NA
901082,Hemiramphus spp,Miscellaneous pelagic fishes,0.00370764412114937,7,3.4,976.77,NA,NA,0.85,2.5828,NA,NA,NA,0.01,3.04,freshwater,Finfish,12.265754,12.265754,NA
901083,Hemiramphus spp,Miscellaneous pelagic fishes,0.00370764412114937,7,3.4,1174,NA,NA,5.12,3.1698,NA,NA,NA,0.01,3.04,freshwater,Finfish,12.265754,12.265754,NA
900070,Hemisorubim platyrhynchos,Miscellaneous freshwater fishes,1.44519999564613,52.5,4.5,NA,0.01850096,0.04047085,NA,NA,NA,6.35,18.1,0.00646,3.11,freshwater,Finfish,19.427757,-19.427757,55
900854,Henicorhynchus siamensis,"Carps, barbels and other cyprinids",0.0714420077036495,20,2,NA,NA,NA,NA,NA,NA,NA,NA,0.00977,2.97,freshwater,Finfish,12.265754,12.265754,NA
900179,Heteropneustes fossilis,Miscellaneous freshwater fishes,0.163432765119389,30,3.7,NA,NA,NA,NA,NA,NA,NA,NA,0.00389,3.13,freshwater,Finfish,22.816667,22.816667,NA
902260,Heteropneustes fossilis,Miscellaneous freshwater fishes,0.163432765119389,30,3.7,NA,NA,NA,NA,NA,NA,NA,NA,0.00389,3.13,freshwater,Finfish,24.4333,24.4333,NA
900408,Hippoglossus hippoglossus,"Flounders, halibuts, soles",3093.83316982119,470,4.5,NA,NA,NA,NA,NA,NA,NA,22.6,0.01047,3.17,marine,Finfish,63.968654,63.968654,NA
900406,Hippoglossus hippoglossus,"Flounders, halibuts, soles",3093.83316982119,470,4.5,NA,0.016,0.033,NA,NA,NA,NA,NA,0.01047,3.17,marine,Finfish,59.400365,59.400365,71
900444,Homarus gammarus,"Lobsters, spiny-rock lobsters",NA,65,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,marine,Crustacean,39.019184,39.019184,NA
900583,Huso huso,"Sturgeons, paddlefishes",6076.6260795329,800,4.1,NA,NA,NA,NA,NA,NA,NA,17.63,0.004,3.162699938,marine,Finfish,41.068616,41.068616,NA
900080,Hydrolagus affinis,"Sharks, rays, chimaeras",11.5963764447718,130,4,NA,NA,NA,NA,NA,NA,NA,18.3,0.00309,3.11,marine,Finfish,57.596278,57.596278,NA
900200,Hyperoglyphe antarctica,Miscellaneous demersal fishes,33.2483057284534,115,3.95,NA,NA,NA,NA,NA,NA,1.6,19,0.00962,3.173000097,marine,Finfish,40.900557,-40.900557,50
900300,Hypomesus pretious,"Salmons, trouts, smelts",0.178300086445777,30.5,3.4,NA,0.35548449,0.56855524,NA,NA,NA,3.1,NA,0.00417,3.12,marine,Finfish,53.726668,53.726668,15.1
900202,Hyporhamphus ihi,Miscellaneous pelagic fishes,0.0217980987929594,26,3.2,NA,NA,NA,NA,NA,NA,1.2,20.6,0.00102,3.06,marine,Finfish,40.900557,-40.900557,32
900774,Ictalurus punctatus,Miscellaneous freshwater fishes,20.1884181378632,132,3.9,NA,NA,NA,NA,NA,NA,NA,16,0.00513,3.11,freshwater,Finfish,31.444178,31.444178,NA
900775,Ictalurus punctatus,Miscellaneous freshwater fishes,20.1884181378632,132,3.9,NA,NA,NA,NA,NA,NA,NA,16.5,0.00513,3.11,freshwater,Finfish,31.444178,31.444178,NA
900983,Isopsetta isolepis,"Flounders, halibuts, soles",2.17628389838283,55,3.6,NA,NA,NA,NA,NA,NA,0.4,19.4,0.00912,3.09,marine,Finfish,46.25,46.25,39
900706,Isurus oxyrinchus,"Sharks, rays, chimaeras",403.461039503645,392,4.28,12,0.0253916,0.205086,1.2,0.4,158,1.2,21,0.0167,2.846999884,marine,Finfish,36.102376,-36.102376,251
900479,Katsuwonus pelamis,"Tunas, bonitos, billfishes",24.46480761849,110,4.4,NA,NA,NA,NA,NA,NA,NA,22,0.01096,3.11,marine,Finfish,39.019184,39.019184,NA
900480,Katsuwonus pelamis,"Tunas, bonitos, billfishes",24.46480761849,110,4.4,NA,NA,NA,NA,NA,NA,NA,23,0.01096,3.11,marine,Finfish,39.019184,39.019184,NA
900438,Katsuwonus pelamis,"Tunas, bonitos, billfishes",24.46480761849,110,4.4,NA,0.22828,0.616356,NA,NA,NA,NA,NA,0.01096,3.11,marine,Finfish,39.019184,39.019184,NA
900341,Lagocepahlus lagocephalus,Miscellaneous coastal fishes,3.1802325369758,61,3.7,NA,0.020875218,0.141916398,NA,NA,NA,0.78,NA,0.01585,2.97,marine,Finfish,37.370157,37.370157,NA
900708,Lamna nasus,"Sharks, rays, chimaeras",165.174797936241,277,4.21,10,0.0310271,0.288873,1.8,0.4,68,1.3,19,0.046999998,2.680000067,marine,Finfish,36.102376,-36.102376,125
900707,Lampris guttatus,Miscellaneous pelagic fishes,224.800008,200,4.22,6,0.03002,0.1659,1,0.3,43,1,23.4,0.028100001,3,marine,Finfish,36.102376,-36.102376,NA
900754,Lates angustifrons,Miscellaneous freshwater fishes,103.532778311022,200,4.5,NA,NA,NA,NA,NA,NA,NA,NA,0.01047,3.04,freshwater,Finfish,6.255568,-6.255568,NA
900738,Lates angustifrons,Miscellaneous freshwater fishes,103.532778311022,200,4.5,NA,NA,NA,NA,NA,NA,NA,NA,0.01047,3.04,freshwater,Finfish,2.516667,-2.516667,18
900739,Lates angustifrons,Miscellaneous freshwater fishes,103.532778311022,200,4.5,NA,NA,NA,NA,NA,NA,NA,NA,0.01047,3.04,freshwater,Finfish,2.516667,-2.516667,30
900740,Lates angustifrons,Miscellaneous freshwater fishes,103.532778311022,200,4.5,NA,NA,NA,NA,NA,NA,NA,NA,0.01047,3.04,freshwater,Finfish,2.516667,-2.516667,41
900741,Lates angustifrons,Miscellaneous freshwater fishes,103.532778311022,200,4.5,NA,NA,NA,NA,NA,NA,NA,NA,0.01047,3.04,freshwater,Finfish,2.516667,-2.516667,NA
900742,Lates angustifrons,Miscellaneous freshwater fishes,103.532778311022,200,4.5,NA,NA,NA,NA,NA,NA,NA,NA,0.01047,3.04,freshwater,Finfish,2.516667,-2.516667,NA
900743,Lates angustifrons,Miscellaneous freshwater fishes,103.532778311022,200,4.5,NA,NA,NA,NA,NA,NA,NA,NA,0.01047,3.04,freshwater,Finfish,2.516667,-2.516667,NA
900750,Lates angustifrons,Miscellaneous freshwater fishes,103.532778311022,200,4.5,NA,NA,NA,NA,NA,NA,NA,NA,0.01047,3.04,freshwater,Finfish,6.255568,-6.255568,28
900751,Lates angustifrons,Miscellaneous freshwater fishes,103.532778311022,200,4.5,NA,NA,NA,NA,NA,NA,NA,NA,0.01047,3.04,freshwater,Finfish,6.255568,-6.255568,38
900752,Lates angustifrons,Miscellaneous freshwater fishes,103.532778311022,200,4.5,NA,NA,NA,NA,NA,NA,NA,NA,0.01047,3.04,freshwater,Finfish,6.255568,-6.255568,59
900753,Lates angustifrons,Miscellaneous freshwater fishes,103.532778311022,200,4.5,NA,NA,NA,NA,NA,NA,NA,NA,0.01047,3.04,freshwater,Finfish,6.255568,-6.255568,NA
900755,Lates angustifrons,Miscellaneous freshwater fishes,103.532778311022,200,4.5,NA,NA,NA,NA,NA,NA,NA,NA,0.01047,3.04,freshwater,Finfish,6.255568,-6.255568,NA
900547,Lates calcarifer,Miscellaneous diadromous fishes,54.2748721281666,162,4.35,NA,NA,NA,NA,NA,NA,2.68,19.66,0.0107,3.034699917,marine,Finfish,3.144341,3.144341,42
900026,Lates calcarifer,Miscellaneous diadromous fishes,54.2748721281666,162,4.35,NA,NA,NA,NA,NA,NA,NA,22,0.0107,3.034699917,marine,Finfish,9.71212,9.71212,NA
